

    0.167651239087680126E-03    0.262808453235811839E+03    0.456842303301897346E+02   -0.230672180498105250E+01   -0.109021749072358176E+01    0.394932150367478474E+00    0.526451500345747334E+02    0.679553335778564249E+00
    0.167583564449600705E-03    0.262807689633319910E+03    0.559340097159894185E+02   -0.216366914958694867E+01   -0.111115397730220788E+01    0.440278212533531554E+00    0.481677840957379857E+02    0.578756188654905634E+00
    0.167738123341350817E-03    0.262804274832419765E+03    0.438152817387539812E+02   -0.217173114552896340E+01   -0.112832202898145084E+01    0.414641949167011081E+00    0.516457613567643108E+02    0.582528426030785584E+00
    0.167823908424364753E-03    0.262801681156585687E+03    0.476366068440267156E+02   -0.214792363191665725E+01   -0.104052272072538043E+01    0.393454072562559876E+00    0.561081604265112333E+02    0.627372688505411724E+00
    0.167749082459830464E-03    0.262801001983487879E+03    0.445563682567506305E+02   -0.213558926035806662E+01   -0.105231139621882086E+01    0.417976511765896785E+00    0.543362213046741616E+02    0.560769250481736647E+00
    0.167648088678847284E-03    0.262800635359508192E+03    0.603116034552908431E+02   -0.216166507062160296E+01   -0.106001771853232807E+01    0.438375976158988323E+00    0.488950495485009640E+02    0.599626028666636057E+00
    0.167757699314763202E-03    0.262797757067261671E+03    0.508797519678152668E+02   -0.234504875917017852E+01   -0.103945920209346365E+01    0.374148415304544180E+00    0.522587121720329435E+02    0.644656041338448005E+00
    0.167955361595270504E-03    0.262793830841443935E+03    0.490945680891666854E+02   -0.212825224859965623E+01   -0.110094171666231588E+01    0.389558262065561156E+00    0.485781789161815425E+02    0.634544515336961990E+00
    0.167969102651391094E-03    0.262792096128750188E+03    0.480960644824902630E+02   -0.230525180985653932E+01   -0.110708120080529993E+01    0.392430573588945286E+00    0.502626049022579764E+02    0.658798396102891592E+00
    0.167940186794823988E-03    0.262790869366189042E+03    0.418960986480583841E+02   -0.224728114123399969E+01   -0.104948227800801863E+01    0.326745691080872758E+00    0.558158825642918259E+02    0.589428250758487482E+00
    0.167829811970720703E-03    0.262790613160404405E+03    0.584270205676366032E+02   -0.216607815283070559E+01   -0.107825593729083469E+01    0.420634480704973612E+00    0.478345005098898000E+02    0.612730762997031220E+00
    0.167930315723986939E-03    0.262787844740427317E+03    0.462959245501116783E+02   -0.214355617835809387E+01   -0.105466077078247178E+01    0.388954006205300407E+00    0.557932608844672799E+02    0.642654357623053230E+00
    0.168179893699322219E-03    0.262783303455835267E+03    0.559807633931226007E+02   -0.212092636728792527E+01   -0.108387742829097289E+01    0.349326382371703881E+00    0.504403137870693925E+02    0.563695925126193043E+00
    0.168178592992501594E-03    0.262781747832028088E+03    0.481447974576321442E+02   -0.238154019334259992E+01   -0.104979845316722376E+01    0.457782486386512699E+00    0.529069802103906497E+02    0.591144639205276379E+00
    0.168157725684445826E-03    0.262780424912046044E+03    0.505740666925648767E+02   -0.215255199272616027E+01   -0.111028302258969602E+01    0.426147041050399300E+00    0.525733321642911235E+02    0.633549874576726069E+00
    0.168056263359781985E-03    0.262780060936212692E+03    0.491811309304162521E+02   -0.230620475673557790E+01   -0.106949776137005270E+01    0.373441742590393755E+00    0.494027264316899348E+02    0.614114233268630461E+00
