

    0.188728830628338254E-02    0.715537542541381839E+02    0.683680998846090091E+02   -0.142354882379722225E+01   -0.532637199404721429E+00    0.977788331516589837E+00    0.506184031325582069E+02    0.583106862693866135E+00
    0.205324720008779335E-02    0.713851896302810758E+02    0.680330839308425652E+02   -0.125409676091755440E+01   -0.600365170924869407E+00    0.613140313746001642E+00    0.508758987789977297E+02    0.643995432779324251E+00
    0.224348079224224138E-02    0.712079775404921236E+02    0.737533030102584348E+02   -0.116889964322939077E+01   -0.645122361068014349E+00    0.571695532825319264E+00    0.478357029307018706E+02    0.632828192733525974E+00
    0.242757955975146352E-02    0.710502453202512214E+02    0.719847921017339161E+02   -0.120458378080141992E+01   -0.614611419132803150E+00    0.523548313890520256E+00    0.509246075928097000E+02    0.618547228117022785E+00
    0.197504913800202690E-02    0.714628481541684266E+02    0.736742133067030522E+02   -0.129158015182023567E+01   -0.679006161326524804E+00    0.504762722670863972E+00    0.471507780345226948E+02    0.631026816214507624E+00
    0.202636705404623564E-02    0.714115455878442162E+02    0.731309353684849839E+02   -0.128510317885153236E+01   -0.684021078797508508E+00    0.608654698995864885E+00    0.473810071781837863E+02    0.622999452229678563E+00
    0.255847909601926481E-02    0.709452087526080248E+02    0.736857002387215516E+02   -0.125258404739957019E+01   -0.628467298307969102E+00    0.501216483838618831E+00    0.502573214414940850E+02    0.619204618145628216E+00
    0.238318333786366465E-02    0.710871604484672304E+02    0.723290951434131273E+02   -0.125428189930425837E+01   -0.626993888281417000E+00    0.472160986458012799E+00    0.492729454157502289E+02    0.604151230412420803E+00
    0.221637198085207314E-02    0.712322914778711862E+02    0.717355000957496287E+02   -0.130369688993402422E+01   -0.571038504159735449E+00    0.596081908342182110E+00    0.522656536728005534E+02    0.628797095074822843E+00
    0.193538171848576580E-02    0.715034255551341431E+02    0.690830324812696972E+02   -0.112858321752715862E+01   -0.620653707428075130E+00    0.673826570438318173E+00    0.485325176920681542E+02    0.605980505926460467E+00
    0.246036091224549136E-02    0.710234186073016645E+02    0.681652783296594720E+02   -0.110905058567372716E+01   -0.574564083231494660E+00    0.642805912934205415E+00    0.498957546327303305E+02    0.610288653056821784E+00
    0.300243427701696363E-02    0.706251879396324540E+02    0.700855019391940459E+02   -0.114445208575637825E+01   -0.530446277812631983E+00    0.490552165433580212E+00    0.527288449879349344E+02    0.627727449494440926E+00
    0.269787090068634994E-02    0.708391088969863318E+02    0.689677797322977284E+02   -0.117631337020265381E+01   -0.568078623854625597E+00    0.438525178840870555E+00    0.526293646041727143E+02    0.625198153419262881E+00
    0.241487799954022723E-02    0.710607371741781577E+02    0.693394010707524444E+02   -0.114355536509130307E+01   -0.577591341681896520E+00    0.505548633840184447E+00    0.517810909687831042E+02    0.639077929191983030E+00
    0.190869575757824685E-02    0.715311943915072419E+02    0.623907761052612457E+02   -0.108069141107568756E+01   -0.592830654453303740E+00    0.307009859639534255E+00    0.532464107718841149E+02    0.625830379066739106E+00
