    0.412034060532034943E+02   -0.227136463862657090E+01   -0.863273080255831715E+00    0.115232896526587991E+01    0.517556473845507483E+02    0.141559186584576502E+00   -0.630984209926588306E+02
    0.424644242043734153E+02   -0.232511185575730783E+01   -0.105245730490558720E+01    0.113757957347731065E+01    0.456956365850912363E+02    0.253159889110159964E+00   -0.623141113856445941E+02
    0.512166345147191535E+02   -0.209222420234017870E+01   -0.861440604560729462E+00    0.946586220556303926E+00    0.536220586657021556E+02    0.285064680798300107E+00   -0.616911336299301425E+02
    0.400284628668984084E+02   -0.224964403899735288E+01   -0.956217321112194263E+00    0.112183371547541855E+01    0.522482219543378648E+02    0.657289153166683432E-01   -0.614157731751723972E+02
    0.534324655428724427E+02   -0.219309597141890666E+01   -0.860355680960439351E+00    0.817383614229042599E+00    0.564046430909156271E+02    0.155599659895264864E+00   -0.611919127481401901E+02
    0.629763955173118433E+02   -0.206788911076674298E+01   -0.920423842759348965E+00    0.373452118024447888E+00    0.607842364698684605E+02    0.102137665171190800E+00   -0.610373196509254043E+02
    0.361464870385217338E+02   -0.223333508650393098E+01   -0.100423063234792931E+01    0.145381627474400132E+01    0.427505989154240211E+02    0.189346375103014358E+00   -0.609566058599986320E+02
    0.567308533587500747E+02   -0.211940982325343352E+01   -0.871428600056260105E+00    0.720129702631171265E+00    0.587141300960646717E+02    0.183746701907371163E-01   -0.607914263829991057E+02
    0.311701080252110039E+02   -0.220216865089673197E+01   -0.968187520363391840E+00    0.137202789470256237E+01    0.433768285832372626E+02    0.297370984605340560E+00   -0.607476153051515269E+02
    0.327832295182748084E+02   -0.223669539355606162E+01   -0.107479991751395509E+01    0.137951406452887593E+01    0.386934544118754857E+02    0.122116689700149481E+00   -0.606093176667185958E+02
    0.336299188844222101E+02   -0.233577652677655578E+01   -0.109034068451816224E+01    0.144979927886475912E+01    0.405993535828849517E+02    0.124560856310544449E+00   -0.603157698644390408E+02
    0.495093238520559780E+02   -0.221642841038971206E+01   -0.859502615535951087E+00    0.105858871928162013E+01    0.517726852653467589E+02    0.245593267576978969E+00   -0.602910292847443259E+02
    0.450725511617628101E+02   -0.223598474164999850E+01   -0.967690762398372151E+00    0.112362584666591991E+01    0.461674819767648970E+02    0.156977437044096002E-01   -0.601643618558234294E+02
    0.544138853563721057E+02   -0.217722936724794991E+01   -0.909186692702731669E+00    0.832398759872652660E+00    0.523739162827555518E+02    0.282657003098530757E+00   -0.599704899764532797E+02
    0.517123850311449687E+02   -0.216186591002808459E+01   -0.859306754738452749E+00    0.889580991771347529E+00    0.546225477717785637E+02    0.287324801749853753E+00   -0.599382156548146696E+02
    0.591460101261618547E+02   -0.214844471677466053E+01   -0.938196225173799192E+00    0.596470963234350449E+00    0.575959532528402747E+02    0.475053483861809442E-01   -0.598292044571148693E+02
    0.595823924462215757E+02   -0.217705755599245521E+01   -0.904511376530889866E+00    0.746708455923166481E+00    0.548578637217332883E+02    0.250392603809412917E+00   -0.596787377668499701E+02
    0.347460607276633482E+02   -0.228262633091248368E+01   -0.102340396754854113E+01    0.125215615405476743E+01    0.457646575056099962E+02    0.206510394011505866E+00   -0.595218023000010916E+02
    0.405477313742354184E+02   -0.227508494769979608E+01   -0.930817617657887730E+00    0.108521779828134357E+01    0.525677098899372908E+02    0.244331012325237351E+00   -0.595213264630484744E+02
    0.394105951399460466E+02   -0.211589701156509236E+01   -0.926503360921532959E+00    0.123694813808774118E+01    0.471967329137122960E+02    0.541358576572410141E-01   -0.595127630922167938E+02
    0.437344225286158874E+02   -0.212809916491113249E+01   -0.854355979125723586E+00    0.100161512129203012E+01    0.559728936268786939E+02    0.627761440638480162E-01   -0.595076839232644659E+02
    0.352298680320912183E+02   -0.238429336159532657E+01   -0.109966467975756221E+01    0.137680525296598111E+01    0.386884473136854368E+02    0.125927547867253575E+00   -0.593858147170007129E+02
    0.397625471644330659E+02   -0.231727146709715859E+01   -0.106132649316596117E+01    0.120153623748131322E+01    0.426810939370069917E+02    0.653624610141285978E-01   -0.593507217362117601E+02
    0.322413841079776802E+02   -0.242090228530794960E+01   -0.115611498498256271E+01    0.150699940612486394E+01    0.371417709084032452E+02    0.283032893049796674E+00   -0.593474793803937715E+02
    0.468562887449365917E+02   -0.209498866580815513E+01   -0.842516384825058307E+00    0.105270168220768157E+01    0.529034149584411040E+02    0.201560181688543366E+00   -0.592313985066587634E+02
    0.441911099339611297E+02   -0.223550412674389998E+01   -0.913910716079464613E+00    0.981550671051200418E+00    0.562188043878953536E+02    0.237471830429422992E+00   -0.591902937053163711E+02
    0.317911217250844018E+02   -0.232597492210556922E+01   -0.110371884247114949E+01    0.141413358940019940E+01    0.402253897880188021E+02    0.232290851026574569E+00   -0.591271018786194134E+02
    0.341720995377711318E+02   -0.237726785028719112E+01   -0.108672403306693877E+01    0.133330063649321917E+01    0.418534079070149545E+02    0.169903263205379740E+00   -0.591199698121989599E+02
