log10_Xlan log10_mej log10_vej luminosity_distance timeshift Ebv log_likelihood log_prior
-3.2678801158118773 -1.900773325509515 -0.7084056911610641 21.861153898947162 0.0 0.0 -169.20885695569123 -9.330682996565336
-3.2678801158118773 -1.900773325509515 -0.7084056911610641 21.861153898947162 0.0 0.0 -169.20885695569123 -9.330682996565336
-3.3400461450826295 -1.774756352198081 -0.6997198470370296 22.05481861266984 0.0 0.0 -169.2007060483981 -9.339502838553127
-3.3400461450826295 -1.774756352198081 -0.6997198470370296 22.05481861266984 0.0 0.0 -169.2007060483981 -9.339502838553127
-3.3437086513436842 -1.8591494606349848 -0.7091302456610866 23.32058573705876 0.0 0.0 -169.1979250309638 -9.395308207884336
-3.3437086513436842 -1.8591494606349848 -0.7091302456610866 23.32058573705876 0.0 0.0 -169.1979250309638 -9.395308207884336
-3.213445329055122 -1.4277156450226607 -0.6935677842887487 34.09175001125031 0.0 0.0 -169.19641182811833 -9.775027149212384
-3.285013984126908 -1.8929088149498257 -0.6977471959508874 20.52213474722364 0.0 0.0 -169.1910780064288 -9.267475776755226
-3.2225842419558504 -1.917194326292495 -0.7066944290012054 20.889176410278502 0.0 0.0 -169.18742341165083 -9.285202879068738
-3.407653210444203 -1.478293986777822 -0.6964023942681805 33.95977844428027 0.0 0.0 -169.18502127447329 -9.771148566749742
-3.3781426013178537 -1.5925039442657343 -0.7051045426074012 28.941184038473637 0.0 0.0 -169.18103163920483 -9.611237363275926
-3.3781426013178537 -1.5925039442657343 -0.7051045426074012 28.941184038473637 0.0 0.0 -169.18103163920483 -9.611237363275926
-3.4221413013874056 -1.7505684024545105 -0.6966031105476271 24.3327141816798 0.0 0.0 -169.1752746279133 -9.437793436915953
-3.2340432579178877 -1.595903778133847 -0.6967547967571046 26.119416955620494 0.0 0.0 -169.17481853544422 -9.508650711746672
-3.1729729741642902 -1.553396157484546 -0.692236014214096 27.504686564477055 0.0 0.0 -169.17004884192053 -9.560328140026929
-3.1729729741642902 -1.553396157484546 -0.692236014214096 27.504686564477055 0.0 0.0 -169.17004884192053 -9.560328140026929
-3.2564477622897687 -1.9418202786506527 -0.7071335442632662 19.62157577843668 0.0 0.0 -169.16996426429117 -9.222601495165069
-3.2681408178994706 -1.767199203783559 -0.6992477734936617 25.83127605500654 0.0 0.0 -169.15923546951038 -9.497557737287531
-3.2681408178994706 -1.767199203783559 -0.6992477734936617 25.83127605500654 0.0 0.0 -169.15923546951038 -9.497557737287531
-3.228034348396413 -1.5918398561001914 -0.6991430097773175 26.486705602644463 0.0 0.0 -169.15761475890673 -9.522614661086969
-3.3462236171380457 -1.4767581319218692 -0.704934753692043 35.80375412718653 0.0 0.0 -169.15703210672362 -9.824024481144606
-3.4093408840624724 -1.8212840705298836 -0.7056424055695529 23.6281344010615 0.0 0.0 -169.14789475608234 -9.408409866988212
-3.4093408840624724 -1.8212840705298836 -0.7056424055695529 23.6281344010615 0.0 0.0 -169.14789475608234 -9.408409866988212
-3.395189691771222 -1.8431837202047765 -0.7051397479257822 22.831996108916247 0.0 0.0 -169.14529906819263 -9.37413461965998
-3.395189691771222 -1.8431837202047765 -0.7051397479257822 22.831996108916247 0.0 0.0 -169.14529906819263 -9.37413461965998
-3.2806731409224597 -1.9374224729017748 -0.706485931136998 19.770698659066117 0.0 0.0 -169.13069149232157 -9.230172705261896
-3.247447438155479 -1.6734036986556462 -0.7116837725325926 28.3167943282607 0.0 0.0 -169.12916167167046 -9.589426797142854
-3.247447438155479 -1.6734036986556462 -0.7116837725325926 28.3167943282607 0.0 0.0 -169.12916167167046 -9.589426797142854
-3.3840889388838065 -1.700029025689206 -0.696472301778708 24.1487823764229 0.0 0.0 -169.12886748309683 -9.430205688979644
-3.22481377717531 -1.5362463867034042 -0.7076005587645562 31.630872375340452 0.0 0.0 -169.1283435567125 -9.70010534691554
-3.25368863398991 -1.7540742303817476 -0.699422163277529 26.186240622083666 0.0 0.0 -169.1281227692918 -9.511205835070362
-3.3159241790616623 -1.4218836713185716 -0.699712214456524 37.192913043669826 0.0 0.0 -169.12339794766828 -9.86208996289897
-3.1300088482513857 -1.8265269091965801 -0.7004723729504962 21.854202824658334 0.0 0.0 -169.11920464497047 -9.330364981347419
-3.1513081491060397 -1.6087383172240948 -0.7066325921550121 28.10266753494264 0.0 0.0 -169.11854821128782 -9.581836231251152
-3.0778209854825045 -1.6639044931500941 -0.7008555584675493 25.63849078687222 0.0 0.0 -169.11434493230465 -9.490066498001497
-3.2155621334173974 -1.6014195331966885 -0.7088339859372565 30.695836205055972 0.0 0.0 -169.11155947710768 -9.670098746242862
-3.3450641530722542 -1.6045879492097366 -0.7037831502184622 27.65862565672467 0.0 0.0 -169.10332828876702 -9.56590936731914
-3.2634729568729215 -1.4396807792232718 -0.7026223377130865 36.23670171317654 0.0 0.0 -169.10109443028705 -9.836044194051233
-3.274963917191502 -1.4589290114148996 -0.6931503636655107 36.01833380542202 0.0 0.0 -169.09576269942767 -9.829999810541672
-3.274963917191502 -1.4589290114148996 -0.6931503636655107 36.01833380542202 0.0 0.0 -169.09576269942767 -9.829999810541672
-3.1656086583354766 -1.6436064933540804 -0.6986159898958282 28.712495237964387 0.0 0.0 -169.0945134802136 -9.603304131510745
-3.3006838860004857 -1.6378062656384325 -0.6916660801277974 25.390303906348375 0.0 0.0 -169.09084619908418 -9.480339094522124
-3.2557002151431362 -1.5559059878787047 -0.6909635764761093 27.8704206825851 0.0 0.0 -169.09056637247014 -9.573537665187288
-3.1497667493294275 -1.6456643616297764 -0.6962669616122612 24.39019148868996 0.0 0.0 -169.0874760113877 -9.4401527926597
-3.2316155663231987 -1.6875429735371656 -0.7041147605942748 28.6068526677126 0.0 0.0 -169.08638563096287 -9.599618022239476
-3.312309788725246 -1.5288630534025787 -0.7063498467510028 34.96039865966231 0.0 0.0 -169.08238569451544 -9.800187683378628
-3.3450791276745226 -1.5923945532470656 -0.7086124883422498 32.07925744364435 0.0 0.0 -169.07258997979972 -9.714181365059742
-3.3323567261462363 -1.498925047366019 -0.6903712451315787 32.220422188391396 0.0 0.0 -169.0637020568126 -9.718572210312903
-3.194595522205188 -1.4454533816405934 -0.694947474853949 32.972923216859165 0.0 0.0 -169.0632445684472 -9.741658445432938
-3.3064406469804855 -1.8467188643899206 -0.7083176986186728 21.72989470538848 0.0 0.0 -169.04591126210133 -9.324660678017214
-3.324142057437018 -1.7370433414244166 -0.6971658487615771 26.489767208108024 0.0 0.0 -169.04575825951062 -9.522730244677366
-3.082714671577211 -1.6528698496735563 -0.7006227103742817 25.717136668366187 0.0 0.0 -169.04250838609588 -9.49312929547358
-3.342573780990758 -1.8387453407420002 -0.701946473388888 23.80320549791172 0.0 0.0 -169.03719593218025 -9.415791985742347
-3.342573780990758 -1.8387453407420002 -0.701946473388888 23.80320549791172 0.0 0.0 -169.03719593218025 -9.415791985742347
-3.19375052886398 -1.8011037414568891 -0.6947466782628937 21.236416383438446 0.0 0.0 -169.03655824086078 -9.301689191309682
-3.19375052886398 -1.8011037414568891 -0.6947466782628937 21.236416383438446 0.0 0.0 -169.03655824086078 -9.301689191309682
-3.4020294591818754 -1.790709347480647 -0.7021898990657205 22.9537976855026 0.0 0.0 -169.03594531106236 -9.37945512865721
-3.352671096100888 -1.7091370862026953 -0.7116149839555186 26.403145883362164 0.0 0.0 -169.02895565241408 -9.519454894649474
-3.2224497264294865 -1.6098241594738627 -0.6898114093626524 27.541387173905168 0.0 0.0 -169.02591749279082 -9.56166159080275
-3.2817661468974677 -1.8080174846640462 -0.7009006722193079 24.739373763420488 0.0 0.0 -169.02150761389112 -9.454367783276442
-3.3928954176112125 -1.7714657262162596 -0.6998030735567509 25.51666943192368 0.0 0.0 -169.01793753584363 -9.48530367115409
-3.2955365460913173 -1.8474501222044273 -0.7048132631275581 21.080065787412096 0.0 0.0 -169.0142444104911 -9.29429957386116
-3.2955365460913173 -1.8474501222044273 -0.7048132631275581 21.080065787412096 0.0 0.0 -169.0142444104911 -9.29429957386116
-3.1179393417781514 -1.5299975195378965 -0.7020016564292781 31.452314875212892 0.0 0.0 -169.01283321463782 -9.694444314720858
-3.1179393417781514 -1.5299975195378965 -0.7020016564292781 31.452314875212892 0.0 0.0 -169.01283321463782 -9.694444314720858
-3.1653226939226675 -1.7002843028970984 -0.7005582333464293 22.997454603033404 0.0 0.0 -169.01140669725928 -9.381355269719398
-3.1653226939226675 -1.7002843028970984 -0.7005582333464293 22.997454603033404 0.0 0.0 -169.01140669725928 -9.381355269719398
-3.131571341717761 -1.6238570541121051 -0.6923526723518687 25.644216082160693 0.0 0.0 -169.01029862216876 -9.490289781664227
-3.442090257816388 -1.6085367243132165 -0.7013973991738818 30.708669626421067 0.0 0.0 -169.00071599828385 -9.670516742328921
-3.2331971310258627 -1.6796630077924775 -0.7114266657296549 26.69098237055368 0.0 0.0 -168.9950893861024 -9.530297498776886
-3.2479459033789464 -1.623454456535944 -0.6932450943363071 25.31388615511097 0.0 0.0 -168.99490807336608 -9.477324834398681
-3.2902553009098554 -1.8297449939798938 -0.6956862510301627 22.65604949060387 0.0 0.0 -168.9815936047434 -9.36639863129378
-3.231332665322121 -1.7407248374900934 -0.7097369793219106 26.829952405450616 0.0 0.0 -168.97498716380983 -9.535490619853572
-3.249749367154375 -1.463711226696618 -0.690813633522996 32.6824296165875 0.0 0.0 -168.96836789893578 -9.732809342249004
-3.249749367154375 -1.463711226696618 -0.690813633522996 32.6824296165875 0.0 0.0 -168.96836789893578 -9.732809342249004
-3.3312612420143832 -1.4690126930192853 -0.7038713691505778 35.23581191480525 0.0 0.0 -168.95891308482211 -9.808034678710985
-3.2955749449667504 -1.7151626714337014 -0.6969565602692451 27.085277241853884 0.0 0.0 -168.9583939846306 -9.544962034397757
-3.358017378707694 -1.7074532013697468 -0.7105459500994182 27.99864972056519 0.0 0.0 -168.95396509170132 -9.578128014094741
-3.406648040477311 -1.5572828721724132 -0.6980982576110648 33.165972927430495 0.0 0.0 -168.95299319271695 -9.747496167864682
-3.209442094128864 -1.4504502038077574 -0.6999237689736793 33.757683047226394 0.0 0.0 -168.94978325246316 -9.765179766602794
-3.3112582422396066 -1.5843335652331962 -0.7095732529357115 31.177772746757842 0.0 0.0 -168.94782986833084 -9.68567715831445
-3.3515866138851047 -1.6795260625175672 -0.6919624451747404 25.068439566221137 0.0 0.0 -168.9470880889042 -9.467581396510358
-3.3515866138851047 -1.6795260625175672 -0.6919624451747404 25.068439566221137 0.0 0.0 -168.9470880889042 -9.467581396510358
-3.388847174537715 -1.789510388464834 -0.7031028722911816 22.84877143144641 0.0 0.0 -168.94376617619156 -9.37486907856632
-3.388847174537715 -1.789510388464834 -0.7031028722911816 22.84877143144641 0.0 0.0 -168.94376617619156 -9.37486907856632
-3.3274555032837947 -1.5594381068158372 -0.6930278227467421 28.27810124105246 0.0 0.0 -168.94288279526438 -9.58805942671668
-3.3274555032837947 -1.5594381068158372 -0.6930278227467421 28.27810124105246 0.0 0.0 -168.94288279526438 -9.58805942671668
-3.2076513392365413 -1.6770684544322716 -0.7033927937504261 24.173460740983778 0.0 0.0 -168.93631316003075 -9.431227097139297
-3.3484618299301827 -1.7483828713647718 -0.7090305039442553 24.138010524930152 0.0 0.0 -168.93272113178688 -9.42975952757508
-3.291211950115235 -1.412977407621109 -0.6975048491838218 37.69181957418809 0.0 0.0 -168.93140195433676 -9.875414812834615
-3.291211950115235 -1.412977407621109 -0.6975048491838218 37.69181957418809 0.0 0.0 -168.93140195433676 -9.875414812834615
-3.2403372570430866 -1.5529920150141612 -0.7011313950123765 33.617435881940345 0.0 0.0 -168.92243671043266 -9.761016586779753
-3.274955745164389 -1.5186470365864273 -0.6933348528206702 33.784191794089566 0.0 0.0 -168.92007198667778 -9.765964724032138
-3.3417803075198167 -1.8582151096523774 -0.7069950667044711 21.844154285687637 0.0 0.0 -168.91798282630194 -9.329905076682241
-3.084961002334868 -1.645527070696991 -0.6979320904705317 25.923075884567194 0.0 0.0 -168.91767110238726 -9.50110526217751
-3.1541183056758157 -1.8519205582879765 -0.7023272072489728 21.386227499896584 0.0 0.0 -168.9128614199721 -9.308718869421371
-3.1541183056758157 -1.8519205582879765 -0.7023272072489728 21.386227499896584 0.0 0.0 -168.9128614199721 -9.308718869421371
-3.348769261793908 -1.7618469374982637 -0.7016772233396733 26.385808242189125 0.0 0.0 -168.90903486924813 -9.518798028375699
-3.2947063577200684 -1.7549087307464184 -0.7027253654719838 22.409262001216124 0.0 0.0 -168.90649914237895 -9.355446084945829
-3.232370269732942 -1.8724190122045314 -0.7052345695841316 20.59274843098394 0.0 0.0 -168.90252340525396 -9.270910725257178
-3.3000794361654346 -1.6058440386289927 -0.7095286566508383 29.49253783885058 0.0 0.0 -168.90192183501378 -9.630109006080017
-3.3000794361654346 -1.6058440386289927 -0.7095286566508383 29.49253783885058 0.0 0.0 -168.90192183501378 -9.630109006080017
-3.092826425400819 -1.641077597234068 -0.6978583403293803 25.42308834995915 0.0 0.0 -168.89792941522364 -9.481629480646887
-3.092826425400819 -1.641077597234068 -0.6978583403293803 25.42308834995915 0.0 0.0 -168.89792941522364 -9.481629480646887
-3.3968018476621404 -1.6215053521395615 -0.6993082301863736 30.732235081381607 0.0 0.0 -168.89110130219782 -9.6712838357247
-3.14858146792666 -1.597601917245846 -0.6987949232725703 30.07639416256512 0.0 0.0 -168.88260647784662 -9.649712346329236
-3.14858146792666 -1.597601917245846 -0.6987949232725703 30.07639416256512 0.0 0.0 -168.88260647784662 -9.649712346329236
-3.1968167234681157 -1.4193636163300951 -0.695485820036503 35.83920172919212 0.0 0.0 -168.87936633026 -9.825014044025547
-3.1968167234681157 -1.4193636163300951 -0.695485820036503 35.83920172919212 0.0 0.0 -168.87936633026 -9.825014044025547
-3.2667877133026764 -1.569611438434249 -0.6970299200258752 27.414542538081584 0.0 0.0 -168.87294200284768 -9.557045351509204
-3.2667877133026764 -1.569611438434249 -0.6970299200258752 27.414542538081584 0.0 0.0 -168.87294200284768 -9.557045351509204
-3.2248869793198898 -1.7763850415770936 -0.6992156904336362 21.450425098784006 0.0 0.0 -168.86377426271054 -9.311716192650671
-3.2020030455802537 -1.8595030419256129 -0.7071850162654914 21.291138354019463 0.0 0.0 -168.85679919724274 -9.304262675777341
-3.4075574471578793 -1.5491350876850678 -0.7041308323525588 31.8383250987773 0.0 0.0 -168.85579641544592 -9.706642485258836
-3.349279439149143 -1.6822535376595487 -0.691766651410848 25.5386100216187 0.0 0.0 -168.85309170425273 -9.486163154885471
-3.3083507836321564 -1.6019830497127834 -0.7097646592533791 30.54120348902455 0.0 0.0 -168.84224717094605 -9.665048435337209
-3.2628422228685574 -1.5085411259269241 -0.7025822704907676 35.565134590935315 0.0 0.0 -168.83967510163845 -9.817337521891044
-3.1689847404496607 -1.503711145238528 -0.692575538045914 32.606184960825026 0.0 0.0 -168.83035911710516 -9.730473722450169
-3.2139394045397953 -1.4640365732470664 -0.700076511882088 36.28498243015223 0.0 0.0 -168.82909758274786 -9.83737567785994
-3.3507196198551714 -1.6431877501175283 -0.7047077996919024 26.579786135104072 0.0 0.0 -168.82540578618497 -9.526122736517253
-3.3960621397486257 -1.6975416353400417 -0.7042454666972344 28.403779811068397 0.0 0.0 -168.8252039474086 -9.592493957598135
-3.367378697700027 -1.6244918596632818 -0.7018283098379674 26.93847150233543 0.0 0.0 -168.82451544991366 -9.539527161613426
-3.094781502785554 -1.5708703984000119 -0.6993711155197737 28.833634505627987 0.0 0.0 -168.82433997597536 -9.607514299844961
-3.094781502785554 -1.5708703984000119 -0.6993711155197737 28.833634505627987 0.0 0.0 -168.82433997597536 -9.607514299844961
-3.259308368121527 -1.7415817132145706 -0.7015655470433042 22.395853645816103 0.0 0.0 -168.82298574437903 -9.354847565977328
-3.292125084369033 -1.6779350549323202 -0.6967369544924982 28.208274680325232 0.0 0.0 -168.82073653193265 -9.5855870926306
-3.0975714097379052 -1.5406482930828465 -0.6955110176635702 29.18612706780075 0.0 0.0 -168.80994046119582 -9.619665225308383
-3.0975714097379052 -1.5406482930828465 -0.6955110176635702 29.18612706780075 0.0 0.0 -168.80994046119582 -9.619665225308383
-3.346846349798134 -1.7215059273763496 -0.7118498576496499 26.45538542136012 0.0 0.0 -168.8087033369409 -9.521431474539844
-3.2083288992210637 -1.6692190420675397 -0.7100397866115802 26.723739195204736 0.0 0.0 -168.80838910784394 -9.531524008165954
-3.184153738562925 -1.8645724929806908 -0.701977837552743 20.64424143558103 0.0 0.0 -168.8068829655177 -9.273408144759795
-3.184153738562925 -1.8645724929806908 -0.701977837552743 20.64424143558103 0.0 0.0 -168.8068829655177 -9.273408144759795
-3.33816121434596 -1.5432757800463834 -0.6940372926680938 29.096800243883397 0.0 0.0 -168.80350936723727 -9.61659994022473
-3.2215159444629187 -1.67752432959061 -0.6970483223201949 27.812336735430232 0.0 0.0 -168.80318654548964 -9.571451419070344
-3.1355368263641736 -1.8038013894608147 -0.7042216371667203 22.09801072847453 0.0 0.0 -168.7999017453132 -9.34145932153403
-3.2450929546309304 -1.8156853426904696 -0.6965853859759223 23.233955605124816 0.0 0.0 -168.79482869398595 -9.391586541665413
-3.2183851567143487 -1.4243110729897372 -0.6974321330517785 36.98002072772582 0.0 0.0 -168.79187992890093 -9.8563495158185
-3.279720361679354 -1.4515774445277874 -0.6962269639306757 36.944772175565916 0.0 0.0 -168.78290972450299 -9.85539588298581
-3.279720361679354 -1.4515774445277874 -0.6962269639306757 36.944772175565916 0.0 0.0 -168.78290972450299 -9.85539588298581
-3.294616939324982 -1.733190587720017 -0.6949204784854652 25.84131377244654 0.0 0.0 -168.78263759087528 -9.497946249556794
-3.1978439267645635 -1.8454980366331268 -0.708645607938545 22.346631081705446 0.0 0.0 -168.78236431468963 -9.35264730444656
-3.1978439267645635 -1.8454980366331268 -0.708645607938545 22.346631081705446 0.0 0.0 -168.78236431468963 -9.35264730444656
-3.259473825736661 -1.7135281112198202 -0.7087135275229812 27.85125713520316 0.0 0.0 -168.7791036857401 -9.57284983420703
-3.259473825736661 -1.7135281112198202 -0.7087135275229812 27.85125713520316 0.0 0.0 -168.7791036857401 -9.57284983420703
-3.2286470128571603 -1.80758576010152 -0.7085606167701952 24.64375545753035 0.0 0.0 -168.76969036918797 -9.450495269448645
-3.3032870990193857 -1.4435197080734539 -0.7016337837239832 36.504975865127335 0.0 0.0 -168.76961041355364 -9.843420305716903
-3.1691908507150472 -1.6536842527095819 -0.6920666690052557 24.697955090974368 0.0 0.0 -168.76804046831225 -9.452692179715463
-3.3647624366898015 -1.8047046808919784 -0.7029214735009641 24.88075469672706 0.0 0.0 -168.76653667395297 -9.460066330228559
-3.2147854580839494 -1.8284736097317444 -0.7029453195593169 23.6526057290374 0.0 0.0 -168.76366015981213 -9.409445017034244
-3.2147854580839494 -1.8284736097317444 -0.7029453195593169 23.6526057290374 0.0 0.0 -168.76366015981213 -9.409445017034244
-3.2879021154619323 -1.6222727380318585 -0.6925039003963498 28.904992986590123 0.0 0.0 -168.75265237707168 -9.60998607724574
-3.319867276964275 -1.5079105049798143 -0.6950634870310837 30.463318844876323 0.0 0.0 -168.7485418493631 -9.66249502836064
-3.289185155105926 -1.7297537658351199 -0.7048560973995697 23.291267351718336 0.0 0.0 -168.74815936630597 -9.394050227895812
-3.2450483116577225 -1.4762929695567237 -0.6964775594535646 31.55168910077467 0.0 0.0 -168.74356270181983 -9.697598854169073
-3.2286542856864555 -1.7369326965919996 -0.7122420122260096 25.72044735194092 0.0 0.0 -168.74176319313798 -9.49325802172083
-3.1097522738745056 -1.505540770418226 -0.6971762534503798 31.24227115276502 0.0 0.0 -168.7403908090341 -9.68774375182938
-3.386725078927527 -1.6367995601369665 -0.7038641074034329 27.248874550223505 0.0 0.0 -168.7237440106108 -9.550983948695011
-3.386725078927527 -1.6367995601369665 -0.7038641074034329 27.248874550223505 0.0 0.0 -168.7237440106108 -9.550983948695011
-3.2030227721903692 -1.6601514613961816 -0.7074344944663913 25.925923373548866 0.0 0.0 -168.7192516018902 -9.501215099938134
-3.2030227721903692 -1.6601514613961816 -0.7074344944663913 25.925923373548866 0.0 0.0 -168.7192516018902 -9.501215099938134
-3.214403895503416 -1.637781856469335 -0.7063866632101294 26.466754114285433 0.0 0.0 -168.71760879513943 -9.521861112993616
-3.214403895503416 -1.637781856469335 -0.7063866632101294 26.466754114285433 0.0 0.0 -168.71760879513943 -9.521861112993616
-3.2567712633430634 -1.4867173762372672 -0.692087183649116 34.09996591081526 0.0 0.0 -168.71584933946696 -9.775268113954027
-3.2348583650013376 -1.536653060807569 -0.7057067758592677 30.83260413303726 0.0 0.0 -168.71466541595254 -9.674544435179172
-3.2190804444176235 -1.7947231708832385 -0.7113132008906335 23.67966111710071 0.0 0.0 -168.71291324831432 -9.410588228328049
-3.3941989335545415 -1.53937839118757 -0.7033357257060109 31.72701683822495 0.0 0.0 -168.71275438943434 -9.703140313448579
-3.1857505805435986 -1.7997273799358426 -0.6984827335808297 23.593824027029683 0.0 0.0 -168.7124771577576 -9.406956713361739
-3.1857505805435986 -1.7997273799358426 -0.6984827335808297 23.593824027029683 0.0 0.0 -168.7124771577576 -9.406956713361739
-3.2935916005633983 -1.7938838282880258 -0.7116028658937714 23.69872680769025 0.0 0.0 -168.7105865946765 -9.41139305485144
-3.2063323307723426 -1.4987781838472864 -0.7039196766857743 34.57652929767468 0.0 0.0 -168.7068728590738 -9.789146837234341
-3.272795427876394 -1.522593034252612 -0.6903741977445601 31.800854008134525 0.0 0.0 -168.69848612759267 -9.705464874375133
-3.3089880433427705 -1.6443334410788566 -0.7104254110048089 29.11874405414654 0.0 0.0 -168.69637943493967 -9.617353821737549
-3.2508411754742017 -1.8737628144131655 -0.7084742783681506 21.580165772028064 0.0 0.0 -168.69529917976647 -9.317746370892031
-3.2777953711265138 -1.5149104497299826 -0.6964871754917605 29.807236182806484 0.0 0.0 -168.69355293282314 -9.640722918308443
-3.119210573732266 -1.5208270256807714 -0.695779113366894 31.55750052340043 0.0 0.0 -168.68678423485423 -9.697783024578383
-3.2296045629269434 -1.6810119488593007 -0.690861212428999 25.237103949189066 0.0 0.0 -168.6851877949087 -9.474287019914295
-3.3025158707919537 -1.4844612339129024 -0.7050707141056489 35.2162863175699 0.0 0.0 -168.68223893626245 -9.807480384425217
-3.27189130376785 -1.425113829784605 -0.6942804077659408 36.04681391591962 0.0 0.0 -168.6820959225347 -9.830790209587004
-3.295009018679135 -1.7101697945491536 -0.6962711722443109 23.10614530012125 0.0 0.0 -168.68147546976635 -9.386070341804132
-3.255887227395702 -1.4277714217293243 -0.696664101854426 37.245881502272454 0.0 0.0 -168.68105912211254 -9.863513104363461
-3.426115596701509 -1.6791614726962645 -0.6988873599184511 27.729531752648548 0.0 0.0 -168.67713976301636 -9.568469702884526
-3.426115596701509 -1.6791614726962645 -0.6988873599184511 27.729531752648548 0.0 0.0 -168.67713976301636 -9.568469702884526
-3.3633787356110485 -1.5700515305179925 -0.6964688029013697 32.41500154457881 0.0 0.0 -168.6735759969556 -9.724593055624975
-3.423331915553727 -1.5920806814177153 -0.703796926022225 30.68175823562522 0.0 0.0 -168.66774715204338 -9.669640013058354
-3.423331915553727 -1.5920806814177153 -0.703796926022225 30.68175823562522 0.0 0.0 -168.66774715204338 -9.669640013058354
-3.2719157989482763 -1.8855650538514177 -0.6999928573597298 21.224168311621156 0.0 0.0 -168.66692708223468 -9.301112276401659
-3.2719157989482763 -1.8855650538514177 -0.6999928573597298 21.224168311621156 0.0 0.0 -168.66692708223468 -9.301112276401659
-3.3191263686139223 -1.5547329398163803 -0.7074509253409025 31.434025691930948 0.0 0.0 -168.6641284344668 -9.693862656331051
-3.1073577400054946 -1.710323769391712 -0.704838782972584 24.416469685906627 0.0 0.0 -168.66302970611937 -9.441229621073017
-3.1535027107743003 -1.8062862546456477 -0.7017065746444375 21.506365180870798 0.0 0.0 -168.66161582666498 -9.314320675590121
-3.1535027107743003 -1.8062862546456477 -0.7017065746444375 21.506365180870798 0.0 0.0 -168.66161582666498 -9.314320675590121
-3.360866069314106 -1.6958274782014597 -0.6943405205920015 26.617676161629845 0.0 0.0 -168.6591893009118 -9.527547241796158
-3.360866069314106 -1.6958274782014597 -0.6943405205920015 26.617676161629845 0.0 0.0 -168.6591893009118 -9.527547241796158
-3.1094114136307223 -1.7024882183575518 -0.7050815318799255 25.172069780083884 0.0 0.0 -168.64839224099492 -9.471706767139832
-3.1094114136307223 -1.7024882183575518 -0.7050815318799255 25.172069780083884 0.0 0.0 -168.64839224099492 -9.471706767139832
-3.324418787647801 -1.7910811585696234 -0.7113567204804316 24.122208788033305 0.0 0.0 -168.63155807731772 -9.429104671974068
-3.324418787647801 -1.7910811585696234 -0.7113567204804316 24.122208788033305 0.0 0.0 -168.63155807731772 -9.429104671974068
-3.318313606089408 -1.7010861206476116 -0.7045028319837627 28.46860951031181 0.0 0.0 -168.6298115719231 -9.594773788922158
-3.2437559353968197 -1.6841539826300367 -0.7008383743836994 28.323877289949277 0.0 0.0 -168.6255585177773 -9.589676898757935
-3.304600110889833 -1.4441182595394064 -0.6998970389710586 37.20778393563835 0.0 0.0 -168.62537867438925 -9.862489714319867
-3.304600110889833 -1.4441182595394064 -0.6998970389710586 37.20778393563835 0.0 0.0 -168.62537867438925 -9.862489714319867
-3.375395099559337 -1.5211077006965175 -0.7038889092374359 34.72409481923799 0.0 0.0 -168.62362517249207 -9.793405550527972
-3.375395099559337 -1.5211077006965175 -0.7038889092374359 34.72409481923799 0.0 0.0 -168.62362517249207 -9.793405550527972
-3.4166328975765365 -1.738214506322758 -0.7041410878039791 24.792763262283515 0.0 0.0 -168.61404386161033 -9.456523535995593
-3.1523083973499784 -1.5036843636798491 -0.6979275110953267 30.429685892031042 0.0 0.0 -168.61051498123328 -9.661390370891011
-3.2013107129085103 -1.6249162451899735 -0.6910629995126203 26.99461982229077 0.0 0.0 -168.60992724330947 -9.541609309655064
-3.2013107129085103 -1.6249162451899735 -0.6910629995126203 26.99461982229077 0.0 0.0 -168.60992724330947 -9.541609309655064
-3.2500131594097015 -1.64188271012874 -0.6957633377590784 28.926493115726633 0.0 0.0 -168.6086776726912 -9.610729621345193
-3.153613950379494 -1.7218731208145508 -0.703802125395314 26.195343092196673 0.0 0.0 -168.6075910860752 -9.511553379743859
-3.1827797534920608 -1.5358966192217225 -0.6913443913120969 28.86342842638169 0.0 0.0 -168.60406135552492 -9.60854707073096
-3.2605045298326853 -1.4586203848152497 -0.6962780045734915 32.8552251255188 0.0 0.0 -168.6037445171334 -9.738082521767348
-3.2605045298326853 -1.4586203848152497 -0.6962780045734915 32.8552251255188 0.0 0.0 -168.6037445171334 -9.738082521767348
-3.3788659329274644 -1.6599223231760423 -0.6936688744924127 27.190881999537222 0.0 0.0 -168.60183338150426 -9.548853425845609
-3.1114781405307177 -1.70772512158522 -0.7038464598166432 23.98426338195213 0.0 0.0 -168.59944003546133 -9.42336965221689
-3.1114781405307177 -1.70772512158522 -0.7038464598166432 23.98426338195213 0.0 0.0 -168.59944003546133 -9.42336965221689
-3.3686706820948835 -1.7698698169873182 -0.7095502215325578 25.815692156545865 0.0 0.0 -168.59402297089954 -9.496954259504681
-3.1470472961660914 -1.6765255762991815 -0.6952104292813546 26.224865017444667 0.0 0.0 -168.58765630816362 -9.51267973652243
-3.315314316394195 -1.7979028508316692 -0.7109339938806909 23.72198837117851 0.0 0.0 -168.58133515267764 -9.412374126742332
-3.315314316394195 -1.7979028508316692 -0.7109339938806909 23.72198837117851 0.0 0.0 -168.58133515267764 -9.412374126742332
-3.1862846152538005 -1.8589729061933857 -0.7022372710875298 21.72272081035502 0.0 0.0 -168.5779954597735 -9.324330484080049
