KNphi log10_mej_dyn log10_mej_wind inclination_EM luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
22.850161906410356 -2.2090946922954657 -0.9137768335197305 1.3399609893242754 15.07461597017312 0.6571115991960876 0.0 0.0 -9.314133402300026 -12.21121496856439
41.73401805732949 -1.1028142168071242 -0.6886590469374281 1.568585881354531 13.611578912188223 0.7059249240548304 0.0 0.0 -8.888751660426967 -12.153898490102476
39.16844276927685 -1.873890584678761 -1.188094481103463 0.1343514718709787 21.487432922709452 0.8435612981480057 0.0 0.0 -8.583385971155987 -14.79887334049729
62.74240467311029 -2.330769782556298 -1.3309900750607873 0.6999028057730171 10.05365470340918 0.20524741130336796 0.0 0.0 -8.255168665310006 -11.055452681069973
62.86575707227615 -1.8084321545098563 -1.098899805667937 0.9761398121347294 10.010991948575379 0.5781176902133828 0.0 0.0 -8.188538888259707 -11.835257884358986
66.19868285031708 -2.736773837182769 -1.769368115182974 1.054350624027984 6.849367682021219 0.35908394487724593 0.0 0.0 -7.797578254667493 -10.930924089023987
52.293857541932205 -2.838348220473509 -1.6560430414174787 0.8461158749199622 8.66209363762901 0.6418278370584112 0.0 0.0 -7.693542146803214 -11.896144721838175
20.5865552906833 -2.6522999342134357 -1.3584874109499208 0.5980350554608603 17.922626200501927 0.2468166359730147 0.0 0.0 -7.498943444204345 -11.952616735416072
63.57228944411721 -2.861782035847558 -1.379148452963897 0.5930940092375762 11.765477020572476 0.5526520865580274 0.0 0.0 -7.487883064812281 -12.34509686685497
35.39436665807778 -2.259767226216382 -1.2002309806366902 1.1646014641554052 12.430224985574057 0.7145228697736087 0.0 0.0 -7.254037329676708 -12.160083167311134
39.952330961324094 -1.4857142847237275 -0.7639242067493042 0.7393924290455014 20.665574501156318 0.39835179200032017 0.0 0.0 -6.473878755664643 -12.394034994726864
39.943043231254975 -2.612871392781485 -1.7967887144608476 1.4205484068999925 5.957982649518386 0.4197889509472507 0.0 0.0 -6.411654810077495 -10.819280306598584
28.713529710020445 -2.812282672172612 -1.4172512886210504 1.4165060381060615 12.333132660328257 0.3969774523824804 0.0 0.0 -6.402745833116709 -11.49158544479567
24.295127473899342 -2.7609283349236304 -1.149835062663885 0.39563333648694365 23.74923236963274 0.6035542035750188 0.0 0.0 -6.248360594399857 -13.507344913574025
