log10_mej_dyn v_ej_dyn Ye_dyn log10_mej_wind v_ej_wind Ye_wind inclination_EM luminosity_distance timeshift em_syserr redshift Ebv log_likelihood log_prior
-1.4612261790873369 0.25609989017352675 0.34139581357070203 -1.1316988347675796 0.051419748901806187 0.2562683173775269 0.4080866845863576 65.91957936370427 0.0 0.6 0.009727 0.0 -136.67082052988815 1.1525616603982565
-1.3466384481085458 0.2708100304269757 0.34727190780643435 -1.020234858288874 0.05267896000859827 0.2487759110490727 0.4066320910109028 67.33647273815946 0.0 0.6 0.009727 0.0 -132.6537510727715 1.1312951324970042
-1.3114604818373161 0.2579995662346619 0.3399653967414664 -1.234444971601822 0.05133586166790103 0.23563304076271702 0.376871466503371 65.23081427239947 0.0 0.6 0.009727 0.0 -130.75223579609036 1.1630651961405283
-1.3082793319081798 0.27035652396065446 0.3321717064649514 -0.8858166061976984 0.054383879694025826 0.24061913327636267 0.3386757410710341 84.41141556987866 0.0 0.6 0.009727 0.0 -130.21321221592063 0.9052945169443616
-1.3848454655352418 0.25649307465206195 0.34494768944153087 -1.0762526047385008 0.050573081868880085 0.24252488668250388 0.35332283182004665 64.65570050370428 0.0 0.6 0.009727 0.0 -130.20057018364759 1.1719208887920392
-1.3542690138673446 0.2716292713384811 0.3348391075784737 -1.1000098655556316 0.051795384676322775 0.248994142106971 0.39577535214594767 71.29834189187781 0.0 0.6 0.009727 0.0 -129.74227845812348 1.074124093190889
-1.3418936808912387 0.26926051899498804 0.33044886316639627 -0.9416046025369051 0.05026471830530389 0.24538650200797754 0.3385746249312144 78.18096230526703 0.0 0.6 0.009727 0.0 -129.45030698978493 0.9819709958362974
-1.411327657961928 0.24225464867082266 0.3484406346146609 -1.2453339813986544 0.050405890681316984 0.23960215135022048 0.3507116898847762 57.65221636680536 0.0 0.6 0.009727 0.0 -129.25611106668197 1.2865684737734906
-1.3232135575231645 0.2665460270900719 0.3269158638017892 -0.9788631633541671 0.051701209188042684 0.2488804539735526 0.3771567203082323 79.10003598750048 0.0 0.6 0.009727 0.0 -129.11640346460842 0.9702838352317622
-1.4274844499469137 0.2483689693139797 0.3408890718546035 -1.1006080091242265 0.050334306320997495 0.2316903237021925 0.34484061419418893 72.09475554101274 0.0 0.6 0.009727 0.0 -129.09396199240797 1.0630158620042378
-1.3637163750671837 0.25374356925172625 0.34998167075458697 -1.0279117202626038 0.05051609129442705 0.2638946190383829 0.39181662936895023 69.00645021936722 0.0 0.6 0.009727 0.0 -129.06849417550401 1.1067971832990997
-1.3573317618462428 0.21667360939827174 0.33543481914032197 -1.182226089120408 0.05041646895167117 0.2419132711552052 0.38128475254779126 64.72146266406268 0.0 0.6 0.009727 0.0 -128.7868305953576 1.1709042925951243
-1.3040016702018367 0.22305575812619904 0.32323540513677784 -1.173317008730665 0.05034463693519147 0.24574160665090233 0.33546631991546505 69.52204876880512 0.0 0.6 0.009727 0.0 -128.59990729293418 1.0993532142372393
-1.3641842373658153 0.25802635005753266 0.33238280964510564 -0.935468307995047 0.052186613912680375 0.23541570748827312 0.3330610908282851 83.70399820006944 0.0 0.6 0.009727 0.0 -128.5822718843867 0.9137104203921194
-1.3833691398810593 0.2650709677486018 0.3411552596970049 -0.882585183811817 0.052411527305854674 0.23666667662948707 0.34836149397860344 86.67660159957914 0.0 0.6 0.009727 0.0 -128.5499541075046 0.8788131953485872
-1.3714765135097227 0.1923017552916196 0.3465164227122262 -1.0452432900456166 0.050173892358473644 0.24440343787472432 0.39948514645934696 77.67129618962986 0.0 0.6 0.009727 0.0 -128.38033270862576 0.9885113942544166
-1.3028993121162826 0.2604306341222912 0.34047833817318207 -1.0680855739167425 0.05233813811802766 0.2555425955474769 0.3491910019999686 73.17219192499725 0.0 0.6 0.009727 0.0 -128.3309324933173 1.048181707912236
-1.3978715214671475 0.2366203834729823 0.33564557462946576 -1.1733580348909909 0.05041950690729291 0.24420460458904866 0.357986546808845 65.05265456784987 0.0 0.6 0.009727 0.0 -128.30036746153922 1.165800152726935
-1.472373556735075 0.25353783369661737 0.34115880720067854 -1.126756732549905 0.050719201646395276 0.2514546838420712 0.3870153934243877 64.82057099776293 0.0 0.6 0.009727 0.0 -128.22915287080744 1.1693741583176909
-1.347267354207784 0.2746389619586819 0.33547933902827265 -1.0959243547546524 0.05170187512855023 0.24696715818806056 0.33928690454031685 70.98854054757726 0.0 0.6 0.009727 0.0 -128.22577827819273 1.0784787016908801
-1.3299839864395495 0.2060061582166663 0.33770670836063826 -1.094660737790186 0.05073439826032703 0.25461918048313487 0.41404516209895453 72.1699366509543 0.0 0.6 0.009727 0.0 -128.22554423331715 1.0619735956588814
-1.3736621363217694 0.27796884780643727 0.33442553243897954 -1.0181121708117518 0.05031686046490945 0.24948591927570427 0.3952886249444417 76.50378367898374 0.0 0.6 0.009727 0.0 -128.1620622398887 1.0036569655019578
