

    0.342390535954236602E-01    0.215075280873645994E+03   -0.171744282183580665E+01    0.126437855691730022E+00    0.290868091143854868E+00   -0.160234056028936744E+01    0.423942084911312564E-01    0.608375795633409600E+00    0.709459656606761655E+02   -0.169156263028614817E+01
    0.332095502471687967E-01    0.215025228598468715E+03   -0.175244336441454518E+01    0.121332872917337783E+00    0.287280303854485108E+00   -0.182329108764548709E+01    0.438537033053993316E-01    0.385042970864444056E+00    0.640053027576041131E+02   -0.178891761706467989E+01
    0.315643510666160851E-01    0.215015735766623635E+03   -0.172276719912066989E+01    0.145418435560568715E+00    0.283561271456401920E+00   -0.165198372821684680E+01    0.321800179790339980E-01    0.433977762378789989E+00    0.712010020427183576E+02   -0.147636517370453269E+01
    0.323895889572364398E-01    0.214853007276092853E+03   -0.185536217000727155E+01    0.123895901672179731E+00    0.277454534059945745E+00   -0.171112129618351605E+01    0.324638237928410525E-01    0.366481224482857970E+00    0.593959973581353893E+02   -0.189896480182482019E+01
    0.309483897401699251E-01    0.214832928310351775E+03   -0.171349682876379794E+01    0.124922975815336040E+00    0.284444945034920960E+00   -0.160675024385139409E+01    0.407460983681856709E-01    0.753367226944388069E+00    0.679880123780384196E+02   -0.186646514544175757E+01
    0.304738638234776163E-01    0.214752720354384650E+03   -0.173511406309848160E+01    0.121345876731099381E+00    0.286868438476832965E+00   -0.148936905226654437E+01    0.404935253113945931E-01    0.534157699232243099E+00    0.696943641959506408E+02   -0.182921659503080569E+01
    0.293050738791865890E-01    0.214719826686183382E+03   -0.180088233080048976E+01    0.123967938667070815E+00    0.272868233576176344E+00   -0.187741198245045360E+01    0.306322201821484820E-01    0.236440337232091735E+00    0.631736622333002771E+02   -0.155320256738402462E+01
    0.301405859615546771E-01    0.214552491648340123E+03   -0.178046496145398181E+01    0.126824075761973076E+00    0.276154338766995133E+00   -0.181843643134690325E+01    0.310890931977004167E-01    0.354637438560120033E+00    0.680376861243295536E+02   -0.159347461569652338E+01
    0.287615155334539560E-01    0.214535049351213928E+03   -0.172647091968246280E+01    0.129796119316540698E+00    0.287540835635578529E+00   -0.175078284049621824E+01    0.410256634540103679E-01    0.448392867365523529E+00    0.694465545803877973E+02   -0.180571897263635317E+01
    0.272758511982893054E-01    0.214530011216317035E+03   -0.180894942983732521E+01    0.128687734799734305E+00    0.284945951545725884E+00   -0.166254615515089021E+01    0.316894580930124695E-01    0.492124037004115333E+00    0.648342452685877220E+02   -0.181109887824501992E+01
    0.268529790880924629E-01    0.214450150048073567E+03   -0.175654045411556936E+01    0.135368495669225236E+00    0.290992668595313753E+00   -0.176156741348837986E+01    0.332401218689486813E-01    0.297855119120773393E+00    0.707295869501124059E+02   -0.154805442230125623E+01
    0.254631599698381568E-01    0.214445327071558211E+03   -0.171230705946936212E+01    0.122268064635416729E+00    0.285467987406266999E+00   -0.160676362415875995E+01    0.408604239211032422E-01    0.345547309515016332E+00    0.745037638926384460E+02   -0.178838493389961606E+01
    0.248467969247140597E-01    0.214383223665764575E+03   -0.178223179922601371E+01    0.130807713578351942E+00    0.279367479575861555E+00   -0.172807499503210793E+01    0.315814589023454412E-01    0.424287247854422400E+00    0.668710593729151697E+02   -0.166419183243805735E+01
    0.238675732000356057E-01    0.214352528714705755E+03   -0.173630336107807293E+01    0.123761192109632559E+00    0.295004006003046271E+00   -0.168098633795045505E+01    0.406857523346271857E-01    0.342335930276863099E+00    0.707306601540590378E+02   -0.173457840146962661E+01
    0.227365182875075705E-01    0.214338514405249100E+03   -0.172300054462277386E+01    0.122451765743089219E+00    0.293582886299156465E+00   -0.167197344191714659E+01    0.377961870348049664E-01    0.318670022527901886E+00    0.751013396326470115E+02   -0.197495664854387942E+01
    0.223053582034086900E-01    0.214265694172553964E+03   -0.170900675699428195E+01    0.121045990165889086E+00    0.278434654426249484E+00   -0.160363619066481800E+01    0.425485978348469074E-01    0.448968881358857874E+00    0.715975634457695662E+02   -0.188647139349063542E+01
    0.213130462271326378E-01    0.214245598148728362E+03   -0.171759605060845200E+01    0.122873047255695866E+00    0.292165758406060960E+00   -0.185616080885026591E+01    0.455000237446817613E-01    0.529416687351606186E+00    0.674053505177712537E+02   -0.191877933695893943E+01
    0.203780318242412946E-01    0.214224210907405279E+03   -0.172138304486499827E+01    0.128817217934678763E+00    0.281889185572741674E+00   -0.174640048221376154E+01    0.378281294211183991E-01    0.461271477834517940E+00    0.668890721612655454E+02   -0.190253220768323605E+01
    0.198588739962100649E-01    0.214164712774906519E+03   -0.175158688854772882E+01    0.126675297398049141E+00    0.270223264578284939E+00   -0.165869570941281541E+01    0.301230467930626682E-01    0.413400238931694475E+00    0.681966399941977954E+02   -0.163143060573695875E+01
    0.190853624086745541E-01    0.214133060233264757E+03   -0.179424957765088600E+01    0.123238875177760263E+00    0.288045017894558941E+00   -0.152042496346676304E+01    0.318885911129634658E-01    0.412207561564659819E+00    0.679369522696263317E+02   -0.193907503268448322E+01
    0.183949376119691525E-01    0.214095641478614681E+03   -0.174712395858069613E+01    0.126411763892316592E+00    0.287124949781249028E+00   -0.186765343737230771E+01    0.394962562349562563E-01    0.269363919818288111E+00    0.655981941867805176E+02   -0.197426580190081702E+01
    0.214174229387920044E-01    0.213790354278203125E+03   -0.172927992860818014E+01    0.122898521940828009E+00    0.281189681702018190E+00   -0.177012656577884053E+01    0.461071512940642997E-01    0.319635794376404714E+00    0.666069660827817387E+02   -0.184324244063525144E+01
    0.196087468725066848E-01    0.213966812300417871E+03   -0.171601672763087376E+01    0.133269204338638453E+00    0.272876191960844117E+00   -0.169171534554531799E+01    0.324722516688006335E-01    0.254563280020149663E+00    0.704848806193425474E+02   -0.164637937499897458E+01
    0.214544342283578930E-01    0.213786901075920213E+03   -0.178237529450670218E+01    0.130198869270634843E+00    0.282526580525236048E+00   -0.161622653437860775E+01    0.306202747651182841E-01    0.436817269405277264E+00    0.658529771571337363E+02   -0.172722909575671357E+01
    0.237615706871918755E-01    0.213582624574459288E+03   -0.184346289926541007E+01    0.123394049283824067E+00    0.280398724987807657E+00   -0.174074437201097543E+01    0.300872687533274806E-01    0.123159747697454983E+00    0.646874237238397569E+02   -0.166372162862832740E+01
    0.205629597390553226E-01    0.213871780998992904E+03   -0.171157775317104210E+01    0.120836072092049135E+00    0.279344617594714184E+00   -0.167554456299341292E+01    0.408590167910049956E-01    0.463697200414250998E+00    0.716337691536497942E+02   -0.199567043682456124E+01
    0.334649218469202786E-01    0.212897768209440528E+03   -0.178479686751378686E+01    0.123261300456873640E+00    0.281008712279430750E+00   -0.174027833603233040E+01    0.303985367946238774E-01    0.941037205662743070E-01    0.666556509335120495E+02   -0.179092846771122605E+01
    0.225928939247807999E-01    0.213683492914348278E+03   -0.175899406309501294E+01    0.121886351706190596E+00    0.278199291301410023E+00   -0.181249173430889221E+01    0.436454352695103895E-01    0.162822544014971010E+00    0.628876799600341059E+02   -0.181771412063538773E+01
    0.197431898699201233E-01    0.213953146541462360E+03   -0.174100007750898311E+01    0.123076190280098668E+00    0.291415639018949679E+00   -0.156284770482897595E+01    0.409918532814634584E-01    0.618493705197218135E+00    0.653325214318981153E+02   -0.193174985218893891E+01
    0.326123084358431112E-01    0.212949384218811417E+03   -0.175789326400609736E+01    0.121132005693409567E+00    0.280204839290931429E+00   -0.180826294785630237E+01    0.392214440549154900E-01    0.345811462459442220E+00    0.655323881182658994E+02   -0.191964680256875342E+01
    0.314198613768787924E-01    0.213023883330047283E+03   -0.175525498935354851E+01    0.123222596450610400E+00    0.271600711446996879E+00   -0.177268575519504235E+01    0.314095024709101431E-01    0.369191772604314183E+00    0.654814178452990348E+02   -0.187129895071980412E+01
    0.194263158785040191E-01    0.213985506500899930E+03   -0.173155189192255055E+01    0.122441632277123111E+00    0.276221688383798458E+00   -0.165447627364438210E+01    0.440598729413476803E-01    0.555833813692054646E+00    0.653692989625799328E+02   -0.188330947461050391E+01
    0.248938033714577178E-01    0.213489525947973505E+03   -0.171127067248390596E+01    0.124489016640372929E+00    0.290583201863907292E+00   -0.174454691082377344E+01    0.477118796799391592E-01    0.332909402021087597E+00    0.706106351416695759E+02   -0.195854714423781884E+01
