KNphi log10_mej_dyn log10_mej_wind inclination_EM em_syserr luminosity_distance timeshift Ebv log_likelihood log_prior
31.73019473854834 -2.3615908968691537 -1.0557591928203276 1.5406033567671258 0.27655448463053434 40.0 0.0 0.0 -54.32396669328813 -6.779427398020793
36.15026653252935 -2.1679412441153145 -1.0099612062272145 1.4339278311045478 0.42053700716517356 40.0 0.0 0.0 -54.314798288634385 -7.207492034648864
29.65088726854691 -2.3416469448070085 -1.0542717763864453 1.5555871400080157 0.2912914651144629 40.0 0.0 0.0 -54.12415997801637 -6.831003696754211
36.30294994526383 -2.2853799179742342 -1.0193686108407962 1.539470887675377 0.4542625408121427 40.0 0.0 0.0 -54.06763974667183 -7.275729704834471
31.505838315468417 -2.2109862440325196 -1.0146831905754468 1.3609132654334686 0.37087330445293865 40.0 0.0 0.0 -53.99694454270477 -7.094613257088017
38.84011996900766 -2.231824160621977 -1.0589550548114337 1.3268255666397786 0.41345419513129655 40.0 0.0 0.0 -53.95190334198011 -7.211171277894215
35.01519880851383 -2.4182528463531647 -1.1338726065955442 1.4156339755824843 0.43802050508261303 40.0 0.0 0.0 -53.93580935937134 -7.250915684811224
34.20861696871063 -2.1408232100059896 -1.0090984314158322 1.4252811070542688 0.3689058573984 40.0 0.0 0.0 -53.880047029928775 -7.077730066715318
30.199199027159956 -2.406300318199448 -1.085941051021669 1.4156813149589151 0.4326801507042607 40.0 0.0 0.0 -53.86334123757966 -7.238641329678597
31.51062146704136 -2.2382889707297577 -0.9687298369841657 1.4870585104840335 0.32546936574439395 40.0 0.0 0.0 -53.85194394053977 -6.94534212712757
40.03362671720279 -2.3036115940309614 -1.0510187314002564 1.3321885357810528 0.4067905770536794 40.0 0.0 0.0 -53.79756578442731 -7.193603301235408
33.5015125299799 -2.2359498487617078 -1.080382608320022 1.3861853591125652 0.4526802709473812 40.0 0.0 0.0 -53.77355769983855 -7.288888028676284
34.11981801332024 -2.2416042519617863 -1.0900466354770342 1.3808703546044256 0.29474904312811834 40.0 0.0 0.0 -53.72803529244467 -6.860833385118343
33.70772963694556 -2.412716877961773 -1.0464348357325044 1.5468095139782558 0.35294886370563594 40.0 0.0 0.0 -53.69795313001796 -7.023174563977622
33.22265310783871 -2.2641759104461565 -1.1191139895934359 1.3767864170220148 0.3627504794045579 40.0 0.0 0.0 -53.55553508197208 -7.069218066171802
34.73100607369145 -2.384910814308124 -1.0289252490932967 1.4712380214153158 0.4065636747003535 40.0 0.0 0.0 -53.44219933374716 -7.169268363290151
34.502451457482486 -2.3506264810754662 -1.1246720254807263 1.335607360730301 0.2704834658271181 40.0 0.0 0.0 -53.42938158342937 -6.784690358869812
35.1124887588318 -2.3938325080992215 -1.045069899154499 1.3673258153605328 0.3887585965305865 40.0 0.0 0.0 -53.41988033429317 -7.1403667980757515
37.67091321718122 -2.20679385479103 -1.0669365201195702 1.3107106919196623 0.3495296153356792 40.0 0.0 0.0 -53.3998157414481 -7.047362569566997
28.2772619251146 -2.2133680643466787 -1.051682753273953 1.5098261583786565 0.3129009168111296 40.0 0.0 0.0 -53.331501128272286 -6.904310082517024
36.27371582039942 -2.4519924704563514 -1.094317587967955 1.4521486926577072 0.3979962774918557 40.0 0.0 0.0 -53.26738121361884 -7.150061527489488
32.43473331290481 -2.4503255934675865 -1.1366846792864331 1.4686655611319985 0.352815469395756 40.0 0.0 0.0 -53.24981020566045 -7.027733277600543
32.264751833819496 -2.3502572161240547 -1.131501079689575 1.3798098791885642 0.2911178012831804 40.0 0.0 0.0 -53.24495054971935 -6.848641544970033
35.11586812649618 -2.425431947400217 -1.1025277921571277 1.5123303998008195 0.31539179570789416 40.0 0.0 0.0 -53.2045461115331 -6.9120894371350765
37.48942318373433 -2.4100713842805144 -1.1046232258358768 1.4482129643920896 0.3296828559905746 40.0 0.0 0.0 -53.17664501228129 -6.962227051162523
39.07298352269775 -2.260652758552509 -1.0688669827400625 1.260583291879861 0.3305546663188679 40.0 0.0 0.0 -53.09146519369248 -7.006243901878968
34.28299305096539 -2.1940914259685815 -1.02564505802472 1.492598262020831 0.4406361410910455 40.0 0.0 0.0 -53.087808977653616 -7.247843716164023
31.216278069585595 -2.399194632206163 -1.1335672744019303 1.407671485980093 0.4360735940946804 40.0 0.0 0.0 -53.05377562128648 -7.24773897664289
34.249331351192694 -2.325870075559592 -1.0013638199625392 1.5162450021189318 0.3175394503860419 40.0 0.0 0.0 -53.00115395761494 -6.918654394244042
29.75750649533225 -2.27204820782175 -0.9935435964680441 1.4599907186513983 0.35858520855217324 40.0 0.0 0.0 -52.94223524914822 -7.044881525815107
37.12929960174706 -2.320184546071516 -1.044391813679367 1.5242207978152533 0.3133554068842989 40.0 0.0 0.0 -52.93816652599206 -6.904986732317985
36.62323784353276 -2.2408790971546755 -1.0084665642737296 1.3461151685689958 0.4084559531566611 40.0 0.0 0.0 -52.93813982747518 -7.1944038320343155
33.837250860372464 -2.345302052385651 -1.017443048549922 1.3993578975919687 0.35313142415833915 40.0 0.0 0.0 -52.93671673051303 -7.038172085776337
37.411409142577746 -2.444741142350159 -1.1648545080586996 1.2190122071055485 0.3630416502494597 40.0 0.0 0.0 -52.92745306550595 -7.114277247192312
36.19139883391074 -2.388557543664035 -1.0409927673901405 1.4617104384257689 0.40693620920862644 40.0 0.0 0.0 -52.92533066890847 -7.171181810804624
32.039328078083045 -2.4053175882790696 -1.0576691464643782 1.4953927180919362 0.3240047582872851 40.0 0.0 0.0 -52.906197073975754 -6.940167420262142
29.25074285179584 -2.3444045530566586 -1.0447741069306002 1.4749971012579652 0.3306563415146549 40.0 0.0 0.0 -52.873652699650904 -6.962239043141524
37.04880961179198 -2.397164245653915 -1.0904659235464993 1.3663685959047835 0.4504101828773 40.0 0.0 0.0 -52.856520597624396 -7.287764883341798
33.40311487465746 -2.415326788510574 -1.1004658138654808 1.4855586346246508 0.44267419480220344 40.0 0.0 0.0 -52.84834419791093 -7.253034855468345
30.735811357544673 -2.213741979967682 -1.0358878723813993 1.4439030841190512 0.4580195074417358 40.0 0.0 0.0 -52.822014806154975 -7.291548090915388
34.566069825367535 -2.380892043929708 -1.136257265661062 1.3409012053320928 0.2841078240578308 40.0 0.0 0.0 -52.82153957030852 -6.832579490117584
27.236455132965485 -2.2671728834409848 -1.0437402011943067 1.5172725868774297 0.3346562698156083 40.0 0.0 0.0 -52.80139226583795 -6.97110069299758
31.68651744618852 -2.32500726628789 -1.129457465707111 1.4116880577904218 0.40620127508766074 40.0 0.0 0.0 -52.798085258930854 -7.1761239465029485
35.222968467666746 -2.2554471430002043 -1.0603923766986445 1.4663906787947802 0.43351886770672216 40.0 0.0 0.0 -52.737660841678206 -7.233959188129124
31.88415899452534 -2.3947926286170564 -1.1199979298418414 1.4096089085520995 0.4479150160279505 40.0 0.0 0.0 -52.65705265211601 -7.274214523861025
36.53028735837191 -2.2693127945691614 -1.0259534598897777 1.3470678200686395 0.4402409410683304 40.0 0.0 0.0 -52.65439044603514 -7.269124678305115
32.471236984515144 -2.3583957347430884 -1.1283194631208087 1.4779564685980149 0.37425741452950834 40.0 0.0 0.0 -52.6253042060181 -7.0858233280235146
34.61642525922506 -2.302437234658628 -1.0242965758829568 1.4807025395095 0.46148216027404504 40.0 0.0 0.0 -52.616275602343414 -7.29507101310318
33.56908553293337 -2.413515270742243 -1.1299757677897924 1.3714108818806725 0.4439892077334548 40.0 0.0 0.0 -52.60880797531187 -7.272374316757104
37.52053126290833 -2.450076892510776 -1.1493542976104032 1.2328863053643337 0.35433046722685907 40.0 0.0 0.0 -52.55980191096779 -7.085006016879349
30.35060877410274 -2.422389094304016 -1.1199407127966514 1.5442774147680518 0.38934540616673147 40.0 0.0 0.0 -52.549645232243925 -7.121382219173625
36.24317643031391 -2.3989674803304433 -1.0500686228179545 1.5093839159229865 0.3574529463504839 40.0 0.0 0.0 -52.549033016804046 -7.037454331886141
33.04523524728401 -2.3699470477542217 -1.0962548759022848 1.355807005648169 0.27197643778863034 40.0 0.0 0.0 -52.541212357893905 -6.785569561944087
33.22687719608778 -2.3989279341821037 -1.1246683116842868 1.5406811769472006 0.3645904868205121 40.0 0.0 0.0 -52.529711696396475 -7.0557919678641845
36.270269668939136 -2.3344392016850164 -1.1587063394832515 1.253026894647518 0.37174121619055683 40.0 0.0 0.0 -52.518351373426164 -7.126123639672369
29.945988822820635 -2.377169290324928 -1.1371612807253415 1.3523779189948704 0.38523564583905157 40.0 0.0 0.0 -52.48265817635467 -7.134464291255696
34.2820290427183 -2.1993986645225485 -1.017758292084312 1.4010690951387723 0.4429446004342269 40.0 0.0 0.0 -52.462195293302415 -7.26448173287062
38.813701697037224 -2.262884060633569 -1.105843600952523 1.2640467131087458 0.3833060877134173 40.0 0.0 0.0 -52.44756461745126 -7.15320207240948
38.080304575442426 -2.2810051547413526 -1.1097357433441255 1.261743655675453 0.3092078423811862 40.0 0.0 0.0 -52.43273665588002 -6.939114304413916
29.489669838621776 -2.3424577652835876 -1.0475082724284208 1.428278663664661 0.3717677747502529 40.0 0.0 0.0 -52.431510522727464 -7.08502327483115
30.276169518677634 -2.291225905636883 -1.120895045255131 1.3749431763912754 0.3680617037940476 40.0 0.0 0.0 -52.431152009574554 -7.0841173773696955
32.3571466833466 -2.260827090990527 -1.05120988885375 1.4602471593915607 0.46557145192603955 40.0 0.0 0.0 -52.428718970638876 -7.305952294552275
33.710021322272674 -2.3523645062160825 -1.1121867345862078 1.3648613577669657 0.45931809329508566 40.0 0.0 0.0 -52.411385027880804 -7.307662853416495
35.089790036514636 -2.3452573470219598 -1.0894426643102597 1.5411106940989552 0.31392960047557916 40.0 0.0 0.0 -52.408000605421236 -6.906173109963902
32.25227053426035 -2.167174458451977 -1.0209014645041707 1.5422516827797452 0.30803370955816956 40.0 0.0 0.0 -52.39223642701676 -6.887180345665104
30.05396861360498 -2.193317764654977 -1.0188520731083333 1.523333350624047 0.28154073190922396 40.0 0.0 0.0 -52.38002554171031 -6.797967591643907
27.92742234859632 -2.244090743428972 -1.0396893196170645 1.5305363228985804 0.3045366337978719 40.0 0.0 0.0 -52.3769561244945 -6.876165709313919
36.148509955486496 -2.443345935592099 -1.1571157082580983 1.3154302780923983 0.39298254137931893 40.0 0.0 0.0 -52.35679826637043 -7.163295433748188
36.11664877502909 -2.210618207160986 -1.0244202142468661 1.4945840363790468 0.4070792982640228 40.0 0.0 0.0 -52.35593947998098 -7.168478643212126
31.722033347611895 -2.2216104221429966 -1.0581834095581384 1.5019364712106003 0.29426061093423844 40.0 0.0 0.0 -52.351152821625675 -6.843402190669929
35.22531131487938 -2.281454033710311 -1.0764823294655228 1.449580625974412 0.2949652222955207 40.0 0.0 0.0 -52.27966902294045 -6.850785812069585
35.06038254395654 -2.2068830842326372 -0.985953647827186 1.4520473717481142 0.30983406407373526 40.0 0.0 0.0 -52.26769601536084 -6.899667835691531
38.27067263266906 -2.4199483152991177 -1.0955762630616444 1.4002686355371978 0.39296178853190145 40.0 0.0 0.0 -52.263972833234824 -7.1448869124376
37.07375369910091 -2.4053242433523563 -1.1314229039488475 1.3929190919780012 0.376887280397193 40.0 0.0 0.0 -52.2619317783671 -7.104414111961583
34.421914134940785 -2.3867300085622847 -1.1006353032894634 1.3460712178906324 0.27395112017410445 40.0 0.0 0.0 -52.2511786157473 -6.7949794918044075
36.19288500911084 -2.4449869844924983 -1.113189691740138 1.446970320476047 0.37656602058905336 40.0 0.0 0.0 -52.24479696881911 -7.095343165566641
34.697321122702405 -2.207592496826089 -1.0500818508868495 1.4609291186544158 0.40227935333901726 40.0 0.0 0.0 -52.238722693696324 -7.159758007425102
29.39250059921435 -2.3728030133889084 -1.0679241071256713 1.4345706913251537 0.35365798201165105 40.0 0.0 0.0 -52.237857871460896 -7.034201514839857
39.4558433221974 -2.4262349287176233 -1.1376691852639307 1.2589305662312662 0.3300656072120404 40.0 0.0 0.0 -52.215096302985984 -7.005294604155674
32.44256376034394 -2.208872504736865 -1.0122164057656307 1.5109300737686722 0.461142523679782 40.0 0.0 0.0 -52.214483835487584 -7.292063881138777
29.54513797368023 -2.1957908427656703 -0.9927327834699065 1.467840755371447 0.402356460639605 40.0 0.0 0.0 -52.172521866407955 -7.159211396563988
34.09858984366605 -2.455765724582215 -1.1218921923483998 1.4301788931011394 0.3408848947175575 40.0 0.0 0.0 -52.119963555320496 -6.9980279225208015
34.091803665081116 -2.433070059616484 -1.1552059636360952 1.2820489260597736 0.3903675310791455 40.0 0.0 0.0 -52.094422145715605 -7.1659323796932455
36.10062033190684 -2.406514786084209 -1.104925449251546 1.43481356188602 0.42422206428203796 40.0 0.0 0.0 -52.09004503519698 -7.216095014546526
37.006786369234256 -2.346666420237374 -1.0832076339927617 1.4609715980549374 0.4075756835323223 40.0 0.0 0.0 -52.057655228584835 -7.172833208185913
32.14465731084897 -2.2273932863310932 -1.0324264457870063 1.4762426276917398 0.2631152094808885 40.0 0.0 0.0 -52.05561740707358 -6.733632541325736
35.274532960293826 -2.4172499907780924 -1.0822750968933117 1.459760515978121 0.3094776991646619 40.0 0.0 0.0 -52.05440598746464 -6.897626887872432
34.917653111692175 -2.4365825720659986 -1.1136831166744963 1.3265299981266612 0.42250729852099533 40.0 0.0 0.0 -52.04837424217326 -7.23290488645806
32.45866542170698 -2.3356399600489857 -1.1017514041571148 1.2839585951690637 0.36581174287332124 40.0 0.0 0.0 -52.04480217602715 -7.1003972522667755
37.09517357700089 -2.3061345250663288 -1.0399742076970038 1.5091399736047 0.31929024274099765 40.0 0.0 0.0 -52.043571711426154 -6.924566167802517
34.16016177112561 -2.271435295722656 -1.0026105097600815 1.4604372454632808 0.4492282190449987 40.0 0.0 0.0 -52.043352129103624 -7.27019667457484
36.11024502601714 -2.283418648955742 -1.0411246401832392 1.5515758619750115 0.42106900559689325 40.0 0.0 0.0 -52.036327282285654 -7.1995451219155395
34.653065661966025 -2.216636893948194 -1.0171845997788769 1.40767754228019 0.4449080511735465 40.0 0.0 0.0 -51.98802491232516 -7.267794591211204
34.502956867576 -2.2982221986067235 -0.9884689161106723 1.474452500979499 0.3813740966318364 40.0 0.0 0.0 -51.97876937203255 -7.104992706736637
33.8156402080441 -2.343991858368819 -1.1049931329506386 1.5153344263132058 0.32890809665661275 40.0 0.0 0.0 -51.94391829198191 -6.953880838991206
38.355316470886 -2.3834832852070527 -1.1272318753880202 1.2017635704987828 0.34233019397723374 40.0 0.0 0.0 -51.92230581049687 -7.062036095716675
34.0768126051101 -2.317317834921718 -1.0617897608475786 1.546683027274029 0.2811518765711072 40.0 0.0 0.0 -51.91420871992462 -6.795749431502483
30.40397059569728 -2.3383284994460336 -1.0862860103916616 1.466354858480067 0.44431544419578445 40.0 0.0 0.0 -51.9039166247093 -7.258562392949576
31.482401702979125 -2.235429006588539 -1.0779723637001235 1.34858559256266 0.31879123838854345 40.0 0.0 0.0 -51.89701398503717 -6.94599483214171
32.252868432794656 -2.220589007001976 -1.0322223017147687 1.4970080713107463 0.4551121159463952 40.0 0.0 0.0 -51.88425303149307 -7.279832292965191
40.46554811129222 -2.3607732521013394 -1.1294570888831355 1.1869928505486316 0.36339741688306393 40.0 0.0 0.0 -51.85008716799861 -7.127595868993987
32.452863171689856 -2.4051447427790804 -1.073338954825586 1.4703882757673732 0.30606503941735635 40.0 0.0 0.0 -51.841138255397446 -6.885410676240959
32.83033575400885 -2.3116550389273973 -1.0901279516375855 1.4141526344874067 0.4523086160788269 40.0 0.0 0.0 -51.839726415845405 -7.283247521124234
39.92340637493801 -2.4019657010981907 -1.124522498965854 1.229289697107552 0.3281811602305889 40.0 0.0 0.0 -51.831096621909545 -7.009612863991337
34.12456004094031 -2.1993727625427173 -1.03313727105223 1.3778825452816585 0.4298379457423967 40.0 0.0 0.0 -51.82961385082181 -7.238696375265205
33.86287360828393 -2.256543174390436 -1.0039476004170285 1.549403464587965 0.4560165808314502 40.0 0.0 0.0 -51.82156559861898 -7.279321683434078
33.23638849410271 -2.2659134995569126 -1.0922878852238955 1.4571755273981852 0.34845923904408815 40.0 0.0 0.0 -51.81315752383805 -7.016553709960027
30.07862453466241 -2.3486618376448014 -1.0598126055680264 1.3995489271868822 0.3507058963581715 40.0 0.0 0.0 -51.792423240295776 -7.0312467061606405
33.29214870765334 -2.2134643180457756 -0.9909248754783806 1.4107269154243567 0.326378355925293 40.0 0.0 0.0 -51.781603811624855 -6.957487170886606
36.98689389449319 -2.2345481154599494 -1.0651703871094722 1.3384936111286014 0.4153363979556658 40.0 0.0 0.0 -51.771044065474214 -7.212880965200283
36.73681718811626 -2.378641824302905 -1.1216959310484758 1.4061914430835882 0.3838839609122872 40.0 0.0 0.0 -51.75307136348548 -7.120512996935717
31.162795714118193 -2.384046689163118 -1.0805699653982932 1.3656705740235882 0.3968292464360926 40.0 0.0 0.0 -51.73358941420188 -7.161257247400237
34.16156418164012 -2.3908698389903105 -1.0555681055149457 1.5450953577360902 0.4154762558754096 40.0 0.0 0.0 -51.706269626947815 -7.186319441401614
33.77830406832204 -2.278372180474057 -1.046800266613591 1.525167545523057 0.44936872144129786 40.0 0.0 0.0 -51.69071069913241 -7.265448779258167
34.21758232651767 -2.4088378157537575 -1.1086342348661422 1.2841091840591423 0.3425480005348875 40.0 0.0 0.0 -51.686173382615735 -7.034645803155133
30.039712075182887 -2.3376488044878996 -1.0997840437994202 1.4093376253041847 0.43432306908150836 40.0 0.0 0.0 -51.683048996837606 -7.243443809680158
30.099814217262676 -2.359780129092844 -1.1305755866208298 1.3963576500082973 0.4021307655350034 40.0 0.0 0.0 -51.68169475361569 -7.168633209007852
37.202088720901614 -2.345386764450661 -1.06736519051534 1.3972361352870581 0.43564214401627405 40.0 0.0 0.0 -51.66715346265366 -7.248522604133265
34.87801887000706 -2.394078583860784 -1.0771498193222182 1.421982909857258 0.2879900442070288 40.0 0.0 0.0 -51.66418661741206 -6.830603407049279
28.666877667172418 -2.350266376926363 -1.0949471842550662 1.4269522235561578 0.4027576395656599 40.0 0.0 0.0 -51.65772522562627 -7.165280096764834
31.035165265816584 -2.3199384266308347 -1.096528214550491 1.3207889788447926 0.351518008900493 40.0 0.0 0.0 -51.637481876209286 -7.050407540254972
33.30416752658137 -2.3763539861118863 -1.0367557604303648 1.5437097788817011 0.327665004240191 40.0 0.0 0.0 -51.631700663792934 -6.9489223117172605
36.39955419863075 -2.4349677530690585 -1.091934209809286 1.377111171493729 0.4025921745711039 40.0 0.0 0.0 -51.63055792628581 -7.173363175198629
30.89383098471896 -2.333151819874799 -1.0839442484529518 1.539814101862363 0.43203663871145326 40.0 0.0 0.0 -51.61884050537805 -7.225554090789594
30.25372064620673 -2.402006490286492 -1.1055416300529814 1.4400476903822892 0.41696677982647784 40.0 0.0 0.0 -51.59507582034615 -7.198142290718587
31.906090321954792 -2.39774732346072 -1.0588456315893633 1.459267953732917 0.4053955395401801 40.0 0.0 0.0 -51.59491157084733 -7.167659124830968
37.337743786791634 -2.338110259116701 -1.0727678516536647 1.4547192540244136 0.40092421317968047 40.0 0.0 0.0 -51.59091901663897 -7.15708821005124
36.08003482275194 -2.368768941959712 -1.0715823132538158 1.3489739314746703 0.28480371382729636 40.0 0.0 0.0 -51.59083152974653 -6.833170925510851
37.87394213980437 -2.4016114648698355 -1.1224125521485382 1.3033422634224137 0.4276587856098658 40.0 0.0 0.0 -51.58161088426189 -7.251089866929477
37.79509934911063 -2.3729276135389665 -1.0972354095328738 1.3970043658186764 0.41015040802292485 40.0 0.0 0.0 -51.57731863021007 -7.18826607214367
36.66622585062566 -2.413952308176419 -1.1088045076731294 1.4440577119932736 0.38515814661804376 40.0 0.0 0.0 -51.57638055301904 -7.118270620343071
36.910281455429526 -2.3774098853897248 -1.057361011364005 1.4647079538054542 0.40409478564874757 40.0 0.0 0.0 -51.57277670570289 -7.16385109576143
30.50220950318335 -2.4105943956026414 -1.0886122895780688 1.4160606763968417 0.3749633811415987 40.0 0.0 0.0 -51.56119659325977 -7.095411680051793
31.55791494107161 -2.4239724765098005 -1.0839457396648842 1.4864272372631473 0.39539396329870174 40.0 0.0 0.0 -51.53804368763209 -7.1400096136645
33.560465835717 -2.313077438788291 -1.033690159635354 1.4300118556671357 0.4536089907754046 40.0 0.0 0.0 -51.53650318167978 -7.283742286173396
38.75326045315494 -2.3850512280877405 -1.1381282915713502 1.2349340823829351 0.3132423090429197 40.0 0.0 0.0 -51.532410010826716 -6.96103584929955
36.4061687204533 -2.2855376874354114 -1.0556514895881894 1.334743533106542 0.4456846982477102 40.0 0.0 0.0 -51.52672415973327 -7.284298522328447
33.42016165496217 -2.2804934691105627 -1.0516063731547327 1.3207244063493466 0.41867941388878605 40.0 0.0 0.0 -51.51102346630623 -7.225268591765732
34.44034122101496 -2.3784292964409652 -1.0571207567738181 1.3883749026339083 0.3025187388690384 40.0 0.0 0.0 -51.51044439647944 -6.8854387889724915
36.00859959136692 -2.247329478685759 -1.082776708540047 1.3499347855959694 0.3052784119368957 40.0 0.0 0.0 -51.50038477936589 -6.902378672209553
35.87254322577722 -2.2156798287541557 -0.9911289454930827 1.4296657180753314 0.33205618131559744 40.0 0.0 0.0 -51.49348383428625 -6.971860004887451
36.826404026682845 -2.2699758059555712 -1.03829341634242 1.537560647692746 0.34687977162709205 40.0 0.0 0.0 -51.4857579159122 -7.006094315716611
31.77754017098289 -2.3349034728951605 -1.055580307002981 1.384125183550338 0.30163497298326003 40.0 0.0 0.0 -51.481919966107526 -6.883306451788295
32.442172125726856 -2.374535789739313 -1.0968305518018608 1.365385286325414 0.28313473789463806 40.0 0.0 0.0 -51.478261070018185 -6.8237334560818725
32.921788176756955 -2.1968004224301243 -1.014963325450358 1.4930052503719902 0.28038008621225435 40.0 0.0 0.0 -51.470578237048166 -6.795738584190723
29.309719920922756 -2.2166432502946165 -1.0548044253680922 1.4786261744966454 0.3153870085518328 40.0 0.0 0.0 -51.46804370516439 -6.914617848045261
32.499006826677565 -2.393004744826204 -1.1217557847688717 1.5181083541185985 0.37622653775977577 40.0 0.0 0.0 -51.46325823219334 -7.088143778280547
32.05136573269226 -2.3796141487083013 -1.0950094020301946 1.3696897400609063 0.4387721407131715 40.0 0.0 0.0 -51.455650679578135 -7.26090363185625
30.882740631245092 -2.3045895403809302 -1.0902109725275984 1.3287168898952333 0.37877311705661904 40.0 0.0 0.0 -51.452448017300824 -7.123093026099221
31.76383656042961 -2.173409911537191 -0.9941385009088761 1.5512429066049735 0.2892178283399451 40.0 0.0 0.0 -51.44916958118005 -6.823934984158774
33.682772337543916 -2.4346917841936295 -1.1086676788201149 1.523459200688323 0.36287237871201006 40.0 0.0 0.0 -51.43442688087779 -7.0517356874652295
32.13045919712071 -2.2855782559728803 -1.0799182034013075 1.3457532556915228 0.43707369211389924 40.0 0.0 0.0 -51.432294872127706 -7.262204342506048
35.478831528674604 -2.2900612662086575 -1.0175811997191944 1.4568020849540624 0.43749408896652286 40.0 0.0 0.0 -51.42882806027338 -7.244138327514757
34.75392597811617 -2.170121290217848 -0.9799581383597209 1.4563404267217968 0.3613999667587578 40.0 0.0 0.0 -51.41803303788751 -7.053113382411653
29.867870756610603 -2.327148943347524 -1.102661539427315 1.50638722463656 0.3249747745476943 40.0 0.0 0.0 -51.411987805716656 -6.942386932919029
37.16029126156825 -2.2728246433720716 -1.01945197597138 1.4638805062252012 0.3989444593473322 40.0 0.0 0.0 -51.37560256618739 -7.151112294563678
37.574305798055356 -2.2913134911549813 -1.0853122469255467 1.389542750076687 0.35367874564477786 40.0 0.0 0.0 -51.37149174823837 -7.041469839278852
31.509894347239115 -2.42576671541346 -1.0835397534568252 1.5001521552950456 0.36693157967545154 40.0 0.0 0.0 -51.367995399512395 -7.06423644540379
33.97134979727766 -2.306408885411961 -1.0421762374315642 1.416310946684842 0.45620167425369995 40.0 0.0 0.0 -51.36589809204982 -7.291479283263718
35.67438768938195 -2.373257221230485 -1.0536506149940321 1.4347519772549162 0.42739862351909536 40.0 0.0 0.0 -51.36572808509255 -7.223563510573676
34.668152524759165 -2.3264126658782116 -1.0419475332713293 1.536825571443231 0.28471548348414577 40.0 0.0 0.0 -51.36187979442769 -6.808631163565256
31.51654061200361 -2.254067336893006 -1.0805227525708636 1.4599425125082361 0.4120296262134355 40.0 0.0 0.0 -51.35059862947181 -7.183815832963143
32.466412715876544 -2.3339136201631687 -1.0787855113802198 1.4880527627136289 0.27830858814755116 40.0 0.0 0.0 -51.34700279696629 -6.788721357802383
29.58453841689567 -2.28245979829605 -1.0420364972308722 1.469095207653116 0.29429396400889857 40.0 0.0 0.0 -51.342559891408506 -6.846323312241546
30.369602399487796 -2.2351397893567464 -1.035667846011738 1.477243161497675 0.27511948187113294 40.0 0.0 0.0 -51.337513420495014 -6.778151646930543
29.238008204394216 -2.3065750805042886 -1.036535100726237 1.464400927106688 0.32687647058538005 40.0 0.0 0.0 -51.324538842698836 -6.95181670348829
37.100953202431 -2.3731727216160157 -1.1478288265941963 1.2996065790856037 0.33051340966315096 40.0 0.0 0.0 -51.32255035430812 -6.994442607185593
35.40584685524233 -2.3295447757615033 -1.0676155795252567 1.555928566676415 0.40935892080877906 40.0 0.0 0.0 -51.2990490331379 -7.171266525797583
36.95535246638701 -2.4026662822644553 -1.0804328333933109 1.2938872511610393 0.3698417954759604 40.0 0.0 0.0 -51.2990016352509 -7.108478546478742
33.670368511538214 -2.3207669322446645 -1.1363961529736275 1.2831220382381652 0.38328225082227774 40.0 0.0 0.0 -51.298178394618326 -7.147297221435686
