

    0.159683452900970489E-01   -0.681767146972070606E+02    0.495462824668466908E+02   -0.212349312299330428E+01   -0.105940459868104120E+01    0.644162240715131507E+00    0.191204597650428326E+03    0.484338462864995212E-01
    0.156485020139005386E-01   -0.681888799786127038E+02    0.488050874284656970E+02   -0.215418413432542843E+01   -0.104864191077942648E+01    0.667431420304302470E+00    0.192152528593935017E+03    0.511031958711476997E-01
    0.153186022295169234E-01   -0.681988970124091054E+02    0.505584152307863874E+02   -0.213849911205757559E+01   -0.105601773681609501E+01    0.597767778899085944E+00    0.192655405251707890E+03    0.448484978511842977E-01
    0.151265656703786760E-01   -0.682262977755338795E+02    0.464465983508572151E+02   -0.216485679254299335E+01   -0.105132878129056140E+01    0.710232929074933517E+00    0.193445897063424383E+03    0.530902875627121407E-01
    0.149821966458673315E-01   -0.682597495383974859E+02    0.478441112074288668E+02   -0.214296706752130328E+01   -0.105843528452226088E+01    0.685404255090989789E+00    0.192926240322944210E+03    0.508093808039289732E-01
    0.147276861217653082E-01   -0.682781141695885623E+02    0.491634418638619977E+02   -0.216834197594925016E+01   -0.103475713313424711E+01    0.625687030315302706E+00    0.194333032163959643E+03    0.430177809360524424E-01
    0.144448954149933306E-01   -0.682919696718029883E+02    0.485904566678908765E+02   -0.214090114655550501E+01   -0.105712867439157487E+01    0.668460482963266323E+00    0.192514269695777642E+03    0.499884338399944478E-01
    0.140842395059848583E-01   -0.682940318767810339E+02    0.477027343667870625E+02   -0.212904414831426125E+01   -0.104935033298076275E+01    0.682671974951635674E+00    0.194588558488447774E+03    0.491668722644208953E-01
    0.138014238023013765E-01   -0.683060941641995072E+02    0.477976344448498267E+02   -0.217613484733428031E+01   -0.105223557556787761E+01    0.694451857469419176E+00    0.191744596119487710E+03    0.513032334857226671E-01
    0.135257731517209653E-01   -0.683183761967773364E+02    0.468974426048278801E+02   -0.218885026775597380E+01   -0.103350542163156578E+01    0.682840871624902146E+00    0.196725129386273665E+03    0.481724158761860435E-01
    0.133130489418261336E-01   -0.683393031556249753E+02    0.484053425590303092E+02   -0.215122298106112009E+01   -0.103530430889595748E+01    0.639087921504692735E+00    0.197602663599531809E+03    0.446979766655452720E-01
    0.132968393948600418E-01   -0.683894981142053666E+02    0.492290429284489264E+02   -0.216117140511975059E+01   -0.104589983073479464E+01    0.631584904454544294E+00    0.194422484673101593E+03    0.479623040518167010E-01
    0.130100785356911507E-01   -0.683985256162865909E+02    0.487794831131814846E+02   -0.216306309682961739E+01   -0.104433349452581026E+01    0.655111770066715837E+00    0.194780966097792430E+03    0.445482241428871578E-01
    0.127756533281366963E-01   -0.684147910889502384E+02    0.513870072283564809E+02   -0.215008843853135545E+01   -0.105340893881505071E+01    0.578827385953626927E+00    0.191024549740129231E+03    0.438432691219128035E-01
    0.125939288417725101E-01   -0.684387698358052603E+02    0.480791761977372616E+02   -0.212947272294131862E+01   -0.105233101555224318E+01    0.691083674201637854E+00    0.191945913604057722E+03    0.485792349695407383E-01
    0.129269613157657493E-01   -0.685436020045550833E+02    0.485244302587590681E+02   -0.215150411333441482E+01   -0.104703338529264256E+01    0.669458545466333321E+00    0.191946550756677283E+03    0.499454806856921424E-01
    0.126373294593868975E-01   -0.685509134528353883E+02    0.486580898904176422E+02   -0.214097756287429242E+01   -0.105066149802265985E+01    0.656686494249368979E+00    0.194257789165572461E+03    0.485667879258912666E-01
    0.124387492656043604E-01   -0.685718679346966127E+02    0.492496643021608875E+02   -0.215632532844976099E+01   -0.105381397754128958E+01    0.681936640815740569E+00    0.188928813627555371E+03    0.464149754611692320E-01
    0.127219090864753113E-01   -0.686695176959614457E+02    0.498590043786461763E+02   -0.215765737143118796E+01   -0.104467894273242634E+01    0.630069319284091711E+00    0.193081616609499150E+03    0.460206421059115647E-01
    0.126347027361278005E-01   -0.687083924378696054E+02    0.490038660180939090E+02   -0.212802729098124388E+01   -0.105893586053115452E+01    0.677822299109940296E+00    0.190277173814076093E+03    0.477120727585971169E-01
    0.124444727707615898E-01   -0.687306827300825489E+02    0.491456654972699027E+02   -0.213223203524753924E+01   -0.105428503666931128E+01    0.676371870981869350E+00    0.190585698690603635E+03    0.459476612398427436E-01
    0.123093378115026152E-01   -0.687614774607139339E+02    0.479639336976422399E+02   -0.215227825880340440E+01   -0.105660353779870975E+01    0.670965020169343673E+00    0.192057273858323953E+03    0.512374194084590159E-01
    0.120645572348185015E-01   -0.687739367477962560E+02    0.482476883373446626E+02   -0.214326047148071330E+01   -0.105889136899655467E+01    0.692061391061043585E+00    0.189367263821440133E+03    0.512172455991703676E-01
    0.119199588848900480E-01   -0.688024527513223916E+02    0.486716210086329610E+02   -0.213954291670347052E+01   -0.105332881564605496E+01    0.681197342541927875E+00    0.190687065609718303E+03    0.489955116305371349E-01
    0.116433562590945085E-01   -0.688081273838195102E+02    0.476316359990157423E+02   -0.213282485016135492E+01   -0.105013964732312415E+01    0.680652462428293692E+00    0.195390247503907347E+03    0.484088025508008432E-01
    0.114508652611753897E-01   -0.688274180760763699E+02    0.497672549023916986E+02   -0.214676280399081332E+01   -0.104962507945205363E+01    0.621328645639643851E+00    0.191698650557975924E+03    0.445067435427394173E-01
