2023-02-25T12:00:00.000 ps1::g 18.07491264269261 0.05
2023-02-26T09:36:00.000 ps1::g 18.30500758979702 0.05
2023-02-26T12:00:00.000 ps1::g 18.3187855951003 0.05
2023-02-28T00:00:00.000 ps1::g 19.695381267978174 0.05
2023-02-28T09:36:00.000 ps1::g 20.043634186049708 0.05
2023-02-28T12:00:00.000 ps1::g 20.11908241894026 0.05
2023-03-01T07:12:00.000 ps1::g 20.702671655839477 0.05
2023-03-01T16:48:00.000 ps1::g 20.94819622599133 0.05
2023-03-01T19:12:00.000 ps1::g 21.010254281277255 0.05
2023-03-05T04:48:00.000 ps1::g 23.252626446320985 0.05
2023-03-05T09:36:00.000 ps1::g 23.384641538682185 0.05
2023-02-28T21:36:00.000 ps1::r 19.432222534168496 0.05
2023-03-01T19:12:00.000 ps1::r 19.959903122236984 0.05
2023-03-02T14:24:00.000 ps1::r 20.40578704019905 0.05
2023-03-02T19:12:00.000 ps1::r 20.5009482438224 0.05
2023-03-02T21:36:00.000 ps1::r 20.54888668141927 0.05
2023-03-03T09:36:00.000 ps1::r 20.82973016516159 0.05
2023-03-03T14:24:00.000 ps1::r 20.93912046814664 0.05
2023-03-04T16:48:00.000 ps1::r 21.49708434695397 0.05
2023-03-04T19:12:00.000 ps1::r 21.546863088666633 0.05
2023-03-05T09:36:00.000 ps1::r 21.855332587051773 0.05
2023-03-06T09:36:00.000 ps1::r 22.37163044229378 0.05
2023-03-06T14:24:00.000 ps1::r 22.488010750505325 0.05
2023-03-08T16:48:00.000 ps1::r 23.538102658897774 0.05
2023-02-25T07:12:00.000 ps1::i 17.557749878745902 0.05
2023-02-25T14:24:00.000 ps1::i 16.762716871470776 0.05
2023-02-26T19:12:00.000 ps1::i 16.11769300277342 0.05
2023-02-28T12:00:00.000 ps1::i 17.844382763260214 0.05
2023-03-02T00:00:00.000 ps1::i 19.00338722799939 0.05
2023-03-03T00:00:00.000 ps1::i 19.680405713669415 0.05
2023-03-03T04:48:00.000 ps1::i 19.803174019718767 0.05
2023-03-03T21:36:00.000 ps1::i 20.15609464249426 0.05
2023-03-05T21:36:00.000 ps1::i 21.194610296183342 0.05
2023-03-06T16:48:00.000 ps1::i 21.55817484219172 0.05
2023-03-07T07:12:00.000 ps1::i 21.866770700939018 0.05
2023-03-08T14:24:00.000 ps1::i 22.398638110872383 0.05
2023-03-10T02:24:00.000 ps1::i 23.0780167626251 0.05
2023-03-11T00:00:00.000 ps1::i 23.38734527319326 0.05
2023-03-11T07:12:00.000 ps1::i 23.52913653114074 0.05
2023-02-25T07:12:00.000 ps1::z 19.255183051318348 0.05
2023-02-25T16:48:00.000 ps1::z 17.90843125894765 0.05
2023-02-26T02:24:00.000 ps1::z 17.838711027829703 0.05
2023-02-27T09:36:00.000 ps1::z 17.22038303503816 0.05
2023-02-28T09:36:00.000 ps1::z 17.840104893120294 0.05
2023-03-02T21:36:00.000 ps1::z 19.11112632286688 0.05
2023-03-03T14:24:00.000 ps1::z 19.385366443601896 0.05
2023-03-05T16:48:00.000 ps1::z 20.069626672326166 0.05
2023-03-06T02:24:00.000 ps1::z 20.18650619475192 0.05
2023-03-07T12:00:00.000 ps1::z 20.597104668782745 0.05
2023-03-07T19:12:00.000 ps1::z 20.679923942024068 0.05
2023-03-10T19:12:00.000 ps1::z 21.630229176262006 0.05
2023-03-11T02:24:00.000 ps1::z 21.718260216001926 0.05
2023-03-11T12:00:00.000 ps1::z 21.84698345088107 0.05
2023-03-11T19:12:00.000 ps1::z 21.93270698498467 0.05
2023-02-27T14:24:00.000 2massj 16.408807167543454 0.05
2023-02-28T14:24:00.000 2massj 17.045235090972948 0.05
2023-03-01T02:24:00.000 2massj 17.348603199948307 0.05
2023-03-02T00:00:00.000 2massj 17.788727996208053 0.05
2023-03-04T00:00:00.000 2massj 18.690580915206645 0.05
2023-03-05T09:36:00.000 2massj 19.30123919038015 0.05
2023-03-05T19:12:00.000 2massj 19.418398141112355 0.05
2023-03-07T09:36:00.000 2massj 19.980323666479443 0.05
2023-03-08T02:24:00.000 2massj 20.2006977456866 0.05
2023-03-08T04:48:00.000 2massj 20.23497068724113 0.05
2023-03-08T09:36:00.000 2massj 20.266624952927224 0.05
2023-03-09T00:00:00.000 2massj 20.425672913792663 0.05
2023-03-09T04:48:00.000 2massj 20.483561279088107 0.05
2023-03-09T16:48:00.000 2massj 20.63345709860315 0.05
2023-03-11T04:48:00.000 2massj 21.08060682755212 0.05
2023-02-25T09:36:00.000 2massh 20.300907896117153 0.05
2023-02-27T07:12:00.000 2massh 17.01354180302988 0.05
2023-02-28T00:00:00.000 2massh 17.203524141459326 0.05
2023-03-02T04:48:00.000 2massh 18.352154485658158 0.05
2023-03-03T04:48:00.000 2massh 18.769768724745383 0.05
2023-03-04T02:24:00.000 2massh 19.06138472314529 0.05
2023-03-04T07:12:00.000 2massh 19.119059297413017 0.05
2023-03-05T19:12:00.000 2massh 19.478260251223453 0.05
2023-03-06T02:24:00.000 2massh 19.539662709040044 0.05
2023-03-06T19:12:00.000 2massh 19.664252905482556 0.05
2023-03-07T02:24:00.000 2massh 19.723773051127008 0.05
2023-03-08T00:00:00.000 2massh 19.870426708414765 0.05
2023-03-08T04:48:00.000 2massh 19.90313639728386 0.05
2023-03-09T12:00:00.000 2massh 20.111323785663522 0.05
2023-03-10T02:24:00.000 2massh 20.205367883955688 0.05
2023-02-26T07:12:00.000 2massks 17.82387261798814 0.05
2023-02-26T14:24:00.000 2massks 17.352511840300608 0.05
2023-02-26T16:48:00.000 2massks 17.3014269834605 0.05
2023-03-01T04:48:00.000 2massks 17.914575971475493 0.05
2023-03-03T02:24:00.000 2massks 18.595225212216988 0.05
2023-03-03T19:12:00.000 2massks 18.816596395847206 0.05
2023-03-04T19:12:00.000 2massks 19.113417742953242 0.05
2023-03-05T09:36:00.000 2massks 19.278883474060848 0.05
2023-03-05T16:48:00.000 2massks 19.371761944722582 0.05
2023-03-06T21:36:00.000 2massks 19.685220493881605 0.05
2023-03-08T00:00:00.000 2massks 19.932671558346442 0.05
2023-03-08T16:48:00.000 2massks 20.06378032839486 0.05
2023-03-08T21:36:00.000 2massks 20.100477557305958 0.05
2023-03-09T09:36:00.000 2massks 20.16903196128429 0.05
2023-03-11T00:00:00.000 2massks 20.34453757726134 0.05
