    0.357669476183132247E+02   -0.220703746305802806E+01   -0.882780005804094436E+00    0.144348806853880474E+01    0.480504822326846863E+02   -0.641555829028368407E+02
    0.366379555433040736E+02   -0.225743655541021626E+01   -0.101461805952389117E+01    0.126713029847345360E+01    0.420415251250477695E+02   -0.622545345403616182E+02
    0.462254786320167455E+02   -0.228716735178815211E+01   -0.920044003000139998E+00    0.996205538534176482E+00    0.553784416581611225E+02   -0.611042770883174313E+02
    0.302371979196693879E+02   -0.224535348380101230E+01   -0.106783131472479709E+01    0.140583534631448459E+01    0.399109590184007388E+02   -0.609557944234779043E+02
    0.390702576853497021E+02   -0.225578713760786176E+01   -0.105656714334377666E+01    0.120047959715498798E+01    0.434141227904184603E+02   -0.609010735209899607E+02
    0.561878400140829939E+02   -0.216428791534538245E+01   -0.872396802898314228E+00    0.716041086039709840E+00    0.594278784359857895E+02   -0.607401275678771739E+02
    0.334191942754520568E+02   -0.223624056837701524E+01   -0.997754508836671494E+00    0.128972135752100936E+01    0.463396852353798963E+02   -0.606536082309296631E+02
    0.320196374132989661E+02   -0.218571863357647045E+01   -0.922182934624032224E+00    0.153765759202555707E+01    0.418589609644235239E+02   -0.606209518608428368E+02
    0.390888870169892115E+02   -0.219141567279264615E+01   -0.954073209325196903E+00    0.135299097935307300E+01    0.434118545451139184E+02   -0.605750143643718815E+02
    0.658878794162725114E+02   -0.211537853740306225E+01   -0.992153669660221116E+00    0.266101793303029632E+00    0.556249074834344341E+02   -0.605647451964951458E+02
    0.591845690486260381E+02   -0.217038295308195694E+01   -0.970837055246611680E+00    0.644333008790357820E+00    0.541224636976318507E+02   -0.603580388209310712E+02
    0.373976396216195539E+02   -0.213311775147558702E+01   -0.931388066599021514E+00    0.135414375901205442E+01    0.438530023108892735E+02   -0.602862639415293771E+02
    0.309345102524181712E+02   -0.221236651033750498E+01   -0.101049184491938271E+01    0.150144988868001406E+01    0.426107439481948660E+02   -0.601448313863000834E+02
    0.303496083632901161E+02   -0.220097131354926523E+01   -0.893588726124842303E+00    0.151954900866075837E+01    0.457979166186317102E+02   -0.601359638942284747E+02
    0.359896334870002477E+02   -0.228934259023138242E+01   -0.107706893085553190E+01    0.123377604674630925E+01    0.429761450680943753E+02   -0.601271205127479575E+02
    0.358219696013684086E+02   -0.229596374009136195E+01   -0.105176992160951066E+01    0.128362248111790689E+01    0.442285040922397741E+02   -0.600387231052545687E+02
    0.348467806470174111E+02   -0.229651832352410956E+01   -0.104317997726864409E+01    0.124519343659583126E+01    0.433034191691203105E+02   -0.598208818253941885E+02
    0.329373769869360586E+02   -0.237491282363285716E+01   -0.106169493442045604E+01    0.148569679086612783E+01    0.407272850990426249E+02   -0.598037550605398920E+02
    0.385525194664784863E+02   -0.214852472436017994E+01   -0.964055850092676803E+00    0.125763505656987240E+01    0.455774680816653586E+02   -0.597877761698161265E+02
    0.599218989563450037E+02   -0.217178009686246209E+01   -0.929399433031719902E+00    0.605203670884051248E+00    0.578259732535024327E+02   -0.597394720350843258E+02
    0.407759726996391052E+02   -0.212315692578878457E+01   -0.862845898615147266E+00    0.116408394685791805E+01    0.497003708025136319E+02   -0.596533976445161898E+02
    0.326567960338867920E+02   -0.228566194878784756E+01   -0.102299845929125044E+01    0.137448924042617415E+01    0.441152242121134961E+02   -0.594803553013312438E+02
    0.592219617318446012E+02   -0.222120523591586849E+01   -0.918415477070025243E+00    0.697438541456476879E+00    0.558435213669626975E+02   -0.594596744942242452E+02
    0.553679928393438914E+02   -0.218459132105511866E+01   -0.928245770085192490E+00    0.699738182275660758E+00    0.581090420270716237E+02   -0.593847141511054559E+02
    0.341349207804749923E+02   -0.236443310281663877E+01   -0.110141083065550904E+01    0.130126071250786457E+01    0.401720837196978735E+02   -0.593735302915941574E+02
    0.398364451431537248E+02   -0.235705424959388488E+01   -0.105805056861604085E+01    0.119822041930708179E+01    0.442716706972715883E+02   -0.593357327016908229E+02
    0.396073095670111570E+02   -0.212697763690499064E+01   -0.867108317839232257E+00    0.116993134484250949E+01    0.530782626347612876E+02   -0.592813489168952827E+02
    0.372508980991636633E+02   -0.226802264450181479E+01   -0.977886588257182332E+00    0.142284371048201108E+01    0.438937262362798961E+02   -0.592129641693492346E+02
    0.394568600357368808E+02   -0.224706576764495747E+01   -0.100145965619943711E+01    0.129692838459090987E+01    0.431201069116819440E+02   -0.591583079289812304E+02
    0.316440778723055409E+02   -0.231483332986621404E+01   -0.108800750450228390E+01    0.151062587601834419E+01    0.371963091420233880E+02   -0.591201144603077111E+02
    0.532336235277400220E+02   -0.220450081505658613E+01   -0.892098771065247931E+00    0.778179103760930135E+00    0.586195683098523190E+02   -0.591109316732288761E+02
    0.414947138778143199E+02   -0.224987246501483495E+01   -0.945162031547684300E+00    0.112364293082068367E+01    0.522460124637381043E+02   -0.589676865253676752E+02
    0.475761846073424906E+02   -0.221073304761403033E+01   -0.848987990426856243E+00    0.969371919148259487E+00    0.550515115488730871E+02   -0.589657562513745859E+02
    0.378675208060223198E+02   -0.227071959704930837E+01   -0.104276180564846843E+01    0.124323189526278455E+01    0.421683432554885798E+02   -0.589630135171550265E+02
    0.436521422698435728E+02   -0.225482241277535378E+01   -0.943986416137041484E+00    0.989540967701704077E+00    0.537798482435962626E+02   -0.589339757056382467E+02
    0.685757877797004056E+02   -0.206531062947576682E+01   -0.978218425406679692E+00    0.175508803169373118E+00    0.561762575141816214E+02   -0.588973485825614631E+02
    0.402015720652810842E+02   -0.218907933798777865E+01   -0.986097451503050948E+00    0.120868361668376623E+01    0.465030191722606716E+02   -0.588505655690542397E+02
    0.410162711089037657E+02   -0.220542951645715180E+01   -0.934348567939534913E+00    0.117040294803249800E+01    0.514438904901259164E+02   -0.588429766035890083E+02
    0.372550281559986445E+02   -0.218154036076952096E+01   -0.904386971975184029E+00    0.146837022590298494E+01    0.452901308649649508E+02   -0.588112185803218779E+02
    0.322654694236584447E+02   -0.213094234936273796E+01   -0.872090518678963811E+00    0.155678943511557732E+01    0.445749278481055669E+02   -0.588090817549100180E+02
    0.425821749874287221E+02   -0.212911879437784624E+01   -0.866584464424752454E+00    0.116831938483647213E+01    0.488664237657430220E+02   -0.586924472243935114E+02
    0.498186935704053795E+02   -0.226688895052837047E+01   -0.978279116699189100E+00    0.895606986790701498E+00    0.531434382111126098E+02   -0.586708287973332503E+02
    0.329848359132690305E+02   -0.231575300510549509E+01   -0.100818836246456023E+01    0.152654985889091255E+01    0.404610463250340189E+02   -0.586619744746198108E+02
    0.299645646332834730E+02   -0.225827780895371655E+01   -0.104696645521761189E+01    0.146135264159434253E+01    0.396790541862867769E+02   -0.586327313311964602E+02
    0.545351038628900326E+02   -0.215443207731450581E+01   -0.937783981777650766E+00    0.717228558483624101E+00    0.567562334477825416E+02   -0.586164459205302535E+02
    0.348511982075059876E+02   -0.215609827976443613E+01   -0.857839401124924628E+00    0.152699784574907294E+01    0.462807577773396943E+02   -0.586152458655285429E+02
    0.335529338874136513E+02   -0.224758713722640202E+01   -0.957294099605036752E+00    0.146506036045152932E+01    0.455253562637774891E+02   -0.586029989135604623E+02
    0.481931324749994445E+02   -0.225868088227202168E+01   -0.927891416870652463E+00    0.913876032683618944E+00    0.560085190385633780E+02   -0.585641193043903314E+02
    0.339981259832155303E+02   -0.226119252986020980E+01   -0.106108025030919872E+01    0.150442232025468225E+01    0.380551357454491281E+02   -0.585147160411348608E+02
    0.372616952990349759E+02   -0.219061043543779155E+01   -0.967687966487321471E+00    0.119545069175549568E+01    0.475973676820752090E+02   -0.584999468930320106E+02
    0.532725400141317991E+02   -0.213474785897663022E+01   -0.945502764236130666E+00    0.808122349086115244E+00    0.538743234030922977E+02   -0.584838439945470938E+02
    0.400347485210403704E+02   -0.235072112880654904E+01   -0.102659195321170316E+01    0.120149795011757976E+01    0.448836064074633683E+02   -0.584743744227820628E+02
    0.341373611809304833E+02   -0.219484392759394265E+01   -0.935580280097818129E+00    0.129027695909593931E+01    0.463200665752788510E+02   -0.584554375561969621E+02
    0.367924605916830174E+02   -0.216826416135917777E+01   -0.964027343377120705E+00    0.135338572389130540E+01    0.433013670020169812E+02   -0.583517370739596686E+02
    0.403510903238313645E+02   -0.220619265241222084E+01   -0.949972062896564662E+00    0.125860975037785172E+01    0.478417152297135857E+02   -0.583337360598438650E+02
    0.550913050471110211E+02   -0.223281144718878632E+01   -0.947010745404694099E+00    0.855318608673946601E+00    0.526581851089928108E+02   -0.583130893777689536E+02
    0.333056824245489906E+02   -0.213659061507693737E+01   -0.926858139774879852E+00    0.150395458794275849E+01    0.424441076846045604E+02   -0.582810077117271490E+02
    0.538750700333460841E+02   -0.215192003086066119E+01   -0.940424475790829995E+00    0.790394736012222654E+00    0.561537498001355004E+02   -0.582741819283076836E+02
    0.477230477384531255E+02   -0.220209506377762132E+01   -0.967506396321486495E+00    0.105115273183474645E+01    0.491270145519252495E+02   -0.582731758502906629E+02
    0.314694502552339337E+02   -0.233408170927686420E+01   -0.104896711133976472E+01    0.147849784345981927E+01    0.405081995599153402E+02   -0.582647196477750953E+02
    0.382209993916890340E+02   -0.229065253005365443E+01   -0.960294950129861657E+00    0.130351377462775475E+01    0.469460464923937053E+02   -0.582391315596335062E+02
    0.399950377406051558E+02   -0.229349751785645894E+01   -0.957969477809600622E+00    0.113587654456715081E+01    0.489253336043092872E+02   -0.581878011454854729E+02
    0.336070612952179886E+02   -0.234463497709916924E+01   -0.108473005224657260E+01    0.144336270590499161E+01    0.405751353021920664E+02   -0.581713299018172378E+02
    0.380315055815937981E+02   -0.225202374004011663E+01   -0.984561815378457439E+00    0.129280904216939763E+01    0.431206712702137906E+02   -0.581690670013486084E+02
    0.363952446656248370E+02   -0.228705678836255366E+01   -0.109346131830562676E+01    0.132991638925004052E+01    0.394900658804982427E+02   -0.581435661726082031E+02
    0.422754340161293811E+02   -0.216981803423133179E+01   -0.945263536334645327E+00    0.114867678534710183E+01    0.468762070349178259E+02   -0.581098405390766359E+02
    0.528086431732439081E+02   -0.218404295477785304E+01   -0.941921402149128895E+00    0.760488874565711015E+00    0.565516547694535632E+02   -0.580395236123158469E+02
    0.338931069534866367E+02   -0.213732858795023484E+01   -0.934600980233116996E+00    0.144495318262822225E+01    0.430963865206437475E+02   -0.580177498012704547E+02
    0.411275025326129011E+02   -0.220296425274479590E+01   -0.883370727533088651E+00    0.108104592178181536E+01    0.521079573652368211E+02   -0.580032836576516999E+02
    0.422414825354422874E+02   -0.217467943559304588E+01   -0.931549258409499981E+00    0.119425717399898779E+01    0.495802966325401329E+02   -0.579919425871498575E+02
    0.490505999629563263E+02   -0.227852376071293916E+01   -0.890439669667087763E+00    0.100294921170310047E+01    0.527055867481360778E+02   -0.579858158002032837E+02
    0.408987612122474218E+02   -0.232891361911846495E+01   -0.102586293038446996E+01    0.114470132491484100E+01    0.466829844801013607E+02   -0.579856163899934103E+02
    0.366939519621107095E+02   -0.223475230707895900E+01   -0.933554018795060170E+00    0.141401069058671935E+01    0.459667010428906764E+02   -0.579683455648457908E+02
    0.450062377578215660E+02   -0.212054111074145935E+01   -0.824773897366045894E+00    0.104787704205528320E+01    0.565506939826337245E+02   -0.579679375288787213E+02
    0.574282677412231521E+02   -0.215355903314325658E+01   -0.945147914268215317E+00    0.712568197704174122E+00    0.547436268659955942E+02   -0.579675167300139051E+02
    0.372194114549755284E+02   -0.230245402742518168E+01   -0.962549213744548826E+00    0.122952740787990744E+01    0.483834171442654082E+02   -0.579574952398858656E+02
    0.493926164884151788E+02   -0.227498409754874231E+01   -0.921161296620064629E+00    0.900315049229372555E+00    0.552255961998386553E+02   -0.579553172895743316E+02
    0.325644589564796618E+02   -0.225291469477590756E+01   -0.109633715431529088E+01    0.147022602752447518E+01    0.377838962095602540E+02   -0.579553122608069771E+02
