   -0.396974722654336976E+01   -0.255855607394556905E+01   -0.175498828151404296E+01    0.619229158044814376E+01   -0.190340775786786054E+03
   -0.382012920521135158E+01   -0.284294212311477956E+01   -0.176037003230149325E+01    0.454529897176000297E+01   -0.189649401738721025E+03
   -0.400034001588024513E+01   -0.323049689386124683E+01   -0.161241043747648205E+01    0.369915852231918585E+01   -0.188171511336824437E+03
   -0.379410597878210254E+01   -0.305932202938036557E+01   -0.160255663186872610E+01    0.373209084886119413E+01   -0.188170626067744820E+03
   -0.364012548209697329E+01   -0.304480621743632085E+01   -0.155855729689986200E+01    0.385716704687332967E+01   -0.187807622437810807E+03
   -0.351831840808629082E+01   -0.280751913105549278E+01   -0.164153230899536795E+01    0.575431294088961121E+01   -0.187664378185953865E+03
   -0.418154851054632903E+01   -0.263188691582347190E+01   -0.179025343403280446E+01    0.595964403214697391E+01   -0.187388792034217744E+03
   -0.405347219379356805E+01   -0.307888557862261703E+01   -0.158217082545374921E+01    0.439929020343921628E+01   -0.187209173161488025E+03
   -0.378441807481675685E+01   -0.284490850408247731E+01   -0.151491638681135532E+01    0.528393979442033679E+01   -0.187204591198313864E+03
   -0.365430287401933285E+01   -0.308962932460579509E+01   -0.143374311107909813E+01    0.427208519294805189E+01   -0.187179394653795896E+03
   -0.365506602783512768E+01   -0.263722371048008686E+01   -0.169615290934026541E+01    0.759838091350341660E+01   -0.187094910160139563E+03
   -0.392933515639403375E+01   -0.252442493246541044E+01   -0.175662022677172880E+01    0.891261698124409207E+01   -0.187037330164075371E+03
   -0.408365476132294258E+01   -0.248685210316157468E+01   -0.175422881980318857E+01    0.712200911937120296E+01   -0.186987628072273765E+03
   -0.384136737443550125E+01   -0.314357574305702991E+01   -0.148251195596292140E+01    0.411879807390131525E+01   -0.186694421832879584E+03
   -0.394753126817402133E+01   -0.310854415366855186E+01   -0.170355096600236644E+01    0.462146979470102615E+01   -0.186545533221307153E+03
   -0.363803159318302605E+01   -0.254385719307580604E+01   -0.171868654628161033E+01    0.679980477499552460E+01   -0.186544432435996782E+03
   -0.414617127752903958E+01   -0.281685520582634030E+01   -0.170164705847720166E+01    0.506202739134113067E+01   -0.186530228554276675E+03
