luminosity_distance log10_mej_dyn vej_dyn Yedyn log10_mej_wind vej_wind Yewind inclination_EM timeshift em_syserr Ebv log_likelihood log_prior
67.59212954824756 -2.8996212648252713 0.23252111821326815 0.2491515426695263 -1.0570931751244728 0.030310505525041786 0.27045977172302704 0.3842698550209675 0.0 0.6 0.0 -159.8207924895747 -0.4143664770127504
61.27952228094608 -2.6450142024477583 0.2396700548883981 0.28353922088289507 -0.9435112806593058 0.036390604980607366 0.3334528910130161 0.36087159451325596 0.0 0.6 0.0 -158.08789584529708 -0.3762103950704567
78.95125249833391 -2.5820405101087105 0.23331280328757195 0.2722860101423984 -0.9207083522789572 0.03354753066742305 0.28301536266744565 0.3605585063275483 0.0 0.6 0.0 -156.81560229558005 -0.630425259977976
70.3049989764654 -2.707235119707267 0.20970931003521143 0.2886403092546683 -0.9234671524062545 0.03866431722787954 0.3080017879167724 0.3412132641022479 0.0 0.6 0.0 -156.56689122475836 -0.5673026417660734
80.36796564430672 -2.699477715200066 0.24364613103993604 0.23194165328732913 -0.9095099647410836 0.03853147615014848 0.23973687031316054 0.36840996367027995 0.0 0.6 0.0 -155.949764019409 -0.6276306689508813
68.47034764810697 -2.786529037222737 0.23463284807650586 0.2859667618257644 -1.0011253617619906 0.03692936058300795 0.3117827002239746 0.3622563284231877 0.0 0.6 0.0 -155.51649462714627 -0.48350394901638927
68.26512603316067 -2.7952755279756643 0.23332125878361643 0.24554188463338042 -0.9374902018428966 0.03712460898868492 0.2484464633065703 0.3421368278470882 0.0 0.6 0.0 -155.44551787530688 -0.535261737978626
70.090227587822 -2.600609842424646 0.24177157722235498 0.25448872565038855 -0.9218051494144814 0.040903840745541764 0.26864920407175524 0.37144540267413434 0.0 0.6 0.0 -155.37092005844065 -0.4829706055751539
65.27129774392279 -2.7861529671938694 0.24501567550045955 0.26128860204079307 -1.0211573087155403 0.03245740971248082 0.2794202925557433 0.4157350674842443 0.0 0.6 0.0 -154.55851508152787 -0.3049650802667472
74.92487259856976 -2.8032122125077925 0.23909055085652442 0.21173470966601507 -0.9132143690022849 0.03288892400741323 0.30488250256601784 0.3600614616834878 0.0 0.6 0.0 -154.36346555185332 -0.5793998398618643
70.14884124910259 -2.745438134107502 0.23449403252577006 0.2795099979621323 -0.9322940912378554 0.03720032370777744 0.2764586034299181 0.3914433024631688 0.0 0.6 0.0 -154.28766850132578 -0.43393544538121964
75.51503095259936 -2.9313489774408024 0.2294743881144205 0.26290966101051827 -0.9019928159227626 0.03730711756247177 0.25529484490493637 0.3882390381134834 0.0 0.6 0.0 -154.26599077797377 -0.5154466696709736
71.70938539812985 -2.8084144238436486 0.21728746173129942 0.251456530882347 -0.9259553247737431 0.037239422328507875 0.274486110061327 0.36868780343393814 0.0 0.6 0.0 -154.18205938193555 -0.5129172172999237
65.02424986641927 -2.787025705354754 0.24424366891554403 0.2513896472130548 -1.101121141246876 0.034400093238615384 0.2642494606642698 0.35711030943470495 0.0 0.6 0.0 -154.12112546306304 -0.4455484133606622
74.71571141316706 -2.9066797586363706 0.22560710705237336 0.24045221374460568 -0.9037409424352232 0.04053336836448807 0.25507538934636076 0.33905258804175403 0.0 0.6 0.0 -154.0718010521295 -0.6342557176919661
72.18990327442913 -2.8642683491681034 0.22758927686109853 0.2706096828723311 -0.9903575278367254 0.03335721058246477 0.2892516459872476 0.3469791061033492 0.0 0.6 0.0 -154.05184001871788 -0.5776696680324465
72.90620930963601 -2.5828890339514334 0.24657514299834224 0.26304267300758 -1.001716252741888 0.03417451919445742 0.2548161377161451 0.40606383624547826 0.0 0.6 0.0 -153.96237635505955 -0.43778452669016055
75.97537935834283 -2.7809438381465306 0.24256834443569242 0.226735626971666 -0.951628676813302 0.033344491736856795 0.25217780967816184 0.3939554857086237 0.0 0.6 0.0 -153.8738235132828 -0.5076605258631213
69.1698023143727 -2.6408119010075044 0.24926337330829637 0.21912558433107826 -0.9729031173836271 0.03597868467639731 0.2517850297173166 0.37857243451095995 0.0 0.6 0.0 -153.81902139204624 -0.4516454413371811
74.33218627374926 -2.59883726878025 0.22599060329028609 0.27372280537128757 -0.9187893938408269 0.03599850176881322 0.31654016198148904 0.35618443663399896 0.0 0.6 0.0 -153.7918108649874 -0.5818172216254716
74.86698534004654 -2.693353628295463 0.2154699564863014 0.2857347513489876 -0.9341589370343737 0.038931483174749024 0.2396030646630087 0.34474265876644744 0.0 0.6 0.0 -153.72214446190964 -0.6202889159508886
74.58599523213776 -2.808125665449698 0.24568128626888544 0.28396461361717007 -0.8925902402261288 0.03886883240552721 0.27957388626318636 0.38847572082143417 0.0 0.6 0.0 -153.65680517486243 -0.5024892119511275
76.81109380160284 -2.7979613411501556 0.22354437259146775 0.2729832300465063 -0.9245117918163517 0.03699308565297195 0.23718232686873905 0.37125952199938084 0.0 0.6 0.0 -153.64452854356875 -0.5750136353666739
