   -0.203153929639454578E+01    0.128536629144537284E+00    0.196773405233606397E+00   -0.101944678384289134E+01    0.967998646825734693E-01    0.140975902748968229E+01    0.626543329506825373E+02   -0.112711338708030961E+00   -0.118636317761240122E+03
   -0.175413029008360977E+01    0.140473154412311924E+00    0.262157640163419470E+00   -0.106759996596178830E+01    0.677370731554719496E-01    0.391993369934764302E+00    0.101685644426883698E+03   -0.246895868733028045E+00   -0.118256140611347476E+03
   -0.174533125006294787E+01    0.201708913191124273E+00    0.257683948221204717E+00   -0.101945158604549913E+01    0.540234252083389918E-01    0.533752946804015749E+00    0.760451698508189509E+02   -0.171365392426634067E+01   -0.117223102781188175E+03
   -0.270070746718872812E+01    0.232025960887273563E+00    0.267662588387323708E+00   -0.935917146296884717E+00    0.852872240939586412E-01    0.539315548723813487E+00    0.861180581301762942E+02   -0.115358558070392192E+00   -0.116593156751124340E+03
   -0.206151571246141341E+01    0.204286000900964104E+00    0.280792850631206070E+00   -0.106834736887895509E+01    0.434550816889992947E-01    0.842395390830076529E+00    0.639501244009563976E+02   -0.589827664023201192E+00   -0.116126097519005398E+03
   -0.197909037136637211E+01    0.232329908645678929E+00    0.229464095659904443E+00   -0.974855380040259734E+00    0.738644554087321270E-01    0.293855726900513814E+00    0.963884305661508165E+02   -0.100623254655745065E-01   -0.116067306735308435E+03
   -0.254989198553309038E+01    0.244403551860108231E+00    0.255863779342452524E+00   -0.119367610746242025E+01    0.312957876657885894E-01    0.587562507552229274E+00    0.619773553669748622E+02   -0.465199495862135048E+00   -0.115825636690500914E+03
   -0.279190979120310434E+01    0.223355962527707452E+00    0.229424455355394352E+00   -0.906209930939469777E+00    0.424186921795434713E-01    0.606641061309511120E+00    0.687108859575897384E+02   -0.745227642495889242E+00   -0.115703821070949246E+03
   -0.181556813334083622E+01    0.180767835170638047E+00    0.269389925099773331E+00   -0.990138614063410527E+00    0.632393425981181978E-01    0.181829790184823370E+00    0.962085116075470808E+02   -0.523877106970991102E+00   -0.115644153213734185E+03
   -0.229201760962012724E+01    0.199165009495544942E+00    0.236181350328447948E+00   -0.933170113468788198E+00    0.403826102085498018E-01    0.742560477465687319E+00    0.676825573234714710E+02   -0.316780087408357947E+00   -0.115617962379680336E+03
   -0.205428156742181667E+01    0.125028171991558662E+00    0.290977310099748088E+00   -0.905180027475062543E+00    0.739527938307685262E-01    0.119752228751435275E+01    0.876420181368776241E+02   -0.344330944688024498E+00   -0.115531260719253950E+03
   -0.220892516706978093E+01    0.181458174390525889E+00    0.254370787418560174E+00   -0.101478417401391985E+01    0.438366414360469442E-01    0.428049181255172717E+00    0.785133532647272006E+02   -0.917022285472578469E+00   -0.115449566219006968E+03
   -0.181941233701596627E+01    0.142680383261325011E+00    0.286687836887205449E+00   -0.993014537170533451E+00    0.685309678133178141E-01    0.876410500194110598E+00    0.779301128571794095E+02   -0.833539023194575845E+00   -0.115405084257881356E+03
   -0.190465018186181934E+01    0.241100680264120126E+00    0.220311680333293680E+00   -0.101059689372371642E+01    0.410493113443232277E-01    0.401703731753705828E+00    0.805586364375144370E+02   -0.337926063966179191E+00   -0.115295206421954376E+03
   -0.221729840194855798E+01    0.229709411186825446E+00    0.232515875381930526E+00   -0.956240306384818828E+00    0.612288002735479620E-01    0.535464611167868920E+00    0.764600799031681930E+02   -0.240478864478176568E+00   -0.115275106687342472E+03
   -0.215733156100362367E+01    0.213811394852397196E+00    0.260792956459292680E+00   -0.110111305144849458E+01    0.410950209981239822E-01    0.276862119336073575E+00    0.637078503469807558E+02   -0.150352845862533258E+01   -0.115219751969699246E+03
   -0.272810920655699007E+01    0.152642758015011232E+00    0.231047727945223658E+00   -0.916181785704631491E+00    0.731706890413843652E-01    0.557671929125472587E+00    0.784564268706589303E+02   -0.170779529047662137E+00   -0.115119322478951901E+03
   -0.203145744680687290E+01    0.236233942439027844E+00    0.246923868205819574E+00   -0.901723105289976345E+00    0.537887902766576997E-01    0.701829105926612518E+00    0.633837478098929097E+02   -0.111309621624264055E+01   -0.115042053190547648E+03
   -0.174720686688577076E+01    0.167135003892622425E+00    0.271923543468900908E+00   -0.111923086794900195E+01    0.331749357305018699E-01    0.100012751816187362E+01    0.626360865255810779E+02   -0.536798964910830456E+00   -0.114656309210054246E+03
   -0.179209785952627643E+01    0.152188756754345011E+00    0.270493420343541735E+00   -0.167523540539373550E+01    0.339657125471062513E-01    0.203430739970501928E+00    0.789830817640067977E+02   -0.756563854783988798E+00   -0.114467436144632956E+03
   -0.207314142718721683E+01    0.221328450150086897E+00    0.265695581336309661E+00   -0.965324136086475271E+00    0.750439790697965542E-01    0.747347622431475012E+00    0.765264975479517773E+02   -0.522899719170451638E+00   -0.114340401424175724E+03
   -0.295085898581389072E+01    0.145913751286049637E+00    0.270927834116340527E+00   -0.949637262307757357E+00    0.360864587785857185E-01    0.653274888930242770E+00    0.688442487378233494E+02   -0.975056286650828330E+00   -0.114272906482561595E+03
   -0.172032207698670314E+01    0.205949203553704940E+00    0.243967269070304360E+00   -0.893729700933664439E+00    0.515872517119732102E-01    0.540193974140652733E+00    0.703583863824622142E+02   -0.164639659201145383E+01   -0.114271945358306226E+03
   -0.284281161896960599E+01    0.227134285380570317E+00    0.274762629657202662E+00   -0.105440559599206285E+01    0.370334034466105189E-01    0.510161276732480573E+00    0.673970312011159507E+02   -0.409061689513556814E-01   -0.114247785674440593E+03
   -0.222826001828063713E+01    0.125289520831156548E+00    0.290824135664955852E+00   -0.980302972709427012E+00    0.518566863146677909E-01    0.650810788128924012E+00    0.704058378185385578E+02   -0.128299113738516590E+01   -0.114242198737820374E+03
   -0.227208207367387161E+01    0.209147769038527054E+00    0.281005207260260292E+00   -0.910932235615988795E+00    0.667106272140522427E-01    0.883359304708567383E+00    0.779874246172287968E+02   -0.116529638361646093E+00   -0.114147691570100449E+03
   -0.299778149199173560E+01    0.196827699249304294E+00    0.286274944826103994E+00   -0.946957464340355104E+00    0.404903418810367913E-01    0.811030164585784030E+00    0.597655315019354845E+02   -0.442433478432302740E+00   -0.114124773305503410E+03
   -0.188747699826318160E+01    0.165916736657231695E+00    0.224718374317727287E+00   -0.928725883775916250E+00    0.367621986727232619E-01    0.672697618201397285E+00    0.723025540941758464E+02   -0.997723660190203088E+00   -0.114102211257899611E+03
   -0.180703257739669909E+01    0.157176914380612265E+00    0.274173886316342763E+00   -0.962727268013772841E+00    0.400467043033387038E-01    0.530651265118538329E+00    0.893843409444066310E+02   -0.594634634153383912E+00   -0.114047508327922159E+03
   -0.181559995826423393E+01    0.239202178575372348E+00    0.245727242604548451E+00   -0.102379026086876901E+01    0.489541586703384768E-01    0.316489516002017413E+00    0.886549525014702908E+02   -0.119825160730247804E+01   -0.113960341355934915E+03
   -0.185815955911975816E+01    0.149415333010821966E+00    0.290193199947015756E+00   -0.104906245992706060E+01    0.688168326594488233E-01    0.788477501823112825E+00    0.774077639264218220E+02   -0.102911475260141727E+01   -0.113948656508590716E+03
   -0.179425662105881756E+01    0.123078259749665228E+00    0.275785127297356047E+00   -0.115051741861752843E+01    0.716923564095526544E-01    0.760823417361598753E+00    0.692228102306378759E+02   -0.128485140794081998E+01   -0.113910648114193862E+03
   -0.263407072450886126E+01    0.203342276775059644E+00    0.266439092484641427E+00   -0.902780923447250583E+00    0.709348713309889412E-01    0.694493086827939310E+00    0.831847186330647190E+02    0.356185098252148613E-01   -0.113886615932088631E+03
   -0.190381242408486551E+01    0.222853215046397601E+00    0.293791656595624451E+00   -0.947056156376436586E+00    0.932481939498256002E-01    0.615500973739237955E+00    0.915136800560382824E+02   -0.927717911172137200E+00   -0.113853591181376572E+03
   -0.175757497344827085E+01    0.141445681535728035E+00    0.193377213594317920E+00   -0.938022748021220876E+00    0.321988029167948747E-01    0.652025571416120719E+00    0.604634812065975709E+02   -0.548666019659574067E+00   -0.113843787314069090E+03
   -0.178486432250227467E+01    0.156215540823587462E+00    0.278786350215398548E+00   -0.114889689601178224E+01    0.515896616946699138E-01    0.751792820259717720E+00    0.738682746925802860E+02   -0.896558864462564165E+00   -0.113800724045538104E+03
   -0.254279813598812954E+01    0.183730081563510506E+00    0.290378328192637425E+00   -0.105616614901411543E+01    0.395028643092804679E-01    0.418053667805876994E+00    0.728244540265431226E+02   -0.624411762458218833E+00   -0.113785261714242978E+03
   -0.228710163988671322E+01    0.135419219628917786E+00    0.256698645215145516E+00   -0.938251346658949714E+00    0.462721006614955147E-01    0.658523679026670528E+00    0.766070438544095964E+02   -0.377491271947397955E+00   -0.113758258534418530E+03
   -0.198740903292879545E+01    0.205591341448116471E+00    0.259235665883810751E+00   -0.112141378928239699E+01    0.384746468701327865E-01    0.684057029576554454E+00    0.588426190235139117E+02   -0.860896804881545075E+00   -0.113679589129905509E+03
   -0.251190222179369771E+01    0.206272513761684789E+00    0.281831921299049548E+00   -0.932866230888789616E+00    0.319010979180722742E-01    0.775322944938243497E+00    0.748630183631639454E+02   -0.139608281887872998E-01   -0.113639878576099306E+03
   -0.198818299165229329E+01    0.159064137125137284E+00    0.223770145524707809E+00   -0.102640464038157164E+01    0.389124071591885751E-01    0.554475230120204610E+00    0.699164997271400068E+02   -0.598045675002220278E+00   -0.113602368416822372E+03
   -0.272243886885557318E+01    0.201021440304854804E+00    0.272904008474837589E+00   -0.969606948292096371E+00    0.359697280412539094E-01    0.738338124039682575E+00    0.491707803904014042E+02   -0.156520868324263862E+01   -0.113595124224447815E+03
   -0.175626671597643869E+01    0.231325800575290841E+00    0.267666629968673242E+00   -0.979989647270031350E+00    0.828478010194182712E-01    0.747003185363626421E+00    0.972599682812854383E+02   -0.363916757007551883E+00   -0.113528924954300052E+03
   -0.242567570056679216E+01    0.230736522640496905E+00    0.278626633634561083E+00   -0.124914615032083343E+01    0.306217005762767433E-01    0.726950812743741293E+00    0.531083843533816875E+02   -0.720891207160888836E+00   -0.113502241599533235E+03
   -0.207534866488695124E+01    0.202772907084778020E+00    0.289197157147683570E+00   -0.114473123045422409E+01    0.330477630545538484E-01    0.716356415247681011E+00    0.764683053708942992E+02   -0.154801606209081566E+00   -0.113485252026910160E+03
   -0.211881122217930429E+01    0.187361822563325509E+00    0.294626611123868232E+00   -0.907476593189767478E+00    0.400277974981304019E-01    0.870384264251704454E+00    0.841135712066863448E+02   -0.352862003424430082E+00   -0.113450745787492977E+03
   -0.216548735741578957E+01    0.184344480761303664E+00    0.262972285468261568E+00   -0.893234411986510324E+00    0.695885390449343388E-01    0.448265227329443072E+00    0.102224994735066502E+03   -0.954091546749271657E-01   -0.113447310773694056E+03
   -0.196518806013328939E+01    0.179361614605924702E+00    0.216049723394675902E+00   -0.102238635594308458E+01    0.345172812197265602E-01    0.614156223149927127E+00    0.694555329974357676E+02   -0.341138208803683174E+00   -0.113446960999112164E+03
   -0.180969011267770785E+01    0.192623646345323585E+00    0.276434621941021419E+00   -0.100572196902657618E+01    0.412388374139559394E-01    0.256959428323933647E+00    0.106223283852588366E+03   -0.886195962437200668E+00   -0.113424034028961316E+03
   -0.204659850822589862E+01    0.237853960579152035E+00    0.276441024606604135E+00   -0.119490340534860340E+01    0.365527223461921055E-01    0.142540713873985564E+00    0.823789780582811630E+02   -0.656390250765584327E+00   -0.113389236911594395E+03
   -0.175739785323055964E+01    0.130560159827315919E+00    0.293195265405676753E+00   -0.193745317844121212E+01    0.115050056613951152E+00    0.893691351806270018E+00    0.745888644456653083E+02   -0.116977623369064876E+01   -0.113382701105787660E+03
   -0.192404116830539906E+01    0.123879069346757686E+00    0.244434627509770297E+00   -0.923616627711942417E+00    0.629772714220599994E-01    0.125634821228116844E+01    0.693157929560722295E+02   -0.662468148227672859E+00   -0.113330480316842070E+03
   -0.256395433763397484E+01    0.166680000237095199E+00    0.276851137565316763E+00   -0.109793187049661012E+01    0.381654042243029651E-01    0.303489425515915123E+00    0.732417972224820346E+02   -0.458121938772393822E+00   -0.113310082453897451E+03
   -0.183435028739645367E+01    0.216635419835539800E+00    0.260416948509222090E+00   -0.925629126527331758E+00    0.588526435726156871E-01    0.426524761696100596E+00    0.748079595434485185E+02   -0.124340504393366302E+01   -0.113303447764034999E+03
   -0.189611527186436923E+01    0.243177148243413355E+00    0.247274223040875429E+00   -0.933452045942168462E+00    0.689763964004752317E-01    0.716131253141200075E+00    0.940471998164164802E+02   -0.691774717350772672E-01   -0.113245406911339401E+03
   -0.200219083895608208E+01    0.190695331390342449E+00    0.278127450233041806E+00   -0.925565987580472926E+00    0.675950487487295970E-01    0.410178498964761662E+00    0.915268060705303412E+02   -0.371922345180830671E+00   -0.113243595398819195E+03
   -0.227575298771988077E+01    0.166245726818143758E+00    0.172535470278280839E+00   -0.981916875079536844E+00    0.399323144633422084E-01    0.165823204677323394E+00    0.709928122126725043E+02   -0.110995721661781843E-01   -0.113227276048267854E+03
   -0.211727145921029791E+01    0.198146686172664094E+00    0.270185719682333292E+00   -0.117669062334617980E+01    0.389946776617040719E-01    0.457268533099930097E+00    0.698393822391465164E+02   -0.827140229413022343E+00   -0.113216100911926191E+03
   -0.281417480475242376E+01    0.220390527713861917E+00    0.260083358793756048E+00   -0.987386631373815327E+00    0.366410811288409716E-01    0.673433966429707875E+00    0.696286277283667943E+02   -0.414169777558573760E+00   -0.113135742496889421E+03
   -0.189728393895569347E+01    0.191506945678277307E+00    0.240839996266533990E+00   -0.110447741333665239E+01    0.329413219957798223E-01    0.456448927208221555E+00    0.875664639122558128E+02   -0.386640341624385542E+00   -0.113132687643527390E+03
   -0.178332794912546988E+01    0.243737344645886367E+00    0.280353327807817410E+00   -0.970816642905922400E+00    0.877379100958200348E-01    0.779422533851154564E+00    0.104692642797616699E+03   -0.247151034912586720E+00   -0.113096487315933700E+03
   -0.196065579167062043E+01    0.213068547779929895E+00    0.275310408507288495E+00   -0.133387270276129488E+01    0.342345563126049204E-01    0.513129007507743928E+00    0.563408978263196332E+02   -0.108557890049022321E+01   -0.113078805387326952E+03
   -0.184589341314101674E+01    0.244513419479428978E+00    0.298721965342654716E+00   -0.959886184627911421E+00    0.389144722285915193E-01    0.617440779108013538E+00    0.998743835603781065E+02   -0.114839789618151267E+01   -0.113077608806232732E+03
   -0.181516016355126619E+01    0.123566743075509716E+00    0.211557362193502796E+00   -0.909596334873611134E+00    0.601703144579481194E-01    0.124436054988934530E+01    0.623639632180626364E+02   -0.303055999931605591E+00   -0.113049163907824024E+03
   -0.255022963390816315E+01    0.212893878810555770E+00    0.274291134824702465E+00   -0.111481621785255625E+01    0.429980216836808871E-01    0.941798767342709731E-01    0.667579694643010981E+02   -0.482416063434554676E+00   -0.113019901538405762E+03
   -0.179757182845628005E+01    0.131582588764884489E+00    0.263905701223463407E+00   -0.196104517355924357E+01    0.427713948475110170E-01    0.549741170987500638E+00    0.564123072169320992E+02   -0.115677213835244896E+01   -0.112991509966732835E+03
   -0.194842320809836966E+01    0.121909437516419319E+00    0.263241286556899767E+00   -0.903675951108302344E+00    0.903968250679428598E-01    0.794132338396303039E+00    0.834886306267991642E+02   -0.103070261276603548E+01   -0.112969970489741712E+03
   -0.205595808436385052E+01    0.203613508051151165E+00    0.166751490830141014E+00   -0.109492707090732733E+01    0.326962363511436316E-01    0.591809738252259132E-01    0.788992409753802093E+02    0.280256492349671760E+00   -0.112934325140671902E+03
   -0.189989527850916429E+01    0.213821020691571634E+00    0.298688881197043177E+00   -0.954523556408459095E+00    0.686995524816346737E-01    0.750019711623712171E+00    0.752227596083734795E+02   -0.103765673823739801E+01   -0.112864312664727791E+03
