em_syserr luminosity_distance log10_mej_dyn vej_dyn Yedyn log10_mej_wind vej_wind Yewind inclination_EM timeshift Ebv log_likelihood log_prior
0.8385366606723678 70.53224195089776 -2.5419292492653307 0.2328656402175729 0.26430270363284025 -0.9380223118820799 0.035835395821599274 0.3120859165077153 0.3300529330464399 0.0 0.0 -153.64531193889698 -1.5236179690783493
0.7949014369060353 75.79210688996267 -2.7658752044268624 0.23635448908476428 0.2569205316488832 -0.969749726190348 0.032111346523206505 0.2884154448710291 0.4352743669233183 0.0 0.0 -153.6006647609271 -1.2789354426336828
0.7186074124851318 74.97193046938914 -2.527545540350026 0.20665687926704274 0.22666799308562044 -0.912941040800956 0.034445751903708174 0.23839315204197165 0.17756233395219959 0.0 0.0 -153.35421927206812 -2.0372880766108423
0.8105915470181251 74.3307216928122 -2.6819878087424787 0.23040230602504985 0.25747695787104186 -0.9143286424330248 0.038230714222763085 0.26825071172873977 0.40134638572475706 0.0 0.0 -153.07906675981485 -1.3553764650388627
0.7369871340230888 67.64630411542558 -2.8855940729561627 0.24788844596955648 0.23851166587769312 -1.0084411198311578 0.036504140012839824 0.23964287691173608 0.4875889890328298 0.0 0.0 -153.047260492792 -0.9842535771940732
0.6262793276054598 68.46136258216035 -2.6957627238105197 0.24252106080577246 0.269235952851178 -0.965525322670572 0.040924138356436615 0.28229842119337845 0.3852943103279714 0.0 0.0 -153.04057757187144 -1.0538446484083075
0.6045034424965796 65.55872932373282 -2.901980791652381 0.24856136649381477 0.22686171076330836 -0.9424809518026591 0.033144417163603175 0.30212640121304024 0.34149727921752593 0.0 0.0 -152.95951288230088 -1.0904474427340651
0.6752261718088837 73.24267359623806 -2.574718537995872 0.22256105332253923 0.2890038127843241 -0.9247583272765802 0.0395421099907274 0.27551843635997797 0.2513707385649998 0.0 0.0 -152.9192929593803 -1.6093710753652781
0.7610752734374708 79.57220377523979 -2.901597147343398 0.21740855665672848 0.26531160497847983 -0.9001135864684422 0.03500892302500933 0.27218449224094043 0.15890529879248766 0.0 0.0 -152.8566510624335 -2.2642212747372605
0.7232032340243921 67.95932781274372 -2.795495837752037 0.22765632244216377 0.22563045674609 -1.0146471130317951 0.03317413649145684 0.2418784167446799 0.2939931120378346 0.0 0.0 -152.84803055818665 -1.450410969280917
0.7082250603908791 71.77592713152121 -2.714684862674933 0.23116286777055317 0.2873027081057239 -0.9056674569591332 0.03705159038847744 0.2886129126936262 0.3329783248714719 0.0 0.0 -152.78242697322537 -1.3637021094225368
0.8456380873833146 80.9098971582368 -2.68109667635628 0.2368374054353235 0.25198284004396565 -0.9350517841970343 0.03951690941829061 0.2457581938924056 0.11587985751294479 0.0 0.0 -152.61587353264017 -2.7000332772876865
0.6756571646535703 71.23332026483793 -2.984296762377311 0.24053089127227809 0.2422694451342282 -0.9941957675786426 0.03508023383922366 0.2730430297309466 0.47609314733244446 0.0 0.0 -152.60406673827464 -0.9710205796547553
0.6491847038055314 69.09465974748531 -2.930692598465992 0.2458356557217995 0.2307079320898115 -1.055027877534777 0.03568364067236349 0.24481588257344075 0.37776536042862774 0.0 0.0 -152.58306781472393 -1.1177406403638461
0.6636059335317771 79.94068620289111 -2.8665465557911487 0.21969240826984315 0.2116562072845508 -0.9197801268804626 0.03603253168922982 0.23411026675993302 0.24073883614332814 0.0 0.0 -152.51021360606032 -1.7218592496072815
0.6865902094336095 69.96149167901525 -2.507967685419852 0.23026094391894616 0.24651428215823668 -0.9269901175614594 0.03560247565427438 0.26426461705088966 0.37039294272579765 0.0 0.0 -152.494324261844 -1.2050093467141465
0.65489696066553 64.27219102805563 -2.9346686156835364 0.2351180164775739 0.2343348336068135 -1.0161119654509694 0.033880542939060065 0.28647426418814004 0.37339299555291044 0.0 0.0 -152.47076328850545 -1.065240066072502
0.676135673407441 70.09419154680361 -2.8326376044419654 0.20660564739161552 0.27837845129029803 -1.0069794243253032 0.034878452278172094 0.28188634207854024 0.17137099408920192 0.0 0.0 -152.36750705419988 -1.944222959181707
0.703818785597169 71.30045018088123 -2.4771399327499473 0.22644504106078137 0.26145029830772426 -0.9601349008488149 0.035980184036532636 0.32009926385253173 0.22311527734075148 0.0 0.0 -152.30118714030124 -1.7409660938070333
0.5960432227704012 77.51261854609785 -2.7348196640593385 0.2346837947637757 0.2578007144202726 -0.9343497292809146 0.03608160640518006 0.2407587158364781 0.3271905280049943 0.0 0.0 -152.27513508305074 -1.2850382167363334
0.7198568900699176 73.95049986756962 -2.777032828731734 0.2300842113320935 0.2401775004739473 -1.0609192297304841 0.03628983062528436 0.24522403869898635 0.19744451115234812 0.0 0.0 -152.2567690831903 -1.9204172060634608
0.6857580417876744 76.58793676909275 -2.73636255157965 0.22245635961142074 0.2972960044496411 -0.9667588740640682 0.039440202979532005 0.2333318809027618 0.2562925404445471 0.0 0.0 -152.2368008605634 -1.6505371887915647
0.6779960801225073 73.07339080412362 -2.7666156107996587 0.24651293103306363 0.28630495058583966 -0.9644847079290062 0.03735797608947163 0.2981060005860914 0.5209822033692044 0.0 0.0 -152.16139982487667 -0.9174640323131273
0.6801332680735847 70.82428712771062 -2.872652232219406 0.23910836742822475 0.2467263914775836 -0.9546290373974065 0.042985466694093026 0.2767032907590812 0.2605118556642877 0.0 0.0 -152.10084874299682 -1.548099704803125
0.6499237458018282 69.17554347971529 -2.801084745745701 0.23322044352884327 0.25027406740490704 -0.9103985252206839 0.04145505146646311 0.23531376032366397 0.2778393139217118 0.0 0.0 -152.08951006218717 -1.416279098851006
0.7250778288418047 76.3311776333091 -2.555245831847096 0.23567287832032224 0.2408779871598069 -1.020770544395691 0.03376327947510642 0.26792265280674493 0.23762985621888627 0.0 0.0 -152.0447480513775 -1.7769959034346157
0.7727173034636133 79.98853231591245 -2.6591161242408687 0.23124566376047156 0.27129114830343676 -0.9522573752382237 0.03627497888667926 0.26137248679865355 0.14623172389096317 0.0 0.0 -151.97411915853706 -2.367091094012081
0.6029890763111759 65.38749672845866 -2.7228403833937693 0.24996492782185964 0.26633483855170625 -0.9845887076405422 0.03503720949949071 0.3189587015515102 0.4411192347079819 0.0 0.0 -151.95203044498493 -0.8424795131426461
0.6674365279584054 68.03748061718699 -2.5672351718146516 0.21259879649975316 0.26158052113884384 -1.0377232925963353 0.0374362782553266 0.2286378035433883 0.11822454028176707 0.0 0.0 -151.90936758063313 -2.2701684929515205
0.7717306835275978 74.62731249811796 -2.493905354613201 0.22913395772552742 0.23794348189348577 -0.9835927586282613 0.034470758104782284 0.2741180374376903 0.24241862397142183 0.0 0.0 -151.9071346481986 -1.7972103976587481
0.55883911332482 72.99140445025834 -2.943894037388634 0.24941237501952115 0.1885106188468643 -0.9723010560630578 0.037048237147892626 0.2673168303317045 0.11834947213188728 0.0 0.0 -151.80907928268036 -2.1618175194659264
0.7886464992922518 74.39470875222482 -2.760264369755085 0.23173472203327034 0.27210933429072076 -0.9718717654235787 0.041262461224151864 0.2720804575124626 0.21505427404761115 0.0 0.0 -151.78694136341963 -1.93345310966002
0.8055654265420785 74.48602774379084 -2.6010522067139785 0.22607020623463442 0.2352224182932991 -0.9310892852240928 0.03896769101895659 0.26983352520146187 0.17896737395760587 0.0 0.0 -151.75912167903525 -2.1372169593390273
0.7131001524832046 68.1057164642751 -2.591754778576139 0.23797389012973102 0.27398715467600593 -1.0247078991904868 0.0414944399396152 0.23352985987988595 0.2359324134184412 0.0 0.0 -151.73784693323387 -1.6533528383424552
0.6885429323766102 73.02947254283986 -2.7950221150835275 0.22482600032057687 0.23053904401664882 -1.0514582995739077 0.03199606527833597 0.26058084272761217 0.23914552494767763 0.0 0.0 -151.69054837002406 -1.6748390732479665
0.6355506681265237 71.32780334029198 -2.683545979031833 0.24109055535034313 0.28532007942779514 -0.9161869197502572 0.03682360737973116 0.32807200033482764 0.4778549111418893 0.0 0.0 -151.5904325737823 -0.9077429292827948
0.7389810571148346 72.98467487379547 -2.449477959015728 0.2438462700595575 0.2918675707843843 -0.8984426822749403 0.0349078802007305 0.33257220905379237 0.48894190986944636 0.0 0.0 -151.56021831914325 -1.0603650976691386
0.7873025431421774 77.00334471523038 -2.586309178036918 0.23339605229541083 0.2316447399144465 -0.9257267226981432 0.03758942374182252 0.2603937098532068 0.26722111334851406 0.0 0.0 -151.51824276592484 -1.7532352118813053
0.6998789376670296 75.71400229901747 -2.4898507451272347 0.23236402414620416 0.25656755978146717 -0.9365865360524919 0.03580870759144229 0.30152641355873 0.05136543755257315 0.0 0.0 -151.50554536939472 -3.2562653006777627
0.7222145032493472 81.15052694695822 -2.6321947396338996 0.2385177677978968 0.2779006181059076 -0.8997520649758084 0.03592473528354396 0.2815714571426844 0.2836837873464778 0.0 0.0 -151.48623141820306 -1.661137263239499
0.7595256379713478 65.48330188103286 -2.6796616210842705 0.22790046724006285 0.23731748860743118 -1.0343986086472108 0.03291060468859243 0.2770930697945176 0.2083650517223949 0.0 0.0 -151.45625870300233 -1.7993647214243615
0.7603848539458022 70.82441142206571 -2.7082785189816465 0.24824462811736278 0.24707771291579722 -1.0416072614257526 0.04097494796069063 0.245147268867327 0.24262662921377715 0.0 0.0 -151.4075523319511 -1.7292558398289997
0.7670641740432367 83.19267412462916 -2.9022245736373837 0.23858330260524271 0.24983682563678491 -0.9294369887343852 0.03734306579943631 0.2580057263187195 0.34019533993678924 0.0 0.0 -151.3963759535884 -1.570494116519577
0.763970691159503 75.45210432878378 -2.749190277239272 0.2126877142293564 0.2607706171625029 -0.8961348574519514 0.04091565492845607 0.2388527342523295 0.3047436158884235 0.0 0.0 -151.34019373396794 -1.575003556886977
0.7074136883444098 68.45579031648647 -2.9903607200387503 0.23042802001761745 0.21218132745677806 -1.004524708803976 0.03299820232787753 0.2559157074920437 0.1590340675045306 0.0 0.0 -151.30003728571046 -2.039824756088459
0.6660591750653869 69.38231495047421 -2.6121170655714527 0.23021902238724462 0.29240831750685287 -0.9488448840328332 0.03948611279180145 0.30233724793854466 0.17468328031026992 0.0 0.0 -151.26037442772196 -1.9000474731397434
0.6438201614978691 68.11140898903295 -2.4402744994421113 0.24638532024119814 0.26225758104248414 -0.9930810436438078 0.035575583652647125 0.3067472281686227 0.2551322504951671 0.0 0.0 -151.25796501954537 -1.47457507195512
0.682630699155225 67.8350250204472 -2.9283545318823334 0.24451364050902752 0.25683758218672736 -0.9659519818035631 0.03882806064278661 0.2585628032348198 0.4725410176827349 0.0 0.0 -151.2432326568662 -0.9393255087298245
0.7296655288600583 68.5909715283668 -2.6644185863767227 0.24086828113670103 0.2503683652426779 -0.9668792623466278 0.03461778926985002 0.26395263428508325 0.4778234625599491 0.0 0.0 -151.21416307582484 -1.006772804489675
0.7751950729544722 68.7667441399779 -2.7721956356726376 0.22804495392683308 0.27081912294630983 -0.9739719371250515 0.03517798709067417 0.3167621379946678 0.3368701605643914 0.0 0.0 -151.174829786655 -1.4000435999540084
0.6735779634661864 80.76988719994841 -2.846022697078752 0.24007653139936241 0.2721375997217045 -0.9047300605954223 0.03541346174670772 0.28759135004805153 0.4868670802127163 0.0 0.0 -151.15175262739135 -1.0729609046480975
0.7422779315620547 63.61348598258172 -2.8318499672576536 0.2255032855401118 0.2648827939288289 -1.073626084011243 0.036865538044339764 0.2593089106346465 0.16740311700287266 0.0 0.0 -151.14832856939174 -1.9637400264646823
0.7400247192451239 77.43798720809596 -2.742893073551471 0.2080889492180948 0.2798770167667922 -0.924903313176501 0.04260594239497951 0.2506607781288403 0.11232413911875734 0.0 0.0 -151.1164942634802 -2.5537964849906327
0.7994938257835675 70.26739893332892 -2.8980129375026467 0.23949501813284213 0.23118342436624673 -0.8911505475716883 0.03823466295916035 0.3060285665470127 0.16423193092830027 0.0 0.0 -151.11359628087476 -2.1564270844711952
0.6194709877714148 69.30328975271952 -2.9862483713864973 0.24401019557774808 0.18979936524027458 -0.9568234489721732 0.03700407906029269 0.2897534338726236 0.11339558587608431 0.0 0.0 -151.11245433222 -2.2555403559956986
0.638327853893677 73.17629974849008 -2.694828368255472 0.23994841544116322 0.2097799145213906 -1.0718231388956005 0.03218176022678807 0.2732255456115733 0.1025398465878343 0.0 0.0 -151.07513402023844 -2.4401457355313845
0.7123091152905251 68.80696937849218 -2.788603205697448 0.23170984876799933 0.24983228291152837 -0.9287008334380089 0.03234816131393794 0.30478765039917066 0.41712820228692504 0.0 0.0 -151.03463003352917 -1.112513354659604
0.6777436266784559 73.34057488842348 -2.711671941017734 0.23426353782418965 0.27451872392125765 -0.9065537034268849 0.03966495277582028 0.2496774983417199 0.39609095447856324 0.0 0.0 -151.03143959316836 -1.1754459117228238
0.6353803138284544 67.50964268271522 -2.75327375230465 0.22632334840071885 0.255915865160392 -1.07394131528563 0.03667783137166709 0.26891125595235443 0.15514210037885487 0.0 0.0 -151.03024974087018 -1.9430880072159848
0.7755380235207481 73.82465997851057 -2.9786694239221885 0.2053110006007778 0.2598032333970129 -0.9174443123832665 0.03358930855221152 0.28385146954847995 0.2492176673381092 0.0 0.0 -151.0301920738414 -1.7642168080931733
0.6853296516815242 78.61369178171662 -2.6386526322351376 0.21018974691473113 0.2773013086175754 -0.8948730896733035 0.03993988584927787 0.25175796154769886 0.23093831899560127 0.0 0.0 -151.0296924086 -1.7781203594327482
0.7230568930230974 70.60200747085503 -2.599456377113837 0.23190963726446745 0.23633269718458344 -0.9912379237630045 0.04162965856131816 0.2313261857596895 0.11398655158688129 0.0 0.0 -150.98677549314178 -2.423553006805533
0.728899989978805 74.79329146485722 -2.50968207207868 0.21467154843568415 0.24105257311353934 -0.9703175599571561 0.03342264159669872 0.2774415522085432 0.10229683999223525 0.0 0.0 -150.9763273860918 -2.597051226738132
0.7257628399040594 73.8330597624135 -2.8003713651551596 0.24589286766928095 0.23562184590774518 -0.9759810980949171 0.04084926871049009 0.27037187273738317 0.27340705879083693 0.0 0.0 -150.97503133704333 -1.6074784733113947
0.6980853364524786 73.82790159061084 -2.7601272312488567 0.22528316288858602 0.2919953208237256 -0.9503701426593478 0.04013151313626181 0.28019023516732955 0.032853564002765116 0.0 0.0 -150.9638156960577 -3.6751183155475333
0.6410177735246414 64.18535657658198 -2.614829031123583 0.24021208048911327 0.2494625574733622 -1.0724969271896405 0.039046809033937924 0.23973132222729837 0.14872954218936854 0.0 0.0 -150.95076256414362 -1.9433128074826678
0.7541045576289773 77.61309611804198 -2.9291493614250137 0.247252337775746 0.23573222353095818 -0.9505241207339219 0.034071334511022275 0.26822774132896116 0.46805757435344936 0.0 0.0 -150.93383255147586 -1.1823798527866436
0.7320132830506711 75.52514665581208 -2.52279674123844 0.23517832995604326 0.27208300401626667 -0.9035803943515321 0.03919588397074587 0.2904405744653063 0.2856882042611867 0.0 0.0 -150.9064574295019 -1.5959240315643437
0.8010704606114261 68.61293650792854 -2.85444915381309 0.23533824342067503 0.2315555567036639 -0.9555739108278871 0.03670769738938402 0.3043704973042736 0.26434102220511574 0.0 0.0 -150.8951366583621 -1.6657838250498227
0.7645234161390843 70.05608947751291 -2.4919980282754985 0.23746401101832257 0.2986966504815144 -0.9464078319075897 0.035376415896557274 0.30758499015505814 0.5047906620321421 0.0 0.0 -150.8784408588142 -1.0241612126452317
0.7256935071030114 74.92505421190712 -2.7495063555647716 0.22810785436734815 0.2675266405559755 -0.9690305368903658 0.03618507533145926 0.27549318959112395 0.383277120167711 0.0 0.0 -150.84977202798746 -1.2963829593711538
0.6556032300377643 73.3610438572202 -2.7253974053753334 0.2267220076524183 0.2714237429917823 -1.0157527187865563 0.03589082784608115 0.25064586808799705 0.31155964450575135 0.0 0.0 -150.78727044884482 -1.372509507419173
0.6358996488045312 69.82974684219927 -2.929538969832218 0.24391494897284097 0.24165297489739257 -0.9680700824404527 0.032629130667315515 0.30726696220797456 0.4402244098198853 0.0 0.0 -150.76820548297957 -0.9632476490400574
0.6389515653085723 67.15607135441078 -2.922849287393194 0.24493406849052785 0.2609841711588135 -0.9464907465754193 0.03960460778211536 0.29094876470267667 0.30569519895512814 0.0 0.0 -150.76536058659303 -1.276803759471054
0.633050528733232 73.52656961559845 -2.6121860760947735 0.242792689032113 0.2688586815333385 -1.0064420454990752 0.03950650473048362 0.2497899567590764 0.275120816375156 0.0 0.0 -150.71976711907797 -1.4605545329026186
0.6951095426838649 80.72758454246716 -2.8790008769227073 0.22921693682379257 0.2606466211540822 -0.9982859018645986 0.038093854628586915 0.2512196400455434 0.1099785214929568 0.0 0.0 -150.70704187710476 -2.5538019505548224
0.7260681665901817 74.4437725040097 -2.676466364635838 0.22709357170889308 0.23463921981546507 -1.0391095489052593 0.03317389064580567 0.2543902114518809 0.19270632442093213 0.0 0.0 -150.7063105291481 -1.959638149571288
0.7188342239489902 69.44770539589135 -2.869380853615741 0.2486397881368375 0.24700771882937078 -1.0149589897055837 0.03449937831694996 0.285577224798249 0.48133182220467213 0.0 0.0 -150.6693700898072 -0.9974845183948504
0.7311930623285998 79.98169604951946 -2.841331008742834 0.2400312981183208 0.2689857988691918 -0.9273837825211051 0.040477342190196774 0.2743754140140468 0.3405071348611309 0.0 0.0 -150.6638531354404 -1.4823592502409977
0.6962267902184508 67.85763183910476 -2.556810297473667 0.21752577740023188 0.23381750526852135 -1.0164587184680247 0.03650177470530662 0.2652683813985194 0.08303226291620773 0.0 0.0 -150.65886417221017 -2.6619279620749046
0.8163293542266811 70.09885156650527 -2.944300861449845 0.2325929901942545 0.22823695782775005 -0.9511303844989532 0.03585343599193443 0.31660487683064215 0.16002386566108684 0.0 0.0 -150.63069188753119 -2.2005934933962337
0.7125871602674962 69.12906094140553 -2.35992217965455 0.2338367851816232 0.29477851844291003 -0.93274508368862 0.037050661178132965 0.31700021720375016 0.37829327081135306 0.0 0.0 -150.6174708473492 -1.21009404669255
0.5676023487726591 76.03655331502536 -2.89200138758737 0.2337706915621581 0.23756171518866337 -0.9538855107862327 0.0371466723216579 0.24943718843469126 0.3013877102533058 0.0 0.0 -150.6082347324938 -1.296343523712215
0.6944074015241178 80.80639163717147 -2.836685791781903 0.2187914256949802 0.26901658126251726 -0.9419526350189735 0.0358581117230254 0.25397626046016203 0.17859228202521882 0.0 0.0 -150.5889250846348 -2.0722515298530695
0.7322860871684983 71.93020991575621 -2.701671788041887 0.24799271097340034 0.2687126009067393 -0.94223308087789 0.041842220071078975 0.30158139374941156 0.2732111395513896 0.0 0.0 -150.5818288825879 -1.591015095306864
0.6202664328854582 71.08751707689531 -2.971538283010929 0.23540699301534435 0.227737298643572 -0.9551727992683388 0.034634651434198784 0.26684060522588854 0.4014734098202389 0.0 0.0 -150.5770487627926 -1.0428494368157089
0.824638024455203 71.60757548661383 -2.814634187806416 0.22930901913961405 0.24916881922896167 -0.9597253447246004 0.03394997876698228 0.2953343758821606 0.27431753153538163 0.0 0.0 -150.5726114795742 -1.701352952326129
0.7355447463053814 74.91495527918752 -2.5058075541221045 0.2411586462610147 0.21664696904325076 -0.8920191270072204 0.037394142392493834 0.2991440417475726 0.17774531783858508 0.0 0.0 -150.56297489540333 -2.0588048766037597
0.8176944925931693 71.23947174023496 -2.890033150283613 0.24560764750853306 0.2616509955940001 -0.9710912440862043 0.039522382819774035 0.26788829953426896 0.3354027407411798 0.0 0.0 -150.55953522601015 -1.4929443515454162
0.7626740603767383 69.9937902892474 -2.519229346723544 0.2480526325534539 0.2860748561519588 -0.922053863343844 0.036615564264663114 0.2971179897431938 0.5057739254221014 0.0 0.0 -150.55623205756356 -1.019072173836167
0.691073176184863 67.91650631099203 -2.7655969270237857 0.246232394606636 0.27755434697777764 -0.9142728086183867 0.03754142279496566 0.32621771125644106 0.5398297829194137 0.0 0.0 -150.54605284576442 -0.8312415980144432
0.7407070178098631 70.0842408750358 -2.6550658048748845 0.23390706048728757 0.271644946734618 -1.0345589999308253 0.03982184455863872 0.2655604047895189 0.10121675060804054 0.0 0.0 -150.54024790430176 -2.5586674756160965
0.6583394191405211 67.10946470790846 -2.7210625163375903 0.2474828724994237 0.24376161155005588 -0.9473228940413121 0.036227951931089145 0.2706915371375521 0.4388577185226009 0.0 0.0 -150.53350398871902 -0.9610990080862802
0.7615222548640439 77.07847999607084 -2.6574416544327253 0.21788046647519804 0.23851570458048282 -0.8973878365952603 0.03989371123236707 0.2681518452492618 0.1498195576846981 0.0 0.0 -150.48008161992502 -2.2913762498366292
0.6770938453536521 67.19809183217737 -2.5748309335476764 0.2436694943696956 0.28149997344526323 -0.9340630356847623 0.039247380431463606 0.3151661359675272 0.40208470098568266 0.0 0.0 -150.47402731185025 -1.0728046037824428
0.7429426060077714 61.72420287493648 -2.8810750385839667 0.24609366010310785 0.25685061609164395 -0.9998674076560197 0.03547443708506727 0.30992806976675513 0.3121859060611752 0.0 0.0 -150.47359694489933 -1.3229130557559776
0.6084186821366333 75.6686081845338 -2.8405560081407075 0.24697292373137203 0.2695508029440332 -0.9152527808687043 0.0342224260423041 0.3153868840937326 0.38082304485410184 0.0 0.0 -150.46575218692738 -1.1361013679059004
0.6411555234520604 74.85012420988562 -2.882530081216413 0.2316873680798741 0.26573150124386635 -0.9713719041177542 0.039363115401799834 0.2344904283273534 0.3377325659513061 0.0 0.0 -150.44098092709157 -1.2925093869141728
0.6771467461667153 74.97311106782946 -2.8139793453757123 0.21367099057183916 0.2826142510971004 -0.9331664104937667 0.038709898149204655 0.235525861645617 0.34646508740404025 0.0 0.0 -150.4329613032366 -1.324243056827904
0.7376878714562222 69.41196147488853 -2.959786262180565 0.22630180209927261 0.2540824916414901 -1.039083406264416 0.03946209447280491 0.24252287143367826 0.19225496842969508 0.0 0.0 -150.42000395647412 -1.9078460541752664
0.7701248667662972 78.5888704230157 -2.919620748401511 0.24637697061008076 0.22551211719066055 -0.9307409702242904 0.036622056361166486 0.2609630523715791 0.3982505300099923 0.0 0.0 -150.41647480341445 -1.3671971314281421
0.6923156230534254 77.73986740459995 -2.632154177897124 0.20850817130520008 0.2351179753036231 -0.9068950892776961 0.03664516787765475 0.2856011337643594 0.1420314554675238 0.0 0.0 -150.41110145354423 -2.257646607374909
0.7859261412972549 76.4573950728406 -2.8020721295448943 0.2361944764710479 0.2699212893197325 -0.9133462802131103 0.03860150450814074 0.3077992762359126 0.3449035760932085 0.0 0.0 -150.40145963147677 -1.4971577838947971
0.6828553968941024 85.03788758565305 -2.8284607453332793 0.22981996999694876 0.25573107505657167 -0.9429608719542049 0.036019796646723605 0.25863698685060876 0.15549370256808986 0.0 0.0 -150.38588258944543 -2.2437283124565246
0.7364750006687906 68.54592951028887 -2.7382692676040756 0.22761267437760563 0.24805300736262964 -1.0603424274179059 0.033098296452325836 0.27557943732575696 0.2506033267491393 0.0 0.0 -150.3818581453175 -1.6329175670294023
0.7595768014261259 72.26509419114657 -2.6327090185465347 0.2437208509288682 0.2557146212781604 -0.9504577923776583 0.04220008824835441 0.2507010568987762 0.2703542282171598 0.0 0.0 -150.3585865507375 -1.6425018877389335
0.5963711327290406 73.41782439261205 -2.868792573470428 0.22495890355808346 0.24767658611205876 -0.9375174046009465 0.0389937029598407 0.24052368061797869 0.34698673523963003 0.0 0.0 -150.3580718102207 -1.1748117240942293
0.6497823187022388 83.14273028617633 -2.9036408324729033 0.2465935044163324 0.19359594971131733 -0.926975625156716 0.0375030729454717 0.2606215623027768 0.1201939745090896 0.0 0.0 -150.34541321445457 -2.4274187834881333
0.7511386646731073 74.46524002693135 -2.658219804019526 0.20511953561392487 0.255772979755153 -0.9114744221814086 0.041576902130584605 0.2361764716386157 0.03511664299371541 0.0 0.0 -150.33471771754324 -3.6903736394794926
0.745213465028468 80.77487091950022 -2.8571117288137855 0.2377759736800079 0.2201084804887316 -0.9784103089246943 0.032072455156423124 0.28044197896563794 0.1481198469991179 0.0 0.0 -150.33463969856268 -2.3278947218004635
0.7131257048962771 70.16679926427747 -2.578378023934597 0.23406381149015562 0.29610769032296874 -0.976903053611974 0.03697231033569743 0.30145515262426287 0.4116588408869628 0.0 0.0 -150.33418230667627 -1.145663692434326
