    0.288113549351692200E+02   -0.154767167568206787E+01   -0.179975885152816772E+01    0.126435072860040409E+00   -0.133765455227257092E+03
    0.193512714178987189E+02   -0.196611621679569626E+01   -0.157232411073641742E+01    0.145016010125560063E+00   -0.131086938384840096E+03
    0.274722853972632137E+02   -0.181223379063841716E+01   -0.164089756605463610E+01    0.909614877136155214E-01   -0.130859630142890268E+03
    0.167926418781280518E+02   -0.204990112781524658E+01   -0.148759934306144714E+01    0.110833852948478542E+00   -0.130268129649298459E+03
    0.286860507334747545E+02   -0.235068955877716101E+01   -0.131867771770649966E+01    0.130868981920092997E+00   -0.130162579424216972E+03
    0.154213553667068481E+02   -0.210209417343139648E+01   -0.151693540811538696E+01    0.138209558373937419E+00   -0.129603094099944030E+03
    0.279337693390477959E+02   -0.189836874059962857E+01   -0.161206801114487819E+01    0.152336189066843264E+00   -0.129303831184562654E+03
    0.177993682657648620E+02   -0.289581698530668374E+01   -0.152456260546981004E+01    0.608267436127125777E-01   -0.129169800821628030E+03
    0.204130777754773547E+02   -0.260192645867766803E+01   -0.156411008130387996E+01    0.108074250665933971E+00   -0.129168803376163879E+03
    0.179233359654462703E+02   -0.232458379737060605E+01   -0.134629586666703460E+01    0.607487469875793162E-01   -0.128911007578020644E+03
    0.253288026637194505E+02   -0.220257390215902049E+01   -0.139405278321509041E+01    0.140366508238537552E+00   -0.128839479054313529E+03
    0.199277785665385991E+02   -0.291715156837558931E+01   -0.127333435100001280E+01    0.139101127105302397E+00   -0.128570763093972374E+03
    0.285658592675451430E+02   -0.251972773116636128E+01   -0.158871139242818304E+01    0.973229896654855681E-01   -0.128546994743141113E+03
    0.293187450270580072E+02   -0.293164797010298983E+01   -0.154226385871254923E+01    0.904195075504509033E-01   -0.128496320338799507E+03
    0.176724227341071192E+02   -0.298359082546378618E+01   -0.128554243641328947E+01    0.137660931041879930E+00   -0.128332874150630602E+03
    0.151105376942128959E+02   -0.217824010993406114E+01   -0.146110948074229574E+01    0.147758200109280952E+00   -0.128218989476575871E+03
    0.175091044786832910E+02   -0.242504621715706747E+01   -0.132699078021384143E+01    0.100903322303308729E+00   -0.128208525209962886E+03
    0.188713315642843078E+02   -0.291874462669520129E+01   -0.128378222396783803E+01    0.136093515289752692E+00   -0.128143918304947022E+03
    0.263995181150915101E+02   -0.228625099895047867E+01   -0.136886147418320125E+01    0.149482797144414481E+00   -0.128141165576271277E+03
    0.214586266180167691E+02   -0.282390764395922478E+01   -0.152999766944086257E+01    0.766145546031137825E-01   -0.128139212293215508E+03
    0.272492846846580505E+02   -0.298655223846435547E+01   -0.126689645648002625E+01    0.102199154975100445E+00   -0.128033815910963853E+03
    0.226605232357006017E+02   -0.219850695513096372E+01   -0.142145304430277619E+01    0.119503056750842787E+00   -0.127940227352393975E+03
    0.228036877530920705E+02   -0.216651332963912191E+01   -0.155962855253530641E+01    0.118426000215589217E+00   -0.127929910876283145E+03
    0.268742206692695618E+02   -0.230499112606048584E+01   -0.159133020043373108E+01    0.920074492873181604E-01   -0.127772054519448488E+03
    0.290152677884536061E+02   -0.267730726838137922E+01   -0.156015336525886439E+01    0.156757864908105143E+00   -0.127770826623434758E+03
    0.294567195265547035E+02   -0.222336542370693380E+01   -0.139576563919154006E+01    0.128242460243073730E+00   -0.127703691534472370E+03
    0.175580625539809034E+02   -0.234627092694280925E+01   -0.154119019272734259E+01    0.107332242850905799E+00   -0.127679830932457904E+03
