luminosity_distance log10_mej_dyn vej_dyn Yedyn log10_mej_wind vej_wind Yewind inclination_EM timeshift em_syserr Ebv log_likelihood log_prior
76.68784627865594 -2.868454505298019 0.23497351315967913 0.251426384552926 -0.894536635787073 0.03358454591419091 0.2913592730571961 0.2747018103264403 0.0 0.6 0.0 -152.05521174291118 -0.8641528328110146
78.39122214688305 -2.751061299574969 0.24661535053834616 0.2620006467022288 -0.9357991805193031 0.039702740295346706 0.2944565531026415 0.3355824055685869 0.0 0.6 0.0 -152.05317497578494 -0.6921717787132606
67.96858405324605 -2.580812928317637 0.24951719774172407 0.26870543692415666 -0.9501733566526511 0.03295663542183014 0.3222408598248403 0.38715740583925257 0.0 0.6 0.0 -152.03311627511474 -0.41280922736249526
69.49259313505586 -2.6903245898445585 0.23577288274708263 0.25962849123133114 -0.908529007939278 0.0385635759293379 0.3282988956183657 0.18304677397963032 0.0 0.6 0.0 -152.01571187460874 -1.1645562043636495
84.53193394544617 -2.7096703126066024 0.2468714369556486 0.2579524161716646 -0.9166929988698185 0.03460916726834856 0.2859484206946964 0.26198745130457746 0.0 0.6 0.0 -152.00995978322095 -1.007785773721665
85.60014878835773 -2.8060760796388693 0.24739523163450686 0.2684436521712743 -0.9085931020032321 0.03945226803269841 0.2843715941253467 0.21304329880800782 0.0 0.6 0.0 -152.00730125851865 -1.2232547905547422
73.46677553434272 -2.745769347400251 0.23040240171225684 0.2637138066124415 -0.9551359847286203 0.04409125599217521 0.2513755624842225 0.12753443241777992 0.0 0.6 0.0 -151.9760830726037 -1.5786463368685453
69.04462435679093 -2.9839614978330613 0.24010370947395562 0.21741681933632978 -0.9623234153848015 0.03859731595782817 0.2679894966936922 0.20462486940459917 0.0 0.6 0.0 -151.94094140996805 -1.0480500930025405
75.65467268402544 -2.5076785321691726 0.23931495807985215 0.2786329116989331 -0.897877116420557 0.037984533025706965 0.31864206853831 0.35095191415768084 0.0 0.6 0.0 -151.92996446327993 -0.6136299492619564
76.03911326399384 -2.7887857268246186 0.23447479227644386 0.2899921480415586 -0.9313784013789914 0.04052111897725676 0.3031483978369489 0.07202608931578972 0.0 0.6 0.0 -151.87574575096346 -2.1825713698299714
76.62533654864416 -2.5920187900388374 0.2407838661403064 0.23565113788244352 -0.930704972611083 0.043379244609532054 0.24667124905966886 0.10056218314212845 0.0 0.6 0.0 -151.76436811650666 -1.8573246826931868
67.41211111415642 -2.6423387053666745 0.24456317763030333 0.25056630623885706 -0.9762963684738728 0.03822432056715093 0.2593006497116959 0.30117105323890087 0.0 0.6 0.0 -151.65123951567148 -0.6457967539319907
71.9437237320931 -2.6919821214366104 0.23094606583781085 0.21120098924001862 -0.9642807119715187 0.03554830828933317 0.26571530035328955 0.2067814185310037 0.0 0.6 0.0 -151.6314118499433 -1.0788456659135168
72.0476263878183 -2.946783259728641 0.2354618037461002 0.2261892426868675 -1.055288757638058 0.03526682903692011 0.25842101948544777 0.2319248567710553 0.0 0.6 0.0 -151.62850450387012 -0.9673820802383861
73.02924338758228 -2.624071010681222 0.20687239062530116 0.27561765965523005 -0.961364219337109 0.0383860990360778 0.2311923744700545 0.11741723147692278 0.0 0.6 0.0 -151.5944310881059 -1.6549122837083068
65.7776214372166 -2.820494730299001 0.24235566646125123 0.2110380937933846 -1.0818291855829765 0.037576745140395676 0.24251700250662955 0.06090889374920589 0.0 0.6 0.0 -151.56605216867234 -2.205006013042878
70.50333697088121 -2.7835436349686407 0.24675422558343818 0.2829488324445813 -0.955999925660189 0.03481716320211418 0.3082588347572099 0.5544967165471019 0.0 0.6 0.0 -151.55615385173766 -0.11686642761529686
74.48495695161935 -2.8238815193095173 0.21968351302195438 0.27343903408723236 -0.9272348341869701 0.042670076639084537 0.2550752222269208 0.19521261827057948 0.0 0.6 0.0 -151.47700440328734 -1.1703544282743759
70.02145111035496 -2.7140931533821706 0.21684595050434471 0.23707978678869274 -0.9850252322563642 0.033891919365238 0.2797683093064758 0.19858630890152812 0.0 0.6 0.0 -151.44852519446377 -1.0916463868476531
70.69733209581231 -2.627811115432084 0.2395512353101581 0.25550445224947965 -0.9449187359734996 0.03274672721641357 0.3145119570332333 0.3718613480226474 0.0 0.6 0.0 -151.42069091432217 -0.4905278990064379
75.72855051765112 -2.9394464513179805 0.2363949328657814 0.23831176670124798 -0.92885436965952 0.039867191043761366 0.30340798526448337 0.21415921824654208 0.0 0.6 0.0 -151.40145478463785 -1.0955783856575054
71.96945105026884 -2.906545118487406 0.2472680312414553 0.203372423123921 -0.9463316714150953 0.03680255442209593 0.3074370300078747 0.2328114015116885 0.0 0.6 0.0 -151.39108921400648 -0.9625500927630577
74.17237551500854 -2.736174619769579 0.21795793918277695 0.27160311826765837 -0.9134156734699714 0.04042022474131084 0.24064315228206418 0.19797335575765845 0.0 0.6 0.0 -151.3862508783405 -1.1522872682745284
71.78690609124615 -2.827627642794007 0.23670851520922015 0.27311821033645745 -0.8941321959538486 0.03597766449726889 0.29576971654114037 0.4404682505140615 0.0 0.6 0.0 -151.3716978556802 -0.34589797845747317
71.01236092937698 -2.885925511442204 0.22856573964547175 0.21963898053425573 -1.0104828195051812 0.038262362158656374 0.2518170204561915 0.15543407649534435 0.0 0.6 0.0 -151.34408477474048 -1.3481492790929719
84.83497848206424 -2.7579298740310563 0.22386069796161495 0.23792950587315034 -0.9094642521095442 0.036447278496693686 0.25093904781698595 0.166558176884537 0.0 0.6 0.0 -151.30271614411822 -1.457478311100718
72.55290230873972 -2.7823019826591526 0.23862032441611258 0.20382889768689907 -0.9800044285808849 0.03302598493047941 0.27045392845952354 0.260320295120582 0.0 0.6 0.0 -151.29620282614513 -0.8612104144158017
67.2937193202452 -2.8266135241305754 0.23017890176135442 0.21988973077220597 -1.0003139697336678 0.03754808502430935 0.2521868147044208 0.19290740074597126 0.0 0.6 0.0 -151.28089452659933 -1.080553689263066
71.86237475843586 -2.653265618011618 0.22470957394707733 0.27154261509310124 -0.9621440009539632 0.037573104736838094 0.2841552661721599 0.2589359561116972 0.0 0.6 0.0 -151.24236544294337 -0.8568589332090049
69.16739976880892 -2.841339736025372 0.2416269446031954 0.22752597342040848 -1.0006067405816275 0.033219045188346154 0.2622968621315266 0.34090086221402344 0.0 0.6 0.0 -151.17221327159174 -0.5518695735259502
75.78870786848985 -2.6026289910931495 0.247540913388204 0.2933812646209769 -0.9290578204167692 0.03792326227191999 0.31175786892189217 0.4042564997437954 0.0 0.6 0.0 -151.14232290056924 -0.4807740263535307
70.2976150737527 -2.7900013328814603 0.23649964060137246 0.21758362128739406 -1.012596072095358 0.036805423802108966 0.2332198440786715 0.21184563088121192 0.0 0.6 0.0 -151.0626441681098 -1.0318581461759664
77.9500097932337 -2.7772021342725046 0.2455033018627501 0.2359628039221412 -0.9931731024230679 0.03204371102011367 0.27259771519172354 0.21982437241812125 0.0 0.6 0.0 -151.0572406785599 -1.098792748794004
62.21140713748221 -2.847147833073337 0.24117501286639184 0.23762268446353313 -1.0729166202409584 0.03740353784633737 0.2685081455306353 0.15989397814576065 0.0 0.6 0.0 -150.9383639617101 -1.187779212502521
74.5640394792262 -2.9512744936524786 0.2335554889724915 0.2563781807184533 -0.9320197921143338 0.037836233423680296 0.30140432039450443 0.3201527220222583 0.0 0.6 0.0 -150.93776900643724 -0.6874890602884041
75.56065477053487 -2.8819039743207644 0.24790896550410707 0.24561916421784818 -0.898650049024118 0.04142090977422192 0.24987283094512835 0.24113817243844402 0.0 0.6 0.0 -150.9245210806294 -0.9767628757305451
80.73644939870665 -2.79026190090007 0.2370782805656923 0.25394137107982917 -0.9005742376175931 0.03967589171361588 0.3158843517918394 0.08031872382762247 0.0 0.6 0.0 -150.89090295617922 -2.133749928586261
78.68497987349441 -2.9446945903983637 0.22516174799891642 0.2381552030830512 -0.9278266797252812 0.036593422603580054 0.23353894411542786 0.3000224608222364 0.0 0.6 0.0 -150.87936188825188 -0.8041296045460231
73.66536322342584 -2.8519607099997035 0.23229472253728753 0.2549958669535095 -1.0188588930032896 0.034794810263408776 0.2517045776296467 0.3296974083305769 0.0 0.6 0.0 -150.85071753849462 -0.6470274025534226
73.05161536245696 -2.724841770851225 0.2225841375098871 0.23593054964965204 -0.9509625572341684 0.03276374887295488 0.2910928756791424 0.23650194599023178 0.0 0.6 0.0 -150.80822773746735 -0.9620365954850467
70.17245502443521 -2.6550903982054055 0.23769593381931517 0.22286476771546765 -0.9356137271791232 0.03723416238826489 0.30448679206603657 0.17402466920573656 0.0 0.6 0.0 -150.79094503414603 -1.224298468187058
79.24339133957815 -2.6688304688767186 0.24461001077931036 0.25700685212014096 -0.9040210843212186 0.043123057463492 0.27039060038789486 0.2256518827251515 0.0 0.6 0.0 -150.7755805410379 -1.0895186051123422
66.753453687025 -2.9397238154869436 0.23866838668243362 0.24931957650749753 -1.086139475181361 0.039486109733550344 0.2349149431899063 0.1550309607170242 0.0 0.6 0.0 -150.7590228102974 -1.2888773165279839
81.18734176862277 -2.7732022394850135 0.23051049048234457 0.25912548325617407 -0.937932279672542 0.0350536399665647 0.2895179907080169 0.22653601000762214 0.0 0.6 0.0 -150.69637814403546 -1.10991034439906
66.84789045565545 -2.75802212150964 0.23604778794811002 0.26356209874282577 -0.9673143851462727 0.034391980297730274 0.3226438115266743 0.3456810025723815 0.0 0.6 0.0 -150.6584820196404 -0.5043863261013448
66.62886931055931 -2.827925847268336 0.2470843548973552 0.2789425952100514 -0.9203712318565536 0.03490109596114434 0.3233873119285083 0.5454888933946014 0.0 0.6 0.0 -150.6333114314575 -0.0750370763433843
75.14980287121521 -2.592594249403729 0.22787360891636366 0.24572321132767144 -0.9732918378677902 0.03559010207264875 0.3044638892022105 0.10793147567364639 0.0 0.6 0.0 -150.6319061144659 -1.7674163830712064
71.17849886570403 -2.555667302667839 0.24863980499947397 0.23677571980556467 -0.9485072597311965 0.03567749065594966 0.28559695186996725 0.3621163096287268 0.0 0.6 0.0 -150.60470269821428 -0.5226635083831095
75.88004152776186 -2.812052735897507 0.2451419433581376 0.23734223601946589 -0.9251987562315409 0.043980335295350136 0.22767626646223432 0.1668708971547574 0.0 0.6 0.0 -150.60316700624344 -1.3440656908185658
67.74011501919412 -2.805509853880274 0.24671346431848545 0.24784798345439524 -0.9132283594520823 0.03682269720004024 0.2952926104391105 0.5186083265652128 0.0 0.6 0.0 -150.57188397075797 -0.1372513993531368
75.23514900207878 -2.944621577500296 0.23171418048819364 0.2636433794027892 -0.9058424571780852 0.034584635884982055 0.31118338690857206 0.4208879331622825 0.0 0.6 0.0 -150.55725461086584 -0.4354398332217133
75.16277031089447 -2.60799392964193 0.24882292692184318 0.24627767688142618 -0.9989930249062249 0.03931740004858236 0.23152563182064131 0.19115595787207532 0.0 0.6 0.0 -150.5464277578764 -1.2001510825330877
69.80651623444771 -2.7066777182773216 0.24355488288020066 0.25125086546294817 -0.937625093869656 0.03583769271840399 0.30566725826268215 0.45771085393391225 0.0 0.6 0.0 -150.53370547080212 -0.2821405083829691
83.92491706742913 -2.8003740567160555 0.24046230084466347 0.26465335625126546 -0.9002154833831864 0.0390013865959278 0.2623269778631215 0.2790603930678265 0.0 0.6 0.0 -150.51796466042856 -0.9389944527971898
68.39006714238316 -2.9090777696718817 0.21707995220713036 0.22736180621267588 -1.0451630464091668 0.03340960562783622 0.2623890964788007 0.1604197289666136 0.0 0.6 0.0 -150.49266424567216 -1.2792138201821242
70.85782434521184 -2.904759834422562 0.21034320587727656 0.25168710789010595 -0.9934150902007299 0.03571239899760753 0.23821584973438298 0.2616408986762347 0.0 0.6 0.0 -150.47636412312778 -0.8326250653490901
73.9900626560503 -2.894539378154202 0.23584662898042413 0.2627761887655994 -0.9712543289776732 0.0376985306887155 0.28174655971116846 0.3417704105019206 0.0 0.6 0.0 -150.46917409455648 -0.6168229433649666
74.54719192214232 -2.810434599725366 0.24209677654438777 0.22093490147158218 -0.900338730225924 0.0355886277983063 0.2812733511933392 0.37975387219048795 0.0 0.6 0.0 -150.46866895849666 -0.5235482893887928
72.67673631221483 -2.837466014611404 0.2479299412623455 0.2596619117636809 -0.9224294722546191 0.034088326816057724 0.27737713286927174 0.5557303451768434 0.0 0.6 0.0 -150.46603224467316 -0.14523852240203916
77.56703700311071 -2.6897061915361298 0.23233572733204289 0.23311752325869395 -0.926485751200087 0.03753084620072903 0.2544932175387749 0.2703697551247138 0.0 0.6 0.0 -150.46577219412538 -0.8910523392349374
77.06064261972055 -2.782494894262738 0.22633618297172464 0.267334536740598 -0.9644062264428741 0.03533404089354843 0.28243842575478817 0.18191188408549175 0.0 0.6 0.0 -150.45462236151778 -1.274078823635534
71.88632231000845 -2.9074099170642493 0.24532839517094426 0.22511731457808798 -0.9804521758984552 0.037222846260342855 0.2342089419776852 0.3433864008308128 0.0 0.6 0.0 -150.4538438151453 -0.5834470078811786
72.41767861816061 -2.989494039330551 0.24475340671117 0.22543741624667918 -1.0161306063968296 0.034147097110762525 0.2639869257061584 0.37388229398772893 0.0 0.6 0.0 -150.45206957765365 -0.5094040943608109
73.07944440298525 -2.811559033529488 0.24724019716398069 0.2055757482428861 -1.0402534093407758 0.03447298971659983 0.2474156368110638 0.17681834539813482 0.0 0.6 0.0 -150.44955611220198 -1.2491275925432606
72.09913387283352 -2.546158170404675 0.24866898948497176 0.2618479138080062 -0.945609960131693 0.03711722629568927 0.27203921024845534 0.42060774260320055 0.0 0.6 0.0 -150.37904941692872 -0.39348950228738677
71.36072733847304 -2.9179926834095014 0.24265040333117735 0.26156780692430626 -0.921799400224282 0.034500310635515646 0.28154992139024715 0.4866890693755538 0.0 0.6 0.0 -150.3713741948445 -0.2474035445264462
79.73853912704892 -2.578484319799009 0.23967060126423134 0.24582562897565163 -0.8992892380118356 0.03886205894878408 0.2687444964480722 0.26837340537773763 0.0 0.6 0.0 -150.36861429363634 -0.9258938491975524
80.67846006448642 -2.942225509430488 0.24742207542015357 0.24144403572412115 -0.8912401235074636 0.0410807839630063 0.29992769145672415 0.2362840419532202 0.0 0.6 0.0 -150.36063877434 -1.0622465230058158
69.13822222141893 -2.787970611569055 0.2472571029311498 0.24323933323400693 -0.9274777775228455 0.035152093393046986 0.2850343165943364 0.5038675943088083 0.0 0.6 0.0 -150.34202319369638 -0.18395907453402716
64.75665401153933 -2.856637019125243 0.2416200797931316 0.2573816165673459 -1.0948084849906499 0.039875878743474244 0.235034619228722 0.12312507775718191 0.0 0.6 0.0 -150.29021878550265 -1.4874507806205688
69.61040583917118 -2.8715479246746294 0.2425534827386917 0.25132841105442283 -0.986229057801709 0.033156431670900356 0.30535193557775575 0.1670004113002846 0.0 0.6 0.0 -150.25242598824013 -1.257057451310019
72.00215482488147 -2.7057964659314773 0.24592080087703763 0.2575075904056421 -0.9345510224308273 0.03965163519584863 0.3172105703607976 0.1371454230505677 0.0 0.6 0.0 -150.24154977777434 -1.4862781235401703
77.706222746831 -2.7382286927187227 0.24888007897965198 0.27169204410784253 -0.9103114538140804 0.0393567669919943 0.2787976680741324 0.48093938151647886 0.0 0.6 0.0 -150.23385565908384 -0.34353336541619583
70.42406909741494 -2.7416036513224844 0.22874069470659808 0.24927912682932482 -1.0206020194178316 0.03510716268282133 0.24989285339795708 0.2957073479881683 0.0 0.6 0.0 -150.23019345389983 -0.7072684846947948
71.80110253476603 -2.847413858182807 0.24821232856370817 0.20222584897129275 -0.9535644004466117 0.03187119051356836 0.2971770379542191 0.19305276053264833 0.0 0.6 0.0 -150.2297499825542 -1.1446427486820079
77.06035426139714 -2.898583064616583 0.23960927047337163 0.2572193188602527 -0.9339862159224956 0.039737311608525394 0.23641714453272095 0.22222108414765815 0.0 0.6 0.0 -150.20060319419636 -1.07664727723469
80.7927055866211 -2.8732190643620026 0.24339654135213698 0.19216878603665613 -0.924274353798745 0.03452112327267483 0.31079814617394497 0.014128771942555258 0.0 0.6 0.0 -150.19056475087018 -3.871193815969381
79.27058615009828 -2.9856160119891273 0.24098044631037852 0.2208103774719629 -0.9600785868623116 0.03634207554843866 0.24320248092038577 0.2565177580561594 0.0 0.6 0.0 -150.1418722262643 -0.9641474385688109
73.68205106040793 -2.747681152832487 0.21537287989421128 0.2574047713296158 -0.9176847823251897 0.037967330594812686 0.253064005401117 0.20287304225770644 0.0 0.6 0.0 -150.135899900608 -1.121535010040174
72.16841333797434 -2.9570674539594397 0.23183726252955386 0.2647586514898957 -0.9605415014530785 0.03552422991273278 0.3013622424439974 0.32677534963360516 0.0 0.6 0.0 -150.1164777979292 -0.6350774753094575
73.46533806520739 -2.958840206057163 0.24388244056194955 0.21112035443484528 -1.0367807024698839 0.031498662874108074 0.29335212891621876 0.160473339589345 0.0 0.6 0.0 -150.10694208298355 -1.3504686656149818
77.25192207476918 -2.6317402451121903 0.23213701993734065 0.21925708298005087 -0.9227368818388508 0.037635629851218384 0.2623704026009136 0.16632615183467964 0.0 0.6 0.0 -150.10259572814925 -1.365223299490889
73.53367018185547 -2.669236326543428 0.2288482185608337 0.23840362571843401 -0.9532541743364318 0.03855798250282594 0.2707851330259796 0.206670466684211 0.0 0.6 0.0 -150.1004757426751 -1.1012339088218905
70.22705197205119 -2.8645414950218013 0.24730661152841213 0.2611258305646975 -1.0131392289716898 0.03593255104092013 0.2589359028022859 0.4478060722995273 0.0 0.6 0.0 -150.08136840233593 -0.3085084741541735
73.49175058314661 -2.791016186385889 0.24336174848775188 0.2455649134328679 -0.9089133283133217 0.03991481981642582 0.29531569930725443 0.35573612729237775 0.0 0.6 0.0 -150.08089971321732 -0.5716521215186332
73.64360355228975 -2.9567440258565516 0.23299625715069128 0.251511851339713 -0.9504145472868673 0.03276871418125424 0.30192453333371005 0.347186115133985 0.0 0.6 0.0 -150.06356032347307 -0.5970344841216297
73.50000009444543 -2.647863682123524 0.23535195896121408 0.2201522842248303 -0.9501098473579161 0.03603935180247398 0.29565346904172185 0.18478227833049707 0.0 0.6 0.0 -150.05532037025688 -1.2112915316608286
76.4342159425659 -2.6715247270640052 0.23845172924029961 0.22962661211545654 -0.9604225310032417 0.03689587954138577 0.26554137276561207 0.2554978692935337 0.0 0.6 0.0 -150.03825932630974 -0.9316071542864461
71.21847031415973 -2.694892919356138 0.22947031232265996 0.26864419814142454 -1.0333266195472568 0.03849793256690941 0.2511913916659847 0.03873600101526085 0.0 0.6 0.0 -150.02608105428706 -2.7367200079212504
73.71061191339226 -2.810023218625045 0.24489021695320362 0.24244627384280076 -1.003614790018724 0.03344415742254523 0.31140468477558403 0.16494099717999214 0.0 0.6 0.0 -150.01999756555077 -1.3265844770242234
76.84362983041443 -2.9744135479450606 0.24241191166101658 0.23937343166862124 -0.9700364191130695 0.03433627004217422 0.28703896708685095 0.35989338530582804 0.0 0.6 0.0 -150.01989090522795 -0.6051330664532268
72.74803110453789 -2.5952641915410855 0.24855107537294804 0.25037755571511267 -0.8977062281702486 0.03784409882331498 0.32281169623309264 0.3308225415752401 0.0 0.6 0.0 -150.00123108568704 -0.6312144836871556
77.87045972477134 -2.876897133022919 0.22345038174574855 0.22719657425343348 -0.9391229812918997 0.03640703484857008 0.25290323811664694 0.24973609781570344 0.0 0.6 0.0 -149.9767879697182 -0.972545446930013
65.52799756336654 -2.9490687831756457 0.2494748085875591 0.2483964552877676 -1.099803349010818 0.035749607298846776 0.2808762780902245 0.08371466998054841 0.0 0.6 0.0 -149.96456420791012 -1.883718704500079
66.29091404484367 -2.7678923620567453 0.24391537898977636 0.27489545560877393 -1.0066274572798983 0.03803378400937618 0.2885622134719181 0.2654292860058943 0.0 0.6 0.0 -149.95606319140842 -0.7519613422611717
75.8380802379898 -2.6878045757690394 0.24409711730261308 0.24338487336257375 -0.9392726142853658 0.0371617688668849 0.24935884452250198 0.211036541350668 0.0 0.6 0.0 -149.95563840965454 -1.1114901745912447
76.52082208579947 -2.617769041729989 0.23721545354344542 0.25686956683108175 -0.9306560864929005 0.03530733356532136 0.29692652406527165 0.3408377816387272 0.0 0.6 0.0 -149.93908243692343 -0.6530806458281135
72.71624131981166 -2.9493221217313397 0.23967153513491038 0.2686026539901877 -0.9190719208762326 0.03516296554351723 0.29527745702924535 0.4870205564927755 0.0 0.6 0.0 -149.92524095565201 -0.2655944156718488
81.114129537185 -2.8478805685288253 0.23720102426955836 0.24547676608672137 -0.9177411213961013 0.036209540293096705 0.25843698253324127 0.16735647668172016 0.0 0.6 0.0 -149.91098787562976 -1.4078905817357963
74.96113957538071 -2.721049102772263 0.24985616587057596 0.27398612901077 -0.968143629282272 0.040112606645557956 0.295116644991754 0.15487031699968942 0.0 0.6 0.0 -149.90060164909852 -1.4058695509558514
68.97936913107083 -2.5288584564417116 0.2480354116796567 0.24580671513308494 -0.9701003554379406 0.037366841815988344 0.293345816520224 0.20602835065027275 0.0 0.6 0.0 -149.90055290182744 -1.0403654714805983
65.7728865087672 -2.7764917408643273 0.24880603145763003 0.22821134324892678 -1.0528536127937649 0.03241769667726776 0.28744130246896465 0.11998144575100586 0.0 0.6 0.0 -149.8988780458222 -1.5287581353050197
73.04794020405232 -2.985190107666609 0.2495822148122672 0.2521115012857747 -0.9343920726199455 0.03607021643153924 0.268586828597659 0.4104540521706957 0.0 0.6 0.0 -149.8945412402265 -0.4295772387749348
68.56203994511462 -2.8687098799990767 0.22670125419372805 0.21152813179620897 -1.0183388551402923 0.03370970680211268 0.2615250550549094 0.10260641520504256 0.0 0.6 0.0 -149.87516783788112 -1.7260810093452783
76.27183086014985 -2.717407192595835 0.2333925990091815 0.26814737523325394 -0.9658909077634059 0.0351875608454667 0.2668762108177876 0.33237512938281033 0.0 0.6 0.0 -149.82301352173582 -0.6740070707725159
75.85972250542594 -2.7553444972186054 0.24679297928007352 0.2736089165162461 -0.9766305804967004 0.04066462689349128 0.2799309031866565 0.19331071106762004 0.0 0.6 0.0 -149.81022908672438 -1.1983101731716375
72.39503463641456 -2.6185777114991478 0.2406817289812715 0.22565322401115462 -0.9344331324677011 0.03990165760388979 0.2955971111016338 0.05850707209933605 0.0 0.6 0.0 -149.80904465882506 -2.341047798065097
77.90347231008288 -2.8933518164947705 0.20888322123240327 0.22110244609706037 -0.9359443152711244 0.03536317128291801 0.23334099145868528 0.11245794042702806 0.0 0.6 0.0 -149.80542128169594 -1.762487067181331
73.7946441769766 -2.8826883731202333 0.2221738122275047 0.22563655617148656 -0.9700363716264919 0.03587435915887448 0.27620253604754336 0.21025774013928836 0.0 0.6 0.0 -149.79274459202185 -1.087818128677308
78.37162267191701 -2.8613603278889403 0.2324786094403748 0.21113532008319041 -0.897071124707085 0.039268115790309206 0.25729545454559993 0.10537727159479107 0.0 0.6 0.0 -149.78312894690882 -1.8332534894220551
69.89208292494666 -2.720185938238833 0.24876453406596377 0.22960920966406234 -1.0712502774037977 0.034658386353409947 0.24483695862871666 0.19171031277084538 0.0 0.6 0.0 -149.77889452795807 -1.1245870736769092
76.35774201286385 -2.8996916276153972 0.22854845134788232 0.2656758630790011 -0.9464843729200174 0.04020153843246421 0.23258909387081803 0.21583894200482784 0.0 0.6 0.0 -149.7698374965718 -1.096160581473412
