log10_mej_dyn v_ej_dyn Ye_dyn log10_mej_wind v_ej_wind Ye_wind inclination_EM luminosity_distance em_syserr timeshift redshift Ebv log_likelihood log_prior
-1.3312862350425758 0.1936400405502111 0.3457093991281184 -0.9049416925990887 0.05068829593736613 0.3210829551917635 0.6531001711272723 77.09498887629341 0.6265521464772115 0.0 0.009727 0.0 -123.73690379996258 -0.5370751766134987
-1.3486891683424074 0.19761466387342025 0.3465253941365633 -0.8969245313706273 0.050710698200239525 0.31406434984739506 0.8471349611707886 71.73227579564809 0.5607732416366662 0.0 0.009727 0.0 -123.72893296172053 -0.3540623046422976
-1.3663436386579377 0.19783319119573572 0.3335929341104955 -0.9042008821405045 0.05007372253128648 0.32350740462631583 0.7133427536352757 76.48294518243793 0.5236120265355124 0.0 0.009727 0.0 -123.69262858799014 -0.34962366769852216
-1.3672436192269353 0.19501522141938527 0.34001683811831496 -0.898072277465481 0.0506731364289225 0.3168190171805707 0.6341030968499695 76.99916016458323 0.5799189433226111 0.0 0.009727 0.0 -123.6889833556258 -0.45848774352589494
-1.3149537235751447 0.19869824584368237 0.34183404710434795 -0.928714095631072 0.050018895054919736 0.3234589004680476 0.6431364998516872 75.71909442380868 0.5450121052337602 0.0 0.009727 0.0 -123.61858085586724 -0.3796432603897033
-1.347695512999621 0.1953649433040291 0.3277509705950802 -0.9052006156306251 0.050170713414619664 0.32159464750765043 0.6988813635242417 77.64476113481079 0.5752189736965653 0.0 0.009727 0.0 -123.56808570625756 -0.45869975956631126
-1.338888162128776 0.20012647222187535 0.33859864390572947 -0.8883326458087675 0.050176631925668666 0.31767673696172416 0.6691074074005454 82.35550309295458 0.5395477096154232 0.0 0.009727 0.0 -123.54515899293739 -0.45358138166254425
-1.3605064230573118 0.19525133814346038 0.3465827815577038 -0.914473517645894 0.050765798612097186 0.3200226903726274 0.6990149963140885 76.5044329698969 0.5122805389169691 0.0 0.009727 0.0 -123.54365612049521 -0.32802597682982215
-1.3599059069762087 0.199532202477827 0.3476998497801521 -0.9367336965281103 0.050003610359930076 0.3155456170290465 0.9170180517059228 69.97697807863938 0.533893069737949 0.0 0.009727 0.0 -123.52939027006433 -0.2801667661394581
-1.349744847619751 0.19386945750654255 0.3490169442141837 -0.8998890784138522 0.05022106658927969 0.3252160386717322 0.8343525798826964 73.12923737527669 0.6461011979007305 0.0 0.009727 0.0 -123.50915133353699 -0.514989283299468
-1.3297129738711375 0.19516178453939276 0.34781140596990534 -0.9011837653763402 0.050881230585626734 0.32005506720100224 0.6142949112350656 80.37042529124002 0.5285120125156594 0.0 0.009727 0.0 -123.47179872154639 -0.4085166861847631
-1.381644985428188 0.19799400081961577 0.33638915826709814 -0.8906650308413486 0.05007635516616848 0.3195253200854556 0.8354796337973553 74.91212057944783 0.5220831907309024 0.0 0.009727 0.0 -123.45925117575382 -0.32594753312587976
