log10_Xlan log10_mej log10_vej luminosity_distance timeshift em_syserr Ebv log_likelihood log_prior
-4.023249745482334 -1.3624661889343876 -0.6661005728268539 44.94117222622052 0.0 1.0 0.0 -46.100412921751634 -6.517007454190743
-3.9518566633805685 -1.5548164848827333 -0.7105261145921304 41.67501917019291 0.0 1.0 0.0 -46.07594482383163 -6.441554992152563
-4.8924363980981616 -1.524520273409832 -0.6733806249018641 43.505638408745625 0.0 1.0 0.0 -46.0620660399785 -6.484543651809908
-4.121360276504476 -1.8405272133393473 -0.6706785332093257 38.93300124429619 0.0 1.0 0.0 -46.061581194449985 -6.373495355528646
-5.137055747692891 -1.7899905650203896 -0.6711074689006329 39.54316296263821 0.0 1.0 0.0 -46.02949957114931 -6.389045912063222
-3.1816733817119367 -1.0509334117280131 -0.6729480565897183 46.552251343636364 0.0 1.0 0.0 -45.97079753170917 -6.552228470064648
-5.125571067062802 -1.5700335620565253 -0.6773779504995963 44.80301783328644 0.0 1.0 0.0 -45.94694693397871 -6.513928603025522
-5.215135708074554 -1.8528805157940442 -0.6868339958159615 38.720051454704844 0.0 1.0 0.0 -45.94627084994097 -6.368010694822844
-3.541911614908936 -1.336946234163384 -0.698379099453657 41.95107567771148 0.0 1.0 0.0 -45.92530356443204 -6.4481571780078015
-3.4179832129483607 -1.2642796339836133 -0.6634049843838037 45.62276697737771 0.0 1.0 0.0 -45.922891529367305 -6.532059971266506
-3.2294043627351217 -1.4285863548105273 -0.6859718877842467 43.405219221908744 0.0 1.0 0.0 -45.91135119810028 -6.4822327959683825
-3.524274903553474 -1.2108547064668254 -0.6904174739140516 47.96738476849326 0.0 1.0 0.0 -45.89201431550044 -6.582174399487475
-2.7569647428918893 -1.1601137607793848 -0.6931880533409356 40.18891566814427 0.0 1.0 0.0 -45.877433422292206 -6.405244331479594
-4.3711993830423435 -1.8786870077084483 -0.6871528101051423 40.936562310937916 0.0 1.0 0.0 -45.87329497962454 -6.4236767112746485
-4.374958318082087 -1.9193788099465987 -0.7006730096652285 38.372100029858736 0.0 1.0 0.0 -45.859773821985236 -6.358983737320546
-4.421060562133789 -1.745462030172348 -0.6675853818655013 43.382887806155765 0.0 1.0 0.0 -45.84912979959003 -6.481718176695985
-5.167322443373877 -1.7111559525737992 -0.6893270151712594 38.4187632515159 0.0 1.0 0.0 -45.844825194977304 -6.360199070119443
-3.6538749278898566 -1.6479262221596729 -0.6695047225302717 38.8322246160135 0.0 1.0 0.0 -45.83711259154941 -6.370903536792651
-4.947261491021073 -1.589920545624628 -0.6630127683871814 44.31545227784565 0.0 1.0 0.0 -45.82780745696956 -6.502986529637894
-3.3914902275617678 -1.352961081150763 -0.7101427525777331 41.93639218912333 0.0 1.0 0.0 -45.82647257770234 -6.44780710214757
-4.921750072540192 -1.617362533892905 -0.661222652086702 41.80624988687573 0.0 1.0 0.0 -45.823582392615855 -6.444698950701843
-3.176919457149954 -1.3346896700396624 -0.7134730079129568 40.72875460042779 0.0 1.0 0.0 -45.77348049595951 -6.418587447756227
-2.8094679882727576 -1.1184025284982897 -0.7004299054755698 38.55460466088785 0.0 1.0 0.0 -45.77145088743356 -6.363728642855593
-3.539314622383685 -1.426200663910227 -0.7113676444030756 39.97870508183654 0.0 1.0 0.0 -45.76939626672956 -6.400000042922233
-4.747013027038953 -1.68193495657236 -0.6983614525843893 43.1065034985235 0.0 1.0 0.0 -45.741351759681216 -6.4753269824868465
-4.109392988375438 -1.6731176082570305 -0.7110543857870497 38.49061315955092 0.0 1.0 0.0 -45.72586403648163 -6.362067501051806
-3.3457436521081068 -1.3637284467983033 -0.6669855491263788 44.46627396840112 0.0 1.0 0.0 -45.71443597284315 -6.50638411700227
-3.4816962073905 -1.306125490993458 -0.6627078988951773 47.03514918088371 0.0 1.0 0.0 -45.70995705117964 -6.562548280641517
-3.372748790144045 -1.2852194172273501 -0.6747698459337648 38.55018205904472 0.0 1.0 0.0 -45.65982036976591 -6.363613926194382
-2.907932212661935 -1.1449083981380541 -0.6888569966440132 45.44845505423497 0.0 1.0 0.0 -45.65089863087107 -6.5282319313628685
-3.261942866718538 -1.3838965602709825 -0.6732403504962448 43.736631429959 0.0 1.0 0.0 -45.646473580862065 -6.489839102316376
-3.8105049751132647 -1.731863193847663 -0.7029487566937136 41.70668595895775 0.0 1.0 0.0 -45.636736720269724 -6.442314554222882
-4.687006237699404 -1.4955982096471652 -0.662541523156948 44.52737713381776 0.0 1.0 0.0 -45.63006171805928 -6.5077573200175785
-4.045759298980687 -1.8687719420254818 -0.7013471826138449 38.97039880457142 0.0 1.0 0.0 -45.61597192712882 -6.374455456451699
-4.719536092497501 -1.5750450934049827 -0.6735138565530743 38.76765166944826 0.0 1.0 0.0 -45.60966358912779 -6.369239282555133
-2.980705681507403 -1.2678513334960626 -0.6899509053528481 45.353149818187106 0.0 1.0 0.0 -45.59899262196149 -6.526132733420724
-3.3008563970826135 -1.2585930548745115 -0.6655131786730586 43.24919377059096 0.0 1.0 0.0 -45.572927778666674 -6.478631695584914
-4.033083367144621 -1.6751878452506457 -0.7109881815072256 43.27750532766213 0.0 1.0 0.0 -45.57217795367225 -6.479286096096585
-5.061315692361376 -1.7810952455399338 -0.6693858129926837 39.36963444323077 0.0 1.0 0.0 -45.569021055990184 -6.38464792327521
-2.939588584507839 -1.094175275085481 -0.6959662021911956 46.52480682749887 0.0 1.0 0.0 -45.562046256116126 -6.551638754027804
-2.9008795356132975 -1.0452043895117415 -0.6858517354458193 39.451048265456755 0.0 1.0 0.0 -45.55650280218062 -6.3867137224634725
-3.818061346122356 -1.4059504118374568 -0.6996903691519656 44.48547057845354 0.0 1.0 0.0 -45.551786337237935 -6.506815735526409
-2.9464356026763374 -1.0216126946085695 -0.6894719690302373 47.880727749327825 0.0 1.0 0.0 -45.54222282895423 -6.580366183540379
-2.9241800930333737 -1.0956883906723336 -0.698670894076656 40.39342112742389 0.0 1.0 0.0 -45.533053738956575 -6.410320031849265
-4.172132894441145 -1.7165197934395633 -0.7106508775324123 40.25507972722054 0.0 1.0 0.0 -45.53205169437728 -6.406889303827642
-4.591477937401494 -1.5054923133669456 -0.6585733895934582 45.512021053316644 0.0 1.0 0.0 -45.49732967158614 -6.529629593559674
-4.592328154824711 -1.7049461189425816 -0.6733772341812767 46.61025346513892 0.0 1.0 0.0 -45.49009592840736 -6.553473651892162
-3.586378972950458 -1.4996798065916015 -0.7166703541774415 39.83750072605634 0.0 1.0 0.0 -45.487164952220525 -6.396461801492084
-3.9388973712446926 -1.481874249177893 -0.7024373029526976 42.873799021794 0.0 1.0 0.0 -45.47971585432521 -6.469913997463472
-4.874017045879163 -1.6814910588861283 -0.6600694865334125 38.957385947486294 0.0 1.0 0.0 -45.46913753284913 -6.37412148424275
-4.500401179159526 -1.4943141960376627 -0.6588085803596506 43.963199911223086 0.0 1.0 0.0 -45.462295561045565 -6.495006021838529
-4.614228458832299 -1.8247848268186 -0.6979789977439794 41.265034995344166 0.0 1.0 0.0 -45.458814481976106 -6.431668634631061
-3.571979622982342 -1.3255177774731375 -0.6821579919700183 40.36826238354393 0.0 1.0 0.0 -45.452766357330134 -6.409696995191284
-3.656264391485479 -1.2452397046938675 -0.676823745700309 47.96048451099382 0.0 1.0 0.0 -45.44234983269207 -6.582030536029167
-3.04616321560274 -1.196503830597707 -0.7051456354716223 45.973926478231654 0.0 1.0 0.0 -45.43877812187148 -6.5397275236209165
-4.742551570010647 -1.8473274338814325 -0.700661396866439 38.22379951148286 0.0 1.0 0.0 -45.4344104506946 -6.355111448997725
-3.0134355551757137 -1.0293640018783843 -0.6800373929791941 47.59834232799523 0.0 1.0 0.0 -45.42606179492196 -6.574451039112031
-4.124830123539456 -1.4998433135825908 -0.656167918547891 41.00936427326011 0.0 1.0 0.0 -45.42127999811361 -6.425453541057667
-4.31651625366412 -1.4201469316938122 -0.669788168135266 45.16571808747274 0.0 1.0 0.0 -45.415738617340736 -6.521991453200915
-3.9410020453401877 -1.4688973034916328 -0.6589828625704137 38.45843031285492 0.0 1.0 0.0 -45.41155701134966 -6.3612310293526075
-3.130664055625208 -1.2758865465018587 -0.6718204790135918 44.93120302737989 0.0 1.0 0.0 -45.404048301802966 -6.516785601839485
-2.964422642862985 -1.0317739768802947 -0.6874692093946655 42.35928963837954 0.0 1.0 0.0 -45.39528336216228 -6.457840854483562
-3.133726295131619 -1.2375152811179135 -0.7073265745069157 45.26315652027576 0.0 1.0 0.0 -45.38499978397262 -6.524146483238292
-5.034333959947863 -1.7270145771944874 -0.6656609891830632 39.1260767131017 0.0 1.0 0.0 -45.37930127039441 -6.378442271828519
-3.3611563678324243 -1.4878590893006178 -0.7148742577159513 41.648010232702234 0.0 1.0 0.0 -45.3707380100771 -6.440906697470284
-3.0586505014382572 -1.294372290580367 -0.7063877172430564 43.973084648726086 0.0 1.0 0.0 -45.3486387598025 -6.495230837740046
-3.790579737065231 -1.3512068015944516 -0.6694555365221722 42.598399838322784 0.0 1.0 0.0 -45.32153507549712 -6.463469793612331
-4.174293166671287 -1.6363165063784675 -0.7071112344263515 42.17804211850375 0.0 1.0 0.0 -45.30668991273917 -6.453552860201655
-4.690165495918454 -1.6029606589672514 -0.6790018422093915 38.09310203434538 0.0 1.0 0.0 -45.29762013111418 -6.35168632029718
-3.3928688252288213 -1.1935842430318728 -0.6759346946567364 44.443273574438294 0.0 1.0 0.0 -45.28823242471817 -6.50586672837278
-3.225436957119439 -1.0579328220340667 -0.6896414751267044 47.323993437542015 0.0 1.0 0.0 -45.28672883253057 -6.5686705312437645
-4.934792636007365 -1.7289226575368564 -0.6947850427721298 40.82382533055477 0.0 1.0 0.0 -45.27937248617148 -6.420918968678665
-4.642942904644023 -1.526432792352336 -0.6600871175886203 43.729096334518665 0.0 1.0 0.0 -45.27901475643133 -6.48966680407679
-4.755937014497059 -1.7689395692634289 -0.6648289175593269 40.368761833353766 0.0 1.0 0.0 -45.26419622919569 -6.4097093674533205
-4.627045840999882 -1.6154426186143986 -0.6944871973196525 43.67354939820255 0.0 1.0 0.0 -45.260697070537454 -6.488395745441691
-3.0745241559990593 -1.1020261365398616 -0.6942073955994834 42.06720608480092 0.0 1.0 0.0 -45.255660575010616 -6.4509215878150155
-2.8028851635291607 -1.0684479509322435 -0.6871509542235921 40.13069938415348 0.0 1.0 0.0 -45.24900391997782 -6.403794715613097
-4.061414412367104 -1.8612252253431416 -0.7020251257285552 38.83780593420398 0.0 1.0 0.0 -45.24209047751363 -6.371047255500125
-3.015486223434684 -1.143093811892113 -0.7019490626295883 45.67671337659769 0.0 1.0 0.0 -45.24105999464537 -6.53324171743393
-5.138149317584888 -1.7965313561014562 -0.674100310616977 38.66535738834818 0.0 1.0 0.0 -45.240114850531064 -6.3665971447419825
-4.06907656438418 -1.6574212667401005 -0.6598097481239975 40.27578383174684 0.0 1.0 0.0 -45.230390113639594 -6.407403494389309
-3.076552022316246 -1.167448570469948 -0.6743894895870652 45.95430455602508 0.0 1.0 0.0 -45.224838886290286 -6.539300627067295
-3.6492915590111563 -1.5815567058548639 -0.6676142839144956 40.374551246130075 0.0 1.0 0.0 -45.22122982913648 -6.409852770357299
-4.723996129409077 -1.803471101491545 -0.6984107554622876 40.41679892528246 0.0 1.0 0.0 -45.22071623478786 -6.410898617045431
-3.1099969515870445 -1.3385472849921456 -0.6783900810229091 43.23768840918496 0.0 1.0 0.0 -45.21895919570524 -6.478365635318111
-4.261932099438123 -1.699412326468857 -0.6833342603028176 47.12020264763063 0.0 1.0 0.0 -45.214842344206055 -6.564354943528541
-4.853345234404566 -1.6503125418985456 -0.6613650963400801 40.81768349994902 0.0 1.0 0.0 -45.212792109748435 -6.420768510150759
-3.4961134455712903 -1.588826341863666 -0.6724537498539214 38.39448883162032 0.0 1.0 0.0 -45.19423406654848 -6.359567032806991
-2.9740551327608014 -1.197604203715131 -0.7006266675447124 38.55141673931252 0.0 1.0 0.0 -45.18436967655878 -6.363645953552754
-3.323467632365345 -1.2364885340135765 -0.6672033077330881 45.86719036323377 0.0 1.0 0.0 -45.180747432197585 -6.537403158092193
-5.072838200069635 -1.6733437118730472 -0.6741327544316842 43.77183129437583 0.0 1.0 0.0 -45.16818726318274 -6.490643592881504
-4.750758411165282 -1.8973722579856078 -0.6922650877828767 38.650065457643514 0.0 1.0 0.0 -45.15549142119199 -6.366201572155267
-4.83120308006956 -1.6104923779646065 -0.679087385216 39.36565785710971 0.0 1.0 0.0 -45.142139195678304 -6.38454691174637
-4.33872162517984 -1.8265990501674136 -0.6644680161539209 38.21065290899314 0.0 1.0 0.0 -45.12624146525693 -6.354767452221322
-4.250510419695079 -1.5369225620066662 -0.6916359992680865 41.046248808511585 0.0 1.0 0.0 -45.11452168933243 -6.426352554211075
-2.950282320357391 -1.3088093439515847 -0.6930721352582307 41.71546078410992 0.0 1.0 0.0 -45.111225583170665 -6.442524925821483
-2.9682673878932126 -1.3140465531643697 -0.7000156123371426 41.464819235583604 0.0 1.0 0.0 -45.10607577171605 -6.436498441971134
-3.7278219170192397 -1.3898806347450718 -0.6979625207949929 43.339008525862084 0.0 1.0 0.0 -45.10058449109741 -6.48070622271679
-3.0917044994397163 -1.2716234214903772 -0.7049803906430001 45.57016496327711 0.0 1.0 0.0 -45.09416506876594 -6.530906328789722
-3.475032711097864 -1.3038461307394944 -0.6647018243492102 47.26583824405788 0.0 1.0 0.0 -45.09416089047827 -6.567440902228093
-3.0817789191926153 -1.0175749830034913 -0.6871304210377318 47.74507205600162 0.0 1.0 0.0 -45.0934920207143 -6.577528962108449
-4.40499147941749 -1.7895486856136227 -0.6731641776227504 42.20043061206499 0.0 1.0 0.0 -45.078593843014765 -6.454083528590454
-4.559496299973545 -1.608572202929663 -0.689583554672256 40.071603404549855 0.0 1.0 0.0 -45.07486585110914 -6.402321042457994
-5.002730032088394 -1.6851440462635812 -0.6687151038098513 42.08823287188874 0.0 1.0 0.0 -45.07396968504845 -6.451421300912257
-4.520280084986308 -1.5643808681055296 -0.6574465787120916 43.23813023677469 0.0 1.0 0.0 -45.071496158119615 -6.478375853841547
-3.626522753470648 -1.497232229901737 -0.7123285739840921 45.13250453460496 0.0 1.0 0.0 -45.067868901548486 -6.521255811825013
-4.952625231062246 -1.5735645718602074 -0.6717738658408521 43.31242384076363 0.0 1.0 0.0 -45.058558765373334 -6.480092622105548
-4.388420788895275 -1.7831971017642037 -0.6990862932427975 42.41524891694595 0.0 1.0 0.0 -45.05803998415808 -6.459161045372188
-4.226952733589487 -1.665445083684855 -0.6677123244851817 45.080371643425785 0.0 1.0 0.0 -45.055766256183624 -6.520100036747414
-4.106252929037304 -1.5369398266523326 -0.6574769328720025 43.51565144097009 0.0 1.0 0.0 -45.05108007721368 -6.484773780144846
-3.5537508907996616 -1.4577789094672196 -0.66929768688007 44.71992984804724 0.0 1.0 0.0 -45.05003539988249 -6.5120723636757525
-4.22114278953664 -1.7960665111776155 -0.6706797214993114 40.38466404869403 0.0 1.0 0.0 -45.03700386019727 -6.4101032136678215
-3.3005332631045876 -1.464236181195016 -0.7111857785574172 41.598062718709826 0.0 1.0 0.0 -45.03550510455323 -6.4397067004442325
-4.825284342019658 -1.685197811995156 -0.66259226366851 41.10539328579228 0.0 1.0 0.0 -45.0346380474072 -6.4277924399149144
-3.577296442218617 -1.6331165974099044 -0.6802975773872546 40.02181406964639 0.0 1.0 0.0 -45.034616218644814 -6.401077760728057
-3.1298010827886884 -1.0376559629863786 -0.6822710747839262 46.705570447447684 0.0 1.0 0.0 -45.022583399977115 -6.555516542614484
-4.494617227339201 -1.6042865441215879 -0.6893783458263327 39.44468380525909 0.0 1.0 0.0 -45.01651844769943 -6.386552383946308
-4.84949747899572 -1.5591641697929677 -0.6797732573552517 44.05833946656047 0.0 1.0 0.0 -45.01306547144308 -6.497167756183545
-3.4094495204380504 -1.4827148264592633 -0.7064026269781025 44.21676921616931 0.0 1.0 0.0 -45.009164072476345 -6.500757214686095
-4.175518652469689 -1.8655623264358203 -0.7005322129129412 39.033900632705645 0.0 1.0 0.0 -44.99311540563808 -6.3760836190689005
-5.059879119411924 -1.6913066729939157 -0.6831715445560873 38.24636506723695 0.0 1.0 0.0 -44.991959511363234 -6.355701628358091
-4.657196993623329 -1.5298769963517613 -0.6714712359299444 41.89419325623741 0.0 1.0 0.0 -44.97847511980871 -6.446800335077386
-4.3537358625446965 -1.9162486206289229 -0.6961531959765546 38.00633067680967 0.0 1.0 0.0 -44.94317053537557 -6.349405846132016
-3.6046376797266637 -1.7072091236773685 -0.6972251548276507 39.00330353120618 0.0 1.0 0.0 -44.93686769375193 -6.375299451993845
-4.30004353804854 -1.5953604868365172 -0.6932059068807697 38.768441468723864 0.0 1.0 0.0 -44.93135205298536 -6.36925965498412
-4.140315359312451 -1.8064220415155097 -0.6748588493177106 40.22259587485353 0.0 1.0 0.0 -44.93057202259314 -6.406082027675886
-4.473194930776166 -1.5446521136162201 -0.676763188747938 39.4596936226098 0.0 1.0 0.0 -44.93018083937915 -6.386932839835348
-3.157198340348062 -1.2298384339455182 -0.6708857558182282 40.40064832670542 0.0 1.0 0.0 -44.90433759426238 -6.4104989360522495
-4.075982027294957 -1.6559783863614048 -0.6792986301145039 46.89483981994552 0.0 1.0 0.0 -44.90382777024693 -6.559560747761125
-5.142540941648304 -1.7183342533388926 -0.6836437583880342 40.994322402576444 0.0 1.0 0.0 -44.90180945051372 -6.425086682652585
-4.944631944433202 -1.6978986528741085 -0.6849116364267138 45.01302664915559 0.0 1.0 0.0 -44.89614868877812 -6.518605032494279
-4.177671977491204 -1.6441736072090496 -0.705877561344274 42.876191942020995 0.0 1.0 0.0 -44.882789794915176 -6.469969809019851
