log10_mej_dyn vej_dyn Yedyn log10_mej_wind vej_wind inclination_EM luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
-2.463791529174711 0.14952158248892736 0.21281244000939148 -1.0009929662360726 0.03628901970321406 0.3221470667076722 80.85488091954576 0.4798056643096367 0.0 0.0 -73.33678223733212 -2.3837034413976506
-2.4614357489524488 0.22102968981594112 0.2601751801205752 -1.0802773911438273 0.0363875117196613 0.11474037791832757 76.30943085385393 0.49516938961478396 0.0 0.0 -73.30953469712638 -3.4323968712924082
-2.803221424450466 0.1780996707629745 0.195114053945098 -0.9324354374797694 0.033335430976579906 0.2723046610741781 83.80026701379644 0.5606742779438756 0.0 0.0 -72.02994173295622 -2.7025813745410607
-2.4572057385176267 0.1927020080442393 0.15272697591283876 -1.007587828195176 0.0379248986336358 0.03384089298264818 81.53008242338205 0.37988888107986135 0.0 0.0 -71.6325356016712 -4.386373513369263
-2.059456923235622 0.16255826322972747 0.17982383959329507 -0.9839042130622062 0.03361362534778194 0.2784226717911884 79.39307721432 0.5071194624118183 0.0 0.0 -71.2655101718008 -2.5805334240275926
-2.1638509782984645 0.1521144285199249 0.1734067938227354 -0.944620091875491 0.0329690096383076 0.31276707909086887 73.59972077646889 0.39681881446985073 0.0 0.0 -71.1943007708345 -2.2223521721507957
-2.8670007392555483 0.15315145676508135 0.23138576514195214 -0.9493507277833473 0.03968245129974522 0.14044013940708477 76.4464411117742 0.4212440715146471 0.0 0.0 -71.0464590257958 -3.069694236186546
-2.5792210236960957 0.15116933384420175 0.1650823939565752 -0.949144400698263 0.03282806946838005 0.20864911270469705 72.77127876042206 0.42338177216935174 0.0 0.0 -70.81986626013358 -2.682860422035943
-2.5516980374363936 0.15942712486908112 0.17078850573457702 -0.9144190932310456 0.031347168501065614 0.44803096420870847 76.97485117830446 0.5394442978438272 0.0 0.0 -70.81937038803093 -2.187332993219325
-1.9797716846338154 0.14965540543040742 0.1762403432646078 -0.9050996020311792 0.032359989217833084 0.5724413530917004 69.67349480911018 0.4931620564540939 0.0 0.0 -70.78592960144903 -1.8741254461342882
-2.772614988108758 0.20434384498086228 0.2544456669986274 -1.1775872520017392 0.030303495060978628 0.24424562402583977 62.778519422078325 0.48833157275273537 0.0 0.0 -70.59803632444687 -2.6707565227629235
-2.322397370196022 0.17018810083680855 0.2020811944277418 -0.9759131353213171 0.033280882528789975 0.24790271349150955 78.97936805864892 0.38158859753085883 0.0 0.0 -70.3987475016555 -2.4095441333999528
-2.957601796358962 0.17957309655663847 0.18701137415064611 -0.923487532333227 0.03462775291038957 0.09391792029756012 84.57140472523372 0.4038134343322994 0.0 0.0 -70.34964449760145 -3.4279760604642195
-2.438986918990941 0.17401545622758202 0.18771162265492658 -0.9362346516136004 0.031253517066750586 0.24148587729070142 82.21503062624853 0.41203888212330364 0.0 0.0 -70.2322701579616 -2.5120186972879357
-2.5507382731427053 0.156847703806641 0.17046533972316844 -0.9720695405272162 0.030569287449828293 0.35482163796636174 76.51828001296232 0.5322985111812453 0.0 0.0 -70.07493936105745 -2.3946348119109877
-2.684151394250631 0.15671579517018244 0.21078209760315397 -0.9316144289138257 0.035890368904456314 0.2566849814768385 80.01333280191596 0.5315758252744405 0.0 0.0 -69.99641031166253 -2.7069754551377896
-2.6220758755594815 0.14777970700233856 0.19056369275129761 -1.0290968307567392 0.034154396551371924 0.3323975047413994 73.12921319707075 0.5069008381328428 0.0 0.0 -69.97593608274359 -2.408440595579745
-2.6580516694109733 0.1947783134336809 0.1516256937431572 -0.9911956062936134 0.03348223401705757 0.24892092529650933 77.24530877325688 0.47240702660710737 0.0 0.0 -69.9690597814843 -2.6190278022497466
-2.8526778243658213 0.18927879981089013 0.15966788370578228 -0.9716832064276959 0.032155964946465825 0.1534398259628961 77.59347853891761 0.4324318819932938 0.0 0.0 -69.86479737134283 -3.008017155690559
-2.802762474017079 0.16869403823121193 0.22140708585674296 -0.9403840730466406 0.035399150918816916 0.36576353796281885 82.10973693484675 0.4954214065823988 0.0 0.0 -69.78831516941699 -2.293792889577628
-2.928996560024987 0.1841283493550529 0.1671756419969559 -0.956076538281764 0.03497619811512406 0.17910180775143644 81.49566279779775 0.4114922612435733 0.0 0.0 -69.6376667469805 -2.8051615516661372
-2.5872970655954304 0.17242900438893127 0.2302079833398159 -1.00025163574222 0.03630562637794361 0.3405910474377513 81.09491068215156 0.41213905177772864 0.0 0.0 -69.63619724691821 -2.1780611071337432
-2.4335402647113393 0.15977125513754956 0.18020171653235603 -0.928745380858385 0.03236352514202334 0.442916535520736 81.37587230687747 0.5133911698968315 0.0 0.0 -69.58927002807785 -2.1485428429519438
-2.7842525730502157 0.14599220853884792 0.1627194945737028 -0.8934514587091655 0.03516780584763365 0.3429401257827965 79.35013190346228 0.4800322730880641 0.0 0.0 -69.50717104044062 -2.3239499780541735
-2.3880234380948986 0.1705358153227135 0.18424596055022327 -0.9216047017540561 0.03563548082053992 0.2617714308163803 90.20665414492575 0.41069491820228216 0.0 0.0 -69.25590835701378 -2.429799609566153
-2.7075272086764093 0.19030899497203063 0.22672224634722477 -0.9685020681929755 0.03823870350380205 0.28555010273205833 82.34302144439644 0.4202729295055438 0.0 0.0 -69.24377328871967 -2.3680875361165183
-2.7090757847285705 0.17245446616253954 0.22042447344883037 -0.9033305055422132 0.03705695805379777 0.4102001756432129 82.77587277158233 0.4742398881566388 0.0 0.0 -69.23424036183184 -2.1412448085815283
-2.5690264728574768 0.17908855929116962 0.23872236416179998 -1.2198614303984736 0.03167330716720186 0.16870368119613188 63.62489833212482 0.3877357910068197 0.0 0.0 -69.13252742302208 -2.804902112772366
-2.636840523234424 0.19298923578607097 0.24584032738666534 -0.9875044853790242 0.034722815316047366 0.14632097092063184 80.04843477435553 0.4552834965218584 0.0 0.0 -68.98233251627228 -3.106662278421595
-2.3266528537566646 0.17253684842663844 0.1913975075586155 -0.8916310366249829 0.033719513912464014 0.47578737938069343 85.07752280507013 0.4452590694039666 0.0 0.0 -68.9216359121892 -1.9396767837820315
-2.482873866209135 0.17352743650754737 0.20498196650512104 -0.9758072349106179 0.03135377303797772 0.29785666087279333 79.80848790058937 0.43302696920442424 0.0 0.0 -68.72847832691284 -2.3569918204411104
-2.7543837243225555 0.15130223914469768 0.17185625933940232 -1.1357984988561998 0.03267636572153292 0.09474897195128407 64.24382883103436 0.514059923844086 0.0 0.0 -68.70332155149104 -3.6605792936000876
-2.1944916141622692 0.19741089924347782 0.15503676217038267 -0.9271863816781165 0.03602469364204116 0.20225593605182285 83.64973116468806 0.43480510293392455 0.0 0.0 -68.65875098683814 -2.7401649869199334
-2.7484263383179193 0.1769859674000712 0.22214373343043206 -0.9527901953331721 0.036401287685715364 0.0988422530542717 84.50803731450625 0.5073108361117649 0.0 0.0 -68.64716948385976 -3.6052013274090045
-2.664659299547768 0.16769304594634177 0.21295745627080276 -1.0998641107678104 0.03223174462895246 0.32467760431553633 68.06318278066516 0.42651515984371424 0.0 0.0 -68.59207247436429 -2.258420387283249
-2.679473292615871 0.1637102912943273 0.21089060464453324 -1.1411977633952581 0.030500214772164698 0.2820872110960215 67.80651151416016 0.5120157064227336 0.0 0.0 -68.56435436310788 -2.577410343359185
-2.4172068798587607 0.1715684181306802 0.195774374635549 -0.959908726846415 0.0371155927731531 0.23969302605584214 82.42010562377442 0.45414311163678384 0.0 0.0 -68.53567366655409 -2.616620957969337
-2.739320229797154 0.15631930312522666 0.18236492921291036 -1.000248987318387 0.03339272319955048 0.28296696725606774 71.80552473448391 0.4006435771913316 0.0 0.0 -68.48952804675562 -2.3290966502054946
-2.823702564426549 0.1601562847927288 0.22147163212216353 -0.9676768775344644 0.034917269691174195 0.22140115328803486 78.1505522953561 0.4342020733067294 0.0 0.0 -68.47573428527672 -2.6496907082937167
-2.6705240364566127 0.15734519856541784 0.22631418235138 -1.0912716920789622 0.03381966595819541 0.33270674508316234 71.18822433877163 0.4148123560413363 0.0 0.0 -68.33201603025935 -2.207056095021522
-2.78510266966095 0.15230149692486686 0.17870676711574596 -0.9897202550399979 0.0351482395079528 0.2762327490352315 79.16227469946644 0.4274743454935812 0.0 0.0 -68.24254828880784 -2.417374167629566
-2.442118487537785 0.15636302009759573 0.2049139977523727 -1.1290012860164667 0.033107386608904305 0.17916068123161552 71.91495794017759 0.40327383653508103 0.0 0.0 -68.2176543022243 -2.7846620260106087
-2.6230027586718627 0.17725344936839119 0.19566190135050876 -0.975014393835508 0.031741174866518125 0.3217515780742921 84.05654627313385 0.4426475445401446 0.0 0.0 -68.13098714157435 -2.304281808776077
-2.392913258016029 0.15379417794641717 0.17651506818330068 -0.983424578242567 0.031371091116053934 0.29313783289468687 77.97925178071617 0.41285421342797113 0.0 0.0 -68.1290249197712 -2.3247882667111366
-2.2724203981559716 0.17827203909760664 0.20185589952286093 -0.9636791433565113 0.036862747719948775 0.19580135713529948 83.8737577341615 0.42773164847622974 0.0 0.0 -68.10119824070865 -2.7557669983416333
-2.401693355976183 0.172517564542959 0.18447181301544535 -0.9248434323444576 0.03098135135186357 0.46730485611517386 79.41229026357179 0.3763943919982783 0.0 0.0 -68.07271944745376 -1.7882937375332109
-2.8862906221875786 0.1766887413561125 0.16530972663588123 -0.9438385132295304 0.03438634401601648 0.26035168495605215 78.3757129370065 0.4652296050415794 0.0 0.0 -68.05441985573128 -2.5597942782085017
-2.633514405616307 0.19122157646844748 0.1912884461316987 -0.9773081168974229 0.032680156708798876 0.14008146131073712 78.73381739063541 0.466801464872612 0.0 0.0 -68.04960328345564 -3.1749262992198837
-2.378571487242484 0.16190619420755367 0.1954970903321733 -1.091789664015474 0.03077447449291524 0.13505183650057248 76.19261570915658 0.4971774470173718 0.0 0.0 -68.04798547545163 -3.274303772588212
-2.7949128615338195 0.17837717555496405 0.21178932201958162 -1.1121034577957478 0.035705326507124956 0.12711916772406787 69.15266161944518 0.3997136953765282 0.0 0.0 -68.03785922834422 -3.116291989629593
-2.2816992824567612 0.1567687616270938 0.16932644997551985 -0.9752554740023771 0.038010040356141514 0.022302563355422227 83.54621958802943 0.43771769979698244 0.0 0.0 -68.03694368046726 -4.944929232563646
