2massj,2massh,2massks
16.608548394293408,24.81697237933437,32.56492877547128
17.6576324429884,23.206899342501167,26.895733123744918
17.826356032183504,21.59673462747878,21.354222272917124
17.901523867768244,20.924059879671592,20.033708660877195
17.561882291442036,20.25300926070286,18.964792453051622
17.441835504053792,19.679249834624024,18.583085085932158
16.90581541826163,19.109543417186615,18.254630388850877
16.700859053333165,18.774727753510696,18.108256052798325
16.344394617596393,18.45539756758413,17.995094719410613
16.166489282886108,18.112297216793273,17.81613179423872
16.005446687190005,17.76704985027459,17.70018258792649
15.935433680756145,17.54715623357451,17.608797056925248
15.67183085668978,17.34085578707368,17.554371314464795
15.765132772978063,17.31843248468416,17.40827931124189
15.731821847738246,17.32012321185247,17.28422714590714
15.6796990263609,17.254839838921516,17.196633579229363
15.60023962536065,17.1791525933531,17.126952995740872
15.732787648762578,17.132053130609286,17.08316479898364
15.90431644220817,17.089849320622868,17.06258190207908
15.96155541689851,17.07447126946999,17.034516179653263
15.995326403243215,17.064409476169065,17.01771105975949
16.088473176850005,17.061338423498178,17.0211379803228
16.195393103598057,17.059706542229844,17.043215797491875
16.24009345628415,17.06796184145196,17.059191310458907
16.268629335463682,17.07879810263164,17.095258655099585
16.336589234024053,17.09602282504251,17.123597673823717
16.415939331201244,17.115093271035654,17.1570172263295
16.48152932931858,17.145998509054166,17.18318459865411
16.542724199924137,17.180656142956153,17.217754157761668
16.630325208741468,17.22110197186315,17.248478304888607
16.727204936001655,17.26357497063369,17.287809430252832
16.7486219963663,17.30566582537709,17.31123155954821
16.740989934094063,17.347580377300197,17.345612488880214
16.85055396865033,17.390440560990417,17.388447828241354
16.965890394858274,17.433628687043143,17.432682742886076
17.03024220252471,17.473537799717395,17.475150278512874
17.079996387332017,17.51196227230752,17.53131526891996
17.12094098855043,17.549937695104127,17.57240823858988
17.153469747856555,17.587565402914436,17.60377967825116
17.231922424323088,17.62583251990375,17.634410407185833
17.31888908880425,17.66439427662595,17.665505182218766
17.380188814372197,17.71169580669946,17.69521423766477
17.419196219481208,17.764092930091326,17.740243239894284
17.466198076063122,17.807108814243357,17.783486979173155
17.49641161723679,17.844214627643588,17.81935000076387
17.549088924402746,17.882147998624337,17.854455281323396
17.590552809611463,17.920626093828666,17.889048040471444
17.62141904578347,17.960776525523762,17.9220395729183
17.664090592268202,18.002103473626917,17.964256435157566
17.718601125009428,18.047036924152664,18.00545871196182
17.78238888392019,18.09482078168527,18.049777992913704
17.84242009051494,18.141436850685686,18.09233424755761
17.894049823750155,18.187074896664516,18.12651436497945
17.950706898260602,18.23104432586092,18.163844912357575
18.00340689767735,18.27350280658315,18.2040282042278
18.031618578930466,18.31539007890212,18.243296599494837
18.040231423816635,18.356721608425346,18.28167486920843
18.058076026277668,18.398390092824954,18.320594864306045
18.09329380434668,18.440383630816292,18.361609921897823
18.143945589865595,18.479116534509345,18.402890621508067
18.20116699697016,18.514194146083206,18.445151231734073
18.252234910003665,18.551688570963165,18.482679561233205
18.30664912772462,18.592137298405703,18.512079462752126
18.35789973616206,18.6279885700924,18.54927795300111
18.40794224968239,18.65784670427109,18.594719497799723
18.432029186751606,18.69022996973817,18.634294144128745
18.42772204199479,18.726163696754117,18.6656731392031
18.43933594807397,18.761260171909655,18.698431259138257
18.474904413538248,18.795149052695557,18.733320897922965
18.532482299431294,18.830802535094485,18.769378138098993
18.620744439467007,18.869318840274964,18.807186436946605
18.680802201684706,18.904522426711406,18.843413409671697
18.701502384915898,18.933907696849296,18.8768702726014
18.720385250413813,18.963322000651388,18.90714837672632
18.752323533186843,18.992816895616148,18.93262202269264
18.789996044239885,19.022900319481423,18.963104598541733
18.839441353025148,19.054301019073847,18.998940233451297
18.879613887311585,19.08327101319316,19.031415976849733
18.89910899158879,19.106815478978042,19.05639947274784
18.919215233707043,19.133731891042267,19.08534729684086
18.940805614457293,19.168861883543464,19.123922429584717
18.981967060431153,19.200221039486667,19.15650193065344
19.071480431244666,19.221609293762004,19.173174554846334
19.14863702335778,19.24335804497273,19.1954039781168
19.21627616478683,19.266155539194763,19.233799015088266
19.260550517509905,19.288613400460015,19.269803758266594
19.25364005887123,19.309983128631252,19.29815035835616
19.263768946968334,19.3328608046846,19.327816304000184
19.334329476267072,19.361086559321905,19.362161432385413
19.38171084909203,19.388596500187163,19.394170065795393
19.337530220790477,19.413278842840334,19.416949107274462
19.317462033037224,19.437784093632928,19.43966644014352
19.404270132557407,19.461504400216846,19.462110254986953
19.484831954967618,19.483990540455856,19.484954718235073
19.53404539035805,19.50028273131573,19.510219562453102
19.579627847180785,19.51782459319493,19.53778617777114
19.60434334236125,19.542548220744067,19.566320776623776
19.63575609168513,19.566850140400103,19.595778689704648
