2massj,2massh,2massks
18.51161988943788,23.407333354841427,16.314490120276893
19.212231254457947,20.98863163371795,17.248385976890283
19.499144293284736,18.56842591446209,17.994954020442126
19.35225381870108,18.22737919291223,17.941083166878908
18.999660471337627,17.545323304199428,17.667142934925792
18.75279498111898,17.404120891429816,17.65724008372945
18.310574659485617,17.279881900981856,17.628922504534092
18.083804704291698,17.28871310691798,17.661187936922204
17.789847926515826,17.302448887984816,17.666671988232622
17.678004014208188,17.281937219085123,18.125771539837448
17.58270449057689,17.25742681066386,18.523766725789315
17.53995571795706,17.251107788768678,18.40475155010759
17.407304850521893,17.244761956375307,18.178884484595713
17.37060988553679,17.122802595868144,18.110235274697256
17.264949118831133,16.9831861650962,18.012250565964536
17.183876672464535,16.949613451844822,17.832307161881907
17.09515271825746,16.932573320045467,17.621659450838454
17.105423512465563,16.93749745021776,17.51351857846744
17.133898532628905,16.942344737388034,17.39659879910296
17.128129965365286,16.96190927997834,17.32533643432788
17.115329904663316,16.98134476708666,17.244674469247936
17.149779703832596,17.02382104618077,17.208093043500742
17.195189855460654,17.068649014360233,17.161259216568048
17.224689393908733,17.10837536276503,17.16465445958547
17.250055398993744,17.146978104541432,17.149296220989132
17.298664426146487,17.186799025919914,17.151425732982343
17.353988715770296,17.226971897907102,17.14787820216926
17.404775942407646,17.269886983736214,17.182306044355187
17.454113981050952,17.313222434904098,17.213138241403875
17.531480927975892,17.3574345880755,17.24687090879104
17.618696810255194,17.401844648367124,17.267012973000348
17.669733100691296,17.441644564454048,17.305522317573903
17.706842167989898,17.47919082669228,17.326039546604743
17.793235045746762,17.52039523624444,17.368835485359156
17.879907882368045,17.56199786151359,17.424152221959147
17.941417501996234,17.603865987660562,17.463484724911027
17.995516530451823,17.646101001873856,17.47422557210933
18.04632792926951,17.699009701197497,17.512545752514722
18.093607610355356,17.755170071780398,17.567842540415576
18.162909359090545,17.80261926443944,17.605292420790377
18.236449409909696,17.844577722560054,17.631880810126802
18.29481365826168,17.887183997839443,17.688004491903307
18.340891882018646,17.93041444016243,17.73763941047782
18.391016978817326,17.97772276075512,17.786334382011514
18.43343496492369,18.027200227561927,17.843624488548873
18.47869108728828,18.069444632972633,17.896290654317184
18.513457487171344,18.10655033329887,17.945829275776795
18.550340992982633,18.151262202367207,18.00876604642649
18.59794115386424,18.20083297933553,18.066215604811763
18.644517760355903,18.250324815096253,18.115392406284954
18.690292292635593,18.300153303422245,18.152347125178736
18.738432051312124,18.345991673216467,18.19136667359431
18.78610394823429,18.388564903513597,18.24223536736509
18.82999464837723,18.43096093012631,18.277743918645495
18.866462716813036,18.473196497105995,18.29934371382113
18.888969439155197,18.516770565709955,18.33804323784281
18.89987891463441,18.56164689567869,18.393379511361402
18.923001329044908,18.60493677161815,18.446443608129492
18.962519100363295,18.64612278084893,18.494889705341436
19.003188741036837,18.692111832659457,18.540520776831194
19.040093351136655,18.743608752485287,18.581990222542537
19.075331924569642,18.789813349674226,18.62230054625659
19.1136225332492,18.830232002745497,18.66475564196928
19.147208821021245,18.871962278788956,18.698899604682758
19.176050368544907,18.91498596852994,18.725013643797077
19.193678446424034,18.95454927451936,18.759039087086652
19.199337557471267,18.98965643995869,18.804116214650495
19.211150573237525,19.027425364949934,18.848144864060657
19.232222655981253,19.070054193049735,18.89051308413422
19.26512804106013,19.112994474966943,18.931764511256546
19.314870925138727,19.156440047753943,18.971414206073053
19.3543169166434,19.19896835979916,19.00862471163652
19.38044779250329,19.239640232033942,19.041562333860863
19.402215057133994,19.280227523408826,19.073483065174532
19.42346799340099,19.321074278502127,19.101690231844742
19.447384501197398,19.35763828931093,19.12907346088762
19.47676951972093,19.387197378589264,19.161998892564917
19.502757335567964,19.420297382669702,19.190973250596723
19.52116970346475,19.461206683166957,19.211137079614133
19.539603499446763,19.4981448479929,19.23453276496093
19.558089333196612,19.52584703730755,19.26577696255708
19.588672926181925,19.555341353428098,19.302136576567534
19.64967443593534,19.590138596313793,19.352067787947536
19.70194475886487,19.62521248305888,19.390761659597246
19.74123481606464,19.66109117085964,19.396764319891147
19.76922026931787,19.696936544160117,19.408445343733867
19.772111615062848,19.73267518279441,19.438318993391743
19.785148814536207,19.767335734723012,19.468605858305594
19.834169235767135,19.79817275104352,19.50035822987738
19.871351840384875,19.829395167525078,19.53021389562467
19.86177285644791,19.862139986688558,19.552577218799623
19.864840280183554,19.89447017461327,19.57557510731007
19.92396180166543,19.92496254577705,19.601385651260934
19.978054965722354,19.954855375182305,19.62902500186703
20.00691215451655,19.98173926554279,19.665241662820854
20.035455624737146,20.009209691461187,19.696063835390277
20.062196177832327,20.040050893262894,19.713871251642964
20.092688881447913,20.070390915428035,19.7304753358315
20.14822935454746,20.097385274369298,19.761016131582046
20.20101913003485,20.124132526737924,19.790955943637393
20.232076545242638,20.148927471066482,19.816147580492128
20.262341417542032,20.174030769513223,19.84139916381262
20.285004919436567,20.202091527856915,19.867225700597274
20.3068731544883,20.22930785318826,19.892963358239136
20.31913917120982,20.2463283175666,19.917627870506276
20.333402089873864,20.263948291555472,19.941635491867086
20.379771609608447,20.29120730464457,19.95508148582534
20.425033594403466,20.318227307191798,19.969726673432938
20.4441386065478,20.33960252871799,20.012693563921616
20.463994887039163,20.361110313295008,20.054981614988158
20.515997132281612,20.38832800493053,20.06802991950392
20.552612910416947,20.415510040436146,20.08111718979568
20.580663704373748,20.435232624532212,20.102356307004893
20.60871449833055,20.45476394629041,20.12359542421411
20.64229515759991,20.46857189735959,20.145629028250248
20.660735092143717,20.48211562873481,20.167673239438034
20.70356238149195,20.50533888683244,20.18996368197977
20.72782282324837,20.52887305317183,20.21226203004622
20.76569876824091,20.544757290784844,20.240819620805517
20.7853193138317,20.56024703262597,20.255893548222247
20.815371329757845,20.577364458661812,20.283218244176968
20.846256084038405,20.594598718473122,20.31148331415836
20.882202696907832,20.61251931657847,20.32249515891805
20.918618958262833,20.62853112990542,20.33190621792791
20.94037845007295,20.647365542292924,20.359420713214305
20.960457922796955,20.66512527525759,20.38901029867494
21.006626012024636,20.683351240201176,20.41488161597872
21.03029957170674,20.701665825663916,20.44024220182827
21.059262312253523,20.718212406704694,20.453753035041927
21.089702853454654,20.734474273250775,20.465355617183338
21.130737006814485,20.75072947386031,20.47892371180316
21.17373864888548,20.76698343644501,20.490021027311116
21.199221734273898,20.778881146487553,20.51667307090679
21.21770644151397,20.78959621471981,20.537541930044718
21.249598411535334,20.807920961917645,20.554563670165855
21.284862986991023,20.82781813869182,20.571160861675423
21.32635673153954,20.84199455299295,20.594581302528084
21.360064169180916,20.854413614077078,20.619820226262906
21.38269788662795,20.8679856478434,20.63154055162786
21.402840127804495,20.880210670958284,20.639260107365594
21.42927038881321,20.89542468507765,20.666877775872436
21.446597177441877,20.910835606794684,20.693720830441528
21.479823754273355,20.926690142617396,20.70600844338184
21.52013363393953,20.94212337417864,20.706862989324087
21.55331676539884,20.95856895817748,20.72927249071173
21.583698605425248,20.975379436811508,20.7612037906422
21.609288537311514,20.989516774563246,20.778463295675753
21.63162940673179,21.002531954026555,20.789432137273636
21.64961986079953,21.013480524397465,20.80558577865405
