   -0.246379152917471078E+01    0.149521582488927357E+00    0.212812440009391479E+00   -0.100099296623607259E+01    0.362890197032140621E-01    0.322147066707672181E+00    0.808548809195457636E+02    0.479805664309636726E+00   -0.733367822373321161E+02
   -0.246143574895244877E+01    0.221029689815941122E+00    0.260175180120575222E+00   -0.108027739114382726E+01    0.363875117196613002E-01    0.114740377918327571E+00    0.763094308538539252E+02    0.495169389614783961E+00   -0.733095346971263808E+02
   -0.280322142445046607E+01    0.178099670762974505E+00    0.195114053945098009E+00   -0.932435437479769424E+00    0.333354309765799064E-01    0.272304661074178112E+00    0.838002670137964429E+02    0.560674277943875587E+00   -0.720299417329562175E+02
   -0.245720573851762669E+01    0.192702008044239287E+00    0.152726975912838764E+00   -0.100758782819517601E+01    0.379248986336358021E-01    0.338408929826481825E-01    0.815300824233820549E+02    0.379888881079861351E+00   -0.716325356016711936E+02
   -0.205945692323562213E+01    0.162558263229727468E+00    0.179823839593295065E+00   -0.983904213062206212E+00    0.336136253477819433E-01    0.278422671791188403E+00    0.793930772143200016E+02    0.507119462411818267E+00   -0.712655101718007984E+02
   -0.216385097829846451E+01    0.152114428519924905E+00    0.173406793822735411E+00   -0.944620091875491008E+00    0.329690096383076017E-01    0.312767079090868871E+00    0.735997207764688852E+02    0.396818814469850734E+00   -0.711943007708345021E+02
   -0.286700073925554832E+01    0.153151456765081351E+00    0.231385765141952138E+00   -0.949350727783347281E+00    0.396824512997452222E-01    0.140440139407084774E+00    0.764464411117742060E+02    0.421244071514647100E+00   -0.710464590257957980E+02
   -0.257922102369609574E+01    0.151169333844201753E+00    0.165082393956575202E+00   -0.949144400698263002E+00    0.328280694683800514E-01    0.208649112704697048E+00    0.727712787604220637E+02    0.423381772169351744E+00   -0.708198662601335798E+02
   -0.255169803743639356E+01    0.159427124869081116E+00    0.170788505734577017E+00   -0.914419093231045643E+00    0.313471685010656143E-01    0.448030964208708471E+00    0.769748511783044620E+02    0.539444297843827192E+00   -0.708193703880309329E+02
   -0.197977168463381537E+01    0.149655405430407423E+00    0.176240343264607802E+00   -0.905099602031179229E+00    0.323599892178330836E-01    0.572441353091700411E+00    0.696734948091101813E+02    0.493162056454093889E+00   -0.707859296014490269E+02
