log10_mej_dyn vej_dyn Yedyn log10_mej_wind vej_wind inclination_EM luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
-2.086014220825019 0.23051125148695717 0.2923235146807549 -0.8998126480879656 0.030314464558320604 0.4598107044524262 92.10624706745438 0.7112905035574995 0.0 0.0 -26.693732221458394 -3.4912572498387915
-2.203542432482659 0.14884435188117495 0.2996861495563551 -0.952874679076847 0.033635309873805655 0.1448257937729158 95.59319800393696 0.368004438702937 0.0 0.0 -22.560583360506516 -3.9927223364043414
-1.8589724450122345 0.23020935220988906 0.2941016471381801 -0.9296723369299194 0.03001244781577313 0.7681356899783318 95.07902464745806 0.545515649961574 0.0 0.0 -21.520491878999312 -2.8093812141012737
-1.8160675003751083 0.22656093674813949 0.28976937979607964 -0.9891588915580274 0.03105773566377777 0.5417890582927083 104.65189386431231 0.43771544410196966 0.0 0.0 -21.488618681463844 -2.9833012781266666
-2.193779259651665 0.2296101347060524 0.2926975453350489 -0.9493909852411677 0.031129191878209398 0.4170198202242041 86.36326928758345 0.5316114744771816 0.0 0.0 -21.3846210391572 -3.227054842344501
-1.799514642012299 0.2303396648643524 0.2800528908594805 -0.9461954630202003 0.03162342750433983 0.24189227250492198 96.59249118816308 0.4362468386460617 0.0 0.0 -21.15903737153855 -3.666546900206133
-2.0631706200873396 0.18021631107902514 0.28355895792730146 -1.0501042415875053 0.03066017609180605 0.21294422047238276 84.34489744064582 0.46848353648281504 0.0 0.0 -20.806877138479155 -3.727513083849397
-2.094659071421537 0.2145577522179224 0.2889007565700922 -0.9076363506588336 0.031861182471822916 0.4185302598176511 88.90940111190164 0.37913344528376625 0.0 0.0 -20.698230633827112 -2.9146829858725853
-2.3261038165375707 0.2449310227665781 0.2988179517388109 -0.9212700435466805 0.031987854236580515 0.4262862757790258 91.69457514995956 0.4765587044317857 0.0 0.0 -20.657906914132266 -3.15697433980385
-1.864603595574201 0.14817639432092147 0.2984729621255193 -0.9178193025194104 0.0329654782493464 0.8165656088423622 97.69501264144375 0.42024591381348997 0.0 0.0 -20.559420686954216 -2.527852328943066
-1.9162019277520739 0.15761041136745454 0.2987035087445086 -0.9055141932544715 0.03164982581378776 0.5978978162618033 108.36925077590006 0.4197253156023634 0.0 0.0 -20.453857621739196 -2.8885908974477896
