

    0.127495047571491436E-03    0.263067459399623601E+03    0.571937973286655108E+02   -0.198746693908130911E+01   -0.128351032654336827E+01    0.311453393488263008E+00    0.416124834864578119E+02    0.581984535814414561E+00
    0.127435076920023155E-03    0.263067406337804243E+03    0.577733120242405676E+02   -0.192571925234552821E+01   -0.126369017995657207E+01    0.398638655876474235E+00    0.428832996668141959E+02    0.535265096795936035E+00
    0.127414492385384130E-03    0.263066735387276594E+03    0.603395735216132891E+02   -0.194283303885569691E+01   -0.126544855226919140E+01    0.398174185870681818E+00    0.382803171587960520E+02    0.632141515710197166E+00
    0.127429751941625721E-03    0.263065501839607293E+03    0.670907170314721384E+02   -0.196056086564637444E+01   -0.121320842840150145E+01    0.367044308844305944E+00    0.400002832576113150E+02    0.619785086962873599E+00
    0.127529938799063802E-03    0.263062935996728640E+03    0.608099728355481304E+02   -0.187711898621184115E+01   -0.124946244058250899E+01    0.377650364633711100E+00    0.398935700254127070E+02    0.638692877449329899E+00
    0.127480607119412814E-03    0.263062715759220453E+03    0.597443849402633802E+02   -0.193114030489529220E+01   -0.119157447695742702E+01    0.344148441593291499E+00    0.451940382353833101E+02    0.560051755348555225E+00
    0.127433823178344429E-03    0.263062455835529704E+03    0.663882235628388173E+02   -0.186878819301702559E+01   -0.118178880353687155E+01    0.387240964156687129E+00    0.408378994275496936E+02    0.551267005668577670E+00
    0.127394057169561261E-03    0.263062086001602609E+03    0.588645958423332516E+02   -0.197052127728600168E+01   -0.124599679927630191E+01    0.349737429375098496E+00    0.406334887717266540E+02    0.638373905408989750E+00
    0.127675748501170739E-03    0.263056674485741553E+03    0.628934888163209322E+02   -0.188167089241398466E+01   -0.127956383609581481E+01    0.393354789230870971E+00    0.385861123619125621E+02    0.677477445730645833E+00
    0.127746637701417584E-03    0.263054570301341187E+03    0.649107084073999658E+02   -0.182707943047442134E+01   -0.120480331139660013E+01    0.423732718130834740E+00    0.395379973701788643E+02    0.636797730826836994E+00
    0.127690750143423336E-03    0.263054451432020130E+03    0.653384079263191069E+02   -0.197622824966091337E+01   -0.121412034721638906E+01    0.402285700372464083E+00    0.396066349441340009E+02    0.630975775064628541E+00
    0.127628421078998647E-03    0.263054433884845082E+03    0.610872994136107508E+02   -0.202728939835733568E+01   -0.123414252916276479E+01    0.432521775765235206E+00    0.406065777782629098E+02    0.626527915619369824E+00
    0.127636721547339383E-03    0.263053309780876305E+03    0.662597890320800502E+02   -0.188805724961571775E+01   -0.122385615248445667E+01    0.385913554212438170E+00    0.391722533181025199E+02    0.676908654775150942E+00
    0.127580906289189225E-03    0.263053190531985990E+03    0.572066167952289888E+02   -0.195977489085252010E+01   -0.123555050491770757E+01    0.384981130994419329E+00    0.435829752094795211E+02    0.541297190758694979E+00
    0.127792057165610352E-03    0.263048889162148043E+03    0.673880779478610918E+02   -0.195757342063995909E+01   -0.120711205421907697E+01    0.316376850503404639E+00    0.399844186602805749E+02    0.575040415926596160E+00
    0.127823616469221508E-03    0.263047401270828459E+03    0.656096502684339953E+02   -0.199649137237511676E+01   -0.126978513745417132E+01    0.357618579319630148E+00    0.383514269292069372E+02    0.543709239442499936E+00
    0.127813184695098602E-03    0.263046570463093133E+03    0.619809671089014884E+02   -0.192227869484157288E+01   -0.124216946967462749E+01    0.347669956880805042E+00    0.435932823567423782E+02    0.547276771309807564E+00
    0.127751216465788494E-03    0.263046546331257503E+03    0.607598115250379109E+02   -0.191518405052291585E+01   -0.126470320167937333E+01    0.361438134038893411E+00    0.392538394144223872E+02    0.544696171300284360E+00
    0.127755541751968900E-03    0.263045484582411177E+03    0.652083891036709247E+02   -0.188831997038795096E+01   -0.121066752310419323E+01    0.345513746723729587E+00    0.421334053993953646E+02    0.530827791639715940E+00
    0.127869647481222058E-03    0.263042705030305058E+03    0.617827862358606481E+02   -0.184472733188367055E+01   -0.128753663261713291E+01    0.389305062130749335E+00    0.405522989025891647E+02    0.577950031369717343E+00
    0.128111007245419739E-03    0.263037939462081511E+03    0.606232782529831766E+02   -0.191441952506905944E+01   -0.120797994039755952E+01    0.308377060477251219E+00    0.456690447789152714E+02    0.570538666200339106E+00
    0.128189842910815354E-03    0.263035715064901581E+03    0.628353828742408922E+02   -0.186855942679500742E+01   -0.128311952085756520E+01    0.340598939788166244E+00    0.390431006814651340E+02    0.542221983696546395E+00
    0.128203436442821762E-03    0.263034508955975241E+03    0.651064023539694716E+02   -0.184423557025958984E+01   -0.117861541719799612E+01    0.395335414877130031E+00    0.422869957672771193E+02    0.555196357467777291E+00
    0.128155822557160835E-03    0.263034257844574654E+03    0.603228628851875825E+02   -0.191940886693031754E+01   -0.122640306751348804E+01    0.380041275417237923E+00    0.441857137556627038E+02    0.659103956288236481E+00
    0.128267681349140055E-03    0.263031518901674701E+03    0.644073324922414940E+02   -0.190155165026105943E+01   -0.116467394372995403E+01    0.399514233582289380E+00    0.430014827469705239E+02    0.646802026253062157E+00
    0.128374003872966077E-03    0.263028867730108118E+03    0.631247197211413038E+02   -0.183785894765393532E+01   -0.122550263635762358E+01    0.357425484477560729E+00    0.433438971769822032E+02    0.590887045809913358E+00
