KNphi log10_mej_dyn log10_mej_wind inclination_EM luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
65.22432738762599 -2.126695998081543 -1.1065755315288595 0.3839921273759704 45.90310132499385 0.6949501443907461 0.0 0.0 -140.85706105409872 -10.484484561929467
67.71790542428246 -1.7714455717861166 -1.2303717452904965 0.35115081741181453 41.5255895970024 0.736301241247302 0.0 0.0 -140.7117252905274 -10.527406561414857
44.73816110094505 -2.1297212376009917 -1.2172558883297817 0.38067259003573484 46.85696735202053 0.6232346904337372 0.0 0.0 -140.70607953843682 -10.404389795859588
62.512194215382486 -1.9129050403846173 -1.2428600615957028 0.35090703182847754 46.28326868325737 0.6779438167223275 0.0 0.0 -139.90754599504334 -10.553968050059215
48.61482886021049 -2.418406551344992 -1.1321538976013619 0.3738365728312399 46.56547564271148 0.5573621790065036 0.0 0.0 -139.7494845779712 -10.303694607096354
42.633414471214834 -2.4527628236733396 -1.16910310443255 0.41902989275528585 45.508939627736424 0.6197762807153047 0.0 0.0 -139.61697463799842 -10.27879955485945
70.57717395861295 -1.7730546375750749 -1.1506338442400699 0.358238158849787 41.89078188291286 0.6564139129441351 0.0 0.0 -139.60295086931254 -10.402177590045069
40.81169676255608 -2.1013343594381957 -1.1762284586880765 0.3897150683302276 47.201031219513624 0.5991639968371699 0.0 0.0 -139.3597725888172 -10.350014479675453
67.32736067468653 -1.733855656550991 -1.1999885815761355 0.38284150869182576 39.96529386624013 0.5691885574152915 0.0 0.0 -139.12455496280361 -10.149187404494981
67.43214415457462 -1.860419851679331 -1.1524168552642842 0.337224241487027 46.172379710375296 0.6463395354728374 0.0 0.0 -138.96722422431742 -10.542021260741553
54.35609063899268 -2.0340710026230804 -1.1958681538711766 0.37464904863678655 44.284389938044484 0.5125388530193741 0.0 0.0 -138.59281873530924 -10.167560035595297
65.71460123571481 -1.9238733255109992 -1.1362768315207372 0.3489668747449011 40.72713651343608 0.7050539913995604 0.0 0.0 -138.57622940145717 -10.47060824060842
64.26583209009709 -2.0169456429221126 -1.2589364281023292 0.40376407288993205 40.98577715465573 0.7550989760291162 0.0 0.0 -138.42308618257357 -10.406600217287586
55.86578642760291 -2.037384874748967 -1.203677619419022 0.39162888592768835 47.87705551512779 0.6728654176234268 0.0 0.0 -138.36303112959632 -10.475598116455428
48.88951536069838 -2.3612717129355576 -1.0776418838526018 0.3983037306088055 46.80601240343112 0.587707146236195 0.0 0.0 -138.27871204433524 -10.301644709786292
61.09119358699993 -1.7647310716870481 -1.3115273906206921 0.4019706255466734 39.109862522066216 0.6132888699818595 0.0 0.0 -138.1644058731738 -10.155945239880111
57.09169539921591 -1.9544883028326558 -1.2496252673084385 0.34747880499535155 39.344193284164895 0.689503404754496 0.0 0.0 -138.10150616887816 -10.417858468802448
64.31344583044775 -1.8945243466376709 -1.3189629437880916 0.4102082272273326 40.222970032722515 0.6158496555651138 0.0 0.0 -138.0481706157522 -10.169017232760297
70.07293767703644 -1.852400480636198 -1.110142718959632 0.3471002260812428 42.81199935100642 0.6969017061412661 0.0 0.0 -137.95997801392187 -10.514047148168997
69.77545773073277 -1.9055495101269284 -1.127910971184467 0.405658351397824 40.89322131159327 0.5648553399540002 0.0 0.0 -137.522684995825 -10.10963805177697
70.32657314083386 -1.825925301658118 -1.1256511152261717 0.34742384613852056 42.78214010452376 0.6261057540337944 0.0 0.0 -137.4410337776387 -10.405330216792324
56.2734116855519 -1.992576627187595 -1.282476087246753 0.40446227260768264 43.09971866378045 0.7383215744308482 0.0 0.0 -137.41900566505473 -10.432789568809987
66.29094463152478 -1.775732255660111 -1.1980735697458598 0.36790526335822255 43.437800253454775 0.6579207515909172 0.0 0.0 -137.31289373100273 -10.415287666608407
63.18081782079487 -1.9325754520792988 -1.2117400354735728 0.4189994493421428 38.89845232223172 0.7539807253454429 0.0 0.0 -137.2183326859834 -10.317921817822265
50.76677840741919 -1.8667732588251154 -1.2435245823597336 0.3397515978374377 47.84645370298307 0.6679529318221025 0.0 0.0 -137.19996627329598 -10.603349953000874
59.9973867151082 -1.8715351759051877 -1.2374752073318485 0.35446978976084387 39.244016960672575 0.5914078342624015 0.0 0.0 -137.19622578234876 -10.242748517944818
49.059527697021394 -2.46443519144745 -1.117432595310419 0.4076289308989255 47.96411723303533 0.6799926860193395 0.0 0.0 -137.1909209907924 -10.45006342210914
54.201302931240576 -2.255909769542984 -1.1109096811291335 0.3955521355739096 47.83210923593293 0.7457013719146808 0.0 0.0 -137.1498035225003 -10.567990953506747
62.52655539425697 -1.8822117389068442 -1.3136367604856118 0.35908492528071795 38.91212538860659 0.7529866033700262 0.0 0.0 -137.03431339882468 -10.463414785981087
51.284306831530124 -2.0845173137500628 -1.1425699063834058 0.36594676782113816 45.20384882324981 0.6129076617725773 0.0 0.0 -136.9284246591684 -10.38936554047724
68.59033617032787 -1.7985095026658864 -1.1334960204821143 0.39588850974792095 39.96240465286995 0.6288109329615971 0.0 0.0 -136.92816052740355 -10.216933150465959
58.05673224298102 -1.9037144332897769 -1.2234252701267396 0.41100347372997814 42.52942389692973 0.7633992108595056 0.0 0.0 -136.9106208558721 -10.437726731691065
