   -0.375116428739193175E+01   -0.148283355670422345E+01   -0.955080420330989499E+00    0.402424514361351342E+02   -0.238043381293696910E+03
   -0.358158208117944010E+01   -0.148733532208465657E+01   -0.102681570977817205E+01    0.408166000960564617E+02   -0.235267768257871950E+03
   -0.344158575265164401E+01   -0.140486845677952532E+01   -0.969888970684203211E+00    0.428626184101002892E+02   -0.235075850693724533E+03
   -0.355921913793595213E+01   -0.157925433384123171E+01   -0.981478726098204968E+00    0.406899668798659064E+02   -0.234850034493530700E+03
   -0.346858431111053456E+01   -0.140008831775987996E+01   -0.967210399698862688E+00    0.411446429654754979E+02   -0.234650018437433573E+03
   -0.365103660352786630E+01   -0.152597648904828276E+01   -0.103776471060467546E+01    0.385201821385098668E+02   -0.234192873895315472E+03
   -0.375967868162605345E+01   -0.146932464243366034E+01   -0.102461657465533218E+01    0.381645144135311369E+02   -0.233899840098007161E+03
   -0.361403974548181317E+01   -0.142713074498646542E+01   -0.971325491734759128E+00    0.420864180196809841E+02   -0.233806469939714248E+03
   -0.369135850327710369E+01   -0.147110668126580091E+01   -0.988324964905150094E+00    0.422321318864731694E+02   -0.233644649279608785E+03
   -0.369628308654978532E+01   -0.149116354170190712E+01   -0.986516917434294149E+00    0.419654965535488884E+02   -0.233539865895011388E+03
   -0.352800720548299029E+01   -0.144940898828735820E+01   -0.955669268192888555E+00    0.403148844665783486E+02   -0.233511473911928618E+03
   -0.343915513176043142E+01   -0.161259485986897744E+01   -0.979470158019468018E+00    0.386330775886147890E+02   -0.233411712402665245E+03
   -0.351043173613422521E+01   -0.163945475839784693E+01   -0.988943044014539252E+00    0.381251415161564111E+02   -0.233366386789698453E+03
   -0.369581735280153634E+01   -0.149296632155000042E+01   -0.974208034127691191E+00    0.415678194448043712E+02   -0.233205724477534858E+03
   -0.329091004940568510E+01   -0.142330060501915145E+01   -0.976447109251183831E+00    0.389052494008580680E+02   -0.232829400325243057E+03
   -0.367041680381764301E+01   -0.143214747092913486E+01   -0.981373015075044930E+00    0.409556476048945086E+02   -0.232741642620574339E+03
   -0.349573872750774139E+01   -0.146351732788490985E+01   -0.102796675568697138E+01    0.395262938272386322E+02   -0.232691371496320102E+03
   -0.374172284965828883E+01   -0.145168169460089747E+01   -0.992906116710295272E+00    0.397237931244037057E+02   -0.232576654198483510E+03
   -0.354311159836674072E+01   -0.147946655310941910E+01   -0.958828192026639936E+00    0.412068496538855982E+02   -0.232492775142741863E+03
   -0.362222934247014905E+01   -0.144573633765683107E+01   -0.981541695749659215E+00    0.424168241830784751E+02   -0.232444997306306021E+03
   -0.365146067632916971E+01   -0.143796239641450141E+01   -0.985093148949013231E+00    0.417451953846954353E+02   -0.232366373983052114E+03
   -0.365783490419132029E+01   -0.155289168721269588E+01   -0.100652095547367360E+01    0.397222609253010575E+02   -0.232363009532922348E+03
   -0.356271442074990308E+01   -0.146692618261244245E+01   -0.977360071981554501E+00    0.427415215594834237E+02   -0.232343983324207670E+03
   -0.344628728423448027E+01   -0.150375852951997091E+01   -0.985313358026408737E+00    0.416113608444820500E+02   -0.232298749354850173E+03
   -0.348020935569448309E+01   -0.144916343058527941E+01   -0.103097151655007435E+01    0.384712170257481318E+02   -0.232233833861050613E+03
   -0.341975462836843391E+01   -0.144325251075621219E+01   -0.973144164283467061E+00    0.420454486646984975E+02   -0.232233371734205718E+03
   -0.364623764753022872E+01   -0.145006075041796745E+01   -0.984168760184962355E+00    0.420501473725918018E+02   -0.232222553031130815E+03
   -0.365779982595076181E+01   -0.159959921512092729E+01   -0.984314125927159944E+00    0.391217522086131098E+02   -0.232217018154526755E+03
   -0.346188021900766252E+01   -0.157983187194541586E+01   -0.981724259597476778E+00    0.395073517124598652E+02   -0.232183487382736388E+03
   -0.342944245466094610E+01   -0.144177244715688468E+01   -0.100050827076390370E+01    0.416246503146709088E+02   -0.232137359887762699E+03
   -0.354590542676547127E+01   -0.141291070899718729E+01   -0.973822926889549301E+00    0.401808023339919416E+02   -0.232127316936142336E+03
   -0.359090282960773877E+01   -0.151581417380746286E+01   -0.100653219240581615E+01    0.408069393046904807E+02   -0.232077685976271482E+03
