   -0.208601422082501919E+01    0.230511251486957169E+00    0.292323514680754903E+00   -0.899812648087965572E+00    0.303144645583206043E-01    0.459810704452426222E+00    0.921062470674543761E+02    0.711290503557499454E+00   -0.266937322214583936E+02
   -0.220354243248265913E+01    0.148844351881174952E+00    0.299686149556355086E+00   -0.952874679076846975E+00    0.336353098738056550E-01    0.144825793772915795E+00    0.955931980039369620E+02    0.368004438702936976E+00   -0.225605833605065165E+02
   -0.185897244501223446E+01    0.230209352209889057E+00    0.294101647138180100E+00   -0.929672336929919352E+00    0.300124478157731307E-01    0.768135689978331815E+00    0.950790246474580556E+02    0.545515649961573978E+00   -0.215204918789993123E+02
   -0.181606750037510833E+01    0.226560936748139485E+00    0.289769379796079640E+00   -0.989158891558027387E+00    0.310577356637777684E-01    0.541789058292708292E+00    0.104651893864312314E+03    0.437715444101969664E+00   -0.214886186814638442E+02
   -0.219377925965166520E+01    0.229610134706052404E+00    0.292697545335048881E+00   -0.949390985241167717E+00    0.311291918782093981E-01    0.417019820224204085E+00    0.863632692875834493E+02    0.531611474477181600E+00   -0.213846210391571994E+02
   -0.179951464201229894E+01    0.230339664864352395E+00    0.280052890859480486E+00   -0.946195463020200300E+00    0.316234275043398294E-01    0.241892272504921985E+00    0.965924911881630806E+02    0.436246838646061674E+00   -0.211590373715385489E+02
   -0.206317062008733965E+01    0.180216311079025138E+00    0.283558957927301458E+00   -0.105010424158750526E+01    0.306601760918060497E-01    0.212944220472382761E+00    0.843448974406458234E+02    0.468483536482815044E+00   -0.208068771384791553E+02
   -0.209465907142153718E+01    0.214557752217922393E+00    0.288900756570092176E+00   -0.907636350658833635E+00    0.318611824718229159E-01    0.418530259817651074E+00    0.889094011119016443E+02    0.379133445283766246E+00   -0.206982306338271123E+02
   -0.232610381653757070E+01    0.244931022766578105E+00    0.298817951738810927E+00   -0.921270043546680517E+00    0.319878542365805152E-01    0.426286275779025781E+00    0.916945751499595616E+02    0.476558704431785718E+00   -0.206579069141322655E+02
   -0.186460359557420108E+01    0.148176394320921473E+00    0.298472962125519325E+00   -0.917819302519410352E+00    0.329654782493463971E-01    0.816565608842362178E+00    0.976950126414437534E+02    0.420245913813489969E+00   -0.205594206869542155E+02
   -0.191620192775207387E+01    0.157610411367454545E+00    0.298703508744508572E+00   -0.905514193254471467E+00    0.316498258137877589E-01    0.597897816261803272E+00    0.108369250775900056E+03    0.419725315602363425E+00   -0.204538576217391963E+02
   -0.219367924194168040E+01    0.148102146343812441E+00    0.288873166455617003E+00   -0.955367611244130943E+00    0.301001074886285656E-01    0.676969997724825578E+00    0.836070622315391176E+02    0.452694539899433146E+00   -0.203512245199129822E+02
   -0.213918671121632942E+01    0.167376185595606242E+00    0.288532454784298398E+00   -0.923968638276850829E+00    0.306573963922676836E-01    0.432767685621348208E+00    0.929024133686412199E+02    0.485856867268788906E+00   -0.201584878761044948E+02
   -0.181369373337982887E+01    0.174860257770655891E+00    0.285321660808139921E+00   -0.905012968265885398E+00    0.312936470223705646E-01    0.430098490954802959E+00    0.988104303679356093E+02    0.384268915587287541E+00   -0.200776362648585334E+02
   -0.232879575237659475E+01    0.134800301120460653E+00    0.297995966946973612E+00   -0.995834735898821322E+00    0.303131790573678457E-01    0.585319309985681824E+00    0.779904753036317686E+02    0.443386815618333152E+00   -0.198515415734129377E+02
   -0.238439137749241148E+01    0.238589614921378812E+00    0.278126400794741324E+00   -0.101592574964709037E+01    0.303260730688609467E-01    0.185925493196155533E+00    0.779278716400762761E+02    0.357325776604094925E+00   -0.198037181790834893E+02
   -0.170953026509344430E+01    0.249367028525740303E+00    0.295092221302804325E+00   -0.112034483370634019E+01    0.310976982666771595E-01    0.247988820469876303E+00    0.989888563915293389E+02    0.308046755855220566E+00   -0.196899270764573195E+02
   -0.229431203095190783E+01    0.230818240760314097E+00    0.297267576733755590E+00   -0.100328254567082364E+01    0.307159919008436651E-01    0.425812789806794212E+00    0.753365617014976863E+02    0.413635644653943313E+00   -0.195916262384377404E+02
   -0.217922815408354875E+01    0.230085782714241655E+00    0.282288971760993046E+00   -0.963917301319084041E+00    0.306902029329365021E-01    0.317268366828105219E+00    0.812751227737171433E+02    0.427200079019322332E+00   -0.193626929589012207E+02
