log10_mej_dyn vej_dyn Yedyn log10_mej_wind vej_wind inclination_EM luminosity_distance timeshift em_syserr Ebv log_likelihood log_prior
-2.977397083060295 0.13046252539814227 0.26543308723762316 -1.3172455761257058 0.030036677705800135 0.9335172182527882 40.0 0.0 0.25 0.0 -138.10867412088 4.7792256869491085
-2.9941697883973415 0.12343266710114205 0.2854958132002743 -1.2845496199658315 0.030301414879255563 0.9543021065905906 40.0 0.0 0.25 0.0 -136.69295589095242 4.794282194926799
-2.975419158941586 0.12984942045757566 0.26421508329959764 -1.3863489261405495 0.03004873435072323 0.817816269146362 40.0 0.0 0.25 0.0 -136.13946565958602 4.682548470764906
-2.9674169930459473 0.12423446318633341 0.2884760607080611 -1.3210426635903296 0.03014320545294845 1.004945667057722 40.0 0.0 0.25 0.0 -135.67742613507892 4.828287483745334
-2.9827718023276613 0.12065269298159186 0.29834070937421864 -1.2956602187021289 0.030084796605064155 1.0818166419203277 40.0 0.0 0.25 0.0 -135.6135598104122 4.873090541430713
-2.9987493203311595 0.12442028230552633 0.2723831732796764 -1.3798633666813291 0.03054478425193189 0.8685931240337605 40.0 0.0 0.25 0.0 -135.13821695172018 4.7277872455420376
-2.9834467883620124 0.12104346669845766 0.25509534521601535 -1.3124347654213888 0.030106729225973437 0.8414478658787158 40.0 0.0 0.25 0.0 -134.96986868932868 4.704178590025529
-2.9644902853907102 0.12206068819883424 0.2993450221239635 -1.3379745858939784 0.03017552860102844 1.017715877383508 40.0 0.0 0.25 0.0 -134.80593300847792 4.836284408002973
-2.9973731334245186 0.12897243719692347 0.25745018082703763 -1.3474808729177548 0.0302565384362527 0.8543278455772173 40.0 0.0 0.25 0.0 -134.69745292422303 4.7155419337134
-2.975997669478668 0.12174882914061744 0.27472409025615474 -1.3226891142501638 0.030222372870467303 0.9527977879185615 40.0 0.0 0.25 0.0 -134.68477612421574 4.7932144892456305
-2.994619600578628 0.12394057485270446 0.2907653273408568 -1.32476449757654 0.03030556999294678 1.0110079495829 40.0 0.0 0.25 0.0 -134.64951385122507 4.832112098839096
-2.9896181293577144 0.1256187495415246 0.25045371339419165 -1.3201793759035962 0.03020876272040374 0.8495335062267406 40.0 0.0 0.25 0.0 -134.50875655823268 4.711346570794451
-2.9948177297898027 0.12233645759956269 0.28333276963289533 -1.4313394863887234 0.0301455080865913 0.8210828323376061 40.0 0.0 0.25 0.0 -134.43636444543702 4.685599822262189
-2.9865277920839217 0.13229082409164425 0.28481883401358227 -1.3530190354184748 0.03010216442653207 0.9030705067079482 40.0 0.0 0.25 0.0 -134.35537104981594 4.755956662281361
-2.9863702535891985 0.12154929012745658 0.2761171529273896 -1.387527644872932 0.030300203522160247 0.8359912917852838 40.0 0.0 0.25 0.0 -134.27900266534013 4.699274938784343
-2.9544325053085836 0.1250704202005588 0.2991201271244858 -1.333461002007898 0.03002271763901565 1.006181490437723 40.0 0.0 0.25 0.0 -134.19577676847058 4.829071321124095
-2.9758437347971274 0.12255002732899768 0.2797231424718025 -1.306415831067277 0.030136089072081707 0.9854941016956287 40.0 0.0 0.25 0.0 -134.06346586248108 4.815665491326756
-2.985239195705787 0.12934876703854462 0.26534203761783737 -1.3090378681604118 0.03008911935703509 0.9307841308878185 40.0 0.0 0.25 0.0 -133.9357820240691 4.7771965293731
-2.9729575212260086 0.12016611176657936 0.2880742380330075 -1.3407725286971002 0.030245015391310158 0.9463340105838333 40.0 0.0 0.25 0.0 -133.9180577073862 4.788587898775183
-2.9757247534326643 0.130533747295106 0.2872188404031145 -1.3415465551162589 0.03003706472726082 0.9170204040833414 40.0 0.0 0.25 0.0 -133.9133490798444 4.766800321881996
-2.983949956617514 0.12054761507430986 0.2643214584487772 -1.2506181907616942 0.03010566241172614 1.0089943738169098 40.0 0.0 0.25 0.0 -133.88743131322943 4.830847456267419
-2.9746518423516424 0.12137693740929488 0.2720217423101814 -1.2634765614713834 0.030075579371109176 0.9784381676924007 40.0 0.0 0.25 0.0 -133.86679556453856 4.810953067691013
-2.984031014861247 0.12858807856363116 0.2872917705784619 -1.303664371605799 0.030168780471114067 0.9715386219962047 40.0 0.0 0.25 0.0 -133.8311034702841 4.806275147000634
-2.998564370436181 0.12741246878138193 0.2897011561214615 -1.2844630256782772 0.030227017922358376 1.0085603154393903 40.0 0.0 0.25 0.0 -133.80605099548438 4.830574101192842
-2.9840793329752735 0.12025679722905334 0.2831422806075633 -1.3654965743218488 0.030211715436649134 0.955171539381776 40.0 0.0 0.25 0.0 -133.67444529590904 4.794897733257011
-2.991618292638042 0.1230404591086696 0.28402707212136613 -1.2538399704621577 0.030070774172444997 1.018686543280521 40.0 0.0 0.25 0.0 -133.6475210678516 4.836882999795494
-2.9927929013591466 0.12555058708519015 0.28658293818329106 -1.4154402018565775 0.030244934492795274 0.855573730001644 40.0 0.0 0.25 0.0 -133.64516170248328 4.716625534800003
-2.977246503697596 0.12136096640033121 0.26251712952342554 -1.340555442875935 0.030028115346253423 0.8358244176481661 40.0 0.0 0.25 0.0 -133.64207203085064 4.699124124643321
-2.9984303109329598 0.12825662902390944 0.26607197552338246 -1.29768883916056 0.030215046145000816 0.88780261863416 40.0 0.0 0.25 0.0 -133.62406949955823 4.743726459232681
-2.9606559496248015 0.1226772660301543 0.28574786849647005 -1.3383727478684155 0.030125882596441767 0.9357856295936067 40.0 0.0 0.25 0.0 -133.55213901295193 4.780901065878172
-2.9839327308846872 0.12809601693354145 0.2863224401659934 -1.3440396131855354 0.0300886020205842 0.8908990768319628 40.0 0.0 0.25 0.0 -133.5485911466853 4.746237860154636
-2.997277851546892 0.1216626035010905 0.26506750298988646 -1.3876476716834354 0.030343375141735823 0.8142553741025343 40.0 0.0 0.25 0.0 -133.53547593839716 4.679199342058857
