2massj,2massh,2massks
19.835318846411347,25.174482978608616,24.10358627035536
19.906106756771422,21.81675862097204,21.235464379738787
19.62509412499631,18.45950006990802,18.31841295077858
19.461599518884938,17.510456430293583,17.480962746665732
19.13662491337291,16.75139511792446,16.649294465239414
18.887283663123064,16.514712690768107,16.62527393375728
18.471146668903494,16.30515628641539,16.631113468456004
18.25675491757194,16.422023777258218,16.572862643812243
17.986469801923846,16.561991483085954,16.502265034597595
17.889371001448783,16.681412802551826,16.96166284353769
17.80794942678751,16.799337989867045,17.441222355335626
17.727588219791976,16.92121490749765,17.633749171767867
17.56600240200019,17.044149004265492,17.781735788964436
17.51178253174172,17.053874872176607,17.791498282325993
17.402315231528164,17.04940847989912,17.769943253119166
17.333150952972236,17.107344946322705,17.673901871586814
17.26049358701407,17.174961441468888,17.561592603864284
17.27530329637589,17.22068476576529,17.517672364379234
17.306184082374727,17.263718061566017,17.478942883318197
17.311875417017973,17.304600899825093,17.44731858974371
17.312394412101277,17.34601809026949,17.412249333792666
17.353464255902182,17.39534977420326,17.417826579618527
17.403940510550825,17.447444314729864,17.427483733912062
17.4389300265657,17.493718575805072,17.442845537811085
17.46989613065397,17.53841825059404,17.451382570708567
17.526115695586263,17.58082706397761,17.47072101347763
17.589631369319555,17.622574012670032,17.490377625065577
17.644802348371982,17.665609402856035,17.520133879306407
17.69730793984182,17.70919741806439,17.549008637649994
17.767409481952544,17.751359373200767,17.578380223704897
17.843693975558182,17.793054347995422,17.604110349697578
17.892245209716584,17.833353966960132,17.642325812703127
17.930120610539838,17.87326479792974,17.678801196588132
18.012376920841362,17.909144282115793,17.722752935557885
18.095909650220342,17.943682483774538,17.770671466327933
18.154002660749494,17.981095636374576,17.81852771169629
18.20394557240951,18.019747576742688,17.860796791552236
18.252189485887644,18.065744111862017,17.905068599726768
18.297974562695913,18.116020837653608,17.95119270529136
18.359426438003148,18.155843290310663,17.987351680094342
18.42283693404425,18.190294279955666,18.01782191233131
18.474960247637117,18.232621663132115,18.064337700549217
18.517576339787176,18.279450977699767,18.11400152710518
18.565517372922372,18.32704412723558,18.165122392879454
18.608086293041477,18.375237198089735,18.219556563312544
18.650786514247514,18.414087278654495,18.270148178442632
18.68302286100579,18.44669425456245,18.318140763314986
18.717274015247952,18.48520770657968,18.367489871063608
18.760794594564707,18.528233959949084,18.413844878975915
18.804197678501087,18.57493915021278,18.464202695388877
18.847508691106867,18.624403792408152,18.516198059240338
18.889554331094338,18.670215196288403,18.564858920489655
18.928441319128844,18.712918607452906,18.613350854204427
18.967875509794844,18.757905541322692,18.655579726339838
19.004404766949158,18.8049602268678,18.69213733624373
19.02880026239203,18.85000464945243,18.73545898945331
19.04307945276509,18.893093237438897,18.78536154783841
19.06664608581238,18.934426656664783,18.83344515868835
19.103007072132968,18.974063422670838,18.87904160410515
19.141342954460782,19.018989488629956,18.92499269426958
19.17759508741304,19.06982116802356,18.971080930464097
19.21165898610716,19.115144009317955,19.014233481145297
19.247386960877535,19.153629913873296,19.054767799459015
19.28044389651366,19.193746174701516,19.09237662296556
19.31119178815956,19.23610563952989,19.126908403951813
19.332515603495388,19.275286162719794,19.164448825280225
19.34381719165164,19.309908922498856,19.206192109010786
19.359403740911407,19.347897409243018,19.24725307345367
19.38143737436645,19.390685091979734,19.287265776385745
19.415854158848546,19.435460018134158,19.32736780957239
19.468353660766077,19.483458972696294,19.367669649031285
19.51048027313662,19.528001058903804,19.404773404295153
19.538452041822353,19.566564837424917,19.43627487156229
19.56388543284732,19.60413309476738,19.467512025321952
19.591102578147314,19.63968524912787,19.49778166058129
19.620363808419764,19.674123168449178,19.529399555801696
19.65382169737984,19.70571975464452,19.56567498099011
19.684105747639663,19.73875347118322,19.597252591342926
19.707312430969733,19.77501868166911,19.618354508851947
19.731193894523702,19.810620145183865,19.643426747079083
19.756714051235143,19.844483388858244,19.678140846705382
19.79278257785458,19.878039368499643,19.712776957961843
19.85540949094047,19.91061034530607,19.74720616001106
19.909805673865968,19.943134107332472,19.776951690143235
19.950819189513652,19.975520514042593,19.79307167257138
19.982612040192226,20.007394987154612,19.811505100431695
19.99432300984047,20.03762930173989,19.837350460749214
20.014670582190114,20.068525518359763,19.864284290830447
20.065648675987845,20.101769232620573,19.895078481008785
20.1068952182484,20.134890253379627,19.92389406103875
20.109700312744586,20.167526611870738,19.944893761106073
20.12347783461062,20.199342430706437,19.96587458317599
20.185889682700004,20.227521279167647,19.986771730170823
20.243904926317207,20.25561352303937,20.008842152907967
20.279854793048244,20.28327112173907,20.036643957284845
20.31528035754071,20.311092570750645,20.062369480886566
20.347692796370957,20.339855655221974,20.080860922818626
20.382915518722655,20.36769561700292,20.099036746024588
20.436898504940913,20.3893732022405,20.120844046978284
20.489041396998115,20.411116409867986,20.142276819753654
20.526646308188262,20.4333780784901,20.160750568145488
20.56315626763756,20.45595421458857,20.17950034298383
20.589164418705824,20.48154644450694,20.200897519293072
20.614763885994364,20.506475784762586,20.22209571694445
20.635428819778205,20.523401256470258,20.240891404629433
20.657559247316236,20.540874965711055,20.259519597551947
20.70325218552898,20.567163351022366,20.275454775156348
20.74810374660334,20.59311627723421,20.291602156513576
20.773084260714214,20.61114656897487,20.31276121521015
20.798686017929676,20.629345673043122,20.33379857167893
20.850865091673285,20.654816054400946,20.349593830857607
20.889949068459753,20.680243174866153,20.365411670658673
20.91949809086895,20.696619887244243,20.385953496375116
20.94904711327814,20.713055835902072,20.40649532209156
