   -0.163967017503352386E+01   -0.695458676516306218E+00   -0.351054322361476068E+01    0.264748331518876761E+02   -0.169306183064687389E+03
   -0.208374013296359184E+01   -0.710090742457915924E+00   -0.298080687899062191E+01    0.152780516442238703E+02   -0.169239172894718820E+03
   -0.148792780959629045E+01   -0.685716773127422741E+00   -0.310078067037977245E+01    0.284950171845329052E+02   -0.169108515607043842E+03
   -0.180778061777972932E+01   -0.690253795631738720E+00   -0.350187446974236050E+01    0.210987675794628728E+02   -0.168982628482488536E+03
   -0.191819980501419485E+01   -0.697922621077306182E+00   -0.344642931224575655E+01    0.224424650912935313E+02   -0.168969650399218636E+03
   -0.141373624759300665E+01   -0.687047434838652604E+00   -0.313082773990197616E+01    0.343559409219122855E+02   -0.168831571404942792E+03
   -0.150672471757322768E+01   -0.689515853943059032E+00   -0.333302724694786701E+01    0.285084010830403649E+02   -0.168706407253426960E+03
   -0.141691460911986322E+01   -0.685305076069151697E+00   -0.320776627629879485E+01    0.337866244629542862E+02   -0.168606915300183744E+03
   -0.223880073167212412E+01   -0.699976667029879485E+00   -0.333291918131511711E+01    0.108841820608242230E+02   -0.168568364704206232E+03
   -0.215869199082855889E+01   -0.694009334749344342E+00   -0.324463859948765432E+01    0.130131585439692365E+02   -0.168494538828336403E+03
   -0.214684728042207107E+01   -0.712965248944100516E+00   -0.333949487403976430E+01    0.151997205745398514E+02   -0.168465300245184068E+03
   -0.149033529150646293E+01   -0.693258196452249731E+00   -0.314937601722451799E+01    0.343893535984160650E+02   -0.168452564836364672E+03
   -0.225268074214327507E+01   -0.724742247152492913E+00   -0.332698607069441099E+01    0.103321844033977719E+02   -0.168417766878200041E+03
   -0.192635044475591899E+01   -0.719184609330887348E+00   -0.318901704825183163E+01    0.191457907960533653E+02   -0.168348149950552596E+03
   -0.222182149924630945E+01   -0.701838166870623947E+00   -0.335031637655585612E+01    0.117106892525812274E+02   -0.167978935688641911E+03
