KNphi log10_mej_dyn log10_mej_wind inclination_EM luminosity_distance em_syserr Ebv timeshift log_likelihood log_prior
52.43278443399939 -2.318034948302733 -0.9956591373567085 0.7751524283012783 52.05383426277998 0.4740221147500818 0.23370940848794197 0.0 -112.44922833528186 -13.066538302890823
34.14315935671554 -2.2612686581188606 -0.9540072165283182 1.3799669828135357 44.12074511035776 0.4280393862453737 0.19418746638727816 0.0 -112.43045720438502 -11.992924657839636
35.19442533655386 -2.1841662950938674 -1.052247837832656 1.2401681045898636 44.10294347859819 0.5878339097766917 0.03593303399697339 0.0 -112.41215391592986 -11.432580413640556
35.321769262599666 -2.268929444520035 -1.1601455637683327 1.3611075467003653 35.769138357254555 0.43281526518109203 0.06828074589003091 0.0 -112.2292986775689 -11.014146474429612
32.17326768723889 -2.160467183890588 -0.9722920392784986 1.518943832822166 39.76850875618524 0.6244225461895859 0.08292584323268136 0.0 -112.2218724944377 -11.531137394116845
29.236693700661583 -2.281318209379436 -1.0767006524385188 1.3908969856727451 38.36701006531283 0.4820133798399359 0.09661817889413375 0.0 -112.15204160444655 -11.316483501077343
55.40449797504205 -2.1811102048061892 -1.0741218324836184 0.8505077177801317 42.04390586061634 0.5019960268439355 0.2477869660412171 0.0 -111.94309103357016 -13.077633852941991
26.86376305938493 -2.160390717894758 -1.0040345627944682 1.450082684433913 39.20492396235612 0.5101043828354842 0.12508753224708005 0.0 -111.86027389020677 -11.536564541950218
47.73717472985302 -2.4083667532415474 -1.0320900234869477 1.092696300496956 42.341718772673296 0.514219706514943 0.043872048609177504 0.0 -111.83615793340003 -11.351804338595977
30.774824680261254 -2.2720641090579345 -1.0714911284915996 1.534300628814635 37.91892434728569 0.530463812199849 0.24980125958266006 0.0 -111.7256515145237 -12.784007056355396
61.92298884255151 -2.207138758087563 -0.9643865505464833 0.6915819931669701 47.91112141732673 0.5653186559393124 0.14233332868846513 0.0 -111.68665622723871 -12.386181660681729
43.05467799508546 -2.319593821467737 -1.105145767648236 1.0575870253586006 41.92676371025023 0.600396051300559 0.05553834329847312 0.0 -111.66022120134328 -11.562498594550146
60.30128405597728 -2.30027377356566 -1.0752638543886899 0.6619937454363368 44.93645576313932 0.5784065123273853 0.2722140555451421 0.0 -111.65210265564325 -14.117760957668951
43.777145297572886 -2.4637076950053456 -1.1015603470859399 1.018211002791878 43.41399426710126 0.4906492241503982 0.0470483010083433 0.0 -111.60620576470372 -11.38458454942135
35.35199916037276 -2.152062835898115 -0.9948567365071996 1.2217786456389021 45.313910212939824 0.4131509540376896 0.00553883551141575 0.0 -111.51947017233641 -11.004593710556028
29.1207005344842 -2.225320754162691 -0.9409348203504373 1.5424162103541563 43.2092576362236 0.598167285303288 0.17906325023625252 0.0 -111.51004872057594 -12.155189139188387
30.639084194045047 -2.2055239576246763 -1.0219207270397725 1.4740067794547724 37.57590328687882 0.4555963767897593 0.008127270633299787 0.0 -111.50721557639415 -10.866472668858727
36.59956348258284 -2.0948854560535763 -1.0217216073229118 1.3040364836984761 41.52715409064901 0.4557591956715832 0.13720077067926711 0.0 -111.47574688555913 -11.581933803375074
35.40423895702112 -2.3399398215031124 -1.179371781666922 1.4303474689922093 34.862662337502485 0.5788320696396274 0.047835787943239026 0.0 -111.4711134649468 -11.182372661393664
53.44485758787472 -2.23425512284555 -1.1092844115514677 0.7684030492304016 44.72234270858399 0.4861050606448923 0.13924397365870217 0.0 -111.46565393871369 -12.06099982819809
38.78034850064665 -2.110520494257612 -0.9877145691099654 1.2063516998610038 43.78993912343732 0.4161733056501214 0.04582566219381395 0.0 -111.45238886254742 -11.130548586448423
48.92728089028572 -2.367909112975847 -1.0232026111740122 0.9052143491669543 45.72630523863045 0.558060020005454 0.2725402699667743 0.0 -111.44530786056762 -13.864637916390409
59.71309473559429 -2.21774037272589 -0.984435291447975 0.546641778801725 53.09763037027798 0.5376386783482406 0.004601647979643045 0.0 -111.44124968560392 -12.015393206701045
57.935223001528364 -2.307752762948928 -1.096086928387077 0.8660523956046391 43.2515308907961 0.5218667539754517 0.05172578153361137 0.0 -111.38919274554486 -11.572140695238952
39.02230285968494 -2.274829826383314 -1.1319471741813374 1.424902187998023 34.88415990778518 0.44631546791661314 0.27916070266342025 0.0 -111.36628273373738 -13.417027729155388
36.1334156825271 -2.414678374518439 -1.226881315744792 1.426136437225391 34.25229289773324 0.4510567159385351 0.011668997145456583 0.0 -111.36253928749308 -10.781866223961835
38.84803313231069 -2.1507378668750756 -1.0521547483353006 1.1540544896665204 44.5973442172768 0.48110181196970775 0.290558547650674 0.0 -111.3484213954218 -14.608245572179497
45.25258700351556 -2.2448512760669574 -1.0389710044767972 1.2572599379487215 40.12728515786992 0.5451489482491655 0.13202299454824015 0.0 -111.32775813965384 -11.709396933201809
46.128265025700294 -2.3616837974159735 -1.0857488878134802 1.1810169978315548 40.101159852728124 0.45288639886886695 0.10101480969136298 0.0 -111.31869973729506 -11.381914179679617
42.7074827919858 -2.155291384281535 -0.9654422536509677 1.1465596692848525 46.332088394728224 0.6086969088298441 0.08231317619196003 0.0 -111.30150955716462 -11.747051354624839
42.51582051402711 -2.443226954536434 -1.0626659505756004 1.2123519384606256 43.183376358745704 0.5492207335969337 0.041980995180139424 0.0 -111.29741536433552 -11.376717503549282
30.112902019556582 -2.1207577859579505 -0.9877064917009117 1.436265633525495 42.48534658262724 0.45021587365105237 0.11371812627992528 0.0 -111.29716229550807 -11.430830946722544
50.68134828704303 -2.08590442574546 -1.0102329446795868 0.9581716085487251 44.54721206193671 0.5449316193161347 0.0401482971633071 0.0 -111.29004299049313 -11.527947494773073
31.943896844441902 -2.2919221307094064 -1.1201216424684346 1.5292893161695402 37.24974064648175 0.49711459266940816 0.05270798086472115 0.0 -111.27254673930562 -11.106886135723231
31.304372546107288 -2.3173848249840905 -1.0643964386890619 1.3639917735532676 40.17792600109187 0.43255237725611656 0.14134824983505878 0.0 -111.26275367251931 -11.507976685983374
29.232056998151553 -2.295976266040622 -1.121772663528084 1.4203145978735394 38.14591199060133 0.5109677991910262 0.08933742385693193 0.0 -111.2172065535203 -11.328961671473989
58.9662262174741 -2.2160726901419565 -0.9814882356246346 0.6463115284285642 49.833803347967475 0.5754047752636884 0.13074989770745837 0.0 -111.2102546675438 -12.429607933886327
36.27102808998973 -2.156295642909598 -1.0498393994086102 1.1983190930294898 41.303465688501575 0.5807703539161237 0.11614305690917077 0.0 -111.19621841627377 -11.732308338530828
49.18198976206184 -2.1033343112343146 -0.9651653059791934 1.0443908577004009 43.85259787031604 0.512621217143027 0.08197119388529872 0.0 -111.17982137845581 -11.571339536231116
65.21155361827647 -1.9811976997824914 -0.9615974130766176 0.5475702113236285 53.21612376636683 0.5444885157282267 0.010249610599864371 0.0 -111.14395063032619 -12.048063223130594
27.18582853824126 -2.1702125183403687 -1.0579207274289044 1.4570320984832776 38.60682313184117 0.5744474576914934 0.18523293220490689 0.0 -111.1280133161369 -12.060547065264988
48.52967110841732 -2.1925883613759223 -1.078571852668801 0.9388701192201911 43.500766898614906 0.5861371062839347 0.16642210350629907 0.0 -111.08935723706743 -12.256342767932004
33.23666603080104 -2.424586167729281 -1.2245808412383867 1.45734357287591 35.2609810641458 0.516415571166846 0.18662247420401024 0.0 -111.07402516964274 -11.875544067046516
38.81820190654443 -2.2846432348372065 -1.1574745360292733 1.3002873860702278 35.856238390936696 0.5383694592836328 0.21952699250519195 0.0 -111.06768004492417 -12.307312288459416
62.56898347890172 -2.2448936908745196 -1.0211772076339134 0.5174777703614722 51.64282122603282 0.5553727840833756 0.00873025937818206 0.0 -110.99644365851542 -12.083694350945306
40.49959495783065 -2.310084330300495 -1.119593080613331 1.2090458718562838 38.22749952524562 0.5622935976960076 0.28158397593001105 0.0 -110.94632652559478 -13.919397599344121
35.58904089852567 -2.3815983942171077 -1.158100307143315 1.3633093959750062 37.93291896476059 0.43713512221346246 0.14175830122063554 0.0 -110.84511435515277 -11.463748538915443
44.75380081969483 -2.152664354676954 -0.947577636271006 1.0748682176692705 45.00162447023384 0.5375351819452877 0.04314742998730756 0.0 -110.77714543087994 -11.463689866818859
34.67608588677685 -2.3962070696128794 -1.1358073892457885 1.300789231035061 38.84876257545757 0.4246609382208272 0.030643938955542547 0.0 -110.76419155412786 -10.941965591276523
49.855708906897455 -2.285595176761073 -1.092401576497462 1.0095282127765972 41.231043035489805 0.43176275502803513 0.039480909380806645 0.0 -110.74051749184132 -11.181069984531225
41.44791946538061 -2.180181636386526 -0.9374140899920831 1.1225111925765519 49.992971766249276 0.4947771815548523 0.21991522227464685 0.0 -110.72370212656807 -12.627070278942645
35.866199063633864 -2.3773269475338945 -1.1391438708137998 1.565408095274939 34.54000492000479 0.5220118515393741 0.16604759693213603 0.0 -110.71994535452973 -11.692467311355742
28.779980939080332 -2.2428308701512543 -1.1458724888914482 1.4963805248876674 35.56283100288246 0.5719877461968637 0.15402947289886948 0.0 -110.7121448970884 -11.729914094573514
45.1494457307611 -2.11888753068753 -0.9830625158320276 1.0017363170239333 47.32684188310687 0.6048093725771964 0.11321834990392088 0.0 -110.70139907473097 -11.993670470834406
32.35176354612174 -2.302951153442699 -1.0850312150421892 1.3390529091152703 39.22440576116181 0.6136819047394204 0.14348159840662428 0.0 -110.67200513671118 -11.85282746852545
43.33690117035325 -2.378042627305532 -1.1023337033671796 1.168471465281621 39.10403496569935 0.5565721035041995 0.04379326540065649 0.0 -110.64870581936351 -11.315381676646668
30.586506667089363 -2.123824796064125 -0.9552562171375869 1.4724782283825244 43.5116675607816 0.4861687368316136 0.06688219693417967 0.0 -110.63612825128749 -11.303010817133918
47.42038372034498 -2.299544017577043 -0.9906224419310052 1.0393531042797424 48.9421819573762 0.5249012297707134 0.20209948371552613 0.0 -110.61863998349523 -12.50843793115176
34.068768941748104 -2.4487187678214535 -1.1642794933753153 1.3333605522601297 36.50308887194358 0.5266859913802808 0.18592710431649373 0.0 -110.58942096648578 -11.945749333353902
29.21429874607271 -2.0904030553662287 -0.9872579498903233 1.5274623104813663 39.07356022288348 0.5077600277718431 0.24674001073446045 0.0 -110.55720915030125 -12.711337636215582
49.614110738017025 -2.1395578021043895 -0.9512089535850379 0.9851769896206584 46.09335900754592 0.5759150424257415 0.10602746142149948 0.0 -110.55408499619683 -11.891318909510652
43.35360909504945 -2.411687422465237 -1.1168849381177366 1.2299622354396857 38.40114971573468 0.49099294157929735 0.1467874597947766 0.0 -110.53896752235713 -11.6620645007489
32.40522540318115 -2.303903626047235 -1.1291945749223993 1.4125106761357793 38.2243965652255 0.5199327233800118 0.04307914934197953 0.0 -110.53738683535339 -11.15111398656848
64.27576642508694 -2.1510354455668503 -0.9757018461084588 0.48669425474754247 51.021283778458844 0.46526624672722144 0.22093690514981965 0.0 -110.52491177961343 -13.254649511416382
31.55641426457943 -2.2194294971565864 -0.9238320898236214 1.4451909614446103 44.207822827238175 0.5390116797001712 0.16986465661370995 0.0 -110.51767226398361 -12.00810199586218
57.28061746136327 -2.0934445898717016 -1.0475876843225072 0.766487321360373 46.068756888883264 0.5340041034717586 0.2866927452860242 0.0 -110.50562838225017 -14.678204636607493
40.499372692696035 -2.3041946053071847 -1.0117914032135673 1.320588169087216 42.05615135843197 0.5050660518793321 0.29164136595203655 0.0 -110.45275516977242 -14.66216290611353
40.71526094370384 -2.1445856145940416 -0.9634289002875871 1.318476215121277 44.29792318090509 0.4844809183491827 0.23600570323310632 0.0 -110.44123165202897 -12.637527039973802
32.07706571118834 -2.2067614231430444 -1.1296211670062155 1.5414209880916394 34.1367632809422 0.4458829531094363 0.03414184516796515 0.0 -110.40371425124036 -10.83802881327141
50.46828129932464 -2.185447986077009 -1.0764828534863837 0.9439510294889442 42.034873216882815 0.49294088220277216 0.21812999120518192 0.0 -110.39501847359182 -12.534751579482927
31.179347423121257 -2.1609848484240857 -0.9500798798511485 1.3992728600837074 41.313849480264274 0.4586091135023129 0.06936365135224785 0.0 -110.37738648807907 -11.213465477169024
62.80915837686281 -2.1859892275778856 -1.0464622944572692 0.4728311176433132 49.953973034627495 0.5093913800440402 0.02741290909838032 0.0 -110.3700142747424 -12.11304958109279
33.42206523675471 -2.1454728278972617 -1.020752261718195 1.507741154916884 36.8902794409874 0.5257338562274824 0.21570544712530842 0.0 -110.36183064518058 -12.230544067378672
45.53500993804012 -2.0238515815725586 -0.9498414284030687 0.9910234101448403 51.589875201141375 0.44860943276944054 0.0817230079620618 0.0 -110.35391445490639 -11.632266715993353
54.83502860515243 -2.1062564568051547 -1.0585064131210082 0.6875949820972086 49.42072963920173 0.5383484050720712 0.006469682854084718 0.0 -110.34838804236426 -11.75165738640574
47.01590978723263 -2.0960939426864997 -0.9247798779733443 1.0141358672393515 47.23539042354546 0.45860354756918936 0.24800021862567506 0.0 -110.32502803762375 -12.985886294303912
43.40146056151731 -2.3304762934937373 -1.100024483345303 1.2357258316263589 38.34100646933059 0.4763961929465738 0.029970931160664245 0.0 -110.315711135685 -11.061588143635435
56.84574874371 -2.165125875874959 -0.9909832428373324 0.852376706869613 46.54142817328938 0.4562075174462762 0.2237903659838071 0.0 -110.2948101625438 -12.703825004994039
33.303228738743385 -2.250657808258511 -1.017492194507495 1.4803623486593467 39.365811969418615 0.44976450764819326 0.024951185171302386 0.0 -110.290965701496 -10.958896824030234
33.13297728036354 -2.412998784260049 -1.1750435954948653 1.502429681116917 34.627144968442295 0.44915865036338753 0.19654566909376261 0.0 -110.28832891939712 -11.805351455650866
60.12502293154759 -2.108422882424143 -1.0086921687272423 0.6643822521484923 47.178085113733154 0.5181437291356015 0.10488537269844206 0.0 -110.28426999871358 -12.104302482083257
31.76827759331959 -2.2431017909110245 -1.1258709940733085 1.4451957055566234 34.42308176061818 0.4539352712851123 0.08972619062370027 0.0 -110.25255360994252 -11.106308807137111
42.62422043981057 -2.306078649788099 -1.0409507590392237 1.1620921701714924 44.4034783884948 0.3785210369809773 0.0655255850817432 0.0 -110.22587202938874 -11.148325646771314
61.04769081322059 -2.214444728255358 -0.9758132129425214 0.5907189848538439 50.97259685835479 0.4770668864572277 0.18199433315645644 0.0 -110.22569135801463 -12.703605936576857
37.456988260269526 -2.3720838875985675 -1.1248111362821076 1.4979285414264212 37.91952011907836 0.5464391893524507 0.09318384242893134 0.0 -110.1910156396861 -11.399844813332814
35.8326789937455 -2.17628002246781 -1.0809092585647269 1.5009436813029275 36.65916036445171 0.5008494238877496 0.10409405662791671 0.0 -110.18122417150332 -11.332904686737526
30.413680029270683 -2.2288931086101123 -1.0234240477099092 1.3950718073919208 41.7975628087456 0.5779913544360492 0.24361921066107192 0.0 -110.17610465939124 -12.8659169542786
33.69388431783213 -2.39616897173112 -1.1757589962037618 1.2914966054047805 37.13417607366559 0.4730792513187316 0.019438929099006675 0.0 -110.16582048487874 -10.966660140090433
30.38329258155972 -2.1027328252100177 -1.005907998673531 1.403040420572526 39.8333673776075 0.4772081391711826 0.18544525748524598 0.0 -110.14331528945158 -11.915871217467924
37.44993905639364 -2.389816048857456 -1.1564263090669462 1.2198462253994167 37.15366655352476 0.49935868433885805 0.10402225885325382 0.0 -110.13981677014702 -11.40340512150828
43.34594042837065 -2.414119425435572 -1.0710217707883933 1.239057701562905 41.17776120398259 0.5634213582088389 0.04024667403635444 0.0 -110.11046186290736 -11.338387649720485
32.225678076620994 -2.4030635961086984 -1.109086295100104 1.4175981674471985 38.65787939113788 0.5314628333529829 0.2616831719822865 0.0 -110.10511484990265 -13.086404566707795
35.29428835163701 -2.448275587649965 -1.1230667140953319 1.427724323731745 37.46369990751305 0.49308147920087336 0.19275410980059698 0.0 -110.0998922534016 -11.949321388640579
48.66751498707543 -2.1892838533906787 -1.0415537282844962 1.045719566123284 45.11593999626173 0.5251051183824406 0.06175841342192409 0.0 -110.09319415127007 -11.534373492511024
35.26948062905669 -2.4114750202376167 -1.25715581361643 1.5623600300566631 31.67606893257034 0.4817092478458364 0.02477145596688153 0.0 -110.0928626014108 -10.805464772314489
36.161633383634864 -2.355994028789033 -1.098214486987546 1.237183893744552 38.51024100101257 0.45582690310597856 0.040440476542164074 0.0 -110.08463688076684 -11.060892709771842
49.60632710170245 -2.363676081036275 -1.0293165450479944 1.02956569827498 44.88615765956887 0.431524533979673 0.07520916652574335 0.0 -110.07092053810378 -11.400641778169318
39.90775338806563 -2.237671168085817 -1.101802444952778 1.3335016847368515 39.18789325471107 0.526394201211482 0.060213625937767114 0.0 -110.06913845794132 -11.273221255481488
59.81679523471454 -2.1683104772527537 -1.0587196245254864 0.7133172778826453 48.4490807571168 0.5273830895418967 0.2891923448016922 0.0 -110.06210889599055 -14.982433904193329
49.53171974521624 -2.1043808627725555 -0.9170977917581178 0.9323840128279354 49.6489297212206 0.5656803486671143 0.03733872940352075 0.0 -110.0412448050628 -11.681616698705557
54.31075097139297 -2.2820899171622915 -1.0791134292149551 0.6740344848315722 47.75221880876973 0.5081790454386311 0.01762472636794574 0.0 -110.00187941698555 -11.715126633898246
36.4599316802306 -2.3809699769910644 -1.0965520327925191 1.45016093379258 36.6617160031825 0.5166382196246818 0.21083331957229454 0.0 -110.00090067027172 -12.155991469322421
37.0476692533297 -2.2154118983295565 -1.1044744425826256 1.4690978346316619 36.42772125390968 0.4798567711527399 0.2835236946346529 0.0 -109.9990383947873 -13.762203467442628
38.00365525896964 -2.3359702531733215 -1.15499520318101 1.3135700974142543 35.197428012480295 0.5197053344115988 0.09817212245659375 0.0 -109.98435019343184 -11.33040263596926
31.486163985423477 -2.399020674931348 -1.1593095130036426 1.503860087376911 36.122040951902406 0.47052396447468925 0.03926439842849628 0.0 -109.9745227759817 -10.969613979125961
41.92704910541812 -2.1819549352980254 -1.0028282480985125 1.1868211074521562 42.883735255712736 0.39819263585432524 0.22118237159107654 0.0 -109.9660272504012 -12.244025186470164
48.45876640262828 -2.41079909772146 -1.0494441492597992 0.9478655724051707 44.37940457386499 0.48056406340134156 0.18769902731513166 0.0 -109.9648500980537 -12.244725372280406
52.48801827526734 -2.188685780772044 -1.0649180422128506 0.8625166202448431 47.47331944024167 0.5137592416531256 0.0352567377680701 0.0 -109.9536590169818 -11.58840942777589
33.99651942702266 -2.3190520465516826 -1.0507869846158124 1.3020695299126337 43.926306035591786 0.5508095796990522 0.2912627923655948 0.0 -109.94706811065211 -14.752990878806205
31.48743959653528 -2.2276215821753436 -1.0826561467751035 1.483491031570097 36.087234275672415 0.5074127628012486 0.08694772553804282 0.0 -109.9216777680376 -11.247671208611798
53.325013536252605 -2.2446298950376447 -1.0700776204084579 0.7368299296143472 49.34615294170209 0.5505144570492171 0.2555237234256483 0.0 -109.90279880968329 -13.602466887650026
36.97760235281143 -2.219844407063148 -1.1044575865144277 1.289070504715329 36.346299026089824 0.45327204770437507 0.2270601452090579 0.0 -109.89692332600853 -12.250299569075807
30.23782548396626 -2.235993250017393 -1.183849819207048 1.5231376990006942 33.711755282416796 0.48321853869858267 0.24942692674229971 0.0 -109.89565028636892 -12.566161251098986
43.183822886129676 -2.337614211998202 -1.0400761656106643 1.2386582889741573 39.52331707520625 0.49198111850160525 0.2703054503124603 0.0 -109.87963560140736 -13.330699285614804
41.74891272535322 -2.214448439598858 -0.9491032277133438 1.2707144421257193 45.27794966642972 0.5458903865519085 0.06408844185635772 0.0 -109.87409687966031 -11.487627182093986
31.921453030454064 -2.103742490243214 -0.9704053679427975 1.371640174404184 41.29451775091296 0.48365763954975394 0.04437171869706842 0.0 -109.8453098239202 -11.168475597107127
46.370999673427576 -2.1017651418491647 -0.980519845388037 1.0927008214223255 46.1972110267272 0.5202140631120993 0.18874369190319815 0.0 -109.83179358368733 -12.284378841625877
42.36495772703381 -2.1785604746084912 -1.071946826289364 1.0170144606750628 44.685481158737446 0.5154717939946284 0.11036110408878001 0.0 -109.81300263086331 -11.751620178311448
35.20814152354056 -2.3809423034506034 -1.1261976710046118 1.2763493181612364 37.323702331229484 0.4718438076144915 0.10006797086148339 0.0 -109.80632053333969 -11.312418748438013
65.04741333553515 -2.086529343217724 -0.9174903928315619 0.5566961712402742 53.426574164719675 0.4927890830166505 0.0821895301962602 0.0 -109.79285542912 -12.222824831603123
29.48696094473481 -2.363683220423481 -1.2487149386185146 1.49449028554603 31.902851023803933 0.5234560062368107 0.11423685609120135 0.0 -109.78505891170254 -11.291718885572047
54.33799613331894 -2.254884266548051 -1.0127428134117569 0.7322704824783048 50.75069291838731 0.4375259509995445 0.1928864907517499 0.0 -109.77579776538472 -12.526930411870488
57.76622327752411 -2.1942600037766162 -1.0395758943361506 0.6569813958067496 49.597162425220056 0.5890683917837294 0.07231743903703124 0.0 -109.74527756705301 -12.137753673763207
44.555300609181714 -2.217570083246609 -0.9629481892950102 1.1794285837180385 43.88830883490991 0.45036684211177636 0.1987310702822353 0.0 -109.73322662994968 -12.142682772775572
42.06817318587696 -2.352369249513001 -1.0342620186904876 1.1538999055814603 45.636477260698754 0.4085006359136718 0.19355559536273845 0.0 -109.72399643119635 -12.045248590585032
34.740937464851584 -2.399546667474981 -1.1679642436173092 1.2583640208525968 38.40319310781291 0.48236989172363454 0.053977376505041266 0.0 -109.71666944226462 -11.161179481359792
51.151212994214525 -2.3104156106253924 -1.0509617536055944 1.0079911330870828 41.65408935599322 0.46802774286052745 0.10584391161333005 0.0 -109.71356091496892 -11.566911168725865
37.03346758239073 -2.4251716574285 -1.1759952697968266 1.4188521095098272 34.540119415806046 0.4878326810013747 0.16077939163535188 0.0 -109.71218193678736 -11.597751264111189
48.13443384914984 -2.0892104434407326 -0.9395411096718256 1.0496313044482954 45.87297722868521 0.48189136533698107 0.24131494943080253 0.0 -109.70957235823525 -12.863978575523342
31.500755817025656 -2.150075864287921 -1.1156324942987177 1.4638493727032005 35.41142939801714 0.5221168402862087 0.19147195912302672 0.0 -109.7054928869372 -11.933776030592831
38.00397524089536 -2.343087692065795 -1.0207903541946166 1.328407764114456 43.07734447564859 0.4389988965169968 0.16995615545556986 0.0 -109.70241789478406 -11.799419620776767
41.39838008205008 -2.1700561899252526 -0.9574806826427849 1.069184323013147 48.95311339846843 0.5573038163205702 0.2448817670222982 0.0 -109.67385961157746 -13.1260883384737
37.27070607001535 -2.199886312634076 -0.982539627373991 1.5131506067447904 41.07003912795387 0.5375529722574123 0.17966722288244347 0.0 -109.6687664874936 -12.00383640079528
46.67071331270229 -2.1545931072689686 -0.9543530947368839 0.9464739446355058 52.40194103649885 0.48190587889363046 0.21447044079078767 0.0 -109.66856746339249 -12.687003401587264
41.529355058015675 -2.373693330691364 -1.0167436536266279 1.0229438222962177 48.19193408071968 0.5221825072602513 0.0334870967609002 0.0 -109.65514353173035 -11.496154820309338
35.186167383905456 -2.3182035936828758 -1.131704508094153 1.5165864751193743 35.75284663135704 0.5584634524488917 0.11289083111739429 0.0 -109.65164875141609 -11.461725730279802
36.01271984694003 -2.2548989589277997 -1.0341297351546161 1.410699886893844 39.10873336795697 0.531673201161621 0.11198906465766861 0.0 -109.64595338231975 -11.50887407207234
61.13686005031059 -2.074205673435521 -0.937093844111073 0.61995857997704 52.86746573047707 0.5654939393293789 0.17048601883080608 0.0 -109.63949655080974 -12.774829726845995
47.511364849080195 -2.1520434444009506 -0.9870270745483092 1.1008925862482317 43.093962707214594 0.4928139591372001 0.24356537797852035 0.0 -109.62906651656752 -12.83528499155218
46.08662749956525 -2.338838494008222 -1.0394817337567814 1.0844691784322462 46.51282546952021 0.5836236543233301 0.2570739638086146 0.0 -109.62042810090364 -13.362870216871801
39.013288288876076 -2.2668123312641186 -0.9858425303370044 1.0992564488658747 47.52103179152002 0.4534472682387869 0.1593077790729003 0.0 -109.61890488580929 -11.93716246579461
35.4502616080787 -2.4503455265391274 -1.132476690653632 1.3425508304439795 39.18257674367113 0.5177815391617722 0.24866176540754473 0.0 -109.60039036228264 -12.795755988848711
42.37855954770643 -2.3106527819716915 -1.050992795787132 1.158833657185492 39.346527111128296 0.5061997998212184 0.0638518984523655 0.0 -109.59863440846824 -11.312380219096164
39.59707433845869 -2.245502698850331 -1.0994618294926988 1.3580910805954074 38.885872740325176 0.46599457516446935 0.06139781096330786 0.0 -109.58707602489693 -11.14293057741091
33.92343567822391 -2.2513877044728505 -1.0624776795188842 1.3338795921429514 41.78895490776749 0.5963370719963738 0.1478856155889539 0.0 -109.58508507305507 -11.917265500352604
32.798223217793804 -2.4039052753045453 -1.1541107943106481 1.5606599515662325 35.39961347904571 0.49091315882860787 0.06551755876951615 0.0 -109.56772641069134 -11.095767637708208
40.60854061342879 -2.3400798043449944 -1.132168866741572 1.232815046171997 38.51828815479156 0.5018659249428502 0.292840583260568 0.0 -109.56544994983909 -14.7494038448203
