log10_mej_dyn vej_dyn Yedyn log10_mej_wind vej_wind inclination_EM luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
-1.9104720186688444 0.23046182630116674 0.2467132061970682 -1.0263307622513878 0.03570753897964907 0.36366960704618584 91.88245055704778 0.6095859031760148 0.0 0.0 -135.8617534059783 -3.5557438106953745
-2.3712814217876246 0.22126020306578417 0.26429978691426176 -0.9081904854615397 0.03188172371588895 0.3896621131994403 87.4673029198295 0.4882612471429093 0.0 0.0 -134.41132529421972 -3.21883015141303
-1.8151759568296588 0.17784678966575554 0.26411168576857125 -0.95809393582861 0.0337730837294144 0.4104031519084123 101.3844512682802 0.5422617882543084 0.0 0.0 -133.29670676017196 -3.42231882569613
-2.2266625600197307 0.23726401649188855 0.24927671191699247 -1.0548217277608374 0.032576922524484644 0.3878930984286372 69.07180024121894 0.6018528542635933 0.0 0.0 -133.12038987702937 -3.1961926478589184
-2.3737022585654928 0.21615488055977564 0.27299838443664587 -0.9677790923910339 0.03254769225049792 0.34450170229191474 86.42175634213385 0.669051403071321 0.0 0.0 -132.88732378183775 -3.639419466838272
-1.8102386441654357 0.20266349440268044 0.26539486503714876 -1.0672866115030741 0.03178380999046666 0.39886789148801444 98.67936083211568 0.5627268368179508 0.0 0.0 -132.56813820305288 -3.4592569271665994
-2.348783682014436 0.1925359642490563 0.27249200233629156 -0.9436404658023212 0.03462145482716777 0.35266707162002436 79.72994068168741 0.4873857478144872 0.0 0.0 -132.5279906444801 -3.2195513124814283
-2.0042447917187225 0.19641598295245827 0.2635331308758974 -0.9566094502626914 0.032284722415482664 0.3833723335675997 98.41088329438456 0.7297434140838145 0.0 0.0 -132.32060070160506 -3.75401365138592
-2.156243148440943 0.18106651424159984 0.23927568549200284 -0.9163890846858531 0.03287505056309139 0.3794834949814419 87.26167188754783 0.7330891228640669 0.0 0.0 -132.19635104662916 -3.6480441368236702
-2.1986755815182644 0.2009980810018383 0.2711686764067799 -0.926779428308214 0.03253179875583099 0.34057976047554156 85.35001850054776 0.741695404150231 0.0 0.0 -132.06775380663342 -3.7410167762922466
-2.423121951005462 0.19498698792213548 0.2667222171350849 -0.9103884787973473 0.03579720219546691 0.35948336656647595 83.26010520068233 0.5455117601702414 0.0 0.0 -132.03429534592922 -3.3572166241485686
-1.972411469122562 0.1978580702433751 0.23582330517608685 -0.9508290377950637 0.03157545811979446 0.3908335841934902 85.60200698949593 0.6686281917896981 0.0 0.0 -131.93415913355162 -3.5088034628624234
-1.8801567556475574 0.1893017106759264 0.2489847162471866 -0.951720946468448 0.03500380327644072 0.3788654690618959 92.84037855997846 0.5396231107312318 0.0 0.0 -131.83792343961073 -3.405169193181746
-1.9595156828190972 0.18797769169332362 0.2672056331469279 -1.0408011565802493 0.03127640764240408 0.41146325288982255 90.86045554261723 0.7231336200534366 0.0 0.0 -131.74872124767032 -3.5981362201761664
-2.1211202922667853 0.20701432408551348 0.2654494898419825 -0.9702708268577056 0.036603885715740976 0.38783723972884676 86.5969882157193 0.5836865082767362 0.0 0.0 -131.63208620470294 -3.391798908848222
-2.2308921392884367 0.21702867084341615 0.2941285327608776 -0.9802496802322036 0.033014162717178365 0.41701488525990954 80.04151301038283 0.5914593830883493 0.0 0.0 -131.37868168089247 -3.257729035520183
-2.3476494540774215 0.19147930361945587 0.2564067955367326 -0.9684488974154648 0.032774444533988555 0.3913607540191202 83.58428347562709 0.7141049933291426 0.0 0.0 -131.33763142353445 -3.5494736124631325
-2.1896929676203847 0.23489096435970735 0.2852259292363092 -0.9578655233592914 0.030717794400236316 0.40731292390815677 83.70433467038755 0.6410077506198607 0.0 0.0 -131.3192090857197 -3.405114815162113
-2.254604305816203 0.22210914118061953 0.26597693381343307 -0.9384269468112156 0.035240239901893934 0.33711932306822506 80.97832519966018 0.532789147433658 0.0 0.0 -131.31484342811274 -3.3674432571099473
-2.351907520425502 0.19648120451205903 0.28859764443061 -1.150834274112852 0.030211873943600788 0.3727807621668776 66.78003794022163 0.5614652430980707 0.0 0.0 -131.3067347498849 -3.130791823748957
-2.3007605489646217 0.1852058791925031 0.29878504763376723 -1.034645815046906 0.030052959241269685 0.3351791155383225 72.78725995969614 0.6116894809730965 0.0 0.0 -131.19347823005933 -3.4044545119417595
