isot,filter,mag,err
2023-02-25T07:12:00.000,ps1__g,18.575825380638328,0.05
2023-02-25T16:48:00.000,ps1__g,18.004710308634913,0.05
2023-02-26T09:36:00.000,ps1__g,18.30500758979702,0.05
2023-02-27T00:00:00.000,ps1__g,18.638487337804108,0.05
2023-02-27T07:12:00.000,ps1__g,18.928342282360152,0.05
2023-02-28T04:48:00.000,ps1__g,19.889974881957123,0.05
2023-03-01T16:48:00.000,ps1__g,20.94819622599133,0.05
2023-03-02T00:00:00.000,ps1__g,21.130019681044516,0.05
2023-03-02T16:48:00.000,ps1__g,21.58060744427153,0.05
2023-03-04T09:36:00.000,ps1__g,22.706318625006748,0.05
2023-03-04T19:12:00.000,ps1__g,22.936784460095065,0.05
2023-02-26T02:24:00.000,ps1__r,17.447460749997546,0.05
2023-02-27T12:00:00.000,ps1__r,18.16760301806348,0.05
2023-02-28T07:12:00.000,ps1__r,18.967843697700573,0.05
2023-03-01T07:12:00.000,ps1__r,19.681446871405292,0.05
2023-03-01T09:36:00.000,ps1__r,19.742656078076998,0.05
2023-03-03T09:36:00.000,ps1__r,20.82973016516159,0.05
2023-03-03T21:36:00.000,ps1__r,21.0733020082493,0.05
2023-03-04T21:36:00.000,ps1__r,21.589847190432195,0.05
2023-03-05T02:24:00.000,ps1__r,21.69924445934517,0.05
2023-03-06T00:00:00.000,ps1__r,22.175779962485617,0.05
2023-03-06T07:12:00.000,ps1__r,22.323635214409833,0.05
2023-03-06T12:00:00.000,ps1__r,22.43585321772952,0.05
2023-03-08T04:48:00.000,ps1__r,23.275210623033125,0.05
2023-03-09T16:48:00.000,ps1__r,23.99717709081616,0.05
2023-02-25T19:12:00.000,ps1__i,16.36892756503263,0.05
2023-02-26T12:00:00.000,ps1__i,15.93434454481265,0.05
2023-03-01T19:12:00.000,ps1__i,18.849556748934898,0.05
2023-03-03T00:00:00.000,ps1__i,19.680405713669415,0.05
2023-03-03T04:48:00.000,ps1__i,19.803174019718767,0.05
2023-03-05T00:00:00.000,ps1__i,20.773303662297877,0.05
2023-03-05T09:36:00.000,ps1__i,20.895378124316302,0.05
2023-03-05T14:24:00.000,ps1__i,21.049103521641626,0.05
2023-03-07T19:12:00.000,ps1__i,22.027772597363622,0.05
2023-03-09T00:00:00.000,ps1__i,22.49471689786109,0.05
2023-03-09T21:36:00.000,ps1__i,22.979982888890135,0.05
2023-03-10T21:36:00.000,ps1__i,23.359835122338836,0.05
2023-03-11T04:48:00.000,ps1__i,23.481296296391385,0.05
2023-03-11T07:12:00.000,ps1__i,23.52913653114074,0.05
