2massj,2massh,2massks
14.045472349170932,26.755063944614825,59.212148612805976
16.020722223235982,23.78765259988082,44.69212674801417
16.555702572930638,20.817920105912677,30.786415078459328
16.492362528450467,19.94050385954092,28.352261112808492
15.738086418287033,18.50593962105834,26.884326803008932
15.379298671178411,17.976132031205022,25.001063260293748
14.341679209794602,17.475792068512085,23.19933364155013
14.247807698975993,17.406523386773276,22.319714976354337
13.932997925164106,17.359938367289576,21.60297576264281
13.522920325012311,17.257499194927693,20.08560854809982
13.106425533409048,17.14862540714652,18.828920515911772
13.125294203838209,17.1225756680386,18.037152000448415
12.858791977713267,17.102475149432383,17.461142524762003
13.431634669371505,17.074977334126054,17.084182932407607
13.831042375875281,17.042794674080078,16.897710191188295
13.992506902678937,16.9871095878029,16.84749083507809
14.07705687996394,16.927856270801264,16.8773692283104
14.409511037180792,16.854956946292408,16.835031648126996
14.787944767527048,16.77338892877299,16.86894858116601
14.924941826063762,16.731428734878136,16.795408772396915
15.012362876326563,16.692738421509677,16.761372812035997
15.191004083606344,16.674791075389113,16.78839040061896
15.390805249348983,16.65703625411577,16.8967231191002
15.453264919604987,16.652447966727877,16.870844665148855
15.480043648636045,16.651591719588204,16.914390657774394
15.559802070484622,16.666491694558903,16.922297343589072
15.654867131111466,16.685943881660844,16.95509295547591
15.742892295138756,16.721888872651316,16.939243827039533
15.828668838491865,16.762398822072317,16.959425842549706
15.936425385520451,16.794892130816276,16.947686368902854
16.051905374115623,16.824398512184494,16.97264050820742
16.036767562409302,16.876087988536447,16.92235747912796
15.97134882828648,16.935577540375235,16.925300548410746
16.097328887439755,16.973765648438235,16.933818682900732
16.232612226737334,17.001244647490154,16.934320569364566
16.29449070442236,17.02804854160583,16.938100485218857
16.337063536814302,17.054922519397113,17.013168767090242
16.3560980028915,17.07936393597506,17.016828874181726
16.356833692036567,17.099438280500344,16.974266105167086
16.434578015383256,17.1134044689097,16.995118719978198
16.527260554273553,17.122841284525173,17.05421884800755
16.581957929187578,17.14626886739089,17.02567058486391
16.60251375963847,17.178211500873097,17.02375361878663
16.639466895439934,17.198955462572727,17.03448591463916
16.6510364947562,17.21207154169607,17.023034700805663
16.69655812529608,17.23170719819793,17.018434455316864
16.721841623265007,17.25537229419303,17.01846807261432
16.74399815689652,17.282775042379097,17.002810797862864
16.795818415948787,17.311849144607695,17.025720589069778
16.858189272746664,17.327634512079584,17.06177990872468
16.92882775308841,17.333621637939615,17.126964860806922
16.992448779924313,17.354281432942734,17.16010922452755
17.04159051861688,17.387452964499374,17.133105646330513
17.09878739100428,17.415084442747883,17.16687150978577
17.149356918975748,17.43769934967757,17.25566468454975
17.168307960054396,17.458327465605386,17.322875789725593
17.16341107131665,17.47702258338461,17.36908916513653
17.172137231968,17.500349151241537,17.394820244352374
17.20773877357341,17.52782924792249,17.406496789279213
17.26242167121432,17.54821531013087,17.427799867108238
17.320924086081714,17.560808535745657,17.46319408928473
17.371922858133228,17.577717172463124,17.505108752131186
17.4314907814079,17.600765787044622,17.543272698539905
17.493133901072433,17.62356913861167,17.602907684356893
17.562213286531126,17.64542246692274,17.681367048442507
17.581244223874485,17.66783103719498,17.73576705759197
17.543226546778598,17.691598271253312,17.75655781246666
17.533659926476005,17.71354693418616,17.78498907195047
17.56690031285556,17.734079037764744,17.825187988652342
17.635398427330067,17.756314189633663,17.867800885968258
17.752879724184904,17.781312302506162,17.913641112552185
17.82650496106065,17.806523658040504,17.95756436108696
17.839746257795102,17.831723327657976,17.998129516945056
17.84957740074897,17.85454692524991,18.030795026132843
17.87993922143398,17.873516566314994,18.054353921437226
17.920375138367966,17.894856080331476,18.0938328045302
17.981493925198784,17.923820376412586,18.14227454636149
18.024556633012764,17.95188345960766,18.186886764910387
18.02735595362166,17.977803244784823,18.222959500519174
18.030907649810466,18.007146835802914,18.27130599446824
18.036286478258,18.045434551318458,18.349459117444468
18.07564094962389,18.078200532903548,18.405338126502393
18.199292252639005,18.097163088586704,18.402122179963456
18.305999157052938,18.11633705621745,18.41846761541226
18.406652214175956,18.136126054881117,18.49172022714309
