ps1__g,ps1__r,ps1__i,ps1__z,ps1__y
20.818297568992396,20.62122246814822,15.689175936090216,24.88275979124664,22.851406405943692
19.721459440337952,20.3743933928503,16.80708561967132,21.48479253930811,21.405283765042746
18.194477226199314,19.860649307823685,16.88014103632616,18.182458905844896,19.529926767162433
17.83195247182665,18.911583360242332,16.060031603868374,17.621385972587877,18.705505058778037
17.19576951026277,17.904403933846176,14.37005388266737,17.186121640639627,17.652889478885996
17.003890232251738,17.53380455153073,14.137215344258692,16.90055396896703,17.14260621485539
16.74848374767129,17.193163664812545,13.498789286006033,16.66505779010205,16.62604934035273
16.748735202776775,17.05479374314156,13.2810958461918,16.62381126272455,16.29884912548206
16.649553832744026,16.909273418038698,13.047880723047975,16.61059160959278,15.93218423141456
16.723192426669883,16.843083198327182,12.829580430509278,16.468526851367137,15.739493367346718
16.812793683497926,16.756089994567937,12.612898006318968,16.323321289816715,15.513707806523275
16.974005508080047,16.85005915472464,12.782945639523735,16.134088543111254,15.381156535594748
17.143052921105735,16.93279352025327,12.968747451058952,15.939949218658132,15.235451612440851
17.337074477667066,16.976157555660922,13.260041920879335,16.09907880887827,15.226483727486517
17.534391091136698,17.014825596836843,13.539649611105482,16.31038055178034,15.235936626870945
17.64624436451018,17.067187839301024,13.762151661402513,16.4312395129419,15.359252774845512
17.744817389169782,17.121678039774352,13.976360566142187,16.540774231831442,15.48736940848299
17.867104567608592,17.1511263699196,14.229250007375104,16.612290776584622,15.56119823141865
17.993656404291137,17.169994843778788,14.489095601054519,16.67967841896703,15.613029547439183
18.066901112556796,17.211467831978254,14.679029091949467,16.754643141501234,15.718132439940433
18.129199867087884,17.246386937047248,14.854607004795266,16.8310533079957,15.828725061895945
18.227007578051143,17.330689383192897,15.030529229848355,16.89428693371109,15.90290935430491
18.333052153187133,17.427026699093158,15.206531323564711,16.954464052348584,15.963131839676187
18.430763316069303,17.490846193943014,15.399003349738642,17.02102983672487,16.072732640499144
18.52630948146271,17.54621764868997,15.595754218879268,17.089255378816212,16.195533192754006
18.620345862398437,17.65459374511188,15.802111710208468,17.170445716771287,16.296095151234216
18.713946043649003,17.7782836884163,16.011244700750662,17.255614063417596,16.380826428453595
18.78582072722441,17.881264087786064,16.091947510367763,17.354093091360518,16.488106467991987
18.850756047055143,17.977629630249087,16.13162830269624,17.45906964902764,16.591393686267324
19.026879870669013,18.08487734822668,16.26793407405261,17.52114968895053,16.694880726035894
19.18234521511711,18.195948898444932,16.43819240476306,17.56788934060925,16.78071010052227
19.319380416110974,18.29827859720958,16.552730569953614,17.610818790783185,16.855068487570684
19.321196862314835,18.397243147015203,16.64581942798179,17.652281515558244,16.9277242356957
19.304979654300475,18.493248578606583,16.76507322960207,17.70199334640197,17.00835006467627
19.304277989424904,18.57328714049043,16.89532202382734,17.761488278665112,17.0810864211854
19.38377502928338,18.677714874217287,16.945413308687876,17.798603678957008,17.155551037546594
19.499949625901507,18.796249481176375,16.958845876812447,17.8303710403443,17.233060040293275
19.648761650785573,18.918552685669656,17.08000330379088,17.86199752766891,17.312456906164602
19.81377621773187,19.023250981570868,17.254639716383792,17.89209799949129,17.392790983798925
19.853799387270037,19.107393717315915,17.392448883334435,17.9140800181197,17.450324432039967
19.8266141524806,19.158012716074566,17.48687500645051,17.93276514640286,17.49559788518564
19.902754301232374,19.200612228888815,17.58797482044879,17.96450428497104,17.549274789275522
20.008896939168647,19.238926843983087,17.700619501741667,18.006600199593016,17.607836687820154
20.07687779951528,19.32315830780083,17.824663607290038,18.03967796762659,17.64164122035749
20.132307530130092,19.432405975845104,17.9060353679385,18.067933718231565,17.659911567289342
20.177145844440297,19.486224411605846,17.95775871594467,18.09125751860114,17.68888546020111
20.147925314785283,19.490937932814568,18.011386343165437,18.110356383563712,17.725099025068985
20.179523459042358,19.52783727427871,18.078164402819276,18.128619070588282,17.77414924596704
20.128630211786824,19.55920153518852,18.15452040724243,18.14773928533112,17.832548876711915
20.131918695888913,19.58850679489506,18.233138804143493,18.16562775993962,17.866388549419412
20.266328547267623,19.590460823878324,18.313530049348216,18.18435640014441,17.875446497992122
20.344651983445665,19.613372625982272,18.368234223647562,18.196696558479516,17.88798184961464
20.38027327731206,19.668216519080218,18.40129577315165,18.206269539306362,17.90188126269185
20.4180210112182,19.703640550418502,18.396740482008823,18.22215939188823,17.928027466571432
20.457694256941878,19.715133281135895,18.358122781463386,18.2402526295823,17.95339594956124
20.45173298071766,19.72584765741579,18.446729723771035,18.26573389439119,17.985491136853792
20.3513549829405,19.738058101784606,18.629477909172355,18.29840315367018,18.023293206328546
20.349296975735697,19.752225405836896,18.76646465899331,18.319105522677056,18.041643281910716
20.48023522791896,19.763251091796416,18.860810221636267,18.32729908003341,18.056045757346517
20.578222155255418,19.794107619675685,18.91525320465469,18.34583329266752,18.075697587068916
20.65049123476607,19.852247063711033,18.947682500783127,18.375981667369807,18.101245257025813
20.68818109989088,19.877800716153097,19.00733350451772,18.38988787581207,18.129953972196223
20.70674408053008,19.87408841605837,19.076586909156166,18.3850610480798,18.150347224381665
20.752086811470406,19.8969814005494,19.11980470927304,18.39494334562325,18.166991311462507
20.811073120251244,19.94705178503174,19.140337090090032,18.423338567104718,18.19087889113134
20.885873949263512,19.959057786449232,19.165720629149416,18.45115599493246,18.21030265959648
20.887979219292,19.97419412475162,19.203389039441948,18.48388348861961,18.234832560041294
20.769310639748394,19.966973375809566,19.18116057939664,18.50438946215168,18.262686692301017
20.75812252274251,19.964578047072052,19.24964092259712,18.49757073911826,18.293509207990592
20.808014700338926,19.96460500205926,19.327367286275496,18.503537059190705,18.30594591878809
20.895777911787572,20.0021148975188,19.3568545104367,18.512568577346503,18.30487062443664
20.92844008247189,20.03807172096173,19.36123884654522,18.52794008188715,18.31309086699214
21.00448037938949,20.077061057150363,19.484168569032832,18.555383951231164,18.342840795396647
21.019758033103386,20.10764601858347,19.558360040615106,18.581674180642153,18.36634937365603
21.079233910954976,20.115213349250553,19.600749559519016,18.60351477347971,18.40324026612877
21.02419326671445,20.140774126406583,19.625911140367197,18.61886991150802,18.424162246752886
20.98363178100744,20.223422079932895,19.69142611892867,18.6167223532908,18.45102905219646
20.882251443983925,20.241033384745165,19.756717076019058,18.62716220872891,18.467666183191987
21.106911220420923,20.218992646630074,19.872399233062367,18.66734805833984,18.456631573023685
21.17853925894216,20.212893232241115,19.893370093986103,18.706740428452775,18.445611535889245
21.32896067497958,20.251819539732956,19.848396337156974,18.733656524242363,18.462085017077275
21.47189868201771,20.293522986264065,19.833059334478378,18.762096806666108,18.477247209220316
21.547813866941006,20.34739050895552,19.926220425025612,18.77555922727757,18.488930449600225
21.539531737497416,20.38080314199719,19.886743389609755,18.78870599909169,18.50438384228991
21.61675343678034,20.38258694228617,20.000654173173178,18.80216815269638,18.530805208624667
21.574467441827892,20.395286470200734,20.098687885692797,18.826004490942776,18.56264249064078
21.60363877907107,20.445838929251217,20.139842092784114,18.871226658517358,18.610555399037302
21.560445908538092,20.45024749435595,20.18061618300381,18.912736896671973,18.644059578902596
21.691574968292826,20.478948791546248,20.25270791152159,18.938597434813335,18.641707746901353
21.658656119341604,20.499537365810212,20.239574942133657,18.964458716646302,18.645714264319864
21.639960821459265,20.520379797671104,20.40907586116453,18.99193092357754,18.66934875780897
21.496941643035303,20.531683744268193,20.356502860766977,19.02459438917164,18.672833557617672
21.825450733337682,20.597082062681814,20.40140011012824,19.052888324723682,18.688700733953688
21.766142312491233,20.615677723935796,20.40752843922872,19.08589946330998,18.708198787768893
21.819562092348306,20.70058151931361,20.52415819721324,19.08726853961612,18.745919240372224
21.686093505755352,20.723672355045935,20.507948781192535,19.101378705267436,18.783968751605997
21.789117282408498,20.77694741365945,20.601795700187218,19.13689134745987,18.82375407772927
