log10_mej log10_vej log10_Xlan luminosity_distance timeshift em_syserr Ebv log_likelihood log_prior
-1.659723707833293 -0.691617116395578 -3.216500883626482 24.972520143688676 0.0 1.0 0.0 -164.01022094280577 -9.210413249968195
-1.659723707833293 -0.691617116395578 -3.216500883626482 24.972520143688676 0.0 1.0 0.0 -164.01022094280577 -9.210413249968195
-1.8505110939689544 -0.6985184453518629 -3.401790522785957 22.786769318694017 0.0 1.0 0.0 -164.0099799617267 -9.118817298394994
-1.8505110939689544 -0.6985184453518629 -3.401790522785957 22.786769318694017 0.0 1.0 0.0 -164.0099799617267 -9.118817298394994
-1.882436881801968 -0.7024950484464016 -3.386885667141282 20.320158362764356 0.0 1.0 0.0 -164.00696380270566 -9.004250640032547
-1.665116638994406 -0.6917672681914269 -3.211418236355467 24.674900376660826 0.0 1.0 0.0 -164.0042743764034 -9.198423771800874
-1.9876496352016568 -0.6923183521923824 -3.235040804452047 17.812548297848135 0.0 1.0 0.0 -164.00393812336543 -8.87254039339284
-2.1379313785099683 -0.7093219933964736 -3.2911739353467953 13.931196010026461 0.0 1.0 0.0 -164.00166363084904 -8.62676786659609
-1.7843907555175487 -0.6969179883565693 -3.281979307746833 20.760918483718967 0.0 1.0 0.0 -163.99465387853382 -9.025709524182211
-2.0292617433447866 -0.710531803189187 -3.2226268188657663 16.078619275389443 0.0 1.0 0.0 -163.99452108969643 -8.770127618015266
-2.0292617433447866 -0.710531803189187 -3.2226268188657663 16.078619275389443 0.0 1.0 0.0 -163.99452108969643 -8.770127618015266
-1.7755385326100623 -0.6888033143389989 -3.2591686587862103 21.02899997195652 0.0 1.0 0.0 -163.99425526741825 -9.038539660042511
-1.7755385326100623 -0.6888033143389989 -3.2591686587862103 21.02899997195652 0.0 1.0 0.0 -163.99425526741825 -9.038539660042511
-1.8934556435243288 -0.7008450280453176 -3.3709895816530064 21.93432843364579 0.0 1.0 0.0 -163.99366257603182 -9.08069014185867
-1.8934556435243288 -0.7008450280453176 -3.3709895816530064 21.93432843364579 0.0 1.0 0.0 -163.99366257603182 -9.08069014185867
-1.9942477718920921 -0.7051630297217657 -3.102803955000253 16.6779597555185 0.0 1.0 0.0 -163.99233702918642 -8.806725296543357
-1.8766279424165981 -0.6975848725786666 -3.195074182655561 22.07073869003635 0.0 1.0 0.0 -163.98924778091524 -9.086889913941384
-1.7394091908246745 -0.6904919828153016 -3.2186947404414576 21.777814749837948 0.0 1.0 0.0 -163.9883189230685 -9.073529003499004
-1.7394091908246745 -0.6904919828153016 -3.2186947404414576 21.777814749837948 0.0 1.0 0.0 -163.9883189230685 -9.073529003499004
-1.8445759321037816 -0.7092335373554612 -3.3316608851578886 22.492636568505407 0.0 1.0 0.0 -163.98354768913973 -9.105825215935473
-2.167100146246011 -0.710817636395038 -3.2483775976789175 12.679335604067447 0.0 1.0 0.0 -163.9798815204943 -8.532610774390243
-2.080708173458183 -0.7047436925876394 -3.2880837190472443 14.317673870382784 0.0 1.0 0.0 -163.97960534283484 -8.654131933028248
-2.138524941572761 -0.7024713193059182 -3.2289763268488594 13.009587295516463 0.0 1.0 0.0 -163.97592405267403 -8.558323793833644
-2.138524941572761 -0.7024713193059182 -3.2289763268488594 13.009587295516463 0.0 1.0 0.0 -163.97592405267403 -8.558323793833644
-1.9711100887817574 -0.7027666417646086 -3.34546719166757 17.710295490442505 0.0 1.0 0.0 -163.97460052176868 -8.866783360513814
-2.0263273463946687 -0.694327991391072 -3.143087332994641 15.572280728621907 0.0 1.0 0.0 -163.9709501183593 -8.738129681277256
-2.0263273463946687 -0.694327991391072 -3.143087332994641 15.572280728621907 0.0 1.0 0.0 -163.9709501183593 -8.738129681277256
-1.8443793078932273 -0.6895045369169397 -3.192125998376669 19.12032383960581 0.0 1.0 0.0 -163.95896195081596 -8.943389068607205
-1.8443793078932273 -0.6895045369169397 -3.192125998376669 19.12032383960581 0.0 1.0 0.0 -163.95896195081596 -8.943389068607205
-1.6572477075178664 -0.6920570260495627 -3.209162305348631 25.275882629629063 0.0 1.0 0.0 -163.95864158470644 -9.22248790925989
-2.1068878909122057 -0.7052934468439764 -3.1281744014227364 14.059846191303295 0.0 1.0 0.0 -163.9540838176938 -8.635960170780077
-2.1068878909122057 -0.7052934468439764 -3.1281744014227364 14.059846191303295 0.0 1.0 0.0 -163.9540838176938 -8.635960170780077
-1.9879025052819728 -0.6909405679609091 -3.2611250719812173 17.209173671529143 0.0 1.0 0.0 -163.95307795378943 -8.838079818542639
-2.042856018638945 -0.7123304002429272 -3.252351809227859 16.551379883483847 0.0 1.0 0.0 -163.94884830915336 -8.799106698902488
-2.057071430647607 -0.7014213919265397 -3.097752541712315 14.675234240301467 0.0 1.0 0.0 -163.9465026569273 -8.678798551356683
-2.057071430647607 -0.7014213919265397 -3.097752541712315 14.675234240301467 0.0 1.0 0.0 -163.9465026569273 -8.678798551356683
-1.7671168696349424 -0.6964741813098756 -3.206952256484728 20.87954221964917 0.0 1.0 0.0 -163.94605823207706 -9.031407062337298
-1.7671168696349424 -0.6964741813098756 -3.206952256484728 20.87954221964917 0.0 1.0 0.0 -163.94605823207706 -9.031407062337298
-1.9363176899680514 -0.6915126291647098 -3.293060191863007 17.686534767952157 0.0 1.0 0.0 -163.9457709374959 -8.86544082640069
-1.9572896905291386 -0.6945062377022893 -3.103033569431947 17.98626464475307 0.0 1.0 0.0 -163.9450822243564 -8.882245615224031
-1.9698443624012332 -0.6918650337622447 -3.2134994790977345 16.616384044457828 0.0 1.0 0.0 -163.94414409969022 -8.803026423146997
-1.8465477339634906 -0.7068725802969169 -3.275227637590371 20.487550315125052 0.0 1.0 0.0 -163.93943417701772 -9.01245462387028
-1.8465477339634906 -0.7068725802969169 -3.275227637590371 20.487550315125052 0.0 1.0 0.0 -163.93943417701772 -9.01245462387028
-2.0982705599139053 -0.710687975082892 -3.2722677160990052 14.204957244720386 0.0 1.0 0.0 -163.9388435970244 -8.646228229335758
-2.0982705599139053 -0.710687975082892 -3.2722677160990052 14.204957244720386 0.0 1.0 0.0 -163.9388435970244 -8.646228229335758
-1.938164764748076 -0.6989951637156091 -3.0748693177074093 18.56083422111923 0.0 1.0 0.0 -163.93331011214426 -8.913690897516043
-1.9781640408823522 -0.7103246716303238 -3.172717742224136 18.046242410249036 0.0 1.0 0.0 -163.9321819081766 -8.88557471029911
-1.697520990504584 -0.6965510510485338 -3.146855445079251 24.505831434243206 0.0 1.0 0.0 -163.9288084297858 -9.191548330862675
-1.697520990504584 -0.6965510510485338 -3.146855445079251 24.505831434243206 0.0 1.0 0.0 -163.9288084297858 -9.191548330862675
-1.9930746719573023 -0.693248337684379 -3.3088850968491172 16.78497088690793 0.0 1.0 0.0 -163.92272162812503 -8.81312111986922
-1.9930746719573023 -0.693248337684379 -3.3088850968491172 16.78497088690793 0.0 1.0 0.0 -163.92272162812503 -8.81312111986922
-1.700053768920264 -0.7003736288332332 -3.315988840210216 24.289582292915814 0.0 1.0 0.0 -163.9202745615708 -9.182684770106963
-1.700053768920264 -0.7003736288332332 -3.315988840210216 24.289582292915814 0.0 1.0 0.0 -163.9202745615708 -9.182684770106963
-2.0873527626353034 -0.7097095389880965 -3.1326395583043123 14.228941442411642 0.0 1.0 0.0 -163.91996206929517 -8.647915244095392
-1.9145805405838208 -0.6997347897893882 -3.3189941556272666 21.44814827151709 0.0 1.0 0.0 -163.91901866396927 -9.058275537888884
-2.0494528988727967 -0.7027933666420956 -3.2419869714596024 14.806501144097735 0.0 1.0 0.0 -163.91820058991055 -8.687703574723383
-1.734653596701365 -0.6967707739281275 -3.111626938176303 23.125775533734643 0.0 1.0 0.0 -163.9164859208294 -9.133585043339586
-1.734653596701365 -0.6967707739281275 -3.111626938176303 23.125775533734643 0.0 1.0 0.0 -163.9164859208294 -9.133585043339586
-1.7464694131794305 -0.7073714251468057 -3.2524438597273235 23.919605649086073 0.0 1.0 0.0 -163.91144623522476 -9.167335666613816
-2.103306177733275 -0.7100584525747895 -3.2438862811667484 13.843014874698607 0.0 1.0 0.0 -163.89995771034597 -8.62041798814307
-1.7211796949217208 -0.6938818776083513 -3.136894557437312 23.6123821875077 0.0 1.0 0.0 -163.89798688439578 -9.154408467312626
-1.7211796949217208 -0.6938818776083513 -3.136894557437312 23.6123821875077 0.0 1.0 0.0 -163.89798688439578 -9.154408467312626
-1.663812577368621 -0.7004346990750518 -3.2634401032274765 26.92322241440753 0.0 1.0 0.0 -163.89386088886053 -9.285626424880537
-1.663812577368621 -0.7004346990750518 -3.2634401032274765 26.92322241440753 0.0 1.0 0.0 -163.89386088886053 -9.285626424880537
-1.9165034444081614 -0.6943493664809985 -3.3163455275401956 20.838149318239395 0.0 1.0 0.0 -163.89251391030677 -9.029422632544206
-1.607797024487791 -0.6977030704638185 -3.2584762012466495 27.53941446250472 0.0 1.0 0.0 -163.89185097718712 -9.30825545563703
-1.607797024487791 -0.6977030704638185 -3.2584762012466495 27.53941446250472 0.0 1.0 0.0 -163.89185097718712 -9.30825545563703
-2.1396287170795953 -0.7067205471219784 -3.2224648131082834 12.763864144486833 0.0 1.0 0.0 -163.88786977389117 -8.539255288621636
-2.1396287170795953 -0.7067205471219784 -3.2224648131082834 12.763864144486833 0.0 1.0 0.0 -163.88786977389117 -8.539255288621636
-1.9910688651449893 -0.696724833349891 -3.1000930162963325 16.41709419798624 0.0 1.0 0.0 -163.87827984443012 -8.790960345037323
-1.816029291637057 -0.6977327575197005 -3.416802825970332 23.082716214210745 0.0 1.0 0.0 -163.87658890581002 -9.131721345549051
-1.816029291637057 -0.6977327575197005 -3.416802825970332 23.082716214210745 0.0 1.0 0.0 -163.87658890581002 -9.131721345549051
-2.1440952145031646 -0.707672938399009 -3.2181701267943037 13.437722875374236 0.0 1.0 0.0 -163.86544065444892 -8.590703115734202
-1.9608213314691687 -0.6913722695358127 -3.1662001147626837 18.01683308744661 0.0 1.0 0.0 -163.86537953605372 -8.883943716330018
-1.7530531410012706 -0.7027047727644775 -3.2756009815773197 25.53827764481675 0.0 1.0 0.0 -163.86433647558286 -9.232815634683767
-1.7063102776368937 -0.6956989028065346 -3.139836386294606 23.92667882081056 0.0 1.0 0.0 -163.86400105194951 -9.167631328935537
-1.9976788756990262 -0.7044782103502112 -3.1734720889802093 16.17608113166986 0.0 1.0 0.0 -163.86320869509794 -8.77617090173327
-1.8712146262830274 -0.6970850082765379 -3.1251610154274907 21.30500302776572 0.0 1.0 0.0 -163.8629686757191 -9.051579152976636
-2.0257312868439366 -0.6948435268589952 -3.3071900179776 16.35163303062415 0.0 1.0 0.0 -163.8600749994567 -8.786964995814017
-1.6857110925206507 -0.6992565198077043 -3.341036767675325 25.347476684528356 0.0 1.0 0.0 -163.85585210019843 -9.225316409920497
-1.9545139924865866 -0.7036459378993456 -3.1097043172434944 17.366111465798653 0.0 1.0 0.0 -163.85506628108146 -8.847157914149879
-1.9545139924865866 -0.7036459378993456 -3.1097043172434944 17.366111465798653 0.0 1.0 0.0 -163.85506628108146 -8.847157914149879
-1.9417870636055632 -0.7068747899033399 -3.345574027014284 19.45476628025437 0.0 1.0 0.0 -163.85422716825138 -8.960729316922762
-1.7807640110798366 -0.7009580937696736 -3.263715332415374 24.985658015555803 0.0 1.0 0.0 -163.84821973771466 -9.210939204782964
-1.717376317098215 -0.7051312168877035 -3.231672804186098 24.49025186829794 0.0 1.0 0.0 -163.8479060349716 -9.190912379357158
-1.7984633575718316 -0.7038066605817848 -3.3069968621909718 24.689346168991964 0.0 1.0 0.0 -163.84268935779764 -9.199009045303637
-1.9877856481488396 -0.7081708848138422 -3.2243302049520075 17.03452868113637 0.0 1.0 0.0 -163.84055115035017 -8.827879606963505
-1.7321656826744607 -0.693411542617659 -3.378338198202579 23.954015447439183 0.0 1.0 0.0 -163.8387583963911 -9.168773193313932
-1.7321656826744607 -0.693411542617659 -3.378338198202579 23.954015447439183 0.0 1.0 0.0 -163.8387583963911 -9.168773193313932
-2.0457259449687477 -0.7036381912318745 -3.3054885962341194 16.915617373155953 0.0 1.0 0.0 -163.83853807622995 -8.820874524036924
-2.0457259449687477 -0.7036381912318745 -3.3054885962341194 16.915617373155953 0.0 1.0 0.0 -163.83853807622995 -8.820874524036924
-1.8758273363040803 -0.7081731161612401 -3.268783376593806 22.39078777250462 0.0 1.0 0.0 -163.83424614568142 -9.101286838023805
-1.8758273363040803 -0.7081731161612401 -3.268783376593806 22.39078777250462 0.0 1.0 0.0 -163.83424614568142 -9.101286838023805
-1.7186699842420157 -0.6909369261831857 -3.3066896504868133 23.18251780753031 0.0 1.0 0.0 -163.8324321925424 -9.136035675746836
-1.7186699842420157 -0.6909369261831857 -3.3066896504868133 23.18251780753031 0.0 1.0 0.0 -163.8324321925424 -9.136035675746836
-1.987303100406638 -0.6912597022758968 -3.2654432368152175 17.101512237455992 0.0 1.0 0.0 -163.83039731471692 -8.831804118446929
-1.889993666244953 -0.6921046867251486 -3.107025274626568 19.622597550908548 0.0 1.0 0.0 -163.82612475853233 -8.96931906229621
-1.9755308089451895 -0.7093093546309759 -3.2055902515879655 17.597916424392267 0.0 1.0 0.0 -163.81963795377112 -8.860417733967846
-1.9755308089451895 -0.7093093546309759 -3.2055902515879655 17.597916424392267 0.0 1.0 0.0 -163.81963795377112 -8.860417733967846
-1.6433774292208438 -0.6948446925974499 -3.2919724681590647 25.95140306748676 0.0 1.0 0.0 -163.81708112822687 -9.24886290017102
-1.673982117812582 -0.6963265894227788 -3.336528782226159 25.429895303303134 0.0 1.0 0.0 -163.81674524325638 -9.228562686280522
-1.673982117812582 -0.6963265894227788 -3.336528782226159 25.429895303303134 0.0 1.0 0.0 -163.81674524325638 -9.228562686280522
-1.8074709300965823 -0.6933043540050852 -3.326374516234303 23.75283955772921 0.0 1.0 0.0 -163.8095109352379 -9.160339307568831
-2.1349865029880988 -0.711151118880998 -3.2385618204533397 13.17674910388003 0.0 1.0 0.0 -163.80890759276062 -8.571091068832978
-1.7024829853670145 -0.6919038800428108 -3.2552965680053223 23.25116809587468 0.0 1.0 0.0 -163.80729776761459 -9.138992595363632
-1.7676972694037794 -0.7010247164226528 -3.1823342737339546 21.329780619153667 0.0 1.0 0.0 -163.80585322627567 -9.052741471255658
-1.9593974648345531 -0.6945189095741211 -3.310175034974778 17.315441700567863 0.0 1.0 0.0 -163.8028833731703 -8.844235911145013
-1.8875208502087641 -0.6888596342831412 -3.147952549131041 19.126374153229722 0.0 1.0 0.0 -163.79524636312325 -8.943705452190201
-2.033695994538501 -0.6941580849576308 -3.262726661041853 16.029882293090623 0.0 1.0 0.0 -163.78162058594927 -8.767091847590136
-1.7039487268322868 -0.7019631447895427 -3.327725272214714 24.973819995572928 0.0 1.0 0.0 -163.77870013432332 -9.210465299903422
-1.9347071003497232 -0.6891526210046544 -3.193454212102938 17.872054459755176 0.0 1.0 0.0 -163.7772221075137 -8.875875513442718
-1.9347071003497232 -0.6891526210046544 -3.193454212102938 17.872054459755176 0.0 1.0 0.0 -163.7772221075137 -8.875875513442718
-1.826229368400023 -0.7099866601608587 -3.220005563476164 22.627340537272097 0.0 1.0 0.0 -163.77657036697633 -9.111796157306198
-2.1156383314603393 -0.7097822608792772 -3.179909438722314 14.303735637145092 0.0 1.0 0.0 -163.77622286381586 -8.653157960426663
-1.8035988677785588 -0.6973571442350142 -3.1749699128939763 20.020076154981055 0.0 1.0 0.0 -163.7699967187491 -8.989372801734454
-2.082216007974975 -0.7097347271728649 -3.276901718217717 14.725676562983425 0.0 1.0 0.0 -163.76581546957473 -8.682229898944001
-2.064071733366071 -0.7096865988750709 -3.225103570929316 14.951766565975303 0.0 1.0 0.0 -163.76556009066672 -8.697466681713454
-1.9399448296238657 -0.6990724276446534 -3.3431760163163116 18.165429052529053 0.0 1.0 0.0 -163.76335836311037 -8.892157509041084
-2.0522618577397322 -0.7057811534314924 -3.106474173779131 15.165561685350479 0.0 1.0 0.0 -163.75966295636874 -8.711664402633224
-2.0522618577397322 -0.7057811534314924 -3.106474173779131 15.165561685350479 0.0 1.0 0.0 -163.75966295636874 -8.711664402633224
-2.0298655536687913 -0.707623323447035 -3.2324682737733266 15.777253357711908 0.0 1.0 0.0 -163.75903561114146 -8.751206465730657
-2.1217916072105707 -0.7108768513283543 -3.2415911596689764 14.373021899337532 0.0 1.0 0.0 -163.7577655714233 -8.657990194121602
-1.922718142216886 -0.7044388380917319 -3.1654549017322573 20.528012307514047 0.0 1.0 0.0 -163.74905156071017 -9.014427631330252
-2.032241360799585 -0.6991819421617673 -3.1306393897738385 15.135754469228143 0.0 1.0 0.0 -163.74605230582452 -8.709697014445553
-2.0505319710871555 -0.6976336757296184 -3.313022378306967 15.703781194308899 0.0 1.0 0.0 -163.7455403331972 -8.746538747668215
-1.736435491586736 -0.6991223144336938 -3.3656063063768764 25.422533934709467 0.0 1.0 0.0 -163.74204568243758 -9.228273167421527
-1.840813003352988 -0.6894417836074427 -3.153081255280803 20.92987994836404 0.0 1.0 0.0 -163.74082790216224 -9.033815024486849
-1.840813003352988 -0.6894417836074427 -3.153081255280803 20.92987994836404 0.0 1.0 0.0 -163.74082790216224 -9.033815024486849
-1.9385369770683636 -0.6910690752403166 -3.1486041634319974 17.484453061312355 0.0 1.0 0.0 -163.73102339426362 -8.853949313484492
-1.8621631636737304 -0.7003958441235261 -3.406896981547729 21.886151689057133 0.0 1.0 0.0 -163.7224125159428 -9.078491317753398
-2.0162366305343826 -0.69532724728591 -3.281739870367523 17.129375408258742 0.0 1.0 0.0 -163.71550977093557 -8.833432073716146
-2.01734019091815 -0.6949296152088333 -3.283241331421241 16.972370042439657 0.0 1.0 0.0 -163.70995110059056 -8.824223954125243
-1.9225149008493272 -0.6932447475188057 -3.106350065446347 17.79957733290265 0.0 1.0 0.0 -163.70661866150488 -8.871811935583073
-1.9225149008493272 -0.6932447475188057 -3.106350065446347 17.79957733290265 0.0 1.0 0.0 -163.70661866150488 -8.871811935583073
-1.793015513470785 -0.6896100751309504 -3.349969514814087 21.761148456712036 0.0 1.0 0.0 -163.70598807909485 -9.072763422846066
-1.6593427160032626 -0.69837894224886 -3.283873548024988 26.928514895048764 0.0 1.0 0.0 -163.70380224617065 -9.285822982351945
-1.6593427160032626 -0.69837894224886 -3.283873548024988 26.928514895048764 0.0 1.0 0.0 -163.70380224617065 -9.285822982351945
-2.100474438525765 -0.7091564928137577 -3.1493903155212157 14.448035732569 0.0 1.0 0.0 -163.69053617043403 -8.663195693765532
-1.9125915530017257 -0.6988354417375602 -3.3717423211725404 20.9763281952462 0.0 1.0 0.0 -163.69036657650767 -9.036031797034909
-1.949914871439741 -0.6932815631990255 -3.1107996389801738 17.485512827267236 0.0 1.0 0.0 -163.68947881386043 -8.854009923549631
-2.09179951677807 -0.7114793088291385 -3.266674469855242 14.740773918724784 0.0 1.0 0.0 -163.66684254280804 -8.683254613954844
-2.125470324156602 -0.7080440592306985 -3.2620031070176507 13.38391616878015 0.0 1.0 0.0 -163.66270879809204 -8.586690924034377
-2.125470324156602 -0.7080440592306985 -3.2620031070176507 13.38391616878015 0.0 1.0 0.0 -163.66270879809204 -8.586690924034377
-2.0638305033606295 -0.6983695889579775 -3.164254822160194 14.443543806988396 0.0 1.0 0.0 -163.65869184112032 -8.662884743261033
-2.025853178387943 -0.6962116415809119 -3.1601875077632586 15.360233551987477 0.0 1.0 0.0 -163.6571879311133 -8.724419156720952
-1.9104649600093548 -0.7016542207409691 -3.3503402082875873 19.16625801009427 0.0 1.0 0.0 -163.6569042740507 -8.945788561604928
-1.8181874034854655 -0.6948947629666626 -3.0837996307344495 20.84940627463764 0.0 1.0 0.0 -163.64703979484656 -9.029962695712303
-1.7750139799949642 -0.7081911516909449 -3.2391071052661156 23.784306430851117 0.0 1.0 0.0 -163.64148406720872 -9.161663193429602
-2.0340714221887413 -0.6963357667041887 -3.30097828665747 16.314007533410475 0.0 1.0 0.0 -163.641075664795 -8.784661320563593
-1.674433335265325 -0.6924520274891692 -3.2249801908654234 24.995628328960297 0.0 1.0 0.0 -163.64042726514606 -9.211338166645131
-1.8834408764142934 -0.6964122063786984 -3.078878701559127 18.881100392040498 0.0 1.0 0.0 -163.63909187711988 -8.930798666405167
-1.9692694162727884 -0.698548891330889 -3.2902771692141872 19.33769578244488 0.0 1.0 0.0 -163.63019369853149 -8.954693564253619
-1.7779421211289517 -0.7072663372744032 -3.1846621433201454 23.206649359687574 0.0 1.0 0.0 -163.62617020653138 -9.137076071848236
-1.7779421211289517 -0.7072663372744032 -3.1846621433201454 23.206649359687574 0.0 1.0 0.0 -163.62617020653138 -9.137076071848236
-1.6499706970254149 -0.6956917636079243 -3.2179384009313914 25.760077816203303 0.0 1.0 0.0 -163.62529143814092 -9.241463145956441
-2.0954668079011824 -0.7106244180069026 -3.2762176568409522 14.609625806037588 0.0 1.0 0.0 -163.62237438488464 -8.674317837163255
-1.7583881698984212 -0.7052487261011173 -3.3106021891142543 23.307977525618973 0.0 1.0 0.0 -163.61354489405147 -9.141432908955228
-2.014251043346578 -0.6938081726986101 -3.251288415108581 16.749478243724187 0.0 1.0 0.0 -163.6061250255118 -8.811004332067014
-1.9987628142114917 -0.6966583194816411 -3.118811279351501 16.31767717919527 0.0 1.0 0.0 -163.60332534480256 -8.78488623360946
-1.9987628142114917 -0.6966583194816411 -3.118811279351501 16.31767717919527 0.0 1.0 0.0 -163.60332534480256 -8.78488623360946
-1.9458082254427076 -0.7025960510960665 -3.344413439030353 18.49378737233265 0.0 1.0 0.0 -163.60054194898572 -8.910072081882642
-1.6824163797319582 -0.6982952421118098 -3.1858624565068068 24.739145915221783 0.0 1.0 0.0 -163.59857715989526 -9.201024067853593
-1.9801524763003981 -0.6954030674582778 -3.1163817671929968 16.77083929702778 0.0 1.0 0.0 -163.59804446808675 -8.812278846019288
-1.9801524763003981 -0.6954030674582778 -3.1163817671929968 16.77083929702778 0.0 1.0 0.0 -163.59804446808675 -8.812278846019288
-2.008544246523697 -0.7086362295868169 -3.2224228681076106 17.890192935083014 0.0 1.0 0.0 -163.59594003313165 -8.876889905893112
-1.9319200252551187 -0.700886153306916 -3.209560259910342 20.521413058388443 0.0 1.0 0.0 -163.59454335651503 -9.014106104335726
-1.9319200252551187 -0.700886153306916 -3.209560259910342 20.521413058388443 0.0 1.0 0.0 -163.59454335651503 -9.014106104335726
-2.0648586988755597 -0.6984076969605328 -3.2628390660293984 14.714119753027116 0.0 1.0 0.0 -163.59452855903652 -8.681444784099734
-1.6716807773379392 -0.6985505470309279 -3.311617640290125 26.31007140993907 0.0 1.0 0.0 -163.59016032066512 -9.262589033132826
-1.8366125396313366 -0.7090809987664362 -3.191278629113733 22.168982265818407 0.0 1.0 0.0 -163.58481653064874 -9.09133134056694
-1.8366125396313366 -0.7090809987664362 -3.191278629113733 22.168982265818407 0.0 1.0 0.0 -163.58481653064874 -9.09133134056694
-1.6922055540765149 -0.6920869632232063 -3.3023838138663315 24.629143324563643 0.0 1.0 0.0 -163.5835332894219 -9.196567653649137
-1.6922055540765149 -0.6920869632232063 -3.3023838138663315 24.629143324563643 0.0 1.0 0.0 -163.5835332894219 -9.196567653649137
-1.8689157138007815 -0.6886461895576892 -3.3079203823444256 19.74345391408876 0.0 1.0 0.0 -163.57908090182818 -8.9754592129279
-2.0671961853072007 -0.7019048331482356 -3.171530156947372 15.587848899266211 0.0 1.0 0.0 -163.5778761605629 -8.739128917938052
-1.867848833899639 -0.6987938674550132 -3.1075204702673007 21.037356778642344 0.0 1.0 0.0 -163.57739748943578 -9.038936975495584
-2.0291766042515373 -0.7035985199797135 -3.108447232536676 15.905093266724366 0.0 1.0 0.0 -163.5770668559067 -8.75927661308112
-1.6750203933195031 -0.6925883002995719 -3.2731597665825394 24.94932951126287 0.0 1.0 0.0 -163.57682424396125 -9.209484172449862
-1.8665462570740337 -0.707680418555884 -3.3114757054497748 20.84796706510307 0.0 1.0 0.0 -163.56807907670793 -9.029893664527847
-1.836293868198108 -0.6961583014199808 -3.081774391367226 20.036396809033302 0.0 1.0 0.0 -163.5656912548683 -8.990187684011783
-1.960038777123172 -0.6942345613668186 -3.3007559689080175 17.357056855562746 0.0 1.0 0.0 -163.56472362068442 -8.846636382798975
-1.8705516714811963 -0.7033748429039388 -3.275442845713873 19.519065300668064 0.0 1.0 0.0 -163.56143736021923 -8.964028919560882
-1.8705516714811963 -0.7033748429039388 -3.275442845713873 19.519065300668064 0.0 1.0 0.0 -163.56143736021923 -8.964028919560882
-1.8085241694748082 -0.7065348579048278 -3.2811959941853033 21.668693546622094 0.0 1.0 0.0 -163.5594671603675 -9.068505749067299
-2.022353677698494 -0.7065053810722453 -3.2528725649332406 17.64803614007134 0.0 1.0 0.0 -163.55658693692018 -8.863261734246715
-1.7015404176410356 -0.6976536417035111 -3.2413379938554847 25.879985491744666 0.0 1.0 0.0 -163.55147308721723 -9.246107132944857
-1.753453745826882 -0.7011495830559369 -3.367830611496684 23.559278658590717 0.0 1.0 0.0 -163.54833806940707 -9.152156965016651
-1.753453745826882 -0.7011495830559369 -3.367830611496684 23.559278658590717 0.0 1.0 0.0 -163.54833806940707 -9.152156965016651
-1.7790101174581179 -0.6965405463238179 -3.372712597262831 22.137091567118365 0.0 1.0 0.0 -163.54833729388238 -9.089891777028647
-1.7790101174581179 -0.6965405463238179 -3.372712597262831 22.137091567118365 0.0 1.0 0.0 -163.54833729388238 -9.089891777028647
-1.9915025628601546 -0.697016348796349 -3.25300494333215 16.30006781658995 0.0 1.0 0.0 -163.5479442107124 -8.783806492240558
-1.9915025628601546 -0.697016348796349 -3.25300494333215 16.30006781658995 0.0 1.0 0.0 -163.5479442107124 -8.783806492240558
-1.9009679930327703 -0.6938892687952021 -3.0931349367807455 18.5834925211976 0.0 1.0 0.0 -163.5432776133411 -8.914910911708034
-1.9646109261109448 -0.6924300563749985 -3.3019330250487693 18.34406637021555 0.0 1.0 0.0 -163.54256174770845 -8.901943387547071
-1.7690885696889196 -0.6955298075408187 -3.22500851538937 24.413881009056702 0.0 1.0 0.0 -163.53474514770852 -9.187789088263722
-1.7690885696889196 -0.6955298075408187 -3.22500851538937 24.413881009056702 0.0 1.0 0.0 -163.53474514770852 -9.187789088263722
-1.7902186820017358 -0.6936779822674131 -3.150545661206772 22.853938531648765 0.0 1.0 0.0 -163.53022788467905 -9.121760691020224
-1.7679612770353756 -0.6918230547316195 -3.138880118789544 21.41887953702655 0.0 1.0 0.0 -163.53017357590895 -9.056909978365162
-1.7679612770353756 -0.6918230547316195 -3.138880118789544 21.41887953702655 0.0 1.0 0.0 -163.53017357590895 -9.056909978365162
-2.108645754877482 -0.7012945575068221 -3.2197329059495257 13.936865136938374 0.0 1.0 0.0 -163.528682471301 -8.627174721379436
-1.6891477853544217 -0.69419048165522 -3.1877610079244842 24.248962784547057 0.0 1.0 0.0 -163.52779552274376 -9.181011068607004
-1.8054216226146007 -0.6893311128954553 -3.275765416108234 20.5653142325823 0.0 1.0 0.0 -163.52756709172155 -9.01624310544512
-1.8054216226146007 -0.6893311128954553 -3.275765416108234 20.5653142325823 0.0 1.0 0.0 -163.52756709172155 -9.01624310544512
-2.06798979161374 -0.7069514695500703 -3.2216128292545596 14.655195345705502 0.0 1.0 0.0 -163.52754699159823 -8.677432127612011
-1.9308047911953254 -0.6920042888575901 -3.3402547249766066 19.013323963624156 0.0 1.0 0.0 -163.52456002698923 -8.93777721855055
-1.9308047911953254 -0.6920042888575901 -3.3402547249766066 19.013323963624156 0.0 1.0 0.0 -163.52456002698923 -8.93777721855055
-1.8883256981390724 -0.6972217413178583 -3.3965001876364678 20.47607905803639 0.0 1.0 0.0 -163.52205614110872 -9.011894553507176
-1.9269060953440653 -0.7049246455022877 -3.1089277349066133 18.77511113978334 0.0 1.0 0.0 -163.52032781822913 -8.925169341104546
