   -0.297739708306029494E+01    0.130462525398142265E+00    0.265433087237623155E+00   -0.131724557612570581E+01    0.300366777058001348E-01    0.933517218252788217E+00   -0.138108674120880011E+03
   -0.299416978839734149E+01    0.123432667101142049E+00    0.285495813200274284E+00   -0.128454961996583150E+01    0.303014148792555629E-01    0.954302106590590560E+00   -0.136692955890952419E+03
   -0.297541915894158615E+01    0.129849420457575665E+00    0.264215083299597642E+00   -0.138634892614054950E+01    0.300487343507232288E-01    0.817816269146361963E+00   -0.136139465659586023E+03
   -0.296741699304594730E+01    0.124234463186333410E+00    0.288476060708061088E+00   -0.132104266359032962E+01    0.301432054529484489E-01    0.100494566705772193E+01   -0.135677426135078917E+03
   -0.298277180232766126E+01    0.120652692981591855E+00    0.298340709374218638E+00   -0.129566021870212889E+01    0.300847966050641555E-01    0.108181664192032767E+01   -0.135613559810412198E+03
   -0.299874932033115948E+01    0.124420282305526333E+00    0.272383173279676427E+00   -0.137986336668132914E+01    0.305447842519318905E-01    0.868593124033760544E+00   -0.135138216951720182E+03
   -0.298344678836201238E+01    0.121043466698457655E+00    0.255095345216015346E+00   -0.131243476542138882E+01    0.301067292259734366E-01    0.841447865878715784E+00   -0.134969868689328678E+03
   -0.296449028539071024E+01    0.122060688198834241E+00    0.299345022123963522E+00   -0.133797458589397844E+01    0.301755286010284389E-01    0.101771587738350799E+01   -0.134805933008477922E+03
   -0.299737313342451861E+01    0.128972437196923473E+00    0.257450180827037634E+00   -0.134748087291775476E+01    0.302565384362527001E-01    0.854327845577217304E+00   -0.134697452924223029E+03
   -0.297599766947866806E+01    0.121748829140617437E+00    0.274724090256154740E+00   -0.132268911425016378E+01    0.302223728704673032E-01    0.952797787918561512E+00   -0.134684776124215745E+03
   -0.299461960057862786E+01    0.123940574852704460E+00    0.290765327340856805E+00   -0.132476449757654002E+01    0.303055699929467813E-01    0.101100794958290008E+01   -0.134649513851225066E+03
   -0.298961812935771443E+01    0.125618749541524605E+00    0.250453713394191646E+00   -0.132017937590359624E+01    0.302087627204037402E-01    0.849533506226740620E+00   -0.134508756558232676E+03
   -0.299481772978980265E+01    0.122336457599562687E+00    0.283332769632895332E+00   -0.143133948638872344E+01    0.301455080865913015E-01    0.821082832337606150E+00   -0.134436364445437022E+03
   -0.298652779208392172E+01    0.132290824091644249E+00    0.284818834013582267E+00   -0.135301903541847479E+01    0.301021644265320708E-01    0.903070506707948195E+00   -0.134355371049815943E+03
   -0.298637025358919850E+01    0.121549290127456577E+00    0.276117152927389586E+00   -0.138752764487293190E+01    0.303002035221602468E-01    0.835991291785283752E+00   -0.134279002665340130E+03
   -0.295443250530858359E+01    0.125070420200558807E+00    0.299120127124485824E+00   -0.133346100200789808E+01    0.300227176390156503E-01    0.100618149043772309E+01   -0.134195776768470580E+03
   -0.297584373479712738E+01    0.122550027328997682E+00    0.279723142471802522E+00   -0.130641583106727710E+01    0.301360890720817065E-01    0.985494101695628677E+00   -0.134063465862481081E+03
   -0.298523919570578711E+01    0.129348767038544615E+00    0.265342037617837367E+00   -0.130903786816041179E+01    0.300891193570350900E-01    0.930784130887818528E+00   -0.133935782024069113E+03
   -0.297295752122600865E+01    0.120166111766579362E+00    0.288074238033007524E+00   -0.134077252869710017E+01    0.302450153913101580E-01    0.946334010583833263E+00   -0.133918057707386197E+03
   -0.297572475343266429E+01    0.130533747295106001E+00    0.287218840403114517E+00   -0.134154655511625887E+01    0.300370647272608197E-01    0.917020404083341401E+00   -0.133913349079844409E+03
   -0.298394995661751405E+01    0.120547615074309861E+00    0.264321458448777191E+00   -0.125061819076169423E+01    0.301056624117261411E-01    0.100899437381690982E+01   -0.133887431313229428E+03
   -0.297465184235164237E+01    0.121376937409294880E+00    0.272021742310181391E+00   -0.126347656147138343E+01    0.300755793711091762E-01    0.978438167692400662E+00   -0.133866795564538563E+03
   -0.298403101486124722E+01    0.128588078563631164E+00    0.287291770578461891E+00   -0.130366437160579896E+01    0.301687804711140671E-01    0.971538621996204665E+00   -0.133831103470284091E+03
   -0.299856437043618085E+01    0.127412468781381932E+00    0.289701156121461523E+00   -0.128446302567827719E+01    0.302270179223583756E-01    0.100856031543939029E+01   -0.133806050995484384E+03
   -0.298407933297527350E+01    0.120256797229053344E+00    0.283142280607563301E+00   -0.136549657432184879E+01    0.302117154366491336E-01    0.955171539381776014E+00   -0.133674445295909038E+03
   -0.299161829263804213E+01    0.123040459108669606E+00    0.284027072121366131E+00   -0.125383997046215767E+01    0.300707741724449973E-01    0.101868654328052100E+01   -0.133647521067851613E+03
   -0.299279290135914655E+01    0.125550587085190152E+00    0.286582938183291058E+00   -0.141544020185657748E+01    0.302449344927952744E-01    0.855573730001644051E+00   -0.133645161702483279E+03
   -0.297724650369759614E+01    0.121360966400331213E+00    0.262517129523425541E+00   -0.134055544287593498E+01    0.300281153462534228E-01    0.835824417648166063E+00   -0.133642072030850642E+03
   -0.299843031093295975E+01    0.128256629023909441E+00    0.266071975523382465E+00   -0.129768883916056010E+01    0.302150461450008158E-01    0.887802618634159990E+00   -0.133624069499558232E+03
   -0.296065594962480150E+01    0.122677266030154303E+00    0.285747868496470048E+00   -0.133837274786841554E+01    0.301258825964417672E-01    0.935785629593606672E+00   -0.133552139012951926E+03
   -0.298393273088468725E+01    0.128096016933541446E+00    0.286322440165993397E+00   -0.134403961318553544E+01    0.300886020205842000E-01    0.890899076831962788E+00   -0.133548591146685311E+03
   -0.299727785154689208E+01    0.121662603501090497E+00    0.265067502989886461E+00   -0.138764767168343539E+01    0.303433751417358233E-01    0.814255374102534346E+00   -0.133535475938397155E+03
   -0.298014545103568951E+01    0.126341469907501780E+00    0.274617039299768273E+00   -0.134955137453786866E+01    0.302971217203986155E-01    0.883759663551045405E+00   -0.133493599303490242E+03
   -0.298206828030697846E+01    0.120586512097019108E+00    0.268259225745137830E+00   -0.140185567173348069E+01    0.301399616910520349E-01    0.822068163885395609E+00   -0.133460817036978341E+03
   -0.299997138645190731E+01    0.128547060152539527E+00    0.260361815932153906E+00   -0.127987200116467026E+01    0.302787620921809129E-01    0.918442521290173453E+00   -0.133455756489968167E+03
   -0.295806519961960168E+01    0.124763240984204424E+00    0.272872782812698167E+00   -0.134268294918560982E+01    0.300347194192071010E-01    0.914992403142088295E+00   -0.133441507789890409E+03
   -0.298577965538985435E+01    0.123938499763293686E+00    0.288836381338269277E+00   -0.138074089459381466E+01    0.302852817189218429E-01    0.937592552046952243E+00   -0.133404882866941421E+03
   -0.299437584865868578E+01    0.130004210471531517E+00    0.297050630818763817E+00   -0.131790801271267588E+01    0.301861415008345298E-01    0.992707719625467888E+00   -0.133312090288718508E+03
   -0.299600770578702313E+01    0.124067118666460058E+00    0.277144184583963171E+00   -0.138970447002123265E+01    0.303863018289567410E-01    0.841022058777804893E+00   -0.133311582883860694E+03
   -0.299186345366227258E+01    0.120697777805798892E+00    0.272081924641160711E+00   -0.137432004767572868E+01    0.302987536419159695E-01    0.894414478408136038E+00   -0.133294458404632138E+03
   -0.297335137508091130E+01    0.120758747981925235E+00    0.273999029243054193E+00   -0.139021286704141578E+01    0.300096468995128159E-01    0.827629395423291170E+00   -0.133245583257824279E+03
   -0.298734248677672642E+01    0.127928757681526534E+00    0.286458570015577452E+00   -0.142246575561363775E+01    0.300134023536636763E-01    0.850391108763036141E+00   -0.133204368716655580E+03
   -0.298685213896728330E+01    0.122989591865956607E+00    0.294554366853322369E+00   -0.131816450340571878E+01    0.302623568150660362E-01    0.101574649964563113E+01   -0.133184231209809326E+03
   -0.296993992861453693E+01    0.125264012744967151E+00    0.274154427404830869E+00   -0.132792064051959757E+01    0.301564842296091762E-01    0.928356229607054884E+00   -0.133179187443039154E+03
   -0.299123071877909519E+01    0.121916449477131067E+00    0.267530856533695960E+00   -0.132207390599224128E+01    0.303333711105325428E-01    0.924426424957945025E+00   -0.133176189922322123E+03
   -0.296971324365373102E+01    0.125490969738766972E+00    0.285216537242640511E+00   -0.129437850425834378E+01    0.300256807849357578E-01    0.986939173637055744E+00   -0.133144452475243781E+03
   -0.298090649687684328E+01    0.122374932629578770E+00    0.285374330409465526E+00   -0.142559641049394026E+01    0.300326161232706071E-01    0.883012368975131356E+00   -0.133117809529102971E+03
   -0.298479059328015417E+01    0.124478676696779006E+00    0.280214944312610181E+00   -0.135673947973786091E+01    0.302905889797862697E-01    0.874348198574589675E+00   -0.133106166608021312E+03
   -0.296282817522430042E+01    0.120665320643390958E+00    0.266477886740480896E+00   -0.131453392533945790E+01    0.300178615525707806E-01    0.913085796978194142E+00   -0.133077037126206221E+03
   -0.298652775383112346E+01    0.124213174487379424E+00    0.248044748118954106E+00   -0.135450372405089103E+01    0.300470614177723583E-01    0.799383821286620555E+00   -0.133051715220759689E+03
   -0.298293022208476710E+01    0.125408884650179825E+00    0.252199128728613331E+00   -0.134573012612463172E+01    0.300893148185980980E-01    0.849369055684936036E+00   -0.133045815867440211E+03
   -0.298568032847318854E+01    0.123604730840716492E+00    0.286478091219699249E+00   -0.132320901912756783E+01    0.300358643422275820E-01    0.913112960945003160E+00   -0.133038625379368113E+03
   -0.299557066177005238E+01    0.120839846632452202E+00    0.254026918250964906E+00   -0.125004958319032355E+01    0.302146740604901376E-01    0.947850202957045473E+00   -0.132969794816653376E+03
   -0.296799717850639189E+01    0.126044730424155343E+00    0.286426492116841847E+00   -0.139451384840208581E+01    0.300825781736621355E-01    0.896083711031002816E+00   -0.132956834039563347E+03
   -0.297728494012162725E+01    0.128542813506049763E+00    0.282319371539751507E+00   -0.138771860070124098E+01    0.300855341129386070E-01    0.889117092333416847E+00   -0.132954408998063911E+03
   -0.297362090560329362E+01    0.120561074011705724E+00    0.290873913213543611E+00   -0.139340472786077152E+01    0.300970226048665468E-01    0.943344936487313879E+00   -0.132948821589728595E+03
   -0.299450125118549826E+01    0.122346689010996199E+00    0.292487685310471202E+00   -0.138986523372783211E+01    0.303197802632453710E-01    0.882650554087141881E+00   -0.132944664789372439E+03
   -0.298851949485540658E+01    0.124482390875650578E+00    0.251003827245461719E+00   -0.137047423038587146E+01    0.300204953561050633E-01    0.835331170122008970E+00   -0.132914964193579095E+03
   -0.296037242546615609E+01    0.125005898979234087E+00    0.290912465885066696E+00   -0.137569103991595654E+01    0.301080770981884023E-01    0.936211610014103357E+00   -0.132908300859574467E+03
   -0.297747809796082352E+01    0.127278976346762135E+00    0.287950240646620226E+00   -0.134715259031504830E+01    0.301217498957194428E-01    0.967381570810194824E+00   -0.132906105941581529E+03
   -0.297622404026218312E+01    0.120413843195654527E+00    0.262445496150345625E+00   -0.134417231711222884E+01    0.301225354954757427E-01    0.857905497362689173E+00   -0.132884388899170915E+03
   -0.297520570009312779E+01    0.122803958778142083E+00    0.266235783413510674E+00   -0.131647665659164081E+01    0.300100411640650822E-01    0.872498236698356688E+00   -0.132877193192908038E+03
   -0.298801583878114929E+01    0.125897411935068981E+00    0.264741357242605391E+00   -0.135676560802854551E+01    0.302664015912752632E-01    0.842729995092423190E+00   -0.132865450154577701E+03
