    0.982306320520254239E-02   -0.282268304593638453E+01   -0.170910997614658999E+01   -0.381007105437940474E+01    0.560938221405181370E+01   -0.171346420201035954E+03
   -0.287397021203595615E-01   -0.283916374797391313E+01   -0.177053368294598013E+01   -0.376727803817168372E+01    0.535762087324971059E+01   -0.168993610498259983E+03
   -0.923763892814715298E-01   -0.300072722884361154E+01   -0.162993526761292573E+01   -0.350296504338485359E+01    0.491157853486749829E+01   -0.168982314585503048E+03
   -0.548717761887435040E-01   -0.252751997406375528E+01   -0.176636733529707834E+01   -0.422289556797283971E+01    0.784334314854891979E+01   -0.168382095225359762E+03
   -0.637899078766306082E-01   -0.270522739977583138E+01   -0.179831884951531173E+01   -0.341038917507981942E+01    0.685210246702724213E+01   -0.168039348418908816E+03
   -0.164526872317168754E-01   -0.264649144536697545E+01   -0.172095844449253099E+01   -0.366993749469139363E+01    0.702464393776052898E+01   -0.167994996487470303E+03
   -0.601250171682001996E-01   -0.298980998962713418E+01   -0.158135730307769529E+01   -0.378887823836829085E+01    0.466030836159651862E+01   -0.167817223976837454E+03
   -0.766059211282460462E-01   -0.260992792990876943E+01   -0.174116362784594525E+01   -0.339452675925100777E+01    0.703214927368932496E+01   -0.167583004466751191E+03
   -0.916597596244965174E-01   -0.247941841390069007E+01   -0.168462567068102054E+01   -0.426463205015349267E+01    0.935913674287644604E+01   -0.167470718069297590E+03
   -0.934445795742652185E-01   -0.287435763430377689E+01   -0.167824934210931542E+01   -0.379980615709575709E+01    0.496051121974401266E+01   -0.167254552984918092E+03
   -0.888960844576927867E-01   -0.258001273647612450E+01   -0.179243015056306154E+01   -0.428184554119414340E+01    0.719652190384303037E+01   -0.167248696060867331E+03
   -0.116208877618188683E-01   -0.282550999883605236E+01   -0.172727784457264555E+01   -0.376935984628301490E+01    0.591178843131006815E+01   -0.167215587273199361E+03
   -0.884100124925870368E-01   -0.229928166982400572E+01   -0.177745418959273760E+01   -0.406618518717635613E+01    0.976220343388362366E+01   -0.167140992639331103E+03
   -0.912025766352475425E-01   -0.258195545037977281E+01   -0.157886637449577627E+01   -0.400038683746708479E+01    0.884314131912879908E+01   -0.166944584119364066E+03
   -0.985295589615872852E-01   -0.288883783883955170E+01   -0.174851522288042904E+01   -0.352217205635281339E+01    0.585062490422737458E+01   -0.166809942727141589E+03
   -0.549444949445034858E-01   -0.258609269855934931E+01   -0.173819091334511078E+01   -0.404043745844571767E+01    0.714918251999008536E+01   -0.166790463224697476E+03
   -0.765496310175437511E-01   -0.238522260357993510E+01   -0.176038905192101858E+01   -0.425808007925645171E+01    0.102942848882997584E+02   -0.166761972142772521E+03
   -0.735412521198181707E-01   -0.279837630579179075E+01   -0.167922641561505270E+01   -0.363829911632891267E+01    0.677713238284063646E+01   -0.166736291489163506E+03
   -0.956253733613469104E-01   -0.302120694593073669E+01   -0.162917027128989012E+01   -0.394854542343517956E+01    0.517342717692146969E+01   -0.166723616141578475E+03
   -0.719986950151065563E-01   -0.288753454836463375E+01   -0.173854905671450499E+01   -0.355689494326950140E+01    0.517664277859761413E+01   -0.166575088631686128E+03
   -0.230335533525165420E-01   -0.286373662376883242E+01   -0.170616422056597439E+01   -0.387570467060792279E+01    0.563157445447398697E+01   -0.166496514388211239E+03
   -0.553973608935964534E-01   -0.261497096087437964E+01   -0.165483787970275742E+01   -0.368043938088057310E+01    0.801530800842810009E+01   -0.166403641571721863E+03
   -0.877383227915687208E-01   -0.229326223626801307E+01   -0.170506764962137702E+01   -0.393637988121988780E+01    0.116360340140726173E+02   -0.166395142572333981E+03
   -0.667207464905725522E-01   -0.226501972215280833E+01   -0.179454787381825054E+01   -0.392165158213455722E+01    0.108421990045650531E+02   -0.166374901404118020E+03
   -0.513549352883909613E-01   -0.248259036168859293E+01   -0.166769270413383430E+01   -0.390962277996960328E+01    0.898891797653413782E+01   -0.166356736537747423E+03
   -0.626098842139722334E-01   -0.256272808799551388E+01   -0.160073791534420384E+01   -0.377559872899300064E+01    0.828280008761556985E+01   -0.166339814132233158E+03
   -0.836169455239220843E-01   -0.274863269899910856E+01   -0.174749458356284748E+01   -0.420501812845069889E+01    0.710053951420344109E+01   -0.166279720814841028E+03
   -0.733886490062397173E-01   -0.264639652491455246E+01   -0.178502869525859942E+01   -0.341901158145889195E+01    0.669010636157024852E+01   -0.166222902282454612E+03
   -0.789201376316118475E-01   -0.276611186216506599E+01   -0.164760748362945630E+01   -0.367516736827132995E+01    0.571340653346600647E+01   -0.166212634660499901E+03
   -0.839270571506862267E-01   -0.253099010820509296E+01   -0.176884996445193732E+01   -0.339689686497950216E+01    0.804274231438068732E+01   -0.166199921609298599E+03
   -0.588890531869755637E-01   -0.241004603364030645E+01   -0.175921041658935051E+01   -0.359407075129898512E+01    0.895302310634535736E+01   -0.166139755403220164E+03
   -0.479283219705002594E-01   -0.256973737733211527E+01   -0.172140094280116385E+01   -0.410508904427759713E+01    0.826016434256852250E+01   -0.166052464009235734E+03
   -0.688666798612329045E-01   -0.247183866520768492E+01   -0.177692001754820783E+01   -0.401854603637629015E+01    0.794880277329674367E+01   -0.165920218493018609E+03
   -0.351693501229216193E-01   -0.275676864736030147E+01   -0.178038912476144495E+01   -0.398111679676414454E+01    0.668460262692654350E+01   -0.165874827327166685E+03
   -0.937698759864415421E-01   -0.301695204564448716E+01   -0.169775611385745506E+01   -0.363286578138660410E+01    0.477684207983947839E+01   -0.165872961132371017E+03
   -0.779043124145552962E-01   -0.238275289485132102E+01   -0.170908919041480845E+01   -0.362954187620609048E+01    0.963359111703655735E+01   -0.165860650286452085E+03
   -0.536085924093789093E-01   -0.253412508836534922E+01   -0.175264162067740092E+01   -0.356271252765086466E+01    0.823736094284479670E+01   -0.165852993392917398E+03
   -0.818067090623665893E-01   -0.264648654002472616E+01   -0.176989383796082800E+01   -0.366446480562235166E+01    0.627520046837700818E+01   -0.165825621067526782E+03
   -0.675780389994576208E-01   -0.278775217112323581E+01   -0.176573060718153108E+01   -0.350659458531933588E+01    0.617308407817182836E+01   -0.165709565206142344E+03
   -0.545598303863407963E-01   -0.266936086703742204E+01   -0.177051286022223553E+01   -0.359553953285669969E+01    0.641861279518378947E+01   -0.165633481694820404E+03
   -0.553175708709506275E-01   -0.270768025565794224E+01   -0.160124525735595835E+01   -0.373673897424947565E+01    0.689998385118551916E+01   -0.165632363342408013E+03
   -0.474277024326382468E-01   -0.276211315785221245E+01   -0.178202995328034475E+01   -0.365251620374143204E+01    0.664832187088037507E+01   -0.165588784039661050E+03
   -0.725837163737806795E-01   -0.247782173637627379E+01   -0.169771507463738702E+01   -0.373685480244856727E+01    0.808615196432947059E+01   -0.165580856775324065E+03
   -0.787680318564968340E-01   -0.269752923065783135E+01   -0.158931639781583423E+01   -0.391118762913634654E+01    0.680697617946129263E+01   -0.165573173194024065E+03
   -0.881244662761389574E-01   -0.266832242279000420E+01   -0.170028583383700882E+01   -0.359091087153657362E+01    0.769171390986152925E+01   -0.165565692456194370E+03
   -0.823508358778616417E-01   -0.237790606005761296E+01   -0.172739512848506749E+01   -0.357659832178575510E+01    0.944156186168886258E+01   -0.165558832182180311E+03
   -0.708271700291860096E-01   -0.242700949981880543E+01   -0.168505122237645111E+01   -0.379569148357347785E+01    0.898302704485942272E+01   -0.165554257544263692E+03
   -0.871906067012316321E-01   -0.275456204810364946E+01   -0.162250620308077864E+01   -0.360755228812290163E+01    0.672714225877360317E+01   -0.165528174413025084E+03
   -0.970643589489191272E-01   -0.286794823304628954E+01   -0.166817933962035791E+01   -0.395451743423175905E+01    0.648406226884140846E+01   -0.165472368032593806E+03
   -0.384985410660370342E-01   -0.251441578151584810E+01   -0.174798696715298685E+01   -0.375198546830511237E+01    0.848998702556609963E+01   -0.165411579807860221E+03
   -0.575896401450045337E-01   -0.262513367974865774E+01   -0.172138360788697176E+01   -0.363692202777319551E+01    0.679103607916669638E+01   -0.165406201945323772E+03
   -0.737813382457975231E-01   -0.230381358170113248E+01   -0.178636446722976805E+01   -0.375355831975856002E+01    0.111069566734139631E+02   -0.165392934315125586E+03
   -0.980690484274763796E-01   -0.272000415440724641E+01   -0.173317696863376680E+01   -0.423525371542918627E+01    0.665066025519020609E+01   -0.165389327181281288E+03
   -0.812188986318356371E-01   -0.301459143650660266E+01   -0.170495730211525931E+01   -0.371389663635875067E+01    0.488226313177858984E+01   -0.165388665836543140E+03
   -0.711128727244975389E-01   -0.250157918236471399E+01   -0.174813610298084643E+01   -0.357560092222266857E+01    0.888572923917591417E+01   -0.165333512571216801E+03
   -0.572052891344267678E-01   -0.252521981943551577E+01   -0.174771117771948159E+01   -0.363897157067379950E+01    0.761309387804633619E+01   -0.165323330372503307E+03
   -0.903132290675599525E-01   -0.242660895198949422E+01   -0.177788578826065402E+01   -0.368334101665930458E+01    0.102690887883657904E+02   -0.165278871250335328E+03
   -0.647365706734926022E-01   -0.262974251379585988E+01   -0.170988128600903577E+01   -0.369025138172783773E+01    0.807737042875075950E+01   -0.165268209776565186E+03
   -0.658621389399670354E-01   -0.244283216316888208E+01   -0.168826145812984851E+01   -0.398504233563368793E+01    0.931112301384852081E+01   -0.165217809040465369E+03
