KNphi log10_mej_dyn log10_mej_wind inclination_EM luminosity_distance timeshift em_syserr Ebv log_likelihood log_prior
33.845928553607614 -1.6268144868476542 -0.9645447960247626 1.3086015965800266 39.42746732081621 0.0 1.0 0.0 -42.04927060982346 -11.933069281896763
60.81329309385956 -2.633424254069987 -0.943815726751982 0.6490311274764994 35.1195988371172 0.0 1.0 0.0 -38.97925714333919 -12.28608619874507
46.451114415219266 -1.7466765360497492 -1.1127998907205334 1.433716612909347 21.171631069081997 0.0 1.0 0.0 -37.60494387316926 -11.285919446177758
40.69525703994996 -1.706138057991612 -0.6281627372333487 1.4329432035747196 49.35638656907671 0.0 1.0 0.0 -37.367501490743145 -12.132431481631341
20.306542401978863 -2.1739137969514726 -1.6194790847083125 1.095302332910666 25.08633954195086 0.0 1.0 0.0 -37.15477536817907 -11.563738806033554
30.06583909464176 -1.2132633631867842 -1.1256201766929896 1.3487916310726749 26.07352205449403 0.0 1.0 0.0 -37.13819674020456 -11.509600809451545
47.95890824381706 -2.4349705027582735 -1.0989448451219332 1.398982968248768 33.36348477047678 0.0 1.0 0.0 -36.84629150190554 -11.746127462671238
19.403695870446395 -1.2389580422086914 -1.1257184077426914 1.280579553623174 27.53625015429451 0.0 1.0 0.0 -36.80409274062394 -11.582053324413916
63.10379698855072 -2.8312802276340037 -0.8094381876550849 1.197429284653675 38.56495763685216 0.0 1.0 0.0 -36.7942988241085 -11.947560127034428
44.352625188578884 -2.949325175409268 -1.0514169094860522 0.48092307862179207 50.129166980567156 0.0 1.0 0.0 -36.715509577454355 -12.909332739148443
71.85233339879537 -1.8327099248459566 -1.3590647412644214 0.22376610764898083 33.389222428150504 0.0 1.0 0.0 -36.50278181284454 -13.237578606641925
54.483896996825045 -2.653808433779139 -0.5227864118181986 1.4119505510586499 56.980359021297474 0.0 1.0 0.0 -36.38623625627629 -12.279208355069638
30.720865714153973 -2.1178918502749484 -1.2674900261681628 1.5047031699149083 24.221274467856617 0.0 1.0 0.0 -36.374716435962426 -11.413249422752774
38.47969371232939 -1.7690782931041935 -1.123828123848384 1.019349052634786 28.235788830204854 0.0 1.0 0.0 -36.250675430058415 -11.724864680103646
65.63019706605384 -2.2463707572154856 -0.7859478448213486 0.6948435653241353 45.3571328966571 0.0 1.0 0.0 -36.238639668999134 -12.484272456716202
