    0.334989435685688406E+02   -0.233460021037697540E+01   -0.110595720388698093E+01    0.139659897731468119E+01   -0.256155587612039426E+03
    0.338971243419012609E+02   -0.225226610741725608E+01   -0.106380159585815814E+01    0.136925843399899283E+01   -0.256138596246095972E+03
    0.346070863238801536E+02   -0.232744485142591140E+01   -0.105415368673475607E+01    0.143466780600587529E+01   -0.255760081191571714E+03
    0.366978971198759183E+02   -0.232632871214089132E+01   -0.107971379435978965E+01    0.136177771452069885E+01   -0.255682629074653192E+03
    0.323818627771237004E+02   -0.224220882158696888E+01   -0.102912170666768565E+01    0.143532028941841761E+01   -0.255677356863468532E+03
    0.349993299579268253E+02   -0.230189910918843621E+01   -0.104258844920576754E+01    0.150944763649054381E+01   -0.255636681062718822E+03
    0.360789061415535315E+02   -0.231602615942513834E+01   -0.106147938852908030E+01    0.138126468362906829E+01   -0.255443768728895236E+03
    0.319073328436362083E+02   -0.221670587196665902E+01   -0.103920994636254682E+01    0.151183544283655436E+01   -0.255289196543961140E+03
    0.339497647060171914E+02   -0.232299149212158040E+01   -0.110456074843541985E+01    0.137990782957145020E+01   -0.254854383312289627E+03
    0.342013982660429861E+02   -0.224417867183037112E+01   -0.106347579794265745E+01    0.139168736818343097E+01   -0.254626465029327790E+03
    0.324263102147714193E+02   -0.223580262703330135E+01   -0.101809062422434238E+01    0.147114142495870603E+01   -0.254472127409857535E+03
    0.334891107435831543E+02   -0.229125917759543274E+01   -0.103173934080479901E+01    0.147441897452558490E+01   -0.254444950544189709E+03
    0.325504470490220257E+02   -0.229226534244931202E+01   -0.104151695952765055E+01    0.148931049968586349E+01   -0.254333131807599187E+03
    0.347568728628007619E+02   -0.232063223248109729E+01   -0.105308360142381163E+01    0.145025253109974894E+01   -0.254183434449503352E+03
    0.314115496814936677E+02   -0.226880693166686287E+01   -0.102609308772067909E+01    0.155021655374603484E+01   -0.254088127165762216E+03
    0.342632423293440880E+02   -0.224397290685013218E+01   -0.104888809299088637E+01    0.149966382336854465E+01   -0.254073017297090161E+03
    0.323772729492637836E+02   -0.223458800432058258E+01   -0.102430288024446514E+01    0.145625855942571092E+01   -0.254050002046963698E+03
