log10_mej_dyn vej_dyn Yedyn log10_mej_wind vej_wind inclination_EM luminosity_distance timeshift em_syserr Ebv log_likelihood log_prior
-2.545479668954671 0.16620653339107352 0.1569296446747419 -1.004738823561444 0.03513499116650287 0.12244791082391696 76.3826306775308 0.0 0.25 0.0 -86.96071476849173 -2.4031541997290327
-2.3499244244289037 0.1643524901489506 0.15976160399636874 -0.9014409890921717 0.035315700967242465 0.2526391729840817 79.89743563372994 0.0 0.25 0.0 -86.93608054560787 -1.6870379624242102
-2.598658248348616 0.1684926027218301 0.15442975200872525 -0.9624612300998685 0.03579573782604094 0.1795407993960276 79.60926166171618 0.0 0.25 0.0 -86.89991565810762 -2.0233155471494597
-2.45242465013886 0.15742812364484943 0.15577119821234453 -0.9188902580894398 0.03781024498491449 0.0694979665178841 79.21333882244875 0.0 0.25 0.0 -86.88490272119815 -2.9678473870634656
-2.268325934162321 0.16303224337220942 0.15497271755082542 -0.9156969788375438 0.03480412600786227 0.1785149555085683 75.9966970391797 0.0 0.25 0.0 -86.84175544056961 -2.0289842924374475
-2.19646909418351 0.18469893674393165 0.15141929083717767 -0.936715776170189 0.034052438691857805 0.15464421195023378 78.40375851695684 0.0 0.25 0.0 -86.78981569339346 -2.1712016721509197
-2.9723068843855596 0.1632677877486978 0.15012565163286254 -0.9149342120991757 0.03623911575797804 0.2507262430110827 76.85708070281285 0.0 0.25 0.0 -86.77318599303331 -1.6944773951640193
-2.51699690766203 0.1543244265149771 0.15671941827916375 -0.9086344238302386 0.03551654966299986 0.21542981501950434 80.6824808746072 0.0 0.25 0.0 -86.73123734744657 -1.8434515864338317
-2.105677828875251 0.16058417040913195 0.15053986376248008 -1.0007311344992322 0.03428647185468394 0.10628183040750551 71.8103028592563 0.0 0.25 0.0 -86.70102754310204 -2.5441287603104747
-2.414826562340067 0.1672041936386241 0.15110800696857618 -1.0302665188846847 0.031205296155150296 0.09768216069863968 76.05044693181831 0.0 0.25 0.0 -86.66601615521068 -2.628211613408158
-2.5411942974060424 0.16748998920991282 0.15765710993229595 -0.940064748772403 0.033270804068046625 0.24801915330333943 78.91385131273427 0.0 0.25 0.0 -86.6227821338783 -1.705107136302027
-2.317598729875074 0.1682179593970773 0.151888522200822 -0.9955487300208872 0.03141468737803295 0.12833901824371535 76.82357565916934 0.0 0.25 0.0 -86.59091240755953 -2.356411072976899
-2.4052520513064235 0.16101195906839127 0.16086289858009983 -0.911742975024691 0.03442248376127739 0.23514212396276712 80.5570948561386 0.0 0.25 0.0 -86.58439358523941 -1.7573819894249514
-2.5224924138236764 0.1684926893488189 0.15620818844475318 -1.056483083154215 0.032424470281032736 0.10158445227100177 72.2147967242184 0.0 0.25 0.0 -86.5346039427687 -2.589169753820207
-2.4529602519723936 0.17787137045612814 0.15016491995696118 -0.8946306473123906 0.03360779116150568 0.3199278840559325 81.32142740607968 0.0 0.25 0.0 -86.5341476490104 -1.4573617062523132
-2.370567781746314 0.17044400907306778 0.1572968461341342 -0.9341785735800854 0.03407934020676804 0.17775611438609723 83.5352506273304 0.0 0.25 0.0 -86.51986271254181 -2.0331990531536475
-2.601880883696187 0.15727211254875073 0.15933461896940246 -0.9186866901496273 0.03757811406182869 0.1784752671200838 82.12308506976014 0.0 0.25 0.0 -86.44178071710408 -2.0292042760156845
-2.4932698924306926 0.16659491793413217 0.16137822353314438 -0.9852134999896132 0.03386820358805205 0.15096620308320843 77.82156463278129 0.0 0.25 0.0 -86.40429351322844 -2.19508512074376
-2.52238770909881 0.16552124279545705 0.1502063491833703 -0.96690151592564 0.03750794586619755 0.07816810481966131 76.39838290101642 0.0 0.25 0.0 -86.39641167277945 -2.8504966416079727
-2.5320459426481166 0.16679441678348803 0.15587598553504856 -1.0046431305166537 0.03271410500968119 0.152585038126407 74.24835961323934 0.0 0.25 0.0 -86.26565180238266 -2.184501070129906
-2.3371317594483196 0.17293622845739626 0.15330290856843626 -0.9110594580658937 0.032764164386415065 0.32293963325614317 79.374287036955 0.0 0.25 0.0 -86.25411354547617 -1.4483168399824011
-2.540358230062725 0.17634679459008198 0.15452127215132266 -0.8954353754350148 0.03705168088256667 0.10385055763644224 88.45800205069527 0.0 0.25 0.0 -86.22266563287957 -2.5671849726850264
-2.678937382872285 0.17167544109283944 0.1522305088814518 -0.9457663097866664 0.034381197673709826 0.16770647079239961 79.94164552721259 0.0 0.25 0.0 -86.20393377788233 -2.090816481924154
-2.574072038657232 0.15894149056875137 0.15638329810403295 -0.9564535209405107 0.03410528206588624 0.2227883797415314 75.64763365576262 0.0 0.25 0.0 -86.18954223172169 -1.8104035787847006
-2.291771145166171 0.18448079930140376 0.15082431357461215 -0.9627753507544132 0.03351858931185085 0.15260226482847572 78.18532956814556 0.0 0.25 0.0 -86.18869947778809 -2.184389055068963
-2.349734957802168 0.18124317643265417 0.15445990105284446 -0.9440145199579106 0.03246881800328972 0.22379466215337723 81.91496937300535 0.0 0.25 0.0 -86.17914455395318 -1.8059721335498673
-2.285503629724898 0.1637317431101239 0.15127855427412543 -1.0126629385340253 0.03178330371696645 0.20200031112874192 72.01304805856864 0.0 0.25 0.0 -86.16544783108773 -1.9068804801520112
-2.20104688393177 0.18439112391821286 0.15168613624889776 -0.9242421723176204 0.03285901432149766 0.2153821831376662 82.19185515951133 0.0 0.25 0.0 -86.12149141858393 -1.8436692818131641
-2.2805248624837735 0.16144559544793857 0.15401340223851076 -0.9769166829619265 0.03315855009593728 0.14630283887243412 78.12938891245447 0.0 0.25 0.0 -86.0906716508455 -2.226231012844218
-2.340149745320179 0.17288020373941668 0.15680143865597898 -0.9678120665323677 0.03608450411020301 0.09001317279161063 80.57481427759413 0.0 0.25 0.0 -86.07468989876774 -2.709734492411899
-2.190153936651156 0.15660213087690839 0.15062010392673292 -0.9008997218474188 0.03306604870149463 0.31672312060221414 76.28069852778087 0.0 0.25 0.0 -86.04746848327439 -1.4670869864035012
-2.0175608987046534 0.17574334262047397 0.15057160145762205 -0.9078812052091747 0.034306523797382776 0.14807088461807574 79.8030113295339 0.0 0.25 0.0 -86.01886282832773 -2.2143054858290254
-2.4660579339603736 0.1714784976554671 0.1521531805261391 -0.9176741172316532 0.03380783969745212 0.11524225260667184 84.87344073456886 0.0 0.25 0.0 -86.01640284211435 -2.463517742662104
-2.2292533763900666 0.1526180685756042 0.1503834799241201 -0.9120960235645488 0.03469898907315479 0.29892304468435354 74.45373340927118 0.0 0.25 0.0 -86.00825687884236 -1.523090700067388
-2.2471283453564603 0.15558148617659792 0.151087866620152 -0.976272003486409 0.03412035776905162 0.08373647667167744 74.09829264273245 0.0 0.25 0.0 -85.95085430651618 -2.781833977362379
-2.6185976412910605 0.15721664673025915 0.15730010162535257 -0.919130433418835 0.036547220460707464 0.19668457967575378 78.04558753427673 0.0 0.25 0.0 -85.93811562641964 -1.933194234191066
-2.1346144909328566 0.17227523806747905 0.15287306009996218 -0.8990533869468631 0.032907602079726546 0.2694252864125723 80.56747914541484 0.0 0.25 0.0 -85.9313060319959 -1.6241763751430582
-2.4137652430104293 0.17204335841067145 0.1505117076026282 -0.9915979628169622 0.031461573108812306 0.2784822943605543 73.8935573388589 0.0 0.25 0.0 -85.92893317038273 -1.5919442506464634
-2.5908958569067506 0.17045974050481155 0.15193402988823232 -0.9854128481610989 0.03141217816718804 0.23664110584986595 76.07245229289572 0.0 0.25 0.0 -85.85927652638614 -1.7511457368275996
-2.350939840861354 0.18786646354492156 0.15007656785602855 -0.9420393741438984 0.03441141806780257 0.1693295772499632 81.05039076275462 0.0 0.25 0.0 -85.82451952565201 -2.0812761057796583
-2.3206431134058843 0.1808432355417619 0.15579363819240105 -0.9081946731538184 0.037128984447950535 0.1235619378613056 84.68615154884631 0.0 0.25 0.0 -85.8045794714189 -2.3941430931046894
-2.6413246787017983 0.16063740982983427 0.15722778725968095 -0.9839504212958619 0.03415381753057892 0.17730126115201508 76.8843282351128 0.0 0.25 0.0 -85.80169174061773 -2.0357342206668063
-2.4665038125920153 0.16346928836214905 0.15003142191775853 -0.9081414004741661 0.03647978793102065 0.24477928022357423 77.31604634054976 0.0 0.25 0.0 -85.68884130602802 -1.7179890190133347
-2.4515329211705352 0.16756975946520866 0.15451284521412856 -0.9837945153756251 0.032937282101642575 0.222247589131565 74.77746385544268 0.0 0.25 0.0 -85.68525624610331 -1.8127936582220086
-2.0675453713040755 0.1693682453138723 0.1504913289078009 -0.9375781741546982 0.03246706287716239 0.1626781142633837 76.2999975993702 0.0 0.25 0.0 -85.6672961530764 -2.120980859196925
-2.2291126368056497 0.17095273218155782 0.15028945455224957 -0.9037952725067253 0.035213263316498766 0.10153122782335894 86.5234476924073 0.0 0.25 0.0 -85.65669486870365 -2.5896920309514635
-2.447781500101782 0.16317772191824872 0.1623399788989083 -0.9178933644900147 0.036651586795233324 0.16395062523013731 81.87041304229177 0.0 0.25 0.0 -85.63736785321605 -2.113258428250182
-2.3974605532847777 0.17121444755046095 0.15686561466817717 -0.9244749994234003 0.037681929365760605 0.12441137172081676 84.66090837670546 0.0 0.25 0.0 -85.60909228953369 -2.387327198109053
-2.4244747434298253 0.16242198305148026 0.16200982240885076 -0.8931474548510974 0.03760785208795542 0.09842560261415502 83.80413781059083 0.0 0.25 0.0 -85.5993257531005 -2.620653918468683
-2.2141647673393408 0.1521512306284591 0.15006591918645928 -0.8955673649542124 0.03316297276434515 0.3530225810047319 73.54948091893905 0.0 0.25 0.0 -85.58335116150738 -1.3626655309341036
-2.5552501468578295 0.16646446845930435 0.15065442968474202 -1.0802765628623208 0.03098144614173944 0.10209052675311232 69.62910829926096 0.0 0.25 0.0 -85.56171595103646 -2.584217502572189
-2.487070773090296 0.17267419111250634 0.1593450837067327 -0.9139705121422932 0.035479821813287696 0.16643747161484207 83.26701839557688 0.0 0.25 0.0 -85.54082084617681 -2.0983412392436063
-2.9540680221762963 0.1634884502649424 0.1517406971975394 -0.9847455944509655 0.03441983001494346 0.1365021726640909 73.4675848590051 0.0 0.25 0.0 -85.49281855705547 -2.2951066297535454
-2.593630234073654 0.1679254564350882 0.1539918370489946 -0.919260652773402 0.03806522754948725 0.07522343824481284 84.53035639068871 0.0 0.25 0.0 -85.48374494199936 -2.888820167314065
-2.4350915859993343 0.1578751212157009 0.15005833359132123 -0.8977777665226747 0.03326493963144251 0.33979552893496895 75.79194395335205 0.0 0.25 0.0 -85.46400694755997 -1.3993138154442715
-2.98165651606632 0.15172791941014913 0.1511217896587219 -0.9170855472630712 0.03700973770772778 0.12842889997309917 73.91320149684789 0.0 0.25 0.0 -85.4411914119316 -2.3557148227072986
-2.2825474735212063 0.15921172668537165 0.15791339794542694 -0.9558438624052596 0.036492654819859346 0.10388239419153521 76.49269715677252 0.0 0.25 0.0 -85.42916477137794 -2.566879561475227
-2.4626786935753233 0.15629927401760332 0.1564657287008303 -0.9578195080279763 0.03556573807298605 0.15802156643469556 77.66902007585554 0.0 0.25 0.0 -85.39274518631001 -2.149773508334065
-2.296398167338482 0.1866587949143722 0.15007264983602056 -0.8909784308652773 0.037078070292015056 0.1413501671407049 87.59953298557426 0.0 0.25 0.0 -85.39091091640309 -2.2604316885309887
-2.6565618034854808 0.1586939264139622 0.15549223960310954 -0.9321278651055247 0.035966357612080266 0.18993606505985927 80.52747201034 0.0 0.25 0.0 -85.33954112763932 -1.9676721054790831
-2.3655690595211727 0.17297685580437513 0.15565212325061373 -0.9777346081567142 0.03289646464447885 0.17656334699489087 78.2574583536716 0.0 0.25 0.0 -85.33277389959085 -2.0398612169667407
-2.5755257967808722 0.16619813812867784 0.15973597030205963 -0.9368630843976926 0.03523344750531085 0.1761276695605781 79.921750091199 0.0 0.25 0.0 -85.29142848510169 -2.0423061449670543
-2.556578316526575 0.1625463706009509 0.15011485164797606 -0.9861810566108391 0.03185539638267272 0.2808146034312535 74.41787916565103 0.0 0.25 0.0 -85.26885205457918 -1.583822606537106
-2.4799279237176144 0.16404721081223728 0.15350256907042775 -0.9055942117135316 0.04060526450614042 0.08470844592962815 84.18054467023481 0.0 0.25 0.0 -85.25782499799305 -2.770320650077141
-2.318646796122085 0.17001561033937634 0.15266104536812414 -0.8919173224126367 0.034730451301538845 0.21922278527357608 85.92363179011006 0.0 0.25 0.0 -85.22738690909985 -1.8262739013613816
-2.376594251507675 0.1709285526342829 0.15480719121324651 -0.9005835048016602 0.0387000849353082 0.0673798927505497 81.93264647534723 0.0 0.25 0.0 -85.19661833803318 -2.998749899538246
-2.1306355180466974 0.16200931594522677 0.1506247830556882 -1.0019165096235878 0.03278842308243549 0.11050250898764166 72.02080949150111 0.0 0.25 0.0 -85.17886621325793 -2.505337492877821
-2.189480255607165 0.18159966148125156 0.15077082772630784 -0.9306929876195529 0.033801045552149994 0.18750004879009352 78.50433133751613 0.0 0.25 0.0 -85.09206530228437 -1.980426910524129
-2.5943832714777906 0.1622920850270448 0.15471302907356604 -0.9055820064936495 0.03653231366677792 0.1753413245354823 84.24938537640001 0.0 0.25 0.0 -85.0868765382652 -2.0467346142691443
-2.3606670778627663 0.15794162782609278 0.15455897900761084 -1.0054352073856452 0.0345244825105644 0.13026772184946558 74.64489701189525 0.0 0.25 0.0 -85.07625011686655 -2.3415779060785904
-2.2910820139338535 0.16899191567822677 0.1558049521426707 -0.964428047916629 0.03413837716146219 0.14092601226419205 79.16434858418553 0.0 0.25 0.0 -85.0705763653897 -2.263416956835159
-2.4499724603141093 0.17671000227758588 0.15450413310269975 -0.8910915077444574 0.03669175862956831 0.20898151079880842 85.47413902622745 0.0 0.25 0.0 -85.05511937577192 -1.873383477832185
-2.61264796652748 0.16543450325217873 0.15069206825584539 -0.9059930254771309 0.034685060537944956 0.2779660395349965 80.37970750280867 0.0 0.25 0.0 -85.05504892396375 -1.593751659598654
-2.3959192045918893 0.1777672000990358 0.15395793826956747 -0.9222194221133924 0.035179653714497036 0.08595804360908402 85.78401740309431 0.0 0.25 0.0 -84.97312039737164 -2.7557122117246937
-2.3531262480667605 0.17915917753978636 0.15326530369623223 -0.9361300117357452 0.03426646846575528 0.20346854794793065 81.20056955324206 0.0 0.25 0.0 -84.96699492415924 -1.899737774057281
-2.997799924937981 0.1580971253101192 0.15120690946185994 -0.9320435424563871 0.03742944392138215 0.041611368796949266 77.52898724173198 0.0 0.25 0.0 -84.96662547713237 -3.480254938943915
-2.9264618480908147 0.16114084950191362 0.1503988581107946 -1.000592063135998 0.03604434768247106 0.07634013638047521 71.45317694730458 0.0 0.25 0.0 -84.96383036243702 -2.874112413958831
-2.419982302312601 0.1588225284523464 0.1520694944934459 -1.0677114156692427 0.03285374259477783 0.10547091795811801 70.25606724414136 0.0 0.25 0.0 -84.96350455675964 -2.5517592075714113
-2.6242928411443907 0.16209625493116908 0.15037290741255935 -0.9640860106984681 0.03470437058736097 0.16864434960371977 79.63079999296676 0.0 0.25 0.0 -84.95503127843483 -2.085292353724129
-2.407602840738561 0.1568403820584505 0.15207331411408498 -0.9720227607923828 0.03247076857851679 0.22289633679164825 72.88209262057535 0.0 0.25 0.0 -84.95046200923578 -1.8099271697839012
-2.3129862847868354 0.1756947157054686 0.15322331322339147 -0.8931862149070218 0.033569067333700575 0.22926291438035737 80.93445918766363 0.0 0.25 0.0 -84.9411698712826 -1.7822459606734196
-2.4449297074317533 0.16203976201032033 0.15561003138937646 -0.968996964297218 0.03246564040711632 0.24012208622119605 76.47057985946587 0.0 0.25 0.0 -84.92376476899044 -1.7368205765028368
-2.3768858831567647 0.17600148389056008 0.1560956116843899 -0.9293908993524163 0.03510390344750682 0.08263644798474212 83.80978834519007 0.0 0.25 0.0 -84.92122183862944 -2.795027303776431
-2.3586938013201637 0.16804423684098924 0.1556384920676459 -0.8953537856507547 0.039773459116447946 0.1293123147799979 83.58866686883404 0.0 0.25 0.0 -84.91721201706676 -2.3488977339657175
-2.396271421780378 0.16381162153256273 0.16142241436868493 -0.9124767087439813 0.03813929216083054 0.08106497664855664 83.10687173962408 0.0 0.25 0.0 -84.886904285531 -2.8141842374156605
-2.5129916354583597 0.16032773564604424 0.15077880353739578 -0.941020850091477 0.032544895157226285 0.29945950201169697 75.49552753328713 0.0 0.25 0.0 -84.88163610211562 -1.5213514980818719
-2.930379690059382 0.15362138834075853 0.15142734210161504 -0.9964009540775438 0.03633200477003616 0.1330796376536022 70.59755483283175 0.0 0.25 0.0 -84.85878441176007 -2.32034547068692
-2.2012523213411157 0.1616932285447343 0.15028539515087033 -0.899434025761827 0.034154622034620975 0.22939508777266093 81.3685459137931 0.0 0.25 0.0 -84.85634916622512 -1.781679751637364
-2.464304223243603 0.16322726548779232 0.1558596841799957 -0.9597666274142884 0.03608212775705467 0.11279383319240793 76.43141904418138 0.0 0.25 0.0 -84.82427481930337 -2.4848993970674833
-2.9406438497711207 0.15490089834416934 0.15293058977097249 -1.067022468431643 0.0330453483471137 0.1390071655594528 68.03029443499264 0.0 0.25 0.0 -84.82195907312047 -2.277036849230318
-2.281296947577336 0.16361801499459708 0.1511348187618058 -0.9208391608904867 0.03390012487179269 0.19996156724428196 82.05902232263726 0.0 0.25 0.0 -84.81489905998625 -1.9168875813699837
-2.2404648118527426 0.17993752380657888 0.15386176798314816 -0.9358362666544524 0.03486429824124116 0.1170093077580711 82.20599738010974 0.0 0.25 0.0 -84.80196763357971 -2.4483691764509454
-2.527620551799149 0.15803567219805387 0.15180467405724551 -0.9968953508543075 0.03243988369010458 0.18450750925933002 72.84234307742267 0.0 0.25 0.0 -84.7977925263305 -1.9963298822903033
-2.390386461167011 0.16899351291084813 0.15512533761905228 -0.907462878239488 0.035204829539122434 0.2139126138682082 79.30432365269087 0.0 0.25 0.0 -84.7563229007111 -1.8504102718618696
-2.5140726351274756 0.16189821598294984 0.15287061793389875 -0.9416897406290581 0.03455077454602447 0.20301760405078603 75.86452896117586 0.0 0.25 0.0 -84.74097464461046 -1.9019258818407492
-2.514348781598862 0.1559742774009422 0.1530493433923545 -0.9077452553596388 0.0372747415974332 0.18743470900216413 77.82962768108513 0.0 0.25 0.0 -84.71319305961235 -1.9807713574105907
-2.3806302019628713 0.16232714707877585 0.1543209909779833 -0.9467182238928937 0.03600482263355294 0.1908100468044128 77.73060221193143 0.0 0.25 0.0 -84.71236104175219 -1.963136802814272
-2.2645443541369055 0.17229112687353676 0.15529522515153385 -0.9132414987149329 0.03369660359402092 0.22630932893396669 81.51053627027537 0.0 0.25 0.0 -84.7084433085476 -1.7949875863055533
-2.418540905627159 0.16480125964946069 0.1577925896166296 -0.9963282558381947 0.03383196699564153 0.12128283211387254 76.17197100176291 0.0 0.25 0.0 -84.69416610249591 -2.4126672735266363
-2.424999594731857 0.15655064323703038 0.15140718583068852 -0.8934919606784069 0.03996271847563592 0.14449205911314444 80.73096777010818 0.0 0.25 0.0 -84.68806527981344 -2.238597288472994
-2.5508030994575637 0.1632093591199888 0.15399893252381716 -0.9679632369346642 0.033307396255969374 0.2261906239299874 77.9947746761913 0.0 0.25 0.0 -84.68112163159297 -1.7955032663379944
-2.4911450262580916 0.17411882419373523 0.15167424578742386 -1.027006456848584 0.03373824117874178 0.10631012889858787 75.51637896170801 0.0 0.25 0.0 -84.68098538413227 -2.5438635402054763
-2.4144788040087275 0.17571323478135323 0.1514567066354369 -0.8982220707383861 0.036398379145087326 0.23374273916663948 82.55577233407125 0.0 0.25 0.0 -84.67989264907344 -1.7632412370672301
-2.466366670754372 0.1750479065941355 0.15183310033278027 -0.9201790141534132 0.03239383838048895 0.2691205023687276 83.63067404129065 0.0 0.25 0.0 -84.63535977643846 -1.6252807633325679
-2.9197433000965223 0.15156798245051073 0.15303625959435696 -1.1418265222863733 0.031349379658899036 0.07798733279505028 63.28058512745929 0.0 0.25 0.0 -84.63522409771004 -2.8528072190959683
-2.196984091726982 0.16861437172961644 0.1531715302798686 -0.9304465707353955 0.03390992010055369 0.2277517860864682 77.77323836458223 0.0 0.25 0.0 -84.63077363630553 -1.7887435209901867
-2.474022223531997 0.1733875284738788 0.15430673294752142 -0.9084528722853022 0.03410738205394169 0.26740136493977307 83.09204807282023 0.0 0.25 0.0 -84.61730029457345 -1.6315347692655848
-2.978077620660095 0.1518185386002026 0.15527720898194164 -1.070345438863579 0.03308064149216604 0.2002513119120942 64.80288986112886 0.0 0.25 0.0 -84.61467429049755 -1.9154590067566462
-2.4489978836164648 0.16819721491357467 0.15159169844808598 -0.944826980775384 0.033392075195855825 0.2192897396180246 81.98807754341316 0.0 0.25 0.0 -84.60195921358108 -1.8259734402285872
-2.5893592149057576 0.15838150245295296 0.1531403882919259 -0.9583466456512988 0.03401919781995765 0.2250942606212345 76.78181708606674 0.0 0.25 0.0 -84.58319371278094 -1.800279384939289
-2.515688480670834 0.16148481333588088 0.15150641236933177 -0.9654436866277853 0.035652522255550906 0.1846906206330805 76.5878835041339 0.0 0.25 0.0 -84.5713184684796 -1.9953492343253036
-2.253268197395937 0.15412255309364595 0.15632710140802225 -0.8940193133415812 0.036258478305494 0.1655406857799237 79.02917583729348 0.0 0.25 0.0 -84.53932481349659 -2.1036942218730026
-2.4221045250593822 0.16711213620229737 0.1594796001988883 -0.9380011578612792 0.03428730890034003 0.18271529942248857 80.0969808554205 0.0 0.25 0.0 -84.53626683515478 -2.0059809075876083
-2.5951091252259038 0.16706877539141043 0.15131675493928726 -0.914575456109862 0.03492673291779144 0.22633185324530972 83.0286357178126 0.0 0.25 0.0 -84.52756676340184 -1.794889767459534
-2.318753398081505 0.1732996848812407 0.15673930669155767 -0.924755277520442 0.03659830257845209 0.15006500515678955 81.33195755686928 0.0 0.25 0.0 -84.52082185197752 -2.2010272607136123
