    0.374313010605593774E+02   -0.231121159416573985E+01   -0.105903787411684913E+01    0.152928310931363165E+01   -0.663034556780357605E+02
    0.319021317302294243E+02   -0.217514526864939084E+01   -0.103931227820417349E+01    0.147007982916791113E+01   -0.641966544082496853E+02
    0.359059183983591126E+02   -0.219282043527192094E+01   -0.102844622665809204E+01    0.142425077076123352E+01   -0.640316991988143940E+02
    0.364272894361744051E+02   -0.226814490664511492E+01   -0.103811166197720661E+01    0.131270812664162873E+01   -0.638973156434772775E+02
    0.372667090304048259E+02   -0.242491850804788101E+01   -0.113503986850493654E+01    0.127266874436342414E+01   -0.630315826728089306E+02
    0.321605751020486963E+02   -0.219027844612015699E+01   -0.104213910647026520E+01    0.139329806573588666E+01   -0.628947527992627684E+02
    0.361698833960517590E+02   -0.221147147835510527E+01   -0.102339423991204459E+01    0.146842855376490311E+01   -0.628857534885007681E+02
    0.325669679804834118E+02   -0.240897327265260897E+01   -0.108226869420623473E+01    0.151500792941438744E+01   -0.627182206014015335E+02
    0.292296800262492482E+02   -0.233438211992978495E+01   -0.107545858468816991E+01    0.148000047954379133E+01   -0.626199090715418407E+02
    0.322939484162019639E+02   -0.234288624649215382E+01   -0.103169529646155289E+01    0.144204539052137681E+01   -0.626079228544768327E+02
    0.328704839621652667E+02   -0.226807169786112661E+01   -0.983068575428331037E+00    0.154815867198318324E+01   -0.625960174194123198E+02
    0.346449112006805109E+02   -0.220405976932998993E+01   -0.104121662407560445E+01    0.147650165789480359E+01   -0.624317201985597237E+02
    0.379841433200509044E+02   -0.231114573822251357E+01   -0.109996592365250612E+01    0.134801014491517068E+01   -0.623093156510229988E+02
    0.343802307444346695E+02   -0.238385521371324494E+01   -0.112937464964412282E+01    0.127681396803125358E+01   -0.620949246560035562E+02
    0.356495975949230370E+02   -0.236521233263415454E+01   -0.114822161197050177E+01    0.128667859149053654E+01   -0.620945441702340446E+02
    0.355250042487400179E+02   -0.224150243236957447E+01   -0.105234138690997781E+01    0.147828049507159087E+01   -0.617715181285047592E+02
    0.369192355123562095E+02   -0.232410029825866715E+01   -0.109592134856608725E+01    0.125233923147339699E+01   -0.616508752094819670E+02
    0.301823323802661179E+02   -0.237364493192537740E+01   -0.110374513626512694E+01    0.141104500413328426E+01   -0.616317075917188575E+02
    0.344226975770349952E+02   -0.235531310343944700E+01   -0.108856304512317936E+01    0.155045486379407782E+01   -0.616249749360688170E+02
    0.313697420059281455E+02   -0.239982720265154370E+01   -0.110502637198673526E+01    0.147746052412412676E+01   -0.615193281684813016E+02
    0.299372378139351056E+02   -0.227311112541627525E+01   -0.106263749297360599E+01    0.140664275946744688E+01   -0.613596115906732678E+02
    0.326406741847436450E+02   -0.217490212880627798E+01   -0.102052071209855089E+01    0.156318858804014948E+01   -0.612884603895381090E+02
    0.345815007926567546E+02   -0.233507685792070108E+01   -0.103074870493188264E+01    0.140777331361247837E+01   -0.612190576320186963E+02
    0.331722538521333519E+02   -0.232806508633517240E+01   -0.101615971362124946E+01    0.155879055870995709E+01   -0.612173802570228389E+02
    0.310652682296150786E+02   -0.227028584262128774E+01   -0.107103918526266395E+01    0.136492284497803396E+01   -0.612111141280643594E+02
    0.355219564145820783E+02   -0.232555801536533213E+01   -0.108398128432510310E+01    0.147919179845773408E+01   -0.611656000613232891E+02
    0.327009429429077016E+02   -0.232150905624446180E+01   -0.102146067548743513E+01    0.144322457895343481E+01   -0.611427465722064127E+02
    0.298722101907135738E+02   -0.227094231545809055E+01   -0.107974707371726231E+01    0.143728670940786940E+01   -0.611122900194758856E+02
    0.387220390035245075E+02   -0.231753609400150395E+01   -0.109954491753671757E+01    0.129820872489282513E+01   -0.610862110031992103E+02
    0.361986602502627619E+02   -0.232292811158456480E+01   -0.103830713354332516E+01    0.151178464047562433E+01   -0.610439977764708885E+02
    0.356724677698435784E+02   -0.229902627339472732E+01   -0.102654474976220311E+01    0.137305852485016455E+01   -0.609951007922505042E+02
    0.317566613385434025E+02   -0.237299874602657113E+01   -0.107092303664291877E+01    0.156618813398607304E+01   -0.609937801583836148E+02
    0.353711943219294014E+02   -0.231936654603202275E+01   -0.102830464885848394E+01    0.139231810911352638E+01   -0.609749311589562168E+02
    0.329937513706015295E+02   -0.240303326551947016E+01   -0.109865752069894684E+01    0.149476351000180818E+01   -0.609640519766157638E+02
    0.340677036997627809E+02   -0.217803387385624614E+01   -0.100078337716163079E+01    0.155214265748434244E+01   -0.609511733482245006E+02
    0.301080475137266887E+02   -0.227402576952460223E+01   -0.106889687408928213E+01    0.156782836314853680E+01   -0.609308504567119584E+02
    0.345449515397781042E+02   -0.218999555325822470E+01   -0.996379808332594319E+00    0.150532240414504548E+01   -0.609167761886506085E+02
    0.337668438569125868E+02   -0.232972864027264981E+01   -0.112156290396728453E+01    0.129296212030783408E+01   -0.608875728490718942E+02
    0.355847513720121285E+02   -0.233459034897801043E+01   -0.113498219980500226E+01    0.130378975913979600E+01   -0.608383417667924178E+02
    0.371522882769302356E+02   -0.226094891082678817E+01   -0.104972199801412591E+01    0.140239948504617562E+01   -0.607438142866860105E+02
    0.335674373007857696E+02   -0.228933929454049601E+01   -0.110970746937149700E+01    0.131135729527548062E+01   -0.607345779142426707E+02
    0.369106565134008022E+02   -0.229973133431718768E+01   -0.104427620922700370E+01    0.145799942467854526E+01   -0.607164779351351385E+02
    0.358286382032106303E+02   -0.235639608741451578E+01   -0.105940060967481475E+01    0.150538442359043656E+01   -0.606988115635152354E+02
