log10_Xlan log10_mej log10_vej luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
-3.8376613225835623 -2.995442390103594 -1.5830799262439106 5.113818042562786 0.878276727219937 0.0 0.0 -181.75498671140653 -9.162179256089876
-3.9454972023589203 -2.928112531379872 -1.5818069114443318 5.063601800628217 0.8482985823492643 0.0 0.0 -181.71764915119442 -9.117581961097248
-3.8317239587243854 -3.0092065798790935 -1.7528399165933275 4.936557751695909 0.8646913560314652 0.0 0.0 -181.653912812913 -9.11131214340739
-3.7455829189567993 -3.0913976487016286 -1.7116538500992702 4.437310339579202 0.881026598639784 0.0 0.0 -181.64627733085885 -9.023407467479474
-4.178227653177098 -2.6851919869263106 -1.6890144234413356 6.3542297961998075 0.9214509819341759 0.0 0.0 -181.64413215432052 -9.42734151977633
-3.995733703209022 -2.932695461492451 -1.7199940913584475 5.44339380008752 0.7722638734879337 0.0 0.0 -181.63540907137144 -9.096000260385866
-3.991471104327106 -2.9805919242965575 -1.6251873057768633 5.01552814396811 0.9686288882535312 0.0 0.0 -181.62104292434282 -9.240691520067857
-4.021214856459218 -2.806013540018234 -1.640583880152104 5.842894787960931 0.7428200274890209 0.0 0.0 -181.60883686645863 -9.12795138523928
-3.6947993731393662 -2.601195416772628 -1.7938445318869238 7.511512538140366 0.9113962979031126 0.0 0.0 -181.6078779907298 -9.583685902612807
-3.5948004398441986 -3.0984868259003857 -1.611116845212795 4.097249665525892 0.835002366053584 0.0 0.0 -181.6071804719134 -8.890021730840768
-3.7749503065081473 -2.860960346948003 -1.612575852238921 5.9524682307474635 0.8885106192011084 0.0 0.0 -181.5950652100686 -9.325623798659239
-3.6214948786765024 -2.6244116638447927 -1.7246984635712836 6.381319830077797 0.8489950731607574 0.0 0.0 -181.58440452605652 -9.349699566134907
-3.7717771344405406 -2.505080500764613 -1.7507528148389861 7.837360271269903 0.9978025804387195 0.0 0.0 -181.5392567949137 -9.716728756193612
-3.6585992270479517 -3.012420423041302 -1.7282833372337856 4.772765127947474 0.9239950434295499 0.0 0.0 -181.53512524390194 -9.14390377278009
-3.9278799890451035 -2.619310590175745 -1.7274359828469497 7.559937544136767 1.0115906579406058 0.0 0.0 -181.52352599687197 -9.694413445687584
-4.134394817303713 -2.5466190900916685 -1.74154915630138 7.816344488368602 1.0017542037692786 0.0 0.0 -181.51548710823008 -9.717996171536717
-3.725916990678985 -2.853511823265144 -1.7363412283781825 5.677523309857249 0.7209097108476769 0.0 0.0 -181.50943516276666 -9.069300239483335
-3.944282927280784 -2.750349647500691 -1.7712603119312773 5.687986189001395 0.7026562957417163 0.0 0.0 -181.509067898908 -9.045495362976196
-3.994482854142679 -2.9457609916342906 -1.6870148836651704 5.501965858711159 0.8885828639382174 0.0 0.0 -181.5053045138501 -9.2470046002803
-3.9082415561089086 -2.794053747678045 -1.689746965556791 5.781243269899715 1.0652656907801077 0.0 0.0 -181.4650314726815 -9.477869517162029
-4.283094096449723 -2.563362085258954 -1.7612833640762475 7.673698913091537 0.8942824811510757 0.0 0.0 -181.42621313749714 -9.586091693153282
-3.7911495023222095 -2.9943461639746376 -1.5410712363609524 4.810627506021624 0.8627606584474715 0.0 0.0 -181.4259185503687 -9.083236087251043
-3.706786977408057 -2.9892559276078745 -1.7573888278452803 4.515186810105763 0.9361749843796892 0.0 0.0 -181.4251273186117 -9.101520206648926
-3.620497668993613 -2.8876842888818546 -1.7579091634354904 5.325546792591557 0.7793054532622893 0.0 0.0 -181.41862294464397 -9.083189705914299
-3.657347807540191 -2.681494129238442 -1.7346197940383399 6.252548320351978 0.7243404766665402 0.0 0.0 -181.4164281613339 -9.170521902455187
-3.636389487240022 -2.744551444084018 -1.6878987482923875 6.3986412822127505 0.8126466484333787 0.0 0.0 -181.41625603530144 -9.308653293538443
-4.231628316819205 -2.7330148545242925 -1.7307043529853299 6.580659209514232 0.8900628476748912 0.0 0.0 -181.41457056617472 -9.427698236802827
-4.030741202300326 -2.740473922062236 -1.7299465212957392 6.574063506436034 0.7162189657125141 0.0 0.0 -181.40405222528236 -9.209389310749057
-3.8969610509414867 -2.5096325304956437 -1.668430612754269 8.324215004119452 0.8539632773911996 0.0 0.0 -181.3778321506839 -9.621328166841062
-4.142649126173093 -2.9262944338678185 -1.7355178935879718 5.022874225458124 0.9324300281245215 0.0 0.0 -181.3673919208322 -9.20406767363638
-4.049859786324083 -2.558383346587584 -1.7644832070121415 7.482721896366529 0.7062522611476358 0.0 0.0 -181.35710280780057 -9.324840336832416
-3.8761549191742795 -2.642076611571174 -1.7409565033949301 6.02452577442796 0.8222514659744863 0.0 0.0 -181.31649238802683 -9.260156271658555
-3.992001650970936 -2.7398408144600044 -1.7539172246184023 6.176874531132411 0.6790385248974964 0.0 0.0 -181.2781848550778 -9.093761504958202
-3.8322795251472073 -2.8141327644512173 -1.6122919492586782 5.3941784479307096 0.76968321326174 0.0 0.0 -181.27549977490125 -9.083570562757238
-3.76849322631318 -2.6336276889576506 -1.6467180983573124 6.888330311654981 0.9633136108162103 0.0 0.0 -181.27340954374878 -9.552478976725837
-3.7131057462016583 -2.8980258949147704 -1.758588761374185 5.2231175047068295 0.7310039051937431 0.0 0.0 -181.26683266408358 -8.999784485818344
-4.0557484246721955 -2.9297312666335342 -1.6713242587279742 5.449704168000266 0.9254204255475098 0.0 0.0 -181.22730930854547 -9.278080711527434
-3.7588541165573472 -2.8643140055117366 -1.771977128371526 5.5476726757522945 0.9973487275423102 0.0 0.0 -181.2184302876318 -9.370750224855339
-3.816316011600665 -2.9247722678507317 -1.7276199956265685 4.495203284329585 0.8995657760894359 0.0 0.0 -181.21572036039385 -9.057194304400756
-4.093757643028819 -2.970557457459526 -1.681423301234557 4.6736848313251915 0.8322404722384067 0.0 0.0 -181.20557335582598 -9.018340468922128
-4.061838229618453 -2.440711041647661 -1.7671060834441719 9.01367583662721 0.8931433584496551 0.0 0.0 -181.20413010738343 -9.745761302249214
-4.0213779135764955 -2.824229985614526 -1.7566195081176468 5.9994456649377215 0.7434670863423611 0.0 0.0 -181.1979591353221 -9.155262809234513
-4.2478825446207535 -2.65817762454453 -1.7408184085950502 6.451283919920923 0.8760386211205875 0.0 0.0 -181.18729036937333 -9.391960583421048
-4.199033255255972 -2.575272806835867 -1.7987578391227181 7.698851627625061 0.9526191359596579 0.0 0.0 -181.16087869729168 -9.652557591838994
-4.035264444521673 -2.432741297463794 -1.745368318356249 8.746203282111805 0.935687826099559 0.0 0.0 -181.1577288167503 -9.762172834379422
-3.641725581655858 -2.9441706059514177 -1.7050753656642195 4.447503174261978 0.870500287155815 0.0 0.0 -181.1523157743905 -9.013682180427452
-4.052669207330368 -2.877042355588061 -1.630637120095777 5.419956448154671 0.8204256923850057 0.0 0.0 -181.15014322479263 -9.152182359700443
-3.97568755727134 -2.8455232233455483 -1.7964096226822506 5.90649133283976 0.8384122837186883 0.0 0.0 -181.14044049373993 -9.25983317392207
-3.785220484398759 -3.0814904676969155 -1.6664971990902833 4.620598803439466 0.8285829613046469 0.0 0.0 -181.1286338327102 -9.002512511096047
-4.181555346548105 -2.6179622652361583 -1.7331066908408375 7.090484188332913 0.9886573329210117 0.0 0.0 -181.1242464656334 -9.607372660250954
-4.08132397698929 -2.61786930853346 -1.6742389769753536 7.557565995914243 0.9426389513869876 0.0 0.0 -181.11125353546464 -9.623503754191153
-4.074847142811729 -2.619263625506615 -1.6905024930210955 7.050985858562459 0.9985543480814865 0.0 0.0 -181.10938064209833 -9.611747263311239
-3.7315542068948764 -2.997054206666429 -1.616830096830346 4.207743606155996 0.9064840610863971 0.0 0.0 -181.1004026812354 -8.998771227675965
-3.751389602856344 -3.013844776313692 -1.6670306066016036 4.431581925752606 1.0214366883481154 0.0 0.0 -181.0875701486152 -9.16999328446807
-3.6632213793334936 -2.848307758390757 -1.7286213794283722 5.127546217229412 1.0010414489684851 0.0 0.0 -181.0801249066042 -9.295694647610587
-4.068380928619446 -2.6439083362605587 -1.673241028862745 6.508907838489963 0.8439824618135232 0.0 0.0 -181.07760214044444 -9.363574627008134
-3.878278130258151 -2.8200480991374794 -1.5768698518485285 5.916329896374079 0.8795774301079322 0.0 0.0 -181.07316073962417 -9.309429142862985
-3.7207502017798806 -2.924905074430705 -1.7332791773672036 4.530807281499808 0.8326828394118226 0.0 0.0 -181.06822157802708 -8.987824193184489
-3.745471227067272 -2.524531167947387 -1.7820939876990298 6.987162762882633 0.8094610740708191 0.0 0.0 -181.0680990224913 -9.39271449704638
-3.928933788963346 -2.995229928557079 -1.748271255078354 4.8150951491100376 0.959619595220266 0.0 0.0 -181.05586355032167 -9.190563994055115
-4.2341886617400695 -2.6838598387253723 -1.7359837673392535 6.369511312070944 0.8139702595315015 0.0 0.0 -181.0493225711924 -9.30571781574266
-3.7740366406892383 -2.8744507046648344 -1.6874752088053002 5.270217213914556 1.0482116197051503 0.0 0.0 -181.0471597384019 -9.36918358753029
-3.703893212065335 -2.5409343878282282 -1.7189225355572066 7.828680589693842 0.9065356797643022 0.0 0.0 -181.04628246146206 -9.619695615146084
-4.135329175380339 -2.6731857111481756 -1.767205252590145 6.302008299920528 0.738445602865702 0.0 0.0 -181.01941051911348 -9.197687037741499
-4.1153313078673825 -2.5887981223678707 -1.7034469844793843 7.849236012799118 0.8177419396602291 0.0 0.0 -181.0160589824317 -9.519234250557998
-3.768861392835465 -2.9676437002782676 -1.6546300106153038 5.214957779522718 0.9700189476792336 0.0 0.0 -181.0137596312288 -9.281117834516573
-3.974643443790992 -2.661757689276542 -1.660734597663302 6.701074019101824 1.005385630783762 0.0 0.0 -181.00691610917855 -9.567665511094457
-4.172581969079448 -2.770048402281151 -1.761499512273861 5.7370197569993975 0.9703197419604662 0.0 0.0 -181.00559656729936 -9.376836754536662
-3.6652838289888647 -2.5296854643852544 -1.7943846580967149 6.96077549585055 0.849846742392682 0.0 0.0 -180.99731042105628 -9.437618157186192
-4.185384816374558 -2.7442514488001883 -1.7487462737931014 5.794492396071193 0.944029997031183 0.0 0.0 -180.99121663822402 -9.359337058750398
-3.827227515803978 -2.5889916035340477 -1.7658573764717305 6.493509898641606 0.7730356965748161 0.0 0.0 -180.98756289302202 -9.273399664818042
-4.204116354270276 -2.7426378424705216 -1.7626885443322526 6.545243570838517 0.892995673069766 0.0 0.0 -180.9842722336043 -9.4255915860122
-3.6957252499295654 -3.0758302991835293 -1.5375168862083113 4.208260511248786 0.894870680447851 0.0 0.0 -180.9762493483733 -8.985999835869997
-4.074689228450952 -2.7855934843500636 -1.7011206174538638 6.219418847593529 1.0009363689628443 0.0 0.0 -180.97235001066724 -9.488638916417056
-4.068663730741773 -2.926606795968267 -1.652807353115048 5.19994397575967 0.9463600429923661 0.0 0.0 -180.95665877280237 -9.253542180479075
-3.994072141500542 -3.0434144305047655 -1.64213829978912 4.4994616513228625 0.7807521342692852 0.0 0.0 -180.9533784626519 -8.916486723422786
-3.996989329016885 -2.5032903645554287 -1.7898844762697272 8.445731240102923 0.9498250772377892 0.0 0.0 -180.95213582739484 -9.742210210523464
-3.9436449651907486 -2.4772732794462953 -1.7310515556994754 8.698198280762387 0.8116805797327201 0.0 0.0 -180.95001631913186 -9.614494035173317
-3.934616726149918 -2.6293048331110107 -1.6486379939920563 7.628244096190994 0.9160928930882714 0.0 0.0 -180.93752383575693 -9.604246695520784
-3.5899922832338333 -2.642283327710662 -1.7793189750466674 6.399653054479143 0.7861694260895523 0.0 0.0 -180.93651244186196 -9.275687339749311
-4.036846608727712 -2.7141144030369664 -1.6441369696839445 6.206766059063902 0.9367508041439276 0.0 0.0 -180.92887965248184 -9.420328530047783
-3.627754585973485 -2.7799554631820835 -1.7001411012110328 6.0488553899304085 0.9478661330458941 0.0 0.0 -180.91405236266507 -9.406353581882293
-3.660624090992547 -2.946290228563943 -1.7683592151319385 4.669353062508978 0.8671503618830668 0.0 0.0 -180.91134263516804 -9.058504158162554
-3.969478595255289 -2.878300622852966 -1.7750808160882234 5.474360866331553 0.9903857163991773 0.0 0.0 -180.90880925306283 -9.35044124898784
-3.7558259483838636 -2.906919458445977 -1.7197784544063401 5.4696031704877965 0.7459325928847702 0.0 0.0 -180.89575873248597 -9.066112542400267
-3.897936478016647 -2.769342962684557 -1.7912664384918262 5.361659836274712 0.9521599833873619 0.0 0.0 -180.8891139566897 -9.290277905609386
-4.194238269016175 -2.600332563108939 -1.7781512697862705 7.1256237454674665 0.7519125658021524 0.0 0.0 -180.88759373021807 -9.338588550925335
-4.026338034657244 -2.926282607432638 -1.6793777296358678 4.946611249033692 0.7341524338035318 0.0 0.0 -180.88650304735842 -8.949690665586264
-3.5835719319195034 -2.892747832303225 -1.663120306810742 4.975049080607467 0.8166911932238077 0.0 0.0 -180.8798791852472 -9.061967520018102
-3.74115969905845 -3.0197965371635087 -1.6165886079357725 4.949071171582399 0.876908625817014 0.0 0.0 -180.87367619971187 -9.127873951391669
-3.8285217719291795 -2.9526066311636865 -1.6688278416666646 4.682207151800442 1.0307717244313563 0.0 0.0 -180.86084453350267 -9.23410389715519
-3.677637835575731 -2.901315136611531 -1.7711117809071395 5.331065169859617 0.9309283857563315 0.0 0.0 -180.85494031589883 -9.262004651998728
-3.936892163065629 -2.7513981184340905 -1.6532047163813637 5.891398250530999 1.00839288607095 0.0 0.0 -180.8546730728986 -9.441877741155988
-3.8756270731980234 -2.944667652290223 -1.7790209874574618 5.100394649121826 0.9415454198536864 0.0 0.0 -180.8431903053427 -9.229111744930961
-3.6954664654888534 -2.687511401135145 -1.757375503204503 6.414787498833008 1.0128910844435743 0.0 0.0 -180.84163193000262 -9.531441089562229
-3.91301817803049 -3.0347941102470752 -1.5845681310735045 4.567773929747074 0.936930067341455 0.0 0.0 -180.8332294868676 -9.113905863024748
-3.7304793110465564 -2.9951336126881185 -1.6417069600913978 4.191532638043343 0.8619281431978716 0.0 0.0 -180.81575725041986 -8.944509595485524
-3.650547519264153 -2.9553092173113864 -1.718218821508128 4.704057636921359 0.7508837936425546 0.0 0.0 -180.80791859439748 -8.921947604632408
-3.695176458461024 -2.782873904066451 -1.656186986119079 5.406271812649387 0.8012041164644648 0.0 0.0 -180.80529971436795 -9.12594670512069
-3.9699532566138345 -2.4311717601604776 -1.7981472258797873 8.201002140852857 0.7790682290840678 0.0 0.0 -180.7971719198374 -9.514626223679986
-3.778614627061388 -3.0944978141652135 -1.6836017806726724 4.093651683360827 0.7871369771931673 0.0 0.0 -180.79124675739388 -8.830110923976802
-3.9150854476690364 -2.5914392064137566 -1.69569917566888 7.402217412578405 1.0123038295121645 0.0 0.0 -180.77593517644945 -9.67403487432023
-3.835244354253766 -2.519604785226697 -1.7108854675346918 7.321970737237729 0.8756835410783944 0.0 0.0 -180.76886113440392 -9.518155526397278
-3.8614539191246413 -2.5504397880080067 -1.7996761230290612 7.815230506444085 0.7510192768906034 0.0 0.0 -180.76408009947315 -9.429777015624728
-3.716196873009242 -2.9047238761719196 -1.7819553258784329 5.088605348618545 0.9600177126284684 0.0 0.0 -180.76107398916216 -9.246226766726421
-3.6966073775066866 -2.6543879060590587 -1.790025124663782 7.082466043322935 0.8373831093649426 0.0 0.0 -180.7602279607569 -9.440175078382762
-3.934291144795819 -2.9430692616274317 -1.6208230823504979 5.17217343910365 0.9848427772704947 0.0 0.0 -180.7568587796179 -9.288046243106631
-3.62171450996248 -2.7831692274128508 -1.7836183566357062 5.800771296129714 0.9599319393670536 0.0 0.0 -180.75509343919128 -9.377124513327152
-3.8701741478911647 -3.0835474761758412 -1.6827722735942674 4.577044824928959 0.8845664770185654 0.0 0.0 -180.74872685274283 -9.058422460722591
-3.882029988197214 -3.1480795951493943 -1.637055090011651 4.116241656172655 0.8672927941234043 0.0 0.0 -180.74741732505294 -8.932588393983819
