ps1__g,ps1__r,ps1__i,ps1__z,ps1__y
20.609704266355916,20.954386541861503,16.569514065481812,22.105391674692072,16.386250147647747
19.269484836640316,19.534234217145922,17.27691605660778,20.278370122214987,17.58070496182526
17.70974877416197,17.665858492469376,17.1872096676735,17.95742791943116,17.819050542699294
17.32572892829679,17.207389993483808,16.9999646858064,17.67211953448703,17.81784760355786
16.81812490275062,16.710512641759642,16.16524499532057,17.184664834687876,17.23701866956671
16.63642163548951,16.477430751690438,16.156192466174094,17.100827197890446,17.125056364797878
16.426952321165995,16.256865566228132,15.824299541023041,16.813615430755775,16.964427094416003
16.344849979221856,16.11138201239897,15.717121018744805,16.673702069226373,16.847575776696758
16.21179596612897,15.93617264587083,15.591655141605077,16.46608513424596,16.617504032097965
16.148289118658006,15.914225115723472,15.521029289434281,16.233851799949868,16.55051009586973
16.091291598048347,15.859103190044838,15.455452699419116,15.957266825832498,16.390097013381943
16.0937576191413,15.840008160452836,15.518968554448069,15.786634785540425,16.293402645758764
16.10273010785197,15.772737909013799,15.576346059393448,15.628056478802602,16.151656982183727
16.098140238687552,15.724500331210844,15.567175355304748,15.548997297137081,15.970169669245685
16.09176096918012,15.679610980236944,15.529690313193743,15.451702064035338,15.784285050190398
16.104380122519913,15.695470640828926,15.525546049535166,15.446983038460491,15.840970600934284
16.119951463081723,15.720770161620727,15.52702555693729,15.44255105850728,15.906630882766315
16.196103117728523,15.739371168121107,15.577891308874513,15.469167248409398,15.899888760114756
16.28314929293364,15.74656355593298,15.637638484827313,15.487380271381056,15.852873790667594
16.37390797003728,15.782987926553186,15.686109237815849,15.554130395952491,15.899340365865275
16.465428963086783,15.806614513481787,15.73226451803885,15.631417270632618,15.952864862140046
16.588322165286833,15.90774391315519,15.814853376171865,15.6814999982867,15.94899064777378
16.718492647687018,16.02782466133818,15.905893579056293,15.725272293686416,15.919514426125485
16.86743182339975,16.136492337939373,16.024794997876906,15.824471584388082,16.013487444416576
17.021247053800693,16.242194930063626,16.150934683652103,15.938070655393851,16.140359522124193
17.178313822063895,16.378676064637737,16.291740569851942,16.011229983402732,16.227639035161758
17.336320009053118,16.524049588094215,16.436783744344922,16.07150598359175,16.282528876078185
17.474657705685182,16.643110925811442,16.49742260597629,16.145434937030977,16.353045762331494
17.606713069413402,16.753767860992426,16.53110179849792,16.212125090285546,16.403617182812813
17.787988921842896,16.90063549854822,16.651446442149833,16.251871955685417,16.46672714959799
17.956078728846386,17.060227030422055,16.802244017363044,16.283531365488955,16.494754545920163
18.1140831756253,17.220891836519066,16.900316726664933,16.376920184509412,16.533110866139605
18.20281934996136,17.38196979624309,16.978093160220418,16.494071550659655,16.581486600358563
18.27176620346101,17.518637213931385,17.072327704418004,16.582184371653558,16.62577032824995
18.34418264926491,17.62032226092459,17.173478250714545,16.625470817538844,16.643300701421794
18.448331317038168,17.745340975980902,17.20252881331581,16.664867642242722,16.711246081856384
18.566992193908202,17.885989666081706,17.198605635840813,16.67724630082308,16.807268655792083
18.704739431449262,18.039736968098936,17.294662061727873,16.768757543017077,16.894575903900495
18.851961911925137,18.167281761500604,17.4403524145175,16.907073648461274,16.97755651106918
18.93288594909514,18.290641722357883,17.564735848259282,16.98906414035642,17.010072750800248
18.978161032205996,18.374016643710057,17.659672856589488,17.03524993877432,17.015454086200176
19.07357570217128,18.453673572105906,17.73498395890378,17.096777765045584,17.067975148602216
19.182795605226083,18.53180211043474,17.804734212946073,17.152926168706443,17.147898918122102
19.27628215815017,18.629624215443165,17.89092448004253,17.174085073641763,17.193038421704884
19.365711312441697,18.733430933390384,17.94941918354396,17.16896937047987,17.21635228991684
19.446894987367298,18.819172742810622,17.978455571089277,17.210891176398647,17.247992635823625
19.488362859611584,18.87319329535256,18.004318369142382,17.289219986880926,17.285264850568403
19.555483512211637,18.95167797909602,18.05550682444363,17.35560358499786,17.35403196562153
19.57658402059625,18.99932013678321,18.1251408896215,17.405712743496466,17.445737977718824
19.63500895529169,19.06865011549911,18.193928724852462,17.471867294618193,17.504663004863012
19.767929904947962,19.111754277734065,18.26205344024877,17.54127101589656,17.525568703887824
19.86728196459118,19.16192857359193,18.3045325067584,17.591544540999685,17.537049394429058
19.94067434262832,19.24202998432466,18.325403848567525,17.612191954803578,17.537101218822272
20.011038970373264,19.309995089894905,18.322896963367064,17.635200826712044,17.570107681755267
20.078661941236668,19.35631326115802,18.299220869753213,17.678510282309293,17.606520743270703
20.125823256632383,19.400056459335133,18.368369943378706,17.701546342694257,17.65621442429747
20.127551214918405,19.445078391511988,18.505219819372243,17.70485791501072,17.716963203395153
20.181871884170008,19.487600225440872,18.60616322546128,17.75156697083608,17.749595955363432
20.30659114625786,19.518798192139876,18.673535482943933,17.843638767939765,17.78933725896788
20.40902023118261,19.587536300398824,18.714316448597387,17.904290894724422,17.816780152161368
20.49217646284241,19.70685064553538,18.742627515498686,17.929653851392523,17.83041002017831
20.564994391668602,19.775825938166655,18.794246521408333,17.98168341119782,17.8732073025136
20.636874116610514,19.800944881902534,18.856258306115453,18.0613888963234,17.924192688290965
20.71185838004567,19.85931300798204,18.895309247442963,18.122026093130444,17.954886351195007
20.780094282083333,19.948483677621525,18.913031331133396,18.160914280851813,17.986214091273123
20.86767215357177,19.98948457033658,18.938302805681918,18.19984607820571,18.025659297950078
20.933896325275263,20.057744859429476,18.97832235836492,18.209311051983104,18.1017075586525
20.92828812730762,20.069896954461175,18.96352317067958,18.233574571705137,18.16989200507498
20.96218771751959,20.06222036791781,19.00419688629634,18.326257691015932,18.22171577140832
21.029317077277824,20.067225921593895,19.053848409465445,18.36030185054691,18.22899205475211
21.11911288722298,20.149151375014625,19.06982040999392,18.39050791928958,18.2003406417397
21.18343538462765,20.224901812740708,19.068816368698442,18.430444327471285,18.199531414494842
21.27453130241952,20.299496159279403,19.16205890217315,18.482435808228033,18.259180683780492
21.334494661296993,20.358590024348175,19.218007131739505,18.522236809301262,18.298304078271414
21.416780049798195,20.37640273026089,19.249481026713376,18.55063440896906,18.354687536770857
21.440853557605514,20.421633211485744,19.268520083720393,18.579957000002352,18.380174622378686
21.472787755563665,20.55698388747227,19.319798262551604,18.632806307696903,18.428499722864103
21.470322296447478,20.58140375813624,19.368519180391665,18.68954017195584,18.464893153986118
21.626749289774153,20.535409440317785,19.450361660729754,18.746273843303502,18.463853389842686
21.705136803098416,20.53615180571792,19.464554359914658,18.77550602786716,18.452689482398625
21.823875124886776,20.660993833570423,19.439620495735582,18.792435554627406,18.478101573524807
21.944886916853115,20.77350672527358,19.436133664367176,18.793618676681888,18.49860434348399
22.04785863872244,20.861363443309774,19.51233459227579,18.85126680387685,18.506082302784534
22.101094588317668,20.91985250320982,19.486697405199898,18.909723150975115,18.53049561828555
22.178279310887895,20.93972065983273,19.576187582062097,18.96415926157307,18.60417658273404
22.196519735790382,20.97409148970422,19.651540009813097,18.99987792332788,18.67398265123115
22.257777124747438,21.059763986729756,19.677010907633512,19.036838355144905,18.728531527386508
22.285327809983425,21.06838654251067,19.702877558727614,19.074104008601914,18.760322818691364
22.41327180648899,21.11935769873292,19.755068151001694,19.125286453019818,18.74536206679416
22.455287752561517,21.155131077778773,19.74428651244356,19.175565944711188,18.742278266767784
22.495836389735295,21.18511199926233,19.880911692802886,19.21397380332869,18.773884715442843
22.472602891977886,21.196978915003434,19.846309925785718,19.227841137383802,18.764309723497174
22.688518296363046,21.290393532010356,19.87804860493206,19.27434125577463,18.798722836578424
22.705824687752575,21.302497754427016,19.881332495509035,19.280532389528865,18.838277347505844
22.777181899733424,21.412321042525683,19.974545852412103,19.37011734393457,18.903635153206583
22.752086703753893,21.418934037877193,19.96604531128553,19.414575784676224,18.964162007526085
22.841491039800285,21.47962871441232,20.039366112854324,19.467329189552608,18.9965799075964
22.93322061989533,21.505305931294046,20.110621000662192,19.46592182514147,19.023021389047884
23.035662727140767,21.5284818269254,20.162089176780533,19.47150015130139,19.023536252930278
23.105105234023583,21.558209096628538,20.177255984244844,19.485673157177438,19.028967882564785
23.17351551039559,21.621504568941937,20.235446503392602,19.564353569892443,19.084452815559235
23.129121443227163,21.54702046002063,20.196099218071815,19.615756481072424,19.09453640363719
23.275244110099244,21.6489319947883,20.308188206398214,19.680024056599215,19.166089817184748
23.218020468483484,21.602842844374067,20.26430550508081,19.66651641844075,19.18361661901332
23.383339367519334,21.741350251169987,20.363293065347946,19.74706354238523,19.190281303879193
23.425465279242346,21.714082383410727,20.34460624890455,19.780753231679867,19.16020355156646
23.560070161956112,21.863277310514093,20.48501952307451,19.7998516377959,19.209612015410748
23.564961533720755,21.883838625216786,20.4156650952835,19.820619491956982,19.256781432881915
23.766866627445825,21.954710326511616,20.601465403482514,19.879973330994446,19.251031335357396
23.736665469617677,22.024125570510968,20.563660239334872,19.913858974775767,19.24550520525728
23.771916415770338,22.108011973218787,20.64267862398501,19.958869840891424,19.30140383898477
23.705705950490703,22.129335256709137,20.63524077959238,19.924799045671833,19.35602142214057
23.99271635726152,22.194613223084836,20.730164986085875,19.96957921280483,19.398861395388785
23.952997727509548,22.182531785146622,20.726664401211767,19.980867349156664,19.441701368637
24.190536731899506,22.307157983377017,20.75576913894909,20.019064357377722,19.452177899121125
24.210546275855513,22.375037292610997,20.78400862994843,20.057622514489395,19.445222140064764
24.39158902451963,22.443777924293727,20.842550793205618,20.151541528407087,19.46488769729465
24.355521199168994,22.411959878420333,20.722564282781327,20.181164747965678,19.48542031928247
24.408948790152866,22.550466858046107,20.775213157023654,20.228777438715703,19.56421648913325
24.428835686656818,22.541915082392407,20.818277887966886,20.233251717524524,19.607415014048396
24.385730491395424,22.622136871770266,20.948187132160555,20.24812727964902,19.623386817342265
24.195520717683387,22.62552485383421,20.92396000833888,20.25743982169166,19.59282259716258
24.461623344629718,22.67779415761667,20.97775482878882,20.30814117574547,19.598229623084585
24.271918548767538,22.65805955417089,20.956501023077514,20.349265945178217,19.607315349137004
24.685728401319675,22.639184050025943,21.115870006553585,20.38701237654213,19.663692044381683
24.39932798306811,22.53985261738163,21.16643551909116,20.414110568053903,19.69350360632425
24.903816410627865,22.708079467682232,21.251829696915074,20.448147641314364,19.757721254554184
24.532134880342554,22.676617144665325,21.283819308678417,20.452005758924244,19.827217866079557
25.00132323110249,22.860735502679344,21.350170647072854,20.508521340055747,19.885007416887873
25.002984585302734,22.87466991105101,21.36999946565207,20.516934416325014,19.93561958155859
25.115849910107382,22.96134998098578,21.447972056521497,20.535911820844248,19.90789180571475
25.133223016681818,23.06831744883429,21.46825170229546,20.558696102923687,19.862676237665063
25.268748460945805,23.134595412220552,21.50942536349671,20.615901825525178,19.889360175988266
