2massj,2massh,2massks
17.210249470067673,21.819087781634536,23.245874768416304
18.0545112078146,20.956296501668554,22.498394974485926
18.390338429043954,20.08977845622853,21.61846067074429
18.22126458381806,20.503321845144203,21.04149682286257
17.800162952961454,19.96484975652431,20.332946983164796
17.73593668144137,19.633182272847513,20.040950176125108
17.442270879541766,19.29035352823226,19.74672122058547
17.423035530674248,18.946242090018146,19.551845428436756
17.321873403638264,18.59211675258095,19.341817923352913
17.25807886599855,18.237807116806408,19.17193003303897
17.19825112123852,17.881021875144302,18.934206186753023
17.215411228770932,17.609835712596553,18.492923199631335
17.123438956809622,17.34301706988023,17.993814595989207
17.119367423127585,17.184076548378442,17.789585676863837
17.02657506548847,17.03341450714121,17.58885354853362
16.949105072981226,16.90957214385131,17.432850808059904
16.859916584806076,16.790031930889278,17.271093466212932
16.88401341673094,16.741379774800837,17.19236147652405
16.92897635532802,16.695497792738035,17.10931861496085
16.93232784572427,16.687191840213178,17.060570393456175
16.927134944397284,16.678793626498713,17.005589000743402
16.962858379085453,16.694455907185926,16.97771982937832
17.008073005181807,16.708283060501604,16.94166061523916
17.029722159064814,16.73268121215259,16.951457419694204
17.045249068348674,16.760325672026337,16.950680538793538
17.086815204130517,16.793237133276513,16.960527392742577
17.13590446835787,16.827670311305823,16.965857047364423
17.177142022234584,16.865860195975042,16.995607498221542
17.21587165316491,16.904121258731315,17.022039210336075
17.290948700057825,16.95129974179755,17.05046899183524
17.378797680360222,17.001338723699277,17.069270674936668
17.414685288006588,17.050031673523492,17.104057130300927
17.430570524298183,17.09701957308509,17.127275817212663
17.510539410460574,17.149175159932852,17.166009515967346
17.592328985277476,17.200679956622963,17.213496463936167
17.654477096409913,17.24992180891519,17.240812296759763
17.712678194806024,17.29873698148614,17.243855599127755
17.759627846560136,17.3525051788099,17.27582230237854
17.79865721283558,17.40365954293877,17.32447056696772
17.86935691604857,17.457491475652255,17.352374698771477
17.947741749931325,17.51076422870738,17.36823008042245
18.005507284879005,17.55931677230761,17.40995344772246
18.04702914907979,17.605738913613116,17.4499862361945
18.095727686745697,17.65289776318447,17.486856027473817
18.136336533123455,17.699553603537332,17.52823558002992
18.18826220462262,17.747646047565375,17.5681772690288
18.2325912482386,17.796099621858577,17.607146414863816
18.271009231333085,17.84528332459931,17.65757403788379
18.316397647510502,17.89331148880144,17.705567549733374
18.365293845182393,17.94180275027636,17.743052956386073
18.41693879866601,17.991644378110294,17.76824585126814
18.472788377414098,18.037586316575158,17.79968982020011
18.52915638693024,18.080482267732883,17.843548732493936
18.582113300158248,18.120423929985982,17.869176651618183
18.627067010942568,18.157690455347392,17.878296231858055
18.655727469966415,18.19844235115624,17.90349343206106
18.67097672504199,18.242585250153503,17.944332946726547
18.695300852092203,18.286703558356173,17.986901673953593
18.73357127728942,18.329692081724623,18.02969200717041
18.779104560547836,18.373322645927846,18.068703263588358
18.82657795587813,18.417955081192467,18.10276301674154
18.87119747442796,18.45971483375706,18.13453149714829
18.918594556880755,18.49950062701202,18.166039881464954
18.96071840163316,18.538474580428314,18.19503935074036
18.997670902541017,18.575380509959267,18.222732812207127
19.020671335561072,18.612772239553152,18.254011692772956
19.028723426635736,18.651778691858937,18.29029915575929
19.04503442599613,18.689700722356793,18.324929289256954
19.073771647157116,18.728109912299047,18.357007210721434
19.11517085295799,18.763680275933694,18.391769816707978
19.174211452554058,18.794645035353625,18.431036516485197
19.218699188746562,18.828402221432672,18.466366198299127
19.243497822679853,18.866432555223767,18.494799154719463
19.263280892956114,18.90433435490362,18.523905038232947
19.283089861874906,18.94303263708857,18.55302233407917
19.306994099573558,18.977461167955067,18.580742767533078
19.339306229084322,19.00755375814903,18.61071017149125
19.36839584670212,19.03944006587695,18.640974433015078
19.390299560669504,19.075111570910735,18.67190065947048
19.409971330590082,19.108005217977485,18.701812683360487
19.42422285950802,19.135163531636728,18.729261732276832
19.451169908733675,19.16342385463108,18.759995283876236
19.509736435507623,19.195966467888546,18.799442876398892
19.559101672959414,19.22849308983044,18.83445299919802
19.596963233620215,19.260973190487967,18.856553815693477
