log10_Xlan log10_mej log10_vej luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
-3.2126413510465373 -1.5041437679719292 -0.6933074606811427 29.937369407080183 0.8640874809032217 0.0 0.0 -164.72812110948246 -10.913052764769146
-3.292274477282138 -1.4585768129740244 -0.7033259728213037 34.487971960291944 0.7894120476639416 0.0 0.0 -164.7145171288928 -10.964170286396426
-3.4133079345152106 -1.8992082655001532 -0.7056829687662891 19.07167713399987 0.7167240316896463 0.0 0.0 -164.70863995040256 -10.275166472480668
-3.198831157992055 -1.5491798318760712 -0.6921313064365742 26.494531438321946 0.6973581529122602 0.0 0.0 -164.704839857159 -10.576508715961353
-3.3206930587007664 -1.5614064887694967 -0.7005683378057828 27.874281810370466 0.9157515005463851 0.0 0.0 -164.6845393675637 -10.899720742122684
-3.4174595295487276 -1.8323656409016902 -0.6922070178814428 21.052315453323963 0.7673569696847339 0.0 0.0 -164.6557138252305 -10.442233892307968
-3.2898458629856284 -1.884562889897622 -0.6966824945166119 20.084206209502426 0.7165835106235251 0.0 0.0 -164.62640889582016 -10.326699776574118
-3.3515418342363192 -1.6472906871505213 -0.6931042793367448 26.05786826722792 0.6340632723921111 0.0 0.0 -164.6190879605695 -10.464739752652461
-3.284483539395014 -1.5318284033956533 -0.6947040224163654 30.356329404171706 0.8945145304232902 0.0 0.0 -164.61856785856938 -10.961557426922717
-3.311467322479448 -1.8659691945517047 -0.7019517006572773 18.859176802680977 0.8402247298177774 0.0 0.0 -164.6122378866907 -10.42294025708504
-3.4108867025269616 -1.6243391348022231 -0.6905482158425817 24.06654727803934 0.8341568913908703 0.0 0.0 -164.60014659715728 -10.659515537381166
-3.2959420743757732 -1.9410161279396805 -0.6997193697875626 18.760308453674238 0.7184172407816557 0.0 0.0 -164.5955611416125 -10.261065138166147
-3.1878495740775374 -1.5473631029131982 -0.6975979714510647 26.609210436209988 0.7344384530691588 0.0 0.0 -164.47350227825424 -10.632634847702914
-3.5465766067085394 -1.654179444024674 -0.6985324515953757 26.681864409398088 0.6975281964731022 0.0 0.0 -164.43796863696073 -10.583798274016443
-3.2201133847903396 -1.5627855861135758 -0.7053455995846452 28.533488350131556 0.7951740180477974 0.0 0.0 -164.39902365020978 -10.781910645692806
-3.2045466048513616 -1.697489719725195 -0.6979015659767007 24.567209333691242 0.6860117331132639 0.0 0.0 -164.39711054480915 -10.484578568162116
-3.287973322917554 -1.7937460184144243 -0.7015869853409193 20.346904528265004 0.8765551834212714 0.0 0.0 -164.39078576744765 -10.54119968697131
-3.245667886159554 -1.5372608454277943 -0.6942882888518651 26.84781674928969 0.6773431718506852 0.0 0.0 -164.3590590850779 -10.56063378713689
-3.4189816689461106 -1.7899874133131641 -0.7059323383775549 24.561931574463195 0.8089503434578761 0.0 0.0 -164.2759698140415 -10.649206519447636
-3.2928737009335514 -1.9733215422095367 -0.6983571621105544 16.800928953371923 0.7871128267777132 0.0 0.0 -164.24501011750942 -10.242077018057687
-3.3716254128808503 -1.9084549501621826 -0.7083793734878037 19.081037409376094 0.7988384131863889 0.0 0.0 -164.23425302788857 -10.38412496217283
-3.51647540061846 -1.710351461531864 -0.6952596549495629 25.20621488806457 0.7905755353299943 0.0 0.0 -164.23371907293972 -10.652123029671294
-3.32086391676716 -1.635197691108718 -0.691712639413629 23.203178653308342 0.7165076939484345 0.0 0.0 -164.1950990302432 -10.470949502724256
-3.3390840584590524 -1.9105412631074596 -0.6944938674478762 18.749085675985505 0.7603809452332634 0.0 0.0 -164.17389221481568 -10.317235775776489
-3.3664029451083426 -1.4768200202530468 -0.689991503211089 32.69054629775224 0.7344790400728713 0.0 0.0 -164.1686025936197 -10.838518628015775
-3.306992309638207 -1.5252951332240983 -0.7043302345535594 32.59830935589434 0.8048792614826091 0.0 0.0 -164.1413692687935 -10.927223944281751
-3.4108502476292895 -1.6151163257342276 -0.6977907127577765 24.341613053343156 0.773944435843797 0.0 0.0 -164.1144643571705 -10.595958676836437
-3.21518690135741 -1.6959511700268468 -0.6920682582512616 22.98924114689464 0.8434666864085193 0.0 0.0 -164.02215212163 -10.62481797406352
-3.2705716764987374 -1.8465275989261505 -0.6959300322570305 18.913321199548548 0.7943738267063458 0.0 0.0 -163.99563518301875 -10.369691901175
-3.51079637408077 -1.7407998623283842 -0.695291961843644 23.22956817937269 0.6977582313037364 0.0 0.0 -163.9902635234591 -10.445569864028565
-3.3877781331889825 -1.78806913901149 -0.7012379655571943 21.917823821352403 0.9102824850020308 0.0 0.0 -163.96019933659574 -10.653326390416035
