log10_mej_dyn v_ej_dyn Ye_dyn log10_mej_wind v_ej_wind Ye_wind inclination_EM luminosity_distance timeshift em_syserr redshift Ebv log_likelihood log_prior
-1.323999836602698 0.26311103436598376 0.34705485054617286 -0.9575372834647169 0.05103876051000277 0.25762143090738265 0.1339082519844748 75.46626303429038 0.0 0.6 0.009727 0.0 -128.10657627034067 -1.8422168581350444
-1.3890133796162205 0.23553693976895826 0.34702248894943666 -1.0926674665845906 0.05089927415137408 0.25061374508230433 0.33762925058774385 69.54001096758282 0.0 0.6 0.009727 0.0 -127.38306750808319 -1.760433433269859
-1.3303429590408657 0.24670661213935896 0.3279420746444619 -1.1068235301171319 0.05077300723600438 0.2458622041151219 0.4063781193667379 68.61269367234244 0.0 0.6 0.009727 0.0 -127.19515865073417 -1.7470087055436538
-1.339629142043667 0.22362313514199955 0.346020279963707 -1.1503384464882638 0.05161209890629823 0.2516697297329009 0.3855722278922364 66.77626145146802 0.0 0.6 0.009727 0.0 -127.00514915845805 -1.7198787988655964
-1.3215532066758753 0.28106837347796665 0.34456617945622453 -1.051730341013832 0.05230015729824174 0.2451941336019174 0.09360090083537544 68.20297403293189 0.0 0.6 0.009727 0.0 -126.52032053908705 -1.7410193203936126
-1.326220523379114 0.26066164164176303 0.33466821862139073 -1.1175661233844667 0.051986627540000135 0.2469089297448156 0.3454333069501029 71.22230567220944 0.0 0.6 0.009727 0.0 -126.4578303500047 -1.7843372002424331
-1.3058973612534914 0.2566425749993596 0.34897078180542757 -0.9437032081696217 0.050440959521977455 0.2478533024242257 0.38633663004231317 83.29947695266927 0.0 0.6 0.009727 0.0 -126.40680082181733 -1.940973419047464
-1.3640586442891407 0.2640192708307759 0.346402836224278 -0.8948534887022244 0.050847013474408335 0.23458837201303634 0.15016986163509022 89.5683444492342 0.0 0.6 0.009727 0.0 -126.24283809352592 -2.013533107972573
-1.3965074096162744 0.2642362447041195 0.34185557843142617 -0.9046875408679766 0.05291700923264266 0.2383176726713915 0.10010482620664146 85.2759757626586 0.0 0.6 0.009727 0.0 -126.05031586819254 -1.96442391975393
-1.3168150727083567 0.26284493842326595 0.34878101704146514 -0.9122414081601176 0.05115886512779643 0.2359000614404305 0.24364055246668906 82.88341794484928 0.0 0.6 0.009727 0.0 -126.01751830081594 -1.9359661663168835
-1.3703501563068503 0.2634018596842006 0.34052350516301116 -1.0675327873873433 0.05194491225266909 0.24537607153906474 0.36513822518952643 73.47423621393101 0.0 0.6 0.009727 0.0 -125.92574497322045 -1.815465966041958
-1.3654826201447952 0.28049644061587387 0.332959714079058 -1.024703574186411 0.05001366709921778 0.2399874637966515 0.1499867597775518 73.67309393893744 0.0 0.6 0.009727 0.0 -125.70079496498255 -1.81816880605761
-1.3514952746348254 0.1957172191333289 0.34290562406828173 -1.0678256136339774 0.050614647764221206 0.24241917135979116 0.06386063706060541 74.40023806915438 0.0 0.6 0.009727 0.0 -125.34722426948058 -1.8279902906621333
-1.3662777113081646 0.25204334883333723 0.3452844423083248 -1.1720656821777813 0.05164943829398115 0.24617148474856812 0.11701768122375435 69.31725181076877 0.0 0.6 0.009727 0.0 -125.27241754681586 -1.7572249680667902
-1.3380667056618951 0.23160348470825723 0.3476860079895193 -1.1756625657467934 0.05205333378377475 0.249480121169138 0.15377368977283318 66.9110347392602 0.0 0.6 0.009727 0.0 -125.24175889411703 -1.7218950462920866
-1.332094214835521 0.2570697268547195 0.3367926854023544 -1.0183855684939527 0.05100868643283993 0.24631260626140683 0.37822212116244214 72.94206331473787 0.0 0.6 0.009727 0.0 -125.16192287038409 -1.808196621790148
-1.352150155100741 0.2554240092504426 0.3339256763669908 -1.1245713222376006 0.050727871096203324 0.24314592796316623 0.05707367127951382 76.68807541065894 0.0 0.6 0.009727 0.0 -124.84644275016393 -1.8582773747344374
-1.4116264935606333 0.2658879210663455 0.3419641580001652 -1.0060770795830685 0.051097384342886513 0.23603820984081442 0.09957163169114386 75.31756626038744 0.0 0.6 0.009727 0.0 -124.80934362058706 -1.8402445402439085
-1.3163894733826802 0.22129744435416426 0.337928474878388 -1.2094063715894015 0.05043532491497562 0.24212935390061846 0.20843096352434856 71.00315734495439 0.0 0.6 0.009727 0.0 -124.80501199607625 -1.781255494673796
-1.3488824464178473 0.2438325634226104 0.3411804943395627 -1.148059451175115 0.051881922135406336 0.24639044740773722 0.04099021227081775 69.82769960202648 0.0 0.6 0.009727 0.0 -124.76816206149638 -1.7645619224570837
-1.3938468033346068 0.2575340717376442 0.3478607016249189 -1.0798238414703238 0.05077339688130384 0.2535210646536552 0.16680732215059446 71.55954604013878 0.0 0.6 0.009727 0.0 -124.74880238507852 -1.789061063828849
-1.4468544635574134 0.2577722927690299 0.34214211406300293 -1.1421254757601345 0.05057955159309151 0.23967428187084153 0.2128603504875612 64.92080538754855 0.0 0.6 0.009727 0.0 -124.72712568434487 -1.6916992973898237
-1.3746620110462522 0.2528642088005319 0.34208880770863365 -1.1392937074607192 0.05034392457895775 0.2559814681097716 0.14518443651010782 66.17539437583528 0.0 0.6 0.009727 0.0 -124.72145625259733 -1.7108398566588896
-1.4504184302439111 0.26633593664558197 0.34887638544270727 -1.0197582543410326 0.05069992902521876 0.2414447380572708 0.1184483802034599 78.53689913640018 0.0 0.6 0.009727 0.0 -124.58705565392148 -1.8820997160151798
-1.3261148139743004 0.2699060051991256 0.330019473715634 -0.9870410935453866 0.05123417848345295 0.24121727528150738 0.2579534342569429 77.40956545930392 0.0 0.6 0.009727 0.0 -124.42743487583968 -1.8676415066792256
-1.3180169941972024 0.24951630087120605 0.34775491379761314 -1.1200056861542254 0.05071767509571734 0.25895578237351197 0.44197571014311987 69.77629660690913 0.0 0.6 0.009727 0.0 -124.38055087507139 -1.7638255109096175
-1.4418985499142947 0.26895276097149967 0.33963274671528176 -0.9839399181676742 0.05019279880164292 0.23981368439272915 0.1294972422114278 81.48352534771425 0.0 0.6 0.009727 0.0 -124.3588366842144 -1.9189320058143222
-1.302735706789151 0.267972366386944 0.339734880825466 -1.0108816284306328 0.05128437987135804 0.25176634123276487 0.5322215175251058 75.81240043035305 0.0 0.6 0.009727 0.0 -124.14498167367243 -1.846793022310239
