    0.273720359802246094E+02   -0.218725895881652832E+01   -0.124999284744262695E+01    0.127793656481364248E+01   -0.160037674784309957E+03
    0.644199421115903448E+02   -0.267790597177848655E+01   -0.114435881074932189E+01    0.112922801690724817E+01   -0.159667617418706243E+03
    0.367861289465944523E+02   -0.273266184677888813E+01   -0.119306527689854214E+01    0.153602767148543795E+01   -0.159535149294521290E+03
    0.389861614959861100E+02   -0.250919587567330371E+01   -0.125334423476300660E+01    0.136999880068831748E+01   -0.158408103475788948E+03
    0.615919260127751755E+02   -0.244945289336025329E+01   -0.104977419152860296E+01    0.134569341142978116E+01   -0.157887725688373450E+03
    0.513886387956265196E+02   -0.226257345088568229E+01   -0.115944001000599939E+01    0.115202663267234717E+01   -0.157521185560922817E+03
    0.302115333192540803E+02   -0.201436704778223863E+01   -0.103871003573544396E+01    0.118973368556660009E+01   -0.157460119723404006E+03
    0.638769386346913635E+02   -0.223214506507120847E+01   -0.107225545901555575E+01    0.114024631950652666E+01   -0.157233123111741293E+03
    0.299266411660413922E+02   -0.263624110204620887E+01   -0.118901254889624863E+01    0.112596799365454192E+01   -0.157099375176046749E+03
    0.604382275325212177E+02   -0.243968740463363298E+01   -0.111086652435586775E+01    0.145785522728677219E+01   -0.157063712813945926E+03
    0.486688058669707786E+02   -0.201515000955534163E+01   -0.100678892383330254E+01    0.146895961975891054E+01   -0.156795960459426567E+03
    0.690913478553601408E+02   -0.256317067078543559E+01   -0.111606855856369691E+01    0.907686146274209515E+00   -0.156717785303318806E+03
    0.517319185128514718E+02   -0.205452534717033153E+01   -0.115060321509656882E+01    0.105421904103870023E+01   -0.156703417695835128E+03
    0.530525505938901247E+02   -0.236604279167037479E+01   -0.127306563156819874E+01    0.597371399224440824E+00   -0.156651315681826389E+03
    0.353903662894466535E+02   -0.231464246381154570E+01   -0.128763810575722681E+01    0.111143878936562213E+01   -0.156619641146247261E+03
    0.647910932506417083E+02   -0.239247219185278492E+01   -0.103364712636895928E+01    0.971140388264776333E+00   -0.156588112564742516E+03
    0.212471667352610964E+02   -0.234268793839292311E+01   -0.119953575661406475E+01    0.134250984976487864E+01   -0.156299325690968459E+03
    0.626065930064915719E+02   -0.244179293057767532E+01   -0.126309381027235057E+01    0.492470961890318193E+00   -0.156205649360305785E+03
    0.533987645275766027E+02   -0.227655752765611785E+01   -0.114687049949260622E+01    0.111622411805378063E+01   -0.156031539172025191E+03
