    0.421556925773620605E+02   -0.209814393520355225E+01   -0.215765613317489624E+01    0.150464499020596820E+01   -0.376659921952392097E+03   -0.762461894642300742E+01    1
    0.450439703464508057E+02   -0.206813466548919678E+01   -0.214275676012039185E+01    0.145478657010026535E+01   -0.375067976434916545E+03   -0.762510722767309002E+01    1
    0.358876705169677734E+02   -0.192826938629150391E+01   -0.210510733723640442E+01    0.154686850075249160E+01   -0.371679086499008179E+03   -0.762559550892310245E+01    1
    0.393459784984588623E+02   -0.225365126132965088E+01   -0.217798891663551331E+01    0.143033035152099774E+01   -0.370311587742815334E+03   -0.762608379017301452E+01    1
    0.428152692317962646E+02   -0.225467598438262939E+01   -0.200483757257461548E+01    0.145310185952633808E+01   -0.369009503585213622E+03   -0.762657207142296922E+01    1
    0.572467732429504395E+02   -0.199564003944396973E+01   -0.206609624624252319E+01    0.141324366022274006E+01   -0.368712925126846017E+03   -0.762706035267305182E+01    1
    0.592618846893310547E+02   -0.236965501308441162E+01   -0.217448624968528748E+01    0.137294095310229380E+01   -0.367386977476880361E+03   -0.762754863392306248E+01    1
    0.398826169967651367E+02   -0.225571882724761963E+01   -0.200546804070472717E+01    0.143502181276924290E+01   -0.366871114516584214E+03   -0.762803691517297189E+01    1
    0.465386509895324707E+02   -0.238380265235900879E+01   -0.216477680206298828E+01    0.136438013678742132E+01   -0.366547634796227101E+03   -0.762852519642303761E+01    1
    0.652024841308593750E+02   -0.216195106506347656E+01   -0.215494397282600403E+01    0.134980442328437822E+01   -0.365886086600770739E+03   -0.762901347767311488E+01    1
    0.597365427017211914E+02   -0.229221379756927490E+01   -0.208589899539947510E+01    0.138675535730626764E+01   -0.365615296868996779E+03   -0.762950175892311666E+01    1
    0.623616886138916016E+02   -0.223475289344787598E+01   -0.207424479722976685E+01    0.148006616101460597E+01   -0.364711661497829652E+03   -0.762999004017312821E+01    1
    0.689920485019683838E+02   -0.227761065959930420E+01   -0.224320146441459656E+01    0.146187274797557754E+01   -0.362843329090169391E+03   -0.763047832142306248E+01    1
    0.494527924060821533E+02   -0.183204042911529541E+01   -0.213003906607627869E+01    0.152915366661340379E+01   -0.362824007700887137E+03   -0.763096660267300297E+01    1
    0.498825824260711670E+02   -0.217841625213623047E+01   -0.201334941387176514E+01    0.134772179282176485E+01   -0.361961853816070175E+03   -0.763145488392297544E+01    1
    0.454925179481506348E+02   -0.248833906650543213E+01   -0.224780339002609253E+01    0.141683311474176699E+01   -0.361274128573458540E+03   -0.763194316517294968E+01    1
    0.556317043304443359E+02   -0.226080441474914551E+01   -0.220099779963493347E+01    0.123645473396667849E+01   -0.360679814265637901E+03   -0.763243144642295146E+01    1
    0.457351577281951904E+02   -0.220884239673614502E+01   -0.226466241478919983E+01    0.139068223629708121E+01   -0.360458684444875132E+03   -0.763291972767294791E+01    1
    0.549597394466400146E+02   -0.215647935867309570E+01   -0.221889722347259521E+01    0.128318013294395739E+01   -0.360303637971321962E+03   -0.763340800892296389E+01    1
