KNphi log10_mej_dyn log10_mej_wind inclination_EM luminosity_distance timeshift em_syserr Ebv log_likelihood log_prior
67.87824467277488 -1.3684085355308964 -1.1919544214848714 0.930586916970202 33.73263737134385 0.0 1.0 0.0 -133.37988365082566 -11.96298138576569
65.74458094359287 -1.5715296526155709 -1.0321307574183962 1.4217056139877335 35.664796817320024 0.0 1.0 0.0 -132.52174392972597 -11.809151879408041
53.715832297218036 -1.6226044336196386 -1.341056598118439 0.8324766962755165 35.5636920342527 0.0 1.0 0.0 -132.14981465431657 -12.096802562451206
38.20058156463955 -1.8607992544207157 -1.24398301886107 0.5324806859339786 48.733161047694686 0.0 1.0 0.0 -131.82539235202253 -12.788111483756483
47.55067283219182 -2.2306500213018845 -1.0255882137619499 0.8941498059090486 53.97736647876913 0.0 1.0 0.0 -131.80068000871336 -12.46127270472364
49.73051159541127 -1.5818504942167286 -1.205149173059307 0.6246760842361255 45.42367331719059 0.0 1.0 0.0 -131.75694693598658 -12.576292006376534
73.21155164548902 -1.96905428502853 -1.0225145363492325 0.7697013311203628 45.96077032270539 0.0 1.0 0.0 -131.6393423246912 -12.414139966963543
54.210377523755405 -1.9440540212712305 -1.1781116114894417 1.0741477314201482 33.16972379473786 0.0 1.0 0.0 -131.34932695315405 -11.85423048967748
43.56987729242957 -1.9018004819857406 -1.159229115297824 1.4946232752044977 32.569344826835604 0.0 1.0 0.0 -131.23572237701714 -11.710107800887645
60.42820317836975 -1.4559848877531434 -1.2812550610796247 1.1793626870408762 27.978505063761812 0.0 1.0 0.0 -131.1538693161775 -11.633919226295603
52.82821379513996 -1.7163495484486575 -1.3408540470362884 0.6410393160073036 40.114162411023536 0.0 1.0 0.0 -130.9842819672471 -12.429678219984847
53.67902999697522 -1.5193428496853914 -1.3214476486417137 1.241643426392187 28.802573415636562 0.0 1.0 0.0 -130.98172248361556 -11.639475257135965
54.304570236591665 -1.8530658737007282 -0.919148904861983 0.8567341839526861 48.19493786072136 0.0 1.0 0.0 -130.85918954676552 -12.379186818648325
45.23833946321884 -1.4459178157762327 -1.1900234909467358 1.1394658952495915 36.26118243339789 0.0 1.0 0.0 -130.83673144349396 -11.910639235595756
56.936060547614474 -1.885659041202214 -1.2287373923901728 0.1237929402677501 55.31600789740451 0.0 1.0 0.0 -130.69979389315188 -14.328595028162038
42.26149079245461 -1.4912687673117555 -1.0265263200157437 1.5102808148986904 31.945661376226408 0.0 1.0 0.0 -130.69713836934287 -11.689700880528854
60.999588153940685 -1.9116063743818599 -1.4137954263661054 0.3832521342005739 35.137487121198234 0.0 1.0 0.0 -130.66471388388544 -12.76676443737832
48.327973749283245 -2.356880472444292 -1.028979586417575 0.6502958944773994 52.970733343505366 0.0 1.0 0.0 -130.63392535695425 -12.695401529875436
71.83026922238278 -1.6830658340913736 -1.0024995870204414 0.5663361393516216 42.6938972319356 0.0 1.0 0.0 -130.614298889378 -12.600495340747102
46.05224647503364 -1.530760339043772 -1.165026638564739 0.98974574549827 35.65144453136919 0.0 1.0 0.0 -130.60695173341975 -11.976884493477503
47.69992188079001 -1.9094008844814487 -1.2514503093963047 0.7780482281233112 38.20962432581056 0.0 1.0 0.0 -130.5987023624376 -12.220897564164133
65.39768542063734 -1.742378052265433 -1.0588745612373591 0.7765086701816548 34.49843146059326 0.0 1.0 0.0 -130.4420348294503 -12.120288758012965
50.02764377790605 -1.5649882708233531 -1.338541778123795 1.3276052545958228 26.755939435993955 0.0 1.0 0.0 -130.25733741667273 -11.54045591477423
60.124129389904375 -1.4734162880088961 -1.162244594034137 1.0077936088036552 35.24271740333323 0.0 1.0 0.0 -130.21674975879304 -11.953733506993974
73.83788417319631 -1.494160571474461 -1.157368131010546 0.8140994854331816 34.83304311884056 0.0 1.0 0.0 -130.14010201454562 -12.093079483814567
63.763769980939564 -1.6382692052524224 -1.0684143465038602 0.5232095320800542 48.158454609057415 0.0 1.0 0.0 -130.13613611647847 -12.792150705887597
39.60766766456713 -1.5336478127186899 -1.2952815176825714 1.3691059995399444 25.108341666955056 0.0 1.0 0.0 -130.1015931116733 -11.467511356068865
62.81657034513966 -1.920737413639317 -1.126262736278545 0.7064244646888372 35.19980050178072 0.0 1.0 0.0 -129.9389234455093 -12.217013403310396
47.81183110605926 -1.917896981739347 -1.0852583642096905 1.2781958234437214 33.85175166119898 0.0 1.0 0.0 -129.9072595384243 -11.789255740426132
51.71249666478884 -1.7061069501769845 -1.0823793246301063 1.065062734163817 41.49889346614437 0.0 1.0 0.0 -129.79438140842257 -12.083236988013766
39.61213257361793 -1.738726032984141 -1.0214141959935916 1.392927005692189 32.21179402738179 0.0 1.0 0.0 -129.7934246266258 -11.712067849607259
