KNphi log10_mej_dyn log10_mej_wind inclination_EM luminosity_distance timeshift em_syserr Ebv log_likelihood log_prior
42.588476789357436 -2.351851686065033 -1.0960290139763822 0.36447030122026924 46.48683477990295 0.0 0.6 0.0 -141.540034142606 -10.231632833533233
43.203778698241834 -2.5519629809683506 -1.1625010731132974 0.416659608113046 46.17471255167307 0.0 0.6 0.0 -140.5564808379127 -9.875983277502032
66.64050111646424 -2.075866415906954 -1.012888409975305 0.3705373749516002 46.483926311084005 0.0 0.6 0.0 -139.7379489387731 -10.21363015751144
55.634117318798396 -1.7747635772316706 -1.2121322691961578 0.4054044298656129 45.593931242142254 0.0 0.6 0.0 -138.69323800618852 -9.54109605027372
58.8545386793641 -1.856609453005726 -1.154132346075488 0.40680925744259244 43.10549922949678 0.0 0.6 0.0 -138.0010492436295 -8.947003636115646
62.84960246758452 -1.891156818026697 -1.3212919528927012 0.3364798871697052 41.746712756964776 0.0 0.6 0.0 -137.917847132337 -9.4588436256461
64.67745931830717 -2.006222271467215 -1.1195330610005223 0.4099767075654792 44.61189329353082 0.0 0.6 0.0 -137.91221347010315 -9.112428100922347
56.68288948518963 -1.8239926739503973 -1.1891878568963918 0.3606807035700327 44.779026805381676 0.0 0.6 0.0 -137.889698436706 -9.288268490548163
70.05764754848104 -1.8457412865836964 -1.1366663078746009 0.38522580642780574 42.742471471822654 0.0 0.6 0.0 -137.7333223469503 -9.041840611254752
46.861765963783554 -2.0564299450539467 -1.201517145562622 0.4044707692325179 46.582028522542686 0.0 0.6 0.0 -137.548467357166 -10.207270720023423
60.73325317900605 -2.0919146606538987 -1.1622758977089522 0.40592668355389255 44.23720519497327 0.0 0.6 0.0 -137.511133479711 -9.025827338098106
43.9798074507282 -2.2515719061448336 -1.1225713484788897 0.38199276594847015 46.59342576647559 0.0 0.6 0.0 -137.4551161455965 -10.270554136190242
64.28918533989193 -1.996960019315086 -1.1423230803173072 0.38831798242882326 42.34429000190421 0.0 0.6 0.0 -137.42264090821226 -9.119520905714039
64.66495891168651 -1.935227525673752 -1.0495152568780604 0.36254354576267966 48.17065153226954 0.0 0.6 0.0 -137.34161312187476 -11.890518649860635
51.98840733084262 -1.855339064216419 -1.2537076204055877 0.3950693531822364 43.08699270227832 0.0 0.6 0.0 -136.98114377764963 -8.9761060112461
57.016254041262805 -2.190089265919528 -1.0712791581506393 0.4018338771150276 45.61574880175752 0.0 0.6 0.0 -136.89691797447534 -9.561482825568314
63.44931139823425 -2.202803433670404 -1.0606262485903617 0.39840413037108363 47.072676035795304 0.0 0.6 0.0 -136.88971798263657 -10.641968115065835
65.26220172504578 -1.7988359358117918 -1.2759839363008 0.41148642216428416 40.68108666997896 0.0 0.6 0.0 -136.87861043728344 -9.849437025688042
65.72581708002289 -1.7598933107882968 -1.2350255035782522 0.34925230953976794 41.7786226947055 0.0 0.6 0.0 -136.7046578878573 -9.409996916062376
49.7631708130988 -2.0218650483811738 -1.1991798452311042 0.37730011570672695 48.71659085525709 0.0 0.6 0.0 -136.67516460773479 -12.54083651301759
46.027722284107895 -2.48316344061356 -1.0915292756096278 0.40659939815136475 48.58650640446178 0.0 0.6 0.0 -136.60226854839775 -12.299130614260358
60.24697900151098 -1.7836706430820315 -1.2443407029985458 0.36643852832250184 41.07385115710616 0.0 0.6 0.0 -136.59537096444672 -9.71179148577278
63.39730261850577 -1.8099169084420708 -1.2171427164890676 0.3864114340496133 45.18838656520478 0.0 0.6 0.0 -136.56954012035166 -9.384669447355671
62.889214261230364 -1.9106613564341126 -1.3097668456302898 0.3530102548494664 41.85177953758722 0.0 0.6 0.0 -136.54692719247518 -9.370753201679554
63.12148931673982 -2.002919759385284 -1.1744966503905405 0.3836767779375799 44.87376422591185 0.0 0.6 0.0 -136.45750808331326 -9.263123970690438
53.057531035476615 -2.0073180020123136 -1.167970213121441 0.4078922186922261 44.22336741226415 0.0 0.6 0.0 -136.42492526829295 -9.018394187301793
65.07660533466925 -1.8702716223717528 -1.0827421887649291 0.37842174398346584 45.930477648203215 0.0 0.6 0.0 -136.37780078516764 -9.805158135347593
58.1664185797773 -1.9298757407814595 -1.3152988262121552 0.3931425302937976 42.710479184780944 0.0 0.6 0.0 -136.35184443461813 -9.027922508540499
57.11219959690366 -2.007916901361889 -1.3171785775177733 0.39088885739580237 41.94196011361004 0.0 0.6 0.0 -136.34729661400903 -9.239679075549006
65.63028468758921 -1.8840140720535137 -1.0824408340727487 0.3879206163843777 44.334325227614436 0.0 0.6 0.0 -136.31210398200193 -9.090297801891461
66.13053466809559 -2.0622592856042323 -1.219736713915996 0.33818006849381604 40.55243028956034 0.0 0.6 0.0 -136.28043012344506 -10.125907960322786
57.281354070628446 -1.7919889559743771 -1.2101100088830012 0.41521879359768576 44.19185300160231 0.0 0.6 0.0 -136.2794192100144 -8.995245356235616
