log10_Xlan log10_mej log10_vej luminosity_distance em_syserr timeshift Ebv log_likelihood log_prior
-3.707789673548594 -2.9570914925802927 -1.6056960792483725 5.594650253104224 0.8610791808358795 0.0 0.0 -174.89374764801545 -9.485603035705424
-3.7001407496011653 -2.326926541312522 -1.7513128688143027 9.58142668220852 0.8615089719144393 0.0 0.0 -174.88828979060827 -10.024117716596272
-3.992748221757183 -2.7036130317508693 -1.6845427857809072 6.352281032506997 0.8758316402698647 0.0 0.0 -174.866755450931 -9.629593589618702
-3.6346465373145627 -2.5709568908043523 -1.7877973368037314 6.520569470016405 0.9701040640917328 0.0 0.0 -174.85077381110386 -9.757970804970602
-3.6160688855808045 -2.468106312170531 -1.7004251792823146 7.974286505487674 0.790598063904575 0.0 0.0 -174.7703234707236 -9.75461762274504
-3.714659189303741 -3.0447904027771115 -1.6240327479012893 4.846065521641467 0.9068853985140374 0.0 0.0 -174.7365219565814 -9.393788975465387
-3.8535861637412907 -2.6138922191889176 -1.7639036311473582 7.342720287234972 0.6398295870914769 0.0 0.0 -174.72892985942195 -9.460516998542088
-3.7159699383163804 -2.4956461669050007 -1.7597489066268746 7.499374683495944 0.6602767294638362 0.0 0.0 -174.65042631591552 -9.513084418250303
-3.675872062570436 -2.574487634091291 -1.7057313989064031 7.4194236261733435 0.6356842276238345 0.0 0.0 -174.64282632945884 -9.464409060853736
-3.604387373768173 -2.9472326883668503 -1.641707342339949 5.302280376452116 0.9260524344096835 0.0 0.0 -174.64103682690967 -9.504673587913624
-3.6953954061305856 -3.025427867732568 -1.662612974881874 4.5983978734966655 0.9382405187378257 0.0 0.0 -174.56920375945785 -9.375320029667455
-3.599628254802745 -2.704176086422434 -1.6174833982292822 7.038778455972972 0.7917824743897061 0.0 0.0 -174.56314702240712 -9.63132708338705
-3.6090580473125717 -2.789477206629935 -1.6000920713325595 6.45905536013655 0.7873239257144288 0.0 0.0 -174.55441020767216 -9.539728579834428
-3.2413753743773626 -2.695764587065432 -1.7899567408358474 6.076993690839584 0.8097258983192643 0.0 0.0 -174.5311060749909 -9.506811650717307
-3.5328027310285863 -2.4256201895166107 -1.7309697691443717 8.962612506327057 0.8852212778657047 0.0 0.0 -174.50636263118687 -9.984505146603308
-4.0250133936025225 -2.606683828453722 -1.684785094843772 7.25852667917522 0.8225685047578887 0.0 0.0 -174.48043361264013 -9.70021438162742
-3.5062060073148773 -2.475495689396233 -1.79608218139279 8.581299079708122 0.9226021136081155 0.0 0.0 -174.4588324299388 -9.982389114484324
-3.7823103975241468 -2.9099795783698856 -1.5691758322916896 5.684486106921692 0.9170007778003411 0.0 0.0 -174.45765182174165 -9.564454791520184
-3.8521542582879933 -2.63967276588002 -1.6889522400355157 7.896824736165335 0.7440488358128715 0.0 0.0 -174.45480497170095 -9.684173161265193
-3.765146036658648 -2.9246966073303766 -1.6637445870119127 5.6385772795029085 0.7381932287235045 0.0 0.0 -174.45336328024572 -9.339443138656398
-3.9724886869613876 -2.3946642495715587 -1.7888379914778365 9.420755002339623 0.7747964283254782 0.0 0.0 -174.44284991579653 -9.901121298472367
-3.791484757535712 -2.862475451674591 -1.5542957252733545 6.058508453636539 0.8783195289572975 0.0 0.0 -174.41854540955308 -9.58507983815728
-3.5267942446346128 -2.834668854900072 -1.7291046960028198 5.0380038554073705 0.9039102076359408 0.0 0.0 -174.34501071345363 -9.429345713325288
-3.5123399573899166 -2.5667249871965514 -1.7921824160892663 6.761184704901554 0.9910471629607337 0.0 0.0 -174.33086451181663 -9.815565993891418
-3.8257728869479912 -3.022249400088573 -1.6378728716657345 4.543099596309487 0.8208296890356317 0.0 0.0 -174.25416557309873 -9.22953089668543
-3.818842836994433 -2.759792026860172 -1.7330846276562706 6.017242130056621 0.6435322172853963 0.0 0.0 -174.22594534117886 -9.267206870423578
-3.737853141130839 -2.5154567869920137 -1.7399076105813105 7.472537957516512 0.9729710854123136 0.0 0.0 -174.22413537883207 -9.897194802097012
-3.6095007020669927 -2.8876548714760633 -1.7067398070305806 5.131897530269404 0.6639478329610653 0.0 0.0 -174.22285900513995 -9.13928480381163
-3.7585640394750044 -3.0632261255472373 -1.614477262466385 4.736499075871437 0.7892530962656952 0.0 0.0 -174.21626486462105 -9.231991064211233
-3.6304509007886754 -2.850863484370452 -1.774870655357177 5.61457049299591 0.9418787255902704 0.0 0.0 -174.21166655781775 -9.578847359860868
-3.5932941074138984 -2.8316908812833965 -1.7587580077295866 5.209013718641212 0.9613414674249046 0.0 0.0 -174.20448083771467 -9.524325945870045
-3.629063803955951 -2.5769423617428675 -1.6608203596031728 7.872927612342567 0.7116692246088914 0.0 0.0 -174.20349714495 -9.636648963535066
-3.945967546874911 -2.722956614754802 -1.7943934568396056 5.8028554958497 0.8531379280472408 0.0 0.0 -174.19087805329977 -9.51287709779063
-3.6238288900732876 -2.3942670712818477 -1.7820404341699565 8.960569509740619 0.6713146834016334 0.0 0.0 -174.16674483472417 -9.707677532619101
-3.5725250352034665 -2.561310941354783 -1.6723221167402114 8.057826990363605 0.8478645076507637 0.0 0.0 -174.16592997355403 -9.834970502814967
-3.597424001558289 -2.8732274261780626 -1.661224587742392 5.025367507076132 0.9021692466145261 0.0 0.0 -174.16319839459427 -9.424906466803655
-3.7164518575356906 -2.516311901777021 -1.6498439684924513 8.406583499384167 0.7296110252886884 0.0 0.0 -174.1427339154748 -9.727132441372941
-3.835778580821324 -2.5066446069852373 -1.6997584750772725 8.810863633342972 0.7079105005516293 0.0 0.0 -174.12869662759138 -9.743908880459948
-3.8310138189037604 -2.528529998335287 -1.6934866889619136 7.507468330865463 0.9046808022197071 0.0 0.0 -174.11974258864723 -9.829086221796105
-3.7460538204292 -2.7800441964188902 -1.5661252833532393 6.325698648397585 0.9021298832234141 0.0 0.0 -174.10999207950996 -9.654984733666247
-3.6206285948705696 -3.0433691890700634 -1.5852097982336868 4.754378613976042 0.8778744747925987 0.0 0.0 -174.10430323638013 -9.342175365621014
-3.7115808601672766 -2.986721719224638 -1.5917517511854287 4.633530436757319 0.8815561163680711 0.0 0.0 -174.08509964170364 -9.320613493278547
-3.7917104733907703 -2.4389469722910317 -1.7161620815557896 8.918240857613474 0.9412388511036557 0.0 0.0 -174.07767924513854 -10.040901390644967
-3.788020344205643 -2.2983937643983783 -1.7932796035664977 9.656776582578734 0.8421602888030373 0.0 0.0 -174.06098081415658 -10.009236010816387
-3.84714433313885 -2.6237958776811103 -1.6716878361442467 6.710102669943334 0.7755862277686952 0.0 0.0 -174.04389216019408 -9.56283916074558
-3.7557703663549376 -2.770864454878794 -1.7601166824784111 5.505066695412982 0.9509994795859816 0.0 0.0 -174.03565957658532 -9.56878814335021
-4.009659819832764 -2.6017875413404514 -1.794302289206851 6.770969660926996 0.7425170453648268 0.0 0.0 -174.03199762674868 -9.528295875396934
-3.707529294151202 -2.6171392571677363 -1.7754982438812164 6.471278004735615 0.6451389513440209 0.0 0.0 -174.02911968210375 -9.34244508132857
-3.558335444781151 -2.775126831223005 -1.713095300371413 6.215255261743639 0.9451865819047935 0.0 0.0 -174.02694307680864 -9.683994887681877
-3.649067834387518 -2.8569855000704383 -1.6629537097411948 5.725210433787711 0.9640178583435816 0.0 0.0 -174.01150331742627 -9.621594867957116
-3.364820813114907 -2.780887352038748 -1.7480736021000232 5.427833642318915 0.8505750827887383 0.0 0.0 -173.98012772415765 -9.443058524650247
-3.645617639430757 -2.700869674377396 -1.6906928099636152 5.92354242340498 0.7416075800075517 0.0 0.0 -173.97746820183585 -9.393360630128798
-3.5689106381532785 -2.5329479270917887 -1.6930866006734344 8.224751237871748 0.882618127156719 0.0 0.0 -173.96109419772668 -9.895646429050364
-3.6249394308212644 -3.007069090490212 -1.7345651400422597 4.520760003288367 0.8096723037611246 0.0 0.0 -173.95932500936473 -9.210915467088276
-3.955525679404003 -2.572194671934356 -1.7634551884288308 8.024510344054582 0.7389145280060194 0.0 0.0 -173.95831433568569 -9.69328864861322
-3.580257776339767 -2.965255906194552 -1.6888212070933664 5.1744400741125105 0.8381415786370999 0.0 0.0 -173.9567423705409 -9.380523912031897
