

    0.217215762892427992E-02    0.477610426341417451E+03    0.348338694171031165E+02   -0.227811313720753850E+01   -0.102373492599569338E+01    0.136059472878233989E+01    0.424551200965174402E+02
    0.218193627735771122E-02    0.477587054431010586E+03    0.357891346460393862E+02   -0.227369013038515488E+01   -0.998724294651028632E+00    0.133121365452203477E+01    0.444154153175787414E+02
    0.221070778247248753E-02    0.477546465852579161E+03    0.333912114893236023E+02   -0.221827861851187169E+01   -0.969353419110228209E+00    0.148279760607858901E+01    0.427252668496381602E+02
    0.219897743065492401E-02    0.477542717922884435E+03    0.334437430069543069E+02   -0.226514110604772823E+01   -0.997698303304868972E+00    0.142432381191421231E+01    0.422757740493045802E+02
    0.223293872270260161E-02    0.477497677268219093E+03    0.343880160712423191E+02   -0.225579297481115715E+01   -0.988002764242642773E+00    0.147609108430604374E+01    0.427131163991179648E+02
    0.222752007255159123E-02    0.477488148057452690E+03    0.356853172440760673E+02   -0.224691530896464897E+01   -0.989734603559911719E+00    0.132745204886614654E+01    0.447780410977360361E+02
    0.221176707428077284E-02    0.477487953797066496E+03    0.323680184890977642E+02   -0.223586904207219117E+01   -0.100035865346786745E+01    0.150410746526879557E+01    0.418067580043966629E+02
    0.220599351059892366E-02    0.477478792903928763E+03    0.332050248398953514E+02   -0.221620346518907452E+01   -0.970188481764755029E+00    0.152681417417201315E+01    0.428309637393786957E+02
    0.223440912952147528E-02    0.477438806729895362E+03    0.330768229622329812E+02   -0.223426229047730995E+01   -0.975830122159473401E+00    0.153398034968804642E+01    0.425933136542535493E+02
    0.223764686736492840E-02    0.477421522267638579E+03    0.322742191595086823E+02   -0.224498229546785533E+01   -0.998566201039245982E+00    0.149620537372204465E+01    0.418949170762364957E+02
    0.223746799165354350E-02    0.477407293663230405E+03    0.347014594311716138E+02   -0.226075942272590469E+01   -0.992715292303401498E+00    0.142221855929295882E+01    0.434619568590956717E+02
    0.222952300874237116E-02    0.477400019575002830E+03    0.337329044451909112E+02   -0.224076040049677117E+01   -0.993268391222294156E+00    0.142380125822709402E+01    0.433909390961133141E+02
    0.225368860247590575E-02    0.477364069910570151E+03    0.343883370418597849E+02   -0.223204741998975775E+01   -0.988636869542871999E+00    0.146671510088426404E+01    0.426080237999327949E+02
    0.227340092025826680E-02    0.477332264100792656E+03    0.334280775348407246E+02   -0.226544585073099514E+01   -0.100996450826015227E+01    0.147957305464797617E+01    0.418089338787395448E+02
    0.229369783382864104E-02    0.477300098858078229E+03    0.360137913655909188E+02   -0.226323148513549377E+01   -0.996950520979543953E+00    0.133395663456772651E+01    0.436294134098126349E+02
    0.229221335660633515E-02    0.477287005184414454E+03    0.326273117891934987E+02   -0.223486234926155802E+01   -0.100010799485222623E+01    0.152869239209854446E+01    0.417336576014292930E+02
    0.229483646998415378E-02    0.477270329287165396E+03    0.337783500359461897E+02   -0.223741844348663843E+01   -0.995957097478730180E+00    0.137582050322238381E+01    0.432307668127608906E+02
    0.228821103059698378E-02    0.477261723364252987E+03    0.343399500822419128E+02   -0.222443511321829224E+01   -0.974197639369109858E+00    0.137451125595712575E+01    0.442144014067157940E+02
