log10_mej_dyn vej_dyn Yedyn log10_mej_wind vej_wind inclination_EM luminosity_distance timeshift em_syserr Ebv log_likelihood log_prior
-1.8757074304413295 0.12443309296172377 0.29394214380089784 -1.9522259964884299 0.04288016282683316 0.8169086485037211 62.19026847382716 -0.9949946359702837 0.5347383186937724 0.0 -112.37362248019785 -2.7566440774048835
-1.8810631482180646 0.12018332349507276 0.2937297396654903 -1.8954011364588157 0.04393313118120296 1.1089471075552122 56.03395966879806 -1.1075119480277404 0.5365074344398465 0.0 -112.16339836545848 -2.5545857993316634
-1.8692998756571106 0.12168967823148329 0.299505908441394 -1.9458182470149938 0.06498299937002765 0.9131001988839547 69.40974857436943 -0.9204996764838222 0.5520641666794837 0.0 -111.93630692220437 -2.706443430700472
-1.8001497833149176 0.12190002392533336 0.29395289010414627 -1.845354185955019 0.052123403919872524 0.5397292995842509 67.92982913115621 -1.546747267317385 0.5490294620912363 0.0 -110.36599717261929 -3.13270209282672
-1.7749948057735663 0.12044206175826926 0.2758273621144982 -1.8292359672313352 0.048261282360129325 0.5768875075118407 65.81841438637468 -1.66868414175697 0.5115596858345713 0.0 -110.20113987925917 -3.002498212989325
-1.8314779413669011 0.12233588982692303 0.2873912227325355 -1.7619522700215908 0.04190948011820084 0.9179250578349003 62.8497435207713 -1.3065925353108292 0.5513118745766763 0.0 -110.08305074770892 -2.701371532904557
-1.7628628728252007 0.12506832017302955 0.29748105771731737 -1.753268272090544 0.037367976273630865 0.8091228367745391 68.61380954788882 -1.863083063655367 0.5175183633127858 0.0 -110.0171667601324 -2.7312788691887158
-1.7755942728552052 0.12349894304133352 0.29058566226706284 -1.6745162523166726 0.039644772168257174 0.512524646146137 68.74638072124795 -1.58436885752305 0.4577056892045666 0.0 -109.95110861196527 -2.997633752159688
-1.7982532731541836 0.12211317383149828 0.2992448324425113 -1.7085871073019485 0.041058632704177755 0.8763297718180576 63.69918731866028 -1.776697508770185 0.5842032769928048 0.0 -109.64132196995132 -2.7925308694723032
-1.7265647059290699 0.1231448677510695 0.2806400166845023 -1.7044494269663573 0.042495760536680985 0.666915327223249 69.97106333734072 -1.713176315254799 0.5739158515905538 0.0 -109.56830550906223 -2.991666236012575
-1.7522362279340626 0.12361704975530284 0.28103690878438725 -1.7474479555432785 0.043469751368304686 0.6081735116203276 70.5021469625366 -1.4572053906677787 0.4378698174115256 0.0 -109.54785042001836 -2.800471719444852
-1.806961654657816 0.12102884976162886 0.29476272888588256 -1.7530057205305665 0.04273480302668182 0.9657034866444804 61.70316176560433 -1.7516933744314909 0.5211754870334309 0.0 -109.27307340067419 -2.610386043053208
-1.8271145188197813 0.12236064688923842 0.2991075143701808 -1.9693138806350503 0.04248514873719376 0.9774426499032463 65.52688410701097 -1.2938055842584713 0.5463158054458453 0.0 -109.03281579127476 -2.649478487710967
-1.771552086975107 0.12210416586822925 0.2786897637225001 -1.8081752799782334 0.03765340073241386 0.5796183097037743 61.617298179762805 -1.8622832069048194 0.4552927225748637 0.0 -108.9031934561072 -2.881790476327642
-1.7923965982335501 0.1258579084398105 0.2930230438826662 -1.8219783323983876 0.040381056007060864 0.7571398046749945 63.566070002185135 -1.6585617123339786 0.4450053948533187 0.0 -108.78579645301971 -2.632563149327606
-1.823917245696379 0.12099097103073526 0.2804244043200953 -1.77139035050748 0.031755788666381284 0.45366265584302795 70.88530010212295 -1.207520530222867 0.578292057214126 0.0 -108.73152746926776 -3.343851293319438
-1.8274921814956935 0.12049546748975078 0.28942660096369055 -1.6508629738625011 0.03578703467744499 0.8846175338514024 59.61028156033862 -1.5406745697080915 0.5236826217356145 0.0 -108.7024949111977 -2.6763229350521387
-1.7710713264927143 0.120837769314817 0.2892725950544902 -1.6731081173041087 0.041325968571672235 0.6403479188319557 72.72028980200238 -1.8615076276865754 0.5147474554887264 0.0 -108.53342496051413 -2.917550906886502
-1.7500384771893136 0.12767312873189424 0.29730044174156883 -1.8164668164795885 0.030513354690091674 0.34158202756688016 83.4810748615439 -1.3488145543565404 0.5424305170800489 0.0 -108.40220008653962 -3.5485807860178187
