2massj,2massh,2massks
12.437967281585923,21.843620449719147,28.170106072889475
15.32841747799096,20.330865303240216,27.810917588123715
17.112743400481236,18.811910442879462,27.240756076123528
17.209209106146425,19.30363705905062,26.406067670342907
16.741083158127946,18.20834134630756,25.34113836824117
16.616711929505794,17.87470392610946,24.282826305042065
15.972877579557075,17.542100235847137,23.190128919285726
16.017481156786438,17.465439315861083,22.609865489678715
15.889969765813788,17.389402002339878,22.029186816013336
15.717330235388339,17.269350499924073,21.178706866357864
15.542223397784191,17.141344072394453,20.190883205258473
15.537142037375439,17.057704157655593,19.223430481816273
15.294915159756624,16.970603170384546,18.201579188096566
15.496470285627343,16.893116993581877,17.84767770471614
15.538329977941068,16.806993152615306,17.525504940189755
15.494395308974095,16.720534432669524,17.349749285833024
15.406454894252864,16.63424760637046,17.176508839142333
15.536680212998458,16.583512498825865,17.08004387271825
15.707212843935409,16.522571742866536,16.96673760778938
15.728804092819477,16.507924972620987,16.894280639164325
15.719812087164623,16.48979493497165,16.809066960389853
15.79565892615684,16.48727592148953,16.785849534214663
15.891185477259551,16.47604057433804,16.753950783604264
15.906199939865921,16.49432303557598,16.78118603686926
15.900297584234977,16.52110591082144,16.78796701093561
15.947718037214994,16.55171018616415,16.79212973126772
16.01054426034286,16.583418522096963,16.78345215849395
16.05789785882513,16.621813066001437,16.820677657335636
16.100309330222156,16.66046550124854,16.8548547871283
16.187831092285702,16.70654369305462,16.882942863161865
16.29120392967928,16.754777116974193,16.89243745149156
16.28955695839926,16.816709367919852,16.935639537776815
16.247482933226696,16.881940457074492,16.96359119070241
16.352139141794503,16.934873383750283,17.007620966093853
16.463829449603434,16.97794323841344,17.061964662680793
16.520126064131258,17.023803696321426,17.0868493677785
16.562044670279622,17.071952238040446,17.074293724612055
16.59110316204648,17.11794895166252,17.10321557318296
16.60869831007285,17.154438622509396,17.156428297050546
16.687276084073478,17.199560731977876,17.189836782554657
16.778315830678164,17.24599920900544,17.211171622107287
16.833600997219634,17.29029467975937,17.259359108494642
16.85883932524488,17.33436499003834,17.29651220359858
16.898948048262707,17.372779978237958,17.33076958933917
16.920991168464973,17.406040718842096,17.373554306816686
16.972917001781695,17.441824978690526,17.418589452294185
17.01187538636422,17.478300391230633,17.465146743844706
17.043299731849913,17.514889414569634,17.512301116651685
17.093767546940718,17.54875422289799,17.54272043380513
17.149705741215396,17.583954239694332,17.574097178585006
17.20993061543229,17.62184327721689,17.599760316546885
17.26876598797876,17.661910326110387,17.62920918649442
17.31985139875329,17.704211202470827,17.67323319626228
17.380503149355814,17.74077945607791,17.69973072315537
17.43912574553013,17.772156764889594,17.71035785198201
17.465219663532633,17.801468602053212,17.7356542185367
17.464975931949148,17.828770890719817,17.775222649612957
17.480108363387615,17.861672588739296,17.81498393598619
17.52101724007194,17.898590556939524,17.85242077336592
17.57404978395033,17.93263018072131,17.886183233083734
17.627173252830296,17.963904038068698,17.914692668363955
17.67557239889582,17.993494497237357,17.944424500012992
17.731806256071152,18.02353799716025,17.979623391818627
17.787202593994113,18.052855205333927,18.00818685706336
17.84515382040654,18.079542501155476,18.03124399180185
17.867748207813555,18.107443937268748,18.05780407538848
17.85083229760705,18.138598695290998,18.089257536160865
17.85274336003002,18.165470564945686,18.119492486563136
17.882981185462555,18.18942316779186,18.14780071518483
17.942111928427927,18.21049494888811,18.176290400304204
18.041806329574708,18.22689299395556,18.205311104720913
18.10791170536691,18.248884107096217,18.23180639247059
18.127804097334568,18.279643999583385,18.253877746822134
18.143642608786394,18.30751933235316,18.278359066714884
18.172530102850523,18.33165969296129,18.305393783780385
18.209473723004415,18.35258965970173,18.32822534338968
18.26295717002406,18.374298332536018,18.350574393825397
18.30444112043316,18.397031390142978,18.375495393227038
18.319167302566804,18.421691685306747,18.406151601086172
18.331575879058136,18.44616294809027,18.432393311517878
18.338356186709838,18.47185643154066,18.44791448440008
18.37463518491228,18.496104453524378,18.470560700239254
18.48468894324424,18.518777628774192,18.51211020887438
18.57752772279285,18.539972926443706,18.546194188302458
18.65349370758709,18.55686884280989,18.558559754026902
18.70046683563024,18.5728150299787,18.57246141278532
18.684294346323757,18.58571842713151,18.59128448341602
18.689460670119928,18.600889812531204,18.611609626477247
18.77030709580525,18.624104830947477,18.637262010282374
18.821520171920042,18.647015985810604,18.660507321150597
18.755675977645037,18.668726822835282,18.674244243945687
18.721317480391157,18.69070177583727,18.690399268309363
18.826516585906383,18.713847399846482,18.717272316731314
